Time,Throughput_kbps
0.0,10.4375
0.10004637768755409,10.4375
0.20009275537510818,20.875
0.30013913306266227,10.5
0.40018551075021636,10.4375
0.5002318884377704,10.4375
0.6002782661253245,10.4375
0.7003246438128786,10.4375
0.8003710215004327,10.4375
0.9004173991879868,0.0
1.0004637768755409,20.875
1.100510154563095,0.0
1.200556532250649,20.875
1.300602909938203,0.0
1.4006492876257572,0.0
1.5006956653133114,0.0
1.6007420430008654,0.0
1.7007884206884194,0.0
1.8008347983759736,0.0
1.9008811760635278,0.0
2.0009275537510818,0.0
2.1009739314386358,1948.0625
2.20102030912619,1310.625
2.301066686813744,4617.5625
2.401113064501298,4618.1875
2.501159442188852,4587.5
2.601205819876406,4553.25
2.7012521975639605,4670.9375
2.8012985752515145,4564.5
2.9013449529390685,3581.125
3.001391330626623,4576.0
3.101437708314177,4659.25
3.201484086001731,2543.25
3.301530463689285,4564.5625
3.401576841376839,4597.125
3.5016232190643932,4598.25
3.601669596751947,4594.0625
3.701715974439501,4620.75
3.8017623521270556,4571.25
3.9018087298146096,4481.125
4.0018551075021636,4682.125
4.1019014851897175,4564.5625
4.2019478628772715,4659.625
4.3019942405648255,4092.125
4.40204061825238,4670.4375
4.502086995939934,4564.75
4.602133373627488,4670.625
4.702179751315042,4564.5625
4.802226129002596,4608.5625
4.90227250669015,4582.375
5.002318884377704,4602.3125
5.102365262065258,4590.8125
5.202411639752812,4587.5
5.302458017440367,4278.8125
5.402504395127921,4587.3125
5.502550772815475,4608.1875
5.602597150503029,4524.75
5.702643528190583,4670.375
5.802689905878137,4565.0
5.902736283565691,4576.0
6.002782661253246,4659.25
6.1028290389408,4532.4375
6.202875416628354,3846.0
6.302921794315908,4659.125
6.402968172003462,4576.0625
6.503014549691016,4659.125
6.60306092737857,4576.0625
6.703107305066124,4608.3125
6.803153682753678,4548.625
6.9032000604412325,4618.5625
7.0032464381287864,4095.6875
7.10329281581634,4589.3125
7.203339193503894,4670.6875
7.303385571191448,4564.5
7.403431948879002,4589.875
7.503478326566556,4620.75
7.603524704254111,4548.5
7.703571081941665,4681.625
7.803617459629219,4221.75
7.903663837316773,4576.0
8.003710215004327,4659.1875
8.103756592691882,4576.0
8.203802970379435,4619.3125
8.30384934806699,4564.375
8.403895725754543,4481.625
8.503942103442098,4765.25
8.603988481129651,4470.0
8.704034858817206,4595.625
8.80408123650476,4418.9375
8.904127614192314,4499.0
9.004173991879869,4602.8125
9.104220369567422,4670.875
9.204266747254977,4564.5
9.30431312494253,4670.6875
9.404359502630085,4576.0
9.504405880317638,4564.625
9.604452258005193,4670.375
9.704498635692747,4357.6875
9.8045450133803,4458.625
9.904591391067855,4490.8125
10.004637768755408,4304.8125
10.104684146442963,4571.1875
10.204730524130516,4564.5
10.304776901818071,4587.5
10.404823279505624,4553.25
10.50486965719318,4670.9375
10.604916034880734,4575.8125
10.704962412568287,4273.0625
10.805008790255842,4553.25
10.905055167943395,4587.5
11.00510154563095,4647.875
11.105147923318503,4586.125
11.205194301006058,4609.5
11.305240678693613,4643.3125
11.405287056381166,4537.75
11.50533343406872,4367.25
11.605379811756274,4576.25
11.705426189443829,4564.5
11.805472567131382,4670.9375
11.905518944818937,4574.5625
12.005565322506492,4571.375
12.105611700194045,4593.625
12.2056580778816,4266.375
12.305704455569153,4665.75
12.405750833256707,4532.9375
12.50579721094426,4560.375
12.605843588631815,4647.875
12.705889966319369,4682.125
12.805936344006923,4458.625
12.905982721694478,4670.9375
13.006029099382031,4659.125
13.106075477069586,4468.75
13.20612185475714,4458.625
13.306168232444694,4587.5
13.406214610132247,4553.25
13.506260987819802,4680.75
13.606307365507355,4537.375
13.70635374319491,4621.0
13.806400120882465,4545.0625
13.906446498570018,4575.75
14.006492876257573,4587.5
14.106539253945126,4107.0625
14.20658563163268,4659.1875
14.306632009320234,4575.8125
14.406678387007789,4535.9375
14.506724764695344,4609.5
14.606771142382897,4670.375
14.706817520070452,4576.25
14.806863897758005,4564.5
14.90691027544556,4670.9375
15.006956653133113,4564.5
15.107003030820668,4670.75
15.207049408508222,4564.5
15.307095786195775,4575.875
15.40714216388333,4659.125
15.507188541570883,4576.25
15.607234919258438,4659.125
15.707281296945991,4564.8125
15.807327674633546,4576.0
15.9073740523211,4670.75
16.007420430008654,4564.5
16.10746680769621,4670.5
16.207513185383764,4564.5
16.307559563071315,4671.125
16.40760594075887,4576.0625
16.507652318446425,4154.6875
16.60769869613398,4564.5
16.70774507382153,4576.25
16.807791451509086,4531.3125
16.90783782919664,4670.6875
17.007884206884196,4513.6875
17.10793058457175,4677.0
17.207976962259302,4563.8125
17.308023339946857,4575.75
17.40806971763441,4671.125
17.508116095321967,4564.5
17.60816247300952,4670.75
17.708208850697073,4564.5
17.808255228384628,4575.875
17.908301606072182,4659.125
18.008347983759737,4576.5
18.10839436144729,4659.125
18.208440739134844,4575.875
18.3084871168224,4564.5
18.408533494509953,4671.125
18.508579872197508,4564.5
18.60862624988506,4670.5
18.708672627572614,4121.875
18.80871900526017,4576.5
18.908765382947724,4564.5
19.008811760635275,4670.5
19.10885813832283,4564.5
19.208904516010385,4586.3125
