Time,Buffer,BandWidth,BitrateLevel,Clientnum
1712877716.612636,2,5392.053511705685,1,1
1712877717.1501083,4,6729.7584549996745,3,1
1712877717.8224952,5.333334,8938.770646420417,5,1
1712877718.2850807,6.875001,10152.34672616807,5,1
1712877718.7466266,8.425568,11278.985046689675,5,1
1712877719.2080672,9.941908,34538.34269669224,5,1
1712877719.662827,11.4972,38172.76815995081,5,1
1712877720.1198277,13.050471,46358.887944170645,5,1
1712877720.683868,14.482227,37900.857200579085,5,1
1712877721.1474462,16.039391000000002,37794.22954071014,5,1
1712877721.6002028,17.583334,37974.973092542015,5,1
1712877722.0563924,19.125001,37016.83182418361,5,1
1712877722.5274005,20.626187,37127.41124222028,5,1
1712877722.988455,22.178367,44865.70132121481,5,1
1712877723.7030792,23.486556,43588.29934134913,5,1
1712877724.4929085,24.666668,37453.88143909285,5,1
1712877725.2843432,25.893038,34367.38623221568,5,1
1712877726.069606,27.080386,29665.12438021593,5,1
1712877727.1678927,27.984372999999998,25767.629271724963,5,1
1712877728.2659853,28.916668,23438.690652416004,5,1
1712877729.3551402,29.816522,22181.270042296706,5,1
1712877730.3286357,30.832079,21836.945846243518,5,1
1712877731.3177302,31.858466999999997,21766.49074538636,5,1
1712877732.2075896,32.956828,22314.34929534731,5,1
1712877733.0834692,34.06684,22390.178108567336,5,1
1712877733.648198,35.540068000000005,22640.837192448977,5,1
1712877734.2030654,36.975404,21996.827662272826,5,1
1712877734.873333,38.287552000000005,22054.154558084454,5,1
1712877735.6544108,39.511862,21693.056224944117,5,1
1712877736.5350664,40.623959,20312.710406870236,5,1
1712877737.5146956,41.649652,18738.892387172,5,1
1712877738.390643,42.791668,18108.112508243063,5,1
1712877739.1496289,44.022356,17582.431726084844,5,1
1712877739.9123316,45.250001,16823.038159853684,5,1
1712877740.6821363,46.475567,16832.91006269607,5,1
1712877741.3425531,47.824115,17220.778137069145,5,1
1712877741.998924,49.166668,17189.201860944115,5,1
1712877742.6615837,50.504292,16986.492538584152,5,1
1712877743.3191714,51.854245,17195.913345801047,5,1
1712877743.9825757,53.206905,17013.13728554024,5,1
1712877744.7592175,54.393799,17468.224687754344,5,1
1712877745.5343988,55.625001,18077.326585168215,5,1
1712877746.3054242,56.85514,18915.314644903152,5,1
1712877747.183144,57.998621,18836.79339447395,5,1
1712877747.9465299,59.221878000000004,18759.416391207113,5,1
1712877749.7169085,59.705602,18996.14325211428,5,1
1712877751.2805634,59.998352,16394.88828566817,5,1
1712877753.6535044,59.500001,15726.234011892862,5,1
1712877755.739366,59.541668,14768.27283882053,5,1
1712877757.3885243,59.833334,16041.593393635352,5,1
1712877759.7706149,59.541668,16852.383544310003,5,1
1712877761.3565567,59.830369,17859.909320033155,5,1
1712877763.6378236,59.583334,19050.127940030507,5,1
1712877765.60623,59.583334,19609.77852042729,5,1
1712877767.5960276,59.666668,19737.739513163084,5,1
1712877769.2077878,59.956384,19643.350596172975,5,1
1712877771.5007906,59.791668,23035.657813440088,5,1
1712877773.2540607,59.916668,22997.109779957063,5,1
1712877775.624021,59.791668,27437.07755663759,5,1
1712877777.883377,59.291668,27165.468226203717,5,1
1712877779.3390102,59.826418,27192.63181482301,5,1
1712877781.568921,59.583333999999994,27150.00958285223,5,1
1712877783.6079867,59.583333999999994,26758.689629977052,5,1
1712877785.7193978,59.458333999999994,23172.983950832862,5,1
1712877788.1866643,59.000001,22570.850760105594,5,1
1712877790.246773,58.916668,22109.745528913714,5,1
1712877792.4080396,58.749185,21863.542948804603,5,1
1712877794.003467,59.16220800000001,22170.861258088138,5,1
1712877795.286869,59.989604,23349.795989361246,5,1
1712877797.7833357,59.500001,23495.213840169654,5,1
1712877799.575297,59.791668,22080.34382907033,5,1
1712877801.5721436,59.827698,21980.817024367592,5,1
1712877803.6875355,59.833333999999994,21276.966462210992,5,1
1712877805.254827,59.907809,20641.398629953193,5,1
1712877807.3579683,59.958333999999994,21094.858698858876,5,1
1712877809.8150167,59.500001,5784.391845853639,5,1
1712877811.5788531,59.791668,5114.6948422068635,5,1
1712877813.3552914,59.833333999999994,4457.189714900909,5,1
1712877815.6258411,59.583333999999994,3846.4343731233034,5,1
1712877817.4936252,59.875001,3314.768931582236,5,1
1712877819.2601037,59.916668,9413.80530842057,5,1
1712877821.5210075,59.666668,9016.840555590657,5,1
