Time,Buffer,BandWidth,BitrateLevel,Clientnum
1712877586.490113,2,5338.490066225166,1,1
1712877587.1411562,4,6959.728145318669,3,1
1712877587.8061447,5.353646,8845.863195703778,5,1
1712877588.2680714,6.91064,9878.358472933343,5,1
1712877588.7352724,8.421569,10859.25003487235,5,1
1712877589.2001836,9.973241,24523.576908904357,5,1
1712877589.6651795,11.490795,37456.28844781922,5,1
1712877590.2235045,12.958334,36791.43521959332,5,1
1712877590.7836893,14.387298,32026.83809606167,5,1
1712877591.3378205,15.823962,28410.326387030324,5,1
1712877591.888869,17.291668,25740.465509220798,5,1
1712877592.3479197,18.799976,25442.53768403613,5,1
1712877592.914862,20.232923,25438.68247199863,5,1
1712877593.4881947,21.661636,25061.026740620655,5,1
1712877594.3888662,22.767097,25801.05701618322,5,1
1712877595.216923,23.957319,27144.302139265696,5,1
1712877595.985456,25.186011999999998,27209.10205253335,5,1
1712877596.6654146,26.495966,27637.115734566767,5,1
1712877597.5448458,27.625000999999997,28312.348116819725,5,1
1712877598.4495754,28.728406,29249.245268404055,5,1
1712877599.3502955,29.833334,29597.159882800534,5,1
1712877600.2195466,30.938234,29213.605756904715,5,1
1712877601.1848195,31.958334,27083.657483928226,5,1
1712877602.072668,33.099471,26134.26970792602,5,1
1712877602.883641,34.282702,25142.166411435235,5,1
1712877603.447002,35.708334,24003.877034491037,5,1
1712877604.0002608,37.183406000000005,22859.54353543222,5,1
1712877604.6579974,38.489579,23127.03967003213,5,1
1712877605.4352252,39.709394,22905.822516538665,5,1
1712877606.118162,41.042933000000005,23593.29221253305,5,1
1712877606.8801436,42.27159,24061.57708148028,5,1
1712877607.5629463,43.583334,25116.931431649882,5,1
1712877608.2670312,44.917569,24494.38507142453,5,1
1712877608.8371422,46.308058,25528.220669366,5,1
1712877609.4993796,47.663977,24757.42100052269,5,1
1712877610.067967,49.096339,25099.108453232835,5,1
1712877610.6247716,50.533598999999995,24323.955462492213,5,1
1712877611.2078686,51.958334,25465.852214459628,5,1
1712877611.7677257,53.391056,24750.120481756567,5,1
1712877612.323912,54.817163,25174.071595726393,5,1
1712877612.9960911,56.166668,25478.400096617803,5,1
1712877613.6672559,57.511561,25686.11183508107,5,1
1712877614.3431063,58.821363000000005,26751.103143587243,5,1
1712877615.5074346,59.750001,27312.746295707522,5,1
1712877617.6718366,59.875001,26289.563145950262,5,1
1712877619.6474156,59.625001,20207.576626833565,5,1
1712877621.6173248,59.625001,17646.423801180834,5,1
1712877623.4921167,59.958334,16290.998095251452,5,1
1712877625.4750981,59.748305,15367.699591802992,5,1
1712877628.1057858,59.210734,16317.142780849998,5,1
1712877629.4069402,59.7879,17411.63289795493,5,1
1712877631.6893833,59.541668,18835.974169480924,5,1
1712877633.772903,59.541668,18752.099647368632,5,1
1712877635.7394164,59.541668,18527.740306535172,5,1
1712877637.4232514,59.875001,17506.315507693962,5,1
1712877639.7324386,59.583334,17977.982651533275,5,1
1712877641.4698777,59.704884,17981.417318450305,5,1
1712877643.5716941,59.666668,19998.401974879347,5,1
1712877648.5680425,56.592538,21493.763113708068,5,1
1712877650.7012897,56.460681,23210.178387557356,5,1
1712877652.2231164,56.948071,23960.51212489421,5,1
1712877653.4525595,57.708333999999994,25395.979891507326,5,1
1712877654.747849,58.416668,25455.621368730186,5,1
1712877656.4018962,58.750001,27158.827128558627,5,1
1712877658.3698783,58.791668,28132.95180029601,5,1
1712877660.0335276,59.124193000000005,28747.273154635444,5,1
1712877662.0023198,59.166668,28180.616988762984,5,1
1712877663.4966962,59.666668,28054.384361618446,5,1
1712877665.7789726,59.458333999999994,28201.170730992213,5,1
1712877667.4668906,59.738494,24928.265528287167,5,1
1712877669.463317,59.831872000000004,23757.583601680923,5,1
1712877671.6583416,59.541668,21732.5385653417,5,1
1712877673.3659375,59.833333999999994,20078.607135881088,5,1
1712877675.759509,59.708333999999994,20357.379875479855,5,1
