Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-11 01:11:05,1.979,142,0.2,0.2,0,0.61 | 0.61 | 0.61,0.21 | 0.21 | 0.21,9.48 | 9.48 | 9.48
2024-04-11 01:11:06,1.979,142,0.2,0.2,0,0.61 | 0.61 | 0.61,0.21 | 0.21 | 0.21,9.48 | 9.48 | 9.48
2024-04-11 01:11:06,2.92,142,0.2,0.2,0,0.08 | 0.34 | 0.61,0.21 | 0.36 | 0.51,3.95 | 5.58 | 9.48
2024-04-11 01:11:07,2.92,647,0.4,0.2,0,0.08 | 0.34 | 0.61,0.21 | 0.36 | 0.51,3.95 | 5.58 | 9.48
2024-04-11 01:11:07,5.918,647,0.4,0.2,0,0.08 | 0.40 | 0.61,0.21 | 0.33 | 0.51,3.95 | 6.14 | 9.48
2024-04-11 01:11:08,5.918,647,0.4,0.2,0,0.08 | 0.40 | 0.61,0.21 | 0.33 | 0.51,3.95 | 6.14 | 9.48
2024-04-11 01:11:08,4.903,647,0.4,0.2,0,0.08 | 0.40 | 0.61,0.21 | 0.33 | 0.51,3.95 | 6.14 | 9.48
2024-04-11 01:11:09,4.903,142,0.2,0.2,0,0.08 | 0.40 | 0.61,0.21 | 0.33 | 0.51,3.95 | 6.14 | 9.48
2024-04-11 01:11:09,6.01,1093,0.6,0.2,0,0.08 | 0.37 | 0.48,0.29 | 0.57 | 1.17,1.71 | 3.54 | 6.85
2024-04-11 01:11:10,6.01,1093,0.6,0.2,0,0.08 | 0.37 | 0.48,0.29 | 0.57 | 1.17,1.71 | 3.54 | 6.85
2024-04-11 01:11:10,6.928,1093,0.6,0.2,0,0.28 | 0.42 | 0.48,0.15 | 0.48 | 1.17,1.71 | 4.20 | 13.16
2024-04-11 01:11:11,6.928,1093,0.6,0.2,0,0.28 | 0.42 | 0.48,0.15 | 0.48 | 1.17,1.71 | 4.20 | 13.16
2024-04-11 01:11:11,5.973,1093,0.6,0.2,0,0.28 | 0.42 | 0.48,0.15 | 0.48 | 1.17,1.71 | 4.20 | 13.16
2024-04-11 01:11:12,5.973,142,0.2,0.2,0,0.28 | 0.42 | 0.48,0.15 | 0.48 | 1.17,1.71 | 4.20 | 13.16
2024-04-11 01:11:12,8.919,1904,0.8,0.2,0,0.05 | 0.31 | 0.47,0.15 | 0.79 | 1.51,1.33 | 2.53 | 13.16
2024-04-11 01:11:13,8.919,142,0.2,0.2,0,0.05 | 0.31 | 0.47,0.15 | 0.79 | 1.51,1.33 | 2.53 | 13.16
2024-04-11 01:11:13,8.119,142,0.2,0.4,0,0.05 | 0.31 | 0.47,0.15 | 0.79 | 1.51,1.33 | 2.53 | 13.16
2024-04-11 01:11:14,8.119,142,0.2,0.4,0,0.05 | 0.31 | 0.47,0.15 | 0.79 | 1.51,1.33 | 2.53 | 13.16
2024-04-11 01:11:14,14.926,142,0.2,0.4,0,0.04 | 0.05 | 0.06,0.07 | 0.09 | 0.14,14.81 | 21.11 | 29.41
2024-04-11 01:11:15,14.926,142,0.2,0.2,0,0.04 | 0.05 | 0.06,0.07 | 0.09 | 0.14,14.81 | 21.11 | 29.41
2024-04-11 01:11:15,17.997,142,0.2,0.2,0,0.04 | 0.08 | 0.14,0.07 | 0.16 | 0.27,7.49 | 12.62 | 29.41
2024-04-11 01:11:16,17.997,142,0.2,0.2,0,0.04 | 0.08 | 0.14,0.07 | 0.16 | 0.27,7.49 | 12.62 | 29.41
2024-04-11 01:11:16,18.935,142,0.2,0.2,0,0.05 | 0.13 | 0.21,0.07 | 0.36 | 0.89,2.25 | 5.54 | 29.41
2024-04-11 01:11:17,18.935,142,0.2,0.2,0,0.05 | 0.13 | 0.21,0.07 | 0.36 | 0.89,2.25 | 5.54 | 29.41
2024-04-11 01:11:17,20.137,142,0.2,0.6,0,0.11 | 0.18 | 0.25,0.22 | 0.48 | 0.89,2.25 | 4.18 | 9.17
2024-04-11 01:11:18,20.137,142,0.2,0.6,0,0.11 | 0.18 | 0.25,0.22 | 0.48 | 0.89,2.25 | 4.18 | 9.17
2024-04-11 01:11:18,23.048,142,0.2,0.6,0,0.08 | 0.16 | 0.25,0.23 | 0.69 | 1.11,1.80 | 2.88 | 8.58
2024-04-11 01:11:19,23.048,142,0.2,0.6,0,0.08 | 0.16 | 0.25,0.23 | 0.69 | 1.11,1.80 | 2.88 | 8.58
2024-04-11 01:11:19,25.952,142,0.2,0.2,0,0.08 | 0.13 | 0.22,0.23 | 0.53 | 1.11,1.80 | 3.80 | 8.58
2024-04-11 01:11:20,25.952,142,0.2,0.2,0,0.08 | 0.13 | 0.22,0.23 | 0.53 | 1.11,1.80 | 3.80 | 8.58
2024-04-11 01:11:20,28.935,142,0.2,0.2,0,0.04 | 0.12 | 0.22,0.20 | 0.41 | 0.67,2.98 | 4.88 | 9.80
2024-04-11 01:11:21,28.935,142,0.2,0.2,0,0.04 | 0.12 | 0.22,0.20 | 0.41 | 0.67,2.98 | 4.88 | 9.80
2024-04-11 01:11:21,30.016,142,0.2,0.2,0,0.03 | 0.10 | 0.22,0.20 | 0.44 | 0.67,2.98 | 4.58 | 9.80
2024-04-11 01:11:22,30.016,142,0.2,0.2,0,0.03 | 0.10 | 0.22,0.20 | 0.44 | 0.67,2.98 | 4.58 | 9.80
2024-04-11 01:11:22,31.069,142,0.2,0.2,0,0.03 | 0.05 | 0.10,0.19 | 0.40 | 0.67,2.98 | 4.99 | 10.70
2024-04-11 01:11:23,31.069,142,0.2,0.2,0,0.03 | 0.05 | 0.10,0.19 | 0.40 | 0.67,2.98 | 4.99 | 10.70
2024-04-11 01:11:23,30.001,1904,0.8,0.2,0,0.03 | 0.05 | 0.10,0.19 | 0.40 | 0.67,2.98 | 4.99 | 10.70
2024-04-11 01:11:24,30.001,1904,0.8,0.2,0,0.03 | 0.05 | 0.10,0.19 | 0.40 | 0.67,2.98 | 4.99 | 10.70
2024-04-11 01:11:24,28.947,1904,0.8,0.2,0,0.03 | 0.05 | 0.10,0.19 | 0.40 | 0.67,2.98 | 4.99 | 10.70
2024-04-11 01:11:25,28.947,1904,0.8,0.2,0,0.03 | 0.05 | 0.10,0.19 | 0.40 | 0.67,2.98 | 4.99 | 10.70
2024-04-11 01:11:25,28.153,1904,0.8,0.2,0,0.03 | 0.05 | 0.10,0.19 | 0.40 | 0.67,2.98 | 4.99 | 10.70
2024-04-11 01:11:26,28.153,1093,0.6,0.2,0,0.03 | 0.05 | 0.10,0.19 | 0.40 | 0.67,2.98 | 4.99 | 10.70
2024-04-11 01:11:26,28.946,1093,0.6,0.2,0,0.02 | 0.03 | 0.04,0.19 | 0.82 | 2.36,0.85 | 2.43 | 10.70
2024-04-11 01:11:27,28.946,1093,0.6,0.2,0,0.02 | 0.03 | 0.04,0.19 | 0.82 | 2.36,0.85 | 2.43 | 10.70
2024-04-11 01:11:27,30.021,3886,1,0.2,0,0.02 | 0.03 | 0.03,0.19 | 0.89 | 2.36,0.85 | 2.24 | 10.70
2024-04-11 01:11:28,30.021,3886,1,0.2,0,0.02 | 0.03 | 0.03,0.19 | 0.89 | 2.36,0.85 | 2.24 | 10.70
2024-04-11 01:11:28,28.967,3886,1,0.2,0,0.02 | 0.03 | 0.03,0.19 | 0.89 | 2.36,0.85 | 2.24 | 10.70
2024-04-11 01:11:29,28.967,3886,1,0.2,0,0.02 | 0.03 | 0.03,0.19 | 0.89 | 2.36,0.85 | 2.24 | 10.70
2024-04-11 01:11:29,29.907,3886,1,0.2,0,0.02 | 0.02 | 0.03,0.19 | 1.14 | 2.36,0.85 | 1.75 | 10.70
2024-04-11 01:11:30,29.907,3886,1,0.2,0,0.02 | 0.02 | 0.03,0.19 | 1.14 | 2.36,0.85 | 1.75 | 10.70
2024-04-11 01:11:30,29.108,3886,1,0.2,0,0.02 | 0.02 | 0.03,0.19 | 1.14 | 2.36,0.85 | 1.75 | 10.70
2024-04-11 01:11:31,29.108,3886,1,0.2,0,0.02 | 0.02 | 0.03,0.19 | 1.14 | 2.36,0.85 | 1.75 | 10.70
2024-04-11 01:11:31,28.046,3886,1,0.2,0,0.02 | 0.02 | 0.03,0.19 | 1.14 | 2.36,0.85 | 1.75 | 10.70
2024-04-11 01:11:32,28.046,1904,0.8,0.2,0,0.02 | 0.02 | 0.03,0.19 | 1.14 | 2.36,0.85 | 1.75 | 10.70
2024-04-11 01:11:32,28.98,1904,0.8,0.2,0,0.02 | 0.02 | 0.03,0.49 | 1.71 | 2.48,0.81 | 1.17 | 4.07
2024-04-11 01:11:33,28.98,1904,0.8,0.2,0,0.02 | 0.02 | 0.03,0.49 | 1.71 | 2.48,0.81 | 1.17 | 4.07
2024-04-11 01:11:33,27.922,1904,0.8,0.2,0,0.02 | 0.02 | 0.03,0.49 | 1.71 | 2.48,0.81 | 1.17 | 4.07
2024-04-11 01:11:34,27.922,1904,0.8,0.2,0,0.02 | 0.02 | 0.03,0.49 | 1.71 | 2.48,0.81 | 1.17 | 4.07
2024-04-11 01:11:34,29.011,1904,0.8,0.2,0,0.02 | 0.02 | 0.03,0.49 | 1.55 | 2.48,0.81 | 1.29 | 4.07
2024-04-11 01:11:35,29.011,1904,0.8,0.2,0,0.02 | 0.02 | 0.03,0.49 | 1.55 | 2.48,0.81 | 1.29 | 4.07
2024-04-11 01:11:35,28.059,1904,0.8,0.2,0,0.02 | 0.02 | 0.03,0.49 | 1.55 | 2.48,0.81 | 1.29 | 4.07
2024-04-11 01:11:36,28.059,1904,0.8,0.2,0,0.02 | 0.02 | 0.03,0.49 | 1.55 | 2.48,0.81 | 1.29 | 4.07
