Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-11 01:46:58,0,142,0.2,0.4,0,0.03 | 0.14 | 0.26,0.99 | 1.98 | 2.90,0.69 | 1.01 | 2.01
2024-04-11 01:47:13,5.246,142,0.2,0.8,0,0.04 | 0.28 | 0.95,0.23 | 1.39 | 3.30,0.61 | 1.44 | 8.77
2024-04-11 01:47:13,5.246,647,0.4,0.8,0,0.04 | 0.28 | 0.95,0.23 | 1.39 | 3.30,0.61 | 1.44 | 8.77
2024-04-11 01:47:14,6.293,647,0.4,0.2,0,0.04 | 0.34 | 0.95,0.23 | 1.48 | 3.30,0.61 | 1.35 | 8.77
2024-04-11 01:47:14,6.293,647,0.4,0.2,0,0.04 | 0.34 | 0.95,0.23 | 1.48 | 3.30,0.61 | 1.35 | 8.77
2024-04-11 01:47:15,7.316,647,0.4,0.2,0,0.03 | 0.11 | 0.31,0.23 | 0.77 | 1.78,1.12 | 2.61 | 8.77
2024-04-11 01:47:15,7.316,647,0.4,0.2,0,0.03 | 0.11 | 0.31,0.23 | 0.77 | 1.78,1.12 | 2.61 | 8.77
2024-04-11 01:47:16,8.324,647,0.4,0.6,0,0.03 | 0.18 | 0.34,0.43 | 0.93 | 1.78,1.12 | 2.16 | 4.63
2024-04-11 01:47:16,8.324,647,0.4,0.6,0,0.03 | 0.18 | 0.34,0.43 | 0.93 | 1.78,1.12 | 2.16 | 4.63
2024-04-11 01:47:17,9.263,647,0.4,0.6,0,0.03 | 0.18 | 0.34,0.43 | 0.66 | 0.87,2.30 | 3.05 | 4.63
2024-04-11 01:47:17,9.263,647,0.4,0.6,0,0.03 | 0.18 | 0.34,0.43 | 0.66 | 0.87,2.30 | 3.05 | 4.63
2024-04-11 01:47:18,8.436,647,0.4,0.2,0,0.03 | 0.18 | 0.34,0.43 | 0.66 | 0.87,2.30 | 3.05 | 4.63
2024-04-11 01:47:18,8.436,647,0.4,0.2,0,0.03 | 0.18 | 0.34,0.43 | 0.66 | 0.87,2.30 | 3.05 | 4.63
2024-04-11 01:47:19,9.352,647,0.4,0.2,0,0.03 | 0.14 | 0.34,0.43 | 1.06 | 2.24,0.89 | 1.88 | 4.63
2024-04-11 01:47:19,9.352,647,0.4,0.2,0,0.03 | 0.14 | 0.34,0.43 | 1.06 | 2.24,0.89 | 1.88 | 4.63
2024-04-11 01:47:20,8.262,647,0.4,0.4,0,0.03 | 0.14 | 0.34,0.43 | 1.06 | 2.24,0.89 | 1.88 | 4.63
2024-04-11 01:47:20,8.262,1093,0.6,0.4,0,0.03 | 0.14 | 0.34,0.43 | 1.06 | 2.24,0.89 | 1.88 | 4.63
2024-04-11 01:47:21,9.28,1093,0.6,0.4,0,0.03 | 0.14 | 0.34,0.70 | 1.39 | 2.24,0.89 | 1.44 | 2.85
2024-04-11 01:47:21,9.28,1093,0.6,0.4,0,0.03 | 0.14 | 0.34,0.70 | 1.39 | 2.24,0.89 | 1.44 | 2.85
2024-04-11 01:47:22,8.446,1093,0.6,0.4,0,0.03 | 0.14 | 0.34,0.70 | 1.39 | 2.24,0.89 | 1.44 | 2.85
2024-04-11 01:47:22,8.446,1093,0.6,0.4,0,0.03 | 0.14 | 0.34,0.70 | 1.39 | 2.24,0.89 | 1.44 | 2.85
2024-04-11 01:47:23,9.373,1093,0.6,0.4,0,0.02 | 0.06 | 0.16,0.70 | 1.69 | 2.24,0.89 | 1.18 | 2.85
2024-04-11 01:47:23,9.373,1093,0.6,0.4,0,0.02 | 0.06 | 0.16,0.70 | 1.69 | 2.24,0.89 | 1.18 | 2.85
2024-04-11 01:47:24,8.278,1904,0.8,0.4,0,0.02 | 0.06 | 0.16,0.70 | 1.69 | 2.24,0.89 | 1.18 | 2.85
2024-04-11 01:47:24,8.278,1093,0.6,0.4,0,0.02 | 0.06 | 0.16,0.70 | 1.69 | 2.24,0.89 | 1.18 | 2.85
2024-04-11 01:47:25,9.286,1093,0.6,0.4,0,0.02 | 0.06 | 0.16,1.39 | 1.86 | 2.24,0.89 | 1.07 | 1.44
2024-04-11 01:47:25,9.286,1093,0.6,0.4,0,0.02 | 0.06 | 0.16,1.39 | 1.86 | 2.24,0.89 | 1.07 | 1.44
2024-04-11 01:47:26,8.49,1093,0.6,0.4,0,0.02 | 0.06 | 0.16,1.39 | 1.86 | 2.24,0.89 | 1.07 | 1.44
2024-04-11 01:47:26,8.49,1093,0.6,0.4,0,0.02 | 0.06 | 0.16,1.39 | 1.86 | 2.24,0.89 | 1.07 | 1.44
2024-04-11 01:47:27,9.386,1093,0.6,0.4,0,0.02 | 0.04 | 0.05,1.39 | 1.74 | 2.08,0.96 | 1.15 | 1.44
2024-04-11 01:47:27,9.386,1093,0.6,0.4,0,0.02 | 0.04 | 0.05,1.39 | 1.74 | 2.08,0.96 | 1.15 | 1.44
2024-04-11 01:47:28,8.293,1093,0.6,0.4,0,0.02 | 0.04 | 0.05,1.39 | 1.74 | 2.08,0.96 | 1.15 | 1.44
2024-04-11 01:47:28,8.293,1093,0.6,0.4,0,0.02 | 0.04 | 0.05,1.39 | 1.74 | 2.08,0.96 | 1.15 | 1.44
2024-04-11 01:47:29,9.305,1093,0.6,0.4,0,0.02 | 0.04 | 0.05,1.39 | 1.75 | 2.08,0.96 | 1.14 | 1.44
2024-04-11 01:47:29,9.305,1093,0.6,0.4,0,0.02 | 0.04 | 0.05,1.39 | 1.75 | 2.08,0.96 | 1.14 | 1.44
2024-04-11 01:47:30,8.247,1093,0.6,0.6,0,0.02 | 0.04 | 0.05,1.39 | 1.75 | 2.08,0.96 | 1.14 | 1.44
2024-04-11 01:47:30,8.247,1093,0.6,0.6,0,0.02 | 0.04 | 0.05,1.39 | 1.75 | 2.08,0.96 | 1.14 | 1.44
2024-04-11 01:47:31,9.402,1093,0.6,0.6,0,0.03 | 0.04 | 0.05,1.39 | 1.65 | 1.80,1.11 | 1.22 | 1.44
2024-04-11 01:47:31,9.402,1093,0.6,0.6,0,0.03 | 0.04 | 0.05,1.39 | 1.65 | 1.80,1.11 | 1.22 | 1.44
2024-04-11 01:47:32,10.323,1093,0.6,0.6,0,0.02 | 0.03 | 0.05,1.41 | 1.65 | 1.80,1.11 | 1.21 | 1.42
2024-04-11 01:47:32,10.323,1093,0.6,0.6,0,0.02 | 0.03 | 0.05,1.41 | 1.65 | 1.80,1.11 | 1.21 | 1.42
2024-04-11 01:47:33,11.249,1093,0.6,0.6,0,0.02 | 0.03 | 0.03,1.22 | 1.52 | 1.80,1.11 | 1.31 | 1.63
2024-04-11 01:47:33,11.249,1093,0.6,0.6,0,0.02 | 0.03 | 0.03,1.22 | 1.52 | 1.80,1.11 | 1.31 | 1.63
2024-04-11 01:47:34,12.263,1093,0.6,0.6,0,0.02 | 0.03 | 0.03,1.09 | 1.34 | 1.65,1.21 | 1.49 | 1.84
2024-04-11 01:47:34,12.263,1904,0.8,0.6,0,0.02 | 0.03 | 0.03,1.09 | 1.34 | 1.65,1.21 | 1.49 | 1.84
2024-04-11 01:47:35,13.349,1904,0.8,0.6,0,0.02 | 0.02 | 0.03,0.92 | 1.16 | 1.41,1.42 | 1.72 | 2.17
2024-04-11 01:47:35,13.349,1904,0.8,0.6,0,0.02 | 0.02 | 0.03,0.92 | 1.16 | 1.41,1.42 | 1.72 | 2.17
2024-04-11 01:47:36,14.286,1904,0.8,0.6,0,0.02 | 0.02 | 0.03,0.69 | 0.98 | 1.22,1.63 | 2.04 | 2.89
2024-04-11 01:47:36,14.286,1904,0.8,0.6,0,0.02 | 0.02 | 0.03,0.69 | 0.98 | 1.22,1.63 | 2.04 | 2.89
2024-04-11 01:47:37,15.296,1904,0.8,0.6,0,0.02 | 0.02 | 0.03,0.59 | 0.82 | 1.09,1.84 | 2.43 | 3.38
2024-04-11 01:47:37,15.296,1904,0.8,0.6,0,0.02 | 0.02 | 0.03,0.59 | 0.82 | 1.09,1.84 | 2.43 | 3.38
2024-04-11 01:47:38,16.28,1904,0.8,0.6,0,0.02 | 0.03 | 0.06,0.59 | 0.82 | 1.06,1.88 | 2.45 | 3.38
2024-04-11 01:47:38,16.28,1904,0.8,0.6,0,0.02 | 0.03 | 0.06,0.59 | 0.82 | 1.06,1.88 | 2.45 | 3.38
2024-04-11 01:47:39,17.419,1904,0.8,0.6,0,0.02 | 0.03 | 0.06,0.59 | 0.95 | 1.45,1.38 | 2.11 | 3.38
2024-04-11 01:47:39,17.419,1904,0.8,0.6,0,0.02 | 0.03 | 0.06,0.59 | 0.95 | 1.45,1.38 | 2.11 | 3.38
2024-04-11 01:47:40,16.42,1904,0.8,0.6,0,0.02 | 0.03 | 0.06,0.59 | 0.95 | 1.45,1.38 | 2.11 | 3.38
2024-04-11 01:47:40,16.42,1904,0.8,0.6,0,0.02 | 0.03 | 0.06,0.59 | 0.95 | 1.45,1.38 | 2.11 | 3.38
2024-04-11 01:47:41,17.358,1904,0.8,0.6,0,0.02 | 0.03 | 0.06,0.59 | 1.11 | 1.45,1.38 | 1.79 | 3.38
2024-04-11 01:47:41,17.358,1904,0.8,0.6,0,0.02 | 0.03 | 0.06,0.59 | 1.11 | 1.45,1.38 | 1.79 | 3.38
2024-04-11 01:47:42,18.265,1904,0.8,0.6,0,0.02 | 0.03 | 0.06,1.06 | 1.32 | 1.45,1.38 | 1.51 | 1.88
2024-04-11 01:47:42,18.265,1904,0.8,0.6,0,0.02 | 0.03 | 0.06,1.06 | 1.32 | 1.45,1.38 | 1.51 | 1.88
2024-04-11 01:47:43,19.458,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,1.13 | 1.34 | 1.45,1.38 | 1.50 | 1.78
2024-04-11 01:47:43,19.458,1904,0.8,0.6,0,0.02 | 0.02 | 0.02,1.13 | 1.34 | 1.45,1.38 | 1.50 | 1.78
2024-04-11 01:47:44,20.431,1904,0.8,0.6,0,0.02 | 0.02 | 0.03,0.86 | 1.19 | 1.42,1.41 | 1.68 | 2.32
2024-04-11 01:47:44,20.431,3886,1,0.6,0,0.02 | 0.02 | 0.03,0.86 | 1.19 | 1.42,1.41 | 1.68 | 2.32
2024-04-11 01:47:45,21.37,3886,1,0.6,0,0.02 | 0.02 | 0.03,0.82 | 1.05 | 1.42,1.41 | 1.90 | 2.44
2024-04-11 01:47:45,21.37,3886,1,0.6,0,0.02 | 0.02 | 0.03,0.82 | 1.05 | 1.42,1.41 | 1.90 | 2.44
2024-04-11 01:47:46,20.291,1904,0.8,0.6,0,0.02 | 0.02 | 0.03,0.82 | 1.05 | 1.42,1.41 | 1.90 | 2.44
2024-04-11 01:47:46,20.291,1904,0.8,0.6,0,0.02 | 0.02 | 0.03,0.82 | 1.05 | 1.42,1.41 | 1.90 | 2.44
2024-04-11 01:47:47,21.248,1904,0.8,0.6,0,0.02 | 0.02 | 0.03,0.82 | 1.15 | 1.78,1.12 | 1.74 | 2.44
2024-04-11 01:47:47,21.248,1904,0.8,0.6,0,0.02 | 0.02 | 0.03,0.82 | 1.15 | 1.78,1.12 | 1.74 | 2.44
2024-04-11 01:47:48,24.453,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,0.56 | 0.95 | 1.78,1.12 | 2.10 | 3.60
2024-04-11 01:47:48,24.453,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,0.56 | 0.95 | 1.78,1.12 | 2.10 | 3.60
2024-04-11 01:47:49,27.36,1904,0.8,0.8,0,0.02 | 0.03 | 0.03,0.56 | 0.60 | 0.65,3.08 | 3.32 | 3.60
2024-04-11 01:47:49,27.36,1904,0.8,0.8,0,0.02 | 0.03 | 0.03,0.56 | 0.60 | 0.65,3.08 | 3.32 | 3.60
2024-04-11 01:47:50,28.328,1904,0.8,0.8,0,0.02 | 0.03 | 0.03,0.56 | 0.59 | 0.63,3.16 | 3.37 | 3.60
2024-04-11 01:47:50,28.328,1904,0.8,0.8,0,0.02 | 0.03 | 0.03,0.56 | 0.59 | 0.63,3.16 | 3.37 | 3.60
2024-04-11 01:47:51,29.265,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,0.57 | 0.68 | 0.92,2.19 | 2.93 | 3.48
2024-04-11 01:47:51,29.265,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,0.57 | 0.68 | 0.92,2.19 | 2.93 | 3.48
2024-04-11 01:47:52,30.467,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.61 | 0.76 | 0.92,2.19 | 2.64 | 3.27
2024-04-11 01:47:52,30.467,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.61 | 0.76 | 0.92,2.19 | 2.64 | 3.27
2024-04-11 01:47:53,29.407,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.61 | 0.76 | 0.92,2.19 | 2.64 | 3.27
2024-04-11 01:47:53,29.407,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.61 | 0.76 | 0.92,2.19 | 2.64 | 3.27
2024-04-11 01:47:54,28.34,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.61 | 0.76 | 0.92,2.19 | 2.64 | 3.27
2024-04-11 01:47:54,28.34,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.61 | 0.76 | 0.92,2.19 | 2.64 | 3.27
2024-04-11 01:47:55,29.282,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.61 | 1.04 | 1.74,1.15 | 1.93 | 3.27
2024-04-11 01:47:55,29.282,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.61 | 1.04 | 1.74,1.15 | 1.93 | 3.27
2024-04-11 01:47:56,28.29,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.61 | 1.04 | 1.74,1.15 | 1.93 | 3.27
2024-04-11 01:47:56,28.29,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.61 | 1.04 | 1.74,1.15 | 1.93 | 3.27
2024-04-11 01:47:57,29.41,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.88 | 1.36 | 1.92,1.04 | 1.47 | 2.28
2024-04-11 01:47:57,29.41,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.88 | 1.36 | 1.92,1.04 | 1.47 | 2.28
2024-04-11 01:47:58,28.359,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.88 | 1.36 | 1.92,1.04 | 1.47 | 2.28
2024-04-11 01:47:58,28.359,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.88 | 1.36 | 1.92,1.04 | 1.47 | 2.28
2024-04-11 01:47:59,29.293,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.88 | 1.52 | 1.92,1.04 | 1.32 | 2.28
2024-04-11 01:47:59,29.293,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.88 | 1.52 | 1.92,1.04 | 1.32 | 2.28
2024-04-11 01:48:00,28.499,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.88 | 1.52 | 1.92,1.04 | 1.32 | 2.28
2024-04-11 01:48:00,28.499,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.88 | 1.52 | 1.92,1.04 | 1.32 | 2.28
2024-04-11 01:48:01,29.438,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.53 | 1.75 | 1.92,1.04 | 1.15 | 1.31
2024-04-11 01:48:01,29.438,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.53 | 1.75 | 1.92,1.04 | 1.15 | 1.31
2024-04-11 01:48:02,28.374,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.53 | 1.75 | 1.92,1.04 | 1.15 | 1.31
2024-04-11 01:48:02,28.374,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.53 | 1.75 | 1.92,1.04 | 1.15 | 1.31
2024-04-11 01:48:03,29.313,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.53 | 1.79 | 1.92,1.04 | 1.12 | 1.31
2024-04-11 01:48:03,29.313,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.53 | 1.79 | 1.92,1.04 | 1.12 | 1.31
2024-04-11 01:48:04,28.247,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.53 | 1.79 | 1.92,1.04 | 1.12 | 1.31
2024-04-11 01:48:04,28.247,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.53 | 1.79 | 1.92,1.04 | 1.12 | 1.31
2024-04-11 01:48:05,29.452,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.53 | 1.72 | 1.90,1.05 | 1.16 | 1.31
2024-04-11 01:48:05,29.452,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.53 | 1.72 | 1.90,1.05 | 1.16 | 1.31
2024-04-11 01:48:06,28.292,3886,1,1,0,0.02 | 0.02 | 0.02,1.53 | 1.72 | 1.90,1.05 | 1.16 | 1.31
2024-04-11 01:48:06,28.292,3886,1,1,0,0.02 | 0.02 | 0.02,1.53 | 1.72 | 1.90,1.05 | 1.16 | 1.31
2024-04-11 01:48:07,29.259,3886,1,1,0,0.02 | 0.02 | 0.03,1.66 | 1.92 | 2.33,0.86 | 1.04 | 1.21
2024-04-11 01:48:07,29.259,3886,1,1,0,0.02 | 0.02 | 0.03,1.66 | 1.92 | 2.33,0.86 | 1.04 | 1.21
2024-04-11 01:48:08,28.264,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.66 | 1.92 | 2.33,0.86 | 1.04 | 1.21
2024-04-11 01:48:08,28.264,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.66 | 1.92 | 2.33,0.86 | 1.04 | 1.21
2024-04-11 01:48:09,27.248,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.66 | 1.92 | 2.33,0.86 | 1.04 | 1.21
2024-04-11 01:48:09,27.248,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 1.92 | 2.33,0.86 | 1.04 | 1.21
2024-04-11 01:48:10,26.338,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 1.92 | 2.33,0.86 | 1.04 | 1.21
2024-04-11 01:48:10,26.338,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 1.92 | 2.33,0.86 | 1.04 | 1.21
2024-04-11 01:48:11,25.344,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 1.92 | 2.33,0.86 | 1.04 | 1.21
2024-04-11 01:48:11,25.344,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 1.92 | 2.33,0.86 | 1.04 | 1.21
2024-04-11 01:48:12,24.277,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 1.92 | 2.33,0.86 | 1.04 | 1.21
2024-04-11 01:48:12,24.277,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 1.92 | 2.33,0.86 | 1.04 | 1.21
2024-04-11 01:48:13,23.485,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 1.92 | 2.33,0.86 | 1.04 | 1.21
2024-04-11 01:48:13,23.485,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 1.92 | 2.33,0.86 | 1.04 | 1.21
2024-04-11 01:48:14,24.423,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 2.26 | 3.14,0.64 | 0.89 | 1.21
2024-04-11 01:48:14,24.423,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 2.26 | 3.14,0.64 | 0.89 | 1.21
2024-04-11 01:48:15,23.358,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 2.26 | 3.14,0.64 | 0.89 | 1.21
2024-04-11 01:48:15,23.358,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 2.26 | 3.14,0.64 | 0.89 | 1.21
2024-04-11 01:48:16,24.284,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 2.37 | 3.14,0.64 | 0.84 | 1.21
2024-04-11 01:48:16,24.284,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 2.37 | 3.14,0.64 | 0.84 | 1.21
2024-04-11 01:48:17,23.499,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 2.37 | 3.14,0.64 | 0.84 | 1.21
2024-04-11 01:48:17,23.499,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.66 | 2.37 | 3.14,0.64 | 0.84 | 1.21
2024-04-11 01:48:18,24.417,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.57 | 2.35 | 3.14,0.64 | 0.85 | 1.27
2024-04-11 01:48:18,24.417,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.57 | 2.35 | 3.14,0.64 | 0.85 | 1.27
2024-04-11 01:48:19,25.361,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.57 | 2.16 | 3.14,0.64 | 0.92 | 1.27
2024-04-11 01:48:19,25.361,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.57 | 2.16 | 3.14,0.64 | 0.92 | 1.27
2024-04-11 01:48:20,24.297,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.57 | 2.16 | 3.14,0.64 | 0.92 | 1.27
2024-04-11 01:48:20,24.297,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.57 | 2.16 | 3.14,0.64 | 0.92 | 1.27
2024-04-11 01:48:21,25.391,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.36 | 1.72 | 2.36,0.85 | 1.16 | 1.47
2024-04-11 01:48:21,25.391,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.36 | 1.72 | 2.36,0.85 | 1.16 | 1.47
2024-04-11 01:48:22,24.435,1904,0.8,1,0,0.02 | 0.02 | 0.03,1.36 | 1.72 | 2.36,0.85 | 1.16 | 1.47
2024-04-11 01:48:22,24.435,1904,0.8,1,0,0.02 | 0.02 | 0.03,1.36 | 1.72 | 2.36,0.85 | 1.16 | 1.47
2024-04-11 01:48:23,25.374,1904,0.8,1,0,0.02 | 0.03 | 0.03,1.36 | 1.66 | 2.13,0.94 | 1.20 | 1.47
2024-04-11 01:48:23,25.374,1904,0.8,1,0,0.02 | 0.03 | 0.03,1.36 | 1.66 | 2.13,0.94 | 1.20 | 1.47
2024-04-11 01:48:24,24.309,1904,0.8,1,0,0.02 | 0.03 | 0.03,1.36 | 1.66 | 2.13,0.94 | 1.20 | 1.47
2024-04-11 01:48:24,24.309,1904,0.8,1,0,0.02 | 0.03 | 0.03,1.36 | 1.66 | 2.13,0.94 | 1.20 | 1.47
2024-04-11 01:48:25,23.25,1904,0.8,1,0,0.02 | 0.03 | 0.03,1.36 | 1.66 | 2.13,0.94 | 1.20 | 1.47
2024-04-11 01:48:25,23.25,1904,0.8,1,0,0.02 | 0.03 | 0.03,1.36 | 1.66 | 2.13,0.94 | 1.20 | 1.47
2024-04-11 01:48:26,24.291,1904,0.8,1,0,0.02 | 0.02 | 0.03,1.36 | 2.20 | 3.71,0.54 | 0.91 | 1.47
2024-04-11 01:48:26,24.291,1904,0.8,1,0,0.02 | 0.02 | 0.03,1.36 | 2.20 | 3.71,0.54 | 0.91 | 1.47
