Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-11 02:34:59,4,142,0.2,0.2,0,0.10 | 0.34 | 0.57,0.24 | 0.47 | 0.70,2.87 | 4.26 | 8.26
2024-04-11 02:35:11,6.193,1904,0.8,0.2,0,0.06 | 0.38 | 0.64,0.25 | 0.76 | 1.78,1.12 | 2.63 | 8.10
2024-04-11 02:35:12,5.25,647,0.4,0.2,0,0.06 | 0.38 | 0.64,0.25 | 0.76 | 1.78,1.12 | 2.63 | 8.10
2024-04-11 02:35:12,5.25,647,0.4,0.2,0,0.06 | 0.38 | 0.64,0.25 | 0.76 | 1.78,1.12 | 2.63 | 8.10
2024-04-11 02:35:13,8.161,1093,0.6,0.4,0,0.04 | 0.21 | 0.64,0.25 | 1.46 | 3.15,0.63 | 1.37 | 8.10
2024-04-11 02:35:13,8.161,1093,0.6,0.4,0,0.04 | 0.21 | 0.64,0.25 | 1.46 | 3.15,0.63 | 1.37 | 8.10
2024-04-11 02:35:14,7.133,142,0.2,0.4,0,0.04 | 0.21 | 0.64,0.25 | 1.46 | 3.15,0.63 | 1.37 | 8.10
2024-04-11 02:35:14,7.133,1904,0.8,0.4,0,0.04 | 0.21 | 0.64,0.25 | 1.46 | 3.15,0.63 | 1.37 | 8.10
2024-04-11 02:35:15,10.33,1904,0.8,0.4,0,0.03 | 0.05 | 0.09,0.14 | 1.26 | 3.15,0.63 | 1.58 | 14.71
2024-04-11 02:35:15,10.33,1904,0.8,0.2,0,0.03 | 0.05 | 0.09,0.14 | 1.26 | 3.15,0.63 | 1.58 | 14.71
2024-04-11 02:35:16,9.27,1904,0.8,0.2,0,0.03 | 0.05 | 0.09,0.14 | 1.26 | 3.15,0.63 | 1.58 | 14.71
2024-04-11 02:35:16,9.27,1904,0.8,0.2,0,0.03 | 0.05 | 0.09,0.14 | 1.26 | 3.15,0.63 | 1.58 | 14.71
2024-04-11 02:35:17,10.153,647,0.4,0.8,0,0.03 | 0.04 | 0.04,0.14 | 1.07 | 2.40,0.83 | 1.86 | 14.71
2024-04-11 02:35:17,10.153,647,0.4,0.8,0,0.03 | 0.04 | 0.04,0.14 | 1.07 | 2.40,0.83 | 1.86 | 14.71
2024-04-11 02:35:18,9.138,647,0.4,0.8,0,0.03 | 0.04 | 0.04,0.14 | 1.07 | 2.40,0.83 | 1.86 | 14.71
2024-04-11 02:35:18,9.138,647,0.4,0.8,0,0.03 | 0.04 | 0.04,0.14 | 1.07 | 2.40,0.83 | 1.86 | 14.71
2024-04-11 02:35:19,8.344,647,0.4,0.8,0,0.03 | 0.04 | 0.04,0.14 | 1.07 | 2.40,0.83 | 1.86 | 14.71
2024-04-11 02:35:19,8.344,647,0.4,0.4,0,0.03 | 0.04 | 0.04,0.14 | 1.07 | 2.40,0.83 | 1.86 | 14.71
2024-04-11 02:35:20,9.28,647,0.4,0.4,0,0.03 | 0.08 | 0.23,0.14 | 1.44 | 2.40,0.83 | 1.39 | 14.71
2024-04-11 02:35:20,9.28,647,0.4,0.4,0,0.03 | 0.08 | 0.23,0.14 | 1.44 | 2.40,0.83 | 1.39 | 14.71
2024-04-11 02:35:21,8.216,1093,0.6,0.6,0,0.03 | 0.08 | 0.23,0.14 | 1.44 | 2.40,0.83 | 1.39 | 14.71
2024-04-11 02:35:21,8.216,1093,0.6,0.6,0,0.03 | 0.08 | 0.23,0.14 | 1.44 | 2.40,0.83 | 1.39 | 14.71
2024-04-11 02:35:22,9.157,1093,0.6,0.6,0,0.03 | 0.08 | 0.23,0.14 | 1.58 | 2.40,0.83 | 1.26 | 14.71
2024-04-11 02:35:22,9.157,1093,0.6,0.6,0,0.03 | 0.08 | 0.23,0.14 | 1.58 | 2.40,0.83 | 1.26 | 14.71
2024-04-11 02:35:23,8.357,1093,0.6,0.6,0,0.03 | 0.08 | 0.23,0.14 | 1.58 | 2.40,0.83 | 1.26 | 14.71
2024-04-11 02:35:23,8.357,1093,0.6,0.2,0,0.03 | 0.08 | 0.23,0.14 | 1.58 | 2.40,0.83 | 1.26 | 14.71
2024-04-11 02:35:24,9.297,1093,0.6,0.2,0,0.03 | 0.08 | 0.23,1.67 | 2.06 | 2.40,0.83 | 0.97 | 1.20
2024-04-11 02:35:24,9.297,1904,0.8,0.2,0,0.03 | 0.08 | 0.23,1.67 | 2.06 | 2.40,0.83 | 0.97 | 1.20
2024-04-11 02:35:25,10.237,1904,0.8,0.8,0,0.03 | 0.08 | 0.23,1.40 | 1.81 | 2.12,0.94 | 1.10 | 1.43
2024-04-11 02:35:25,10.237,1904,0.8,0.8,0,0.03 | 0.08 | 0.23,1.40 | 1.81 | 2.12,0.94 | 1.10 | 1.43
2024-04-11 02:35:26,9.177,1904,0.8,0.8,0,0.03 | 0.08 | 0.23,1.40 | 1.81 | 2.12,0.94 | 1.10 | 1.43
2024-04-11 02:35:26,9.177,1904,0.8,0.8,0,0.03 | 0.08 | 0.23,1.40 | 1.81 | 2.12,0.94 | 1.10 | 1.43
2024-04-11 02:35:27,8.385,1904,0.8,0.4,0,0.03 | 0.08 | 0.23,1.40 | 1.81 | 2.12,0.94 | 1.10 | 1.43
2024-04-11 02:35:27,8.385,1904,0.8,0.4,0,0.03 | 0.08 | 0.23,1.40 | 1.81 | 2.12,0.94 | 1.10 | 1.43
2024-04-11 02:35:28,9.221,1904,0.8,0.4,0,0.02 | 0.03 | 0.04,1.40 | 2.10 | 3.27,0.61 | 0.95 | 1.43
2024-04-11 02:35:28,9.221,1904,0.8,0.4,0,0.02 | 0.03 | 0.04,1.40 | 2.10 | 3.27,0.61 | 0.95 | 1.43
2024-04-11 02:35:29,8.25,1904,0.8,0.4,0,0.02 | 0.03 | 0.04,1.40 | 2.10 | 3.27,0.61 | 0.95 | 1.43
2024-04-11 02:35:29,8.25,1904,0.8,0.4,0,0.02 | 0.03 | 0.04,1.40 | 2.10 | 3.27,0.61 | 0.95 | 1.43
2024-04-11 02:35:30,7.195,1904,0.8,0.4,0,0.02 | 0.03 | 0.04,1.40 | 2.10 | 3.27,0.61 | 0.95 | 1.43
2024-04-11 02:35:30,7.195,1904,0.8,0.4,0,0.02 | 0.03 | 0.04,1.40 | 2.10 | 3.27,0.61 | 0.95 | 1.43
2024-04-11 02:35:31,8.128,1904,0.8,0.6,0,0.02 | 0.03 | 0.04,1.40 | 2.43 | 3.27,0.61 | 0.82 | 1.43
2024-04-11 02:35:31,8.128,1904,0.8,0.6,0,0.02 | 0.03 | 0.04,1.40 | 2.43 | 3.27,0.61 | 0.82 | 1.43
2024-04-11 02:35:32,7.27,1904,0.8,0.6,0,0.02 | 0.03 | 0.04,1.40 | 2.43 | 3.27,0.61 | 0.82 | 1.43
2024-04-11 02:35:32,7.27,1904,0.8,0.6,0,0.02 | 0.03 | 0.04,1.40 | 2.43 | 3.27,0.61 | 0.82 | 1.43
2024-04-11 02:35:33,6.272,1904,0.8,0.6,0,0.02 | 0.03 | 0.04,1.40 | 2.43 | 3.27,0.61 | 0.82 | 1.43
2024-04-11 02:35:33,6.272,1904,0.8,0.6,0,0.02 | 0.03 | 0.04,1.40 | 2.43 | 3.27,0.61 | 0.82 | 1.43
2024-04-11 02:35:34,7.206,1904,0.8,0.6,0,0.02 | 0.03 | 0.04,1.40 | 2.56 | 3.27,0.61 | 0.78 | 1.43
2024-04-11 02:35:34,7.206,1904,0.8,0.6,0,0.02 | 0.03 | 0.04,1.40 | 2.56 | 3.27,0.61 | 0.78 | 1.43
2024-04-11 02:35:35,6.147,1904,0.8,0.8,0,0.02 | 0.03 | 0.04,1.40 | 2.56 | 3.27,0.61 | 0.78 | 1.43
2024-04-11 02:35:35,6.147,1904,0.8,0.8,0,0.02 | 0.03 | 0.04,1.40 | 2.56 | 3.27,0.61 | 0.78 | 1.43
2024-04-11 02:35:36,5.344,3886,1,0.8,0,0.02 | 0.03 | 0.04,1.40 | 2.56 | 3.27,0.61 | 0.78 | 1.43
2024-04-11 02:35:36,5.344,1904,0.8,0.8,0,0.02 | 0.03 | 0.04,1.40 | 2.56 | 3.27,0.61 | 0.78 | 1.43
2024-04-11 02:35:37,6.18,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,2.46 | 2.83 | 3.27,0.61 | 0.71 | 0.81
2024-04-11 02:35:37,6.18,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,2.46 | 2.83 | 3.27,0.61 | 0.71 | 0.81
2024-04-11 02:35:38,5.222,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,2.46 | 2.83 | 3.27,0.61 | 0.71 | 0.81
2024-04-11 02:35:38,5.222,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,2.46 | 2.83 | 3.27,0.61 | 0.71 | 0.81
2024-04-11 02:35:39,6.161,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.78 | 2.46 | 2.98,0.67 | 0.81 | 1.12
2024-04-11 02:35:39,6.161,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.78 | 2.46 | 2.98,0.67 | 0.81 | 1.12
2024-04-11 02:35:40,5.37,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.78 | 2.46 | 2.98,0.67 | 0.81 | 1.12
2024-04-11 02:35:40,5.37,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.78 | 2.46 | 2.98,0.67 | 0.81 | 1.12
2024-04-11 02:35:41,6.241,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.64 | 2.12 | 2.60,0.77 | 0.94 | 1.22
2024-04-11 02:35:41,6.241,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.64 | 2.12 | 2.60,0.77 | 0.94 | 1.22
2024-04-11 02:35:42,7.16,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.43 | 1.83 | 2.46,0.81 | 1.09 | 1.40
2024-04-11 02:35:42,7.16,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.43 | 1.83 | 2.46,0.81 | 1.09 | 1.40
2024-04-11 02:35:43,10.179,1904,0.8,0.8,0,0.02 | 0.03 | 0.05,0.55 | 1.04 | 1.64,1.22 | 1.91 | 3.64
2024-04-11 02:35:43,10.179,1904,0.8,0.8,0,0.02 | 0.03 | 0.05,0.55 | 1.04 | 1.64,1.22 | 1.91 | 3.64
2024-04-11 02:35:44,11.328,1904,0.8,0.8,0,0.02 | 0.04 | 0.05,0.55 | 0.86 | 1.43,1.40 | 2.31 | 3.64
2024-04-11 02:35:44,11.328,1904,0.8,0.8,0,0.02 | 0.04 | 0.05,0.55 | 0.86 | 1.43,1.40 | 2.31 | 3.64
2024-04-11 02:35:45,10.27,1904,0.8,0.8,0,0.02 | 0.04 | 0.05,0.55 | 0.86 | 1.43,1.40 | 2.31 | 3.64
2024-04-11 02:35:45,10.27,1904,0.8,0.8,0,0.02 | 0.04 | 0.05,0.55 | 0.86 | 1.43,1.40 | 2.31 | 3.64
2024-04-11 02:35:46,11.261,1904,0.8,0.8,0,0.02 | 0.04 | 0.05,0.55 | 0.83 | 1.28,1.57 | 2.42 | 3.64
2024-04-11 02:35:46,11.261,1904,0.8,0.8,0,0.02 | 0.04 | 0.05,0.55 | 0.83 | 1.28,1.57 | 2.42 | 3.64
2024-04-11 02:35:47,12.185,1904,0.8,0.8,0,0.02 | 0.03 | 0.05,0.55 | 0.99 | 1.28,1.57 | 2.02 | 3.61
2024-04-11 02:35:47,12.185,1904,0.8,0.8,0,0.02 | 0.03 | 0.05,0.55 | 0.99 | 1.28,1.57 | 2.02 | 3.61
2024-04-11 02:35:48,13.132,1904,0.8,0.8,0,0.02 | 0.02 | 0.04,0.92 | 1.17 | 1.28,1.57 | 1.71 | 2.17
2024-04-11 02:35:48,13.132,1904,0.8,0.8,0,0.02 | 0.02 | 0.04,0.92 | 1.17 | 1.28,1.57 | 1.71 | 2.17
2024-04-11 02:35:49,14.321,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.05 | 1.20 | 1.28,1.57 | 1.66 | 1.91
2024-04-11 02:35:49,14.321,1904,0.8,0.8,0,0.02 | 0.02 | 0.02,1.05 | 1.20 | 1.28,1.57 | 1.66 | 1.91
2024-04-11 02:35:50,15.274,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,0.79 | 1.08 | 1.26,1.58 | 1.85 | 2.55
2024-04-11 02:35:50,15.274,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,0.79 | 1.08 | 1.26,1.58 | 1.85 | 2.55
2024-04-11 02:35:51,16.164,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.76 | 0.96 | 1.26,1.58 | 2.08 | 2.65
2024-04-11 02:35:51,16.164,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.76 | 0.96 | 1.26,1.58 | 2.08 | 2.65
2024-04-11 02:35:52,17.149,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.76 | 0.85 | 1.05,1.91 | 2.35 | 2.65
2024-04-11 02:35:52,17.149,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,0.76 | 0.85 | 1.05,1.91 | 2.35 | 2.65
2024-04-11 02:35:53,20.196,1904,0.8,0.8,0,0.01 | 0.02 | 0.02,0.54 | 0.83 | 1.21,1.66 | 2.42 | 3.73
2024-04-11 02:35:53,20.196,3886,1,0.8,0,0.01 | 0.02 | 0.02,0.54 | 0.83 | 1.21,1.66 | 2.42 | 3.73
2024-04-11 02:35:54,21.256,3886,1,0.8,0,0.01 | 0.02 | 0.02,0.48 | 0.76 | 1.21,1.66 | 2.63 | 4.16
2024-04-11 02:35:54,21.256,3886,1,0.8,0,0.01 | 0.02 | 0.02,0.48 | 0.76 | 1.21,1.66 | 2.63 | 4.16
2024-04-11 02:35:55,22.18,3886,1,0.8,0,0.01 | 0.02 | 0.02,0.48 | 0.88 | 1.29,1.55 | 2.28 | 4.16
2024-04-11 02:35:55,22.18,3886,1,0.8,0,0.01 | 0.02 | 0.02,0.48 | 0.88 | 1.29,1.55 | 2.28 | 4.16
2024-04-11 02:35:56,23.159,3886,1,0.8,0,0.01 | 0.02 | 0.03,0.48 | 0.87 | 1.29,1.55 | 2.30 | 4.16
2024-04-11 02:35:56,23.159,3886,1,0.8,0,0.01 | 0.02 | 0.03,0.48 | 0.87 | 1.29,1.55 | 2.30 | 4.16
2024-04-11 02:35:57,22.179,3886,1,0.8,0,0.01 | 0.02 | 0.03,0.48 | 0.87 | 1.29,1.55 | 2.30 | 4.16
2024-04-11 02:35:57,22.179,3886,1,0.8,0,0.01 | 0.02 | 0.03,0.48 | 0.87 | 1.29,1.55 | 2.30 | 4.16
2024-04-11 02:35:58,23.297,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.48 | 1.17 | 1.75,1.15 | 1.71 | 4.16
2024-04-11 02:35:58,23.297,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.48 | 1.17 | 1.75,1.15 | 1.71 | 4.16
2024-04-11 02:35:59,22.246,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.48 | 1.17 | 1.75,1.15 | 1.71 | 4.16
2024-04-11 02:35:59,22.246,3886,1,0.8,0,0.02 | 0.02 | 0.03,0.48 | 1.17 | 1.75,1.15 | 1.71 | 4.16
2024-04-11 02:36:00,23.184,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.17 | 1.46 | 1.75,1.15 | 1.37 | 1.71
2024-04-11 02:36:00,23.184,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.17 | 1.46 | 1.75,1.15 | 1.37 | 1.71
2024-04-11 02:36:01,22.384,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.17 | 1.46 | 1.75,1.15 | 1.37 | 1.71
2024-04-11 02:36:01,22.384,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.17 | 1.46 | 1.75,1.15 | 1.37 | 1.71
2024-04-11 02:36:02,23.319,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.17 | 1.59 | 1.78,1.13 | 1.26 | 1.71
2024-04-11 02:36:02,23.319,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.17 | 1.59 | 1.78,1.13 | 1.26 | 1.71
2024-04-11 02:36:03,22.258,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.17 | 1.59 | 1.78,1.13 | 1.26 | 1.71
2024-04-11 02:36:03,22.258,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.17 | 1.59 | 1.78,1.13 | 1.26 | 1.71
2024-04-11 02:36:04,23.202,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.65 | 1.79 | 2.00,1.00 | 1.12 | 1.21
2024-04-11 02:36:04,23.202,3886,1,0.8,0,0.02 | 0.02 | 0.02,1.65 | 1.79 | 2.00,1.00 | 1.12 | 1.21
2024-04-11 02:36:05,24.306,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.57 | 1.75 | 2.00,1.00 | 1.14 | 1.28
2024-04-11 02:36:05,24.306,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.57 | 1.75 | 2.00,1.00 | 1.14 | 1.28
2024-04-11 02:36:06,23.335,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.57 | 1.75 | 2.00,1.00 | 1.14 | 1.28
2024-04-11 02:36:06,23.335,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.57 | 1.75 | 2.00,1.00 | 1.14 | 1.28
2024-04-11 02:36:07,24.18,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.57 | 1.82 | 2.00,1.00 | 1.10 | 1.28
2024-04-11 02:36:07,24.18,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.57 | 1.82 | 2.00,1.00 | 1.10 | 1.28
2024-04-11 02:36:08,23.215,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.57 | 1.82 | 2.00,1.00 | 1.10 | 1.28
2024-04-11 02:36:08,23.215,3886,1,0.8,0,0.02 | 0.02 | 0.03,1.57 | 1.82 | 2.00,1.00 | 1.10 | 1.28
2024-04-11 02:36:09,24.15,3886,1,1,0,0.02 | 0.02 | 0.03,1.57 | 1.87 | 2.00,1.00 | 1.07 | 1.28
2024-04-11 02:36:09,24.15,3886,1,1,0,0.02 | 0.02 | 0.03,1.57 | 1.87 | 2.00,1.00 | 1.07 | 1.28
2024-04-11 02:36:10,23.358,3886,1,1,0,0.02 | 0.02 | 0.03,1.57 | 1.87 | 2.00,1.00 | 1.07 | 1.28
2024-04-11 02:36:10,23.358,1904,0.8,1,0,0.02 | 0.02 | 0.03,1.57 | 1.87 | 2.00,1.00 | 1.07 | 1.28
2024-04-11 02:36:11,24.29,1904,0.8,1,0,0.02 | 0.02 | 0.03,1.57 | 1.83 | 2.00,1.00 | 1.09 | 1.28
2024-04-11 02:36:11,24.29,1904,0.8,0.8,0,0.02 | 0.02 | 0.03,1.57 | 1.83 | 2.00,1.00 | 1.09 | 1.28
2024-04-11 02:36:12,25.146,1904,0.8,0.8,0,0.02 | 0.04 | 0.07,1.23 | 1.74 | 2.00,1.00 | 1.15 | 1.63
2024-04-11 02:36:12,25.146,1904,0.8,0.8,0,0.02 | 0.04 | 0.07,1.23 | 1.74 | 2.00,1.00 | 1.15 | 1.63
2024-04-11 02:36:13,24.164,1904,0.8,0.8,0,0.02 | 0.04 | 0.07,1.23 | 1.74 | 2.00,1.00 | 1.15 | 1.63
2024-04-11 02:36:13,24.164,1904,0.8,0.8,0,0.02 | 0.04 | 0.07,1.23 | 1.74 | 2.00,1.00 | 1.15 | 1.63
2024-04-11 02:36:14,23.354,1904,0.8,0.8,0,0.02 | 0.04 | 0.07,1.23 | 1.74 | 2.00,1.00 | 1.15 | 1.63
2024-04-11 02:36:14,23.354,1904,0.8,0.8,0,0.02 | 0.04 | 0.07,1.23 | 1.74 | 2.00,1.00 | 1.15 | 1.63
2024-04-11 02:36:15,22.305,1904,0.8,0.8,0,0.02 | 0.04 | 0.07,1.23 | 1.74 | 2.00,1.00 | 1.15 | 1.63
2024-04-11 02:36:15,22.305,1904,0.8,1,0,0.02 | 0.04 | 0.07,1.23 | 1.74 | 2.00,1.00 | 1.15 | 1.63
2024-04-11 02:36:16,23.24,1904,0.8,1,0,0.02 | 0.03 | 0.07,1.23 | 2.10 | 3.34,0.60 | 0.95 | 1.63
2024-04-11 02:36:16,23.24,1904,0.8,1,0,0.02 | 0.03 | 0.07,1.23 | 2.10 | 3.34,0.60 | 0.95 | 1.63
2024-04-11 02:36:17,22.179,1904,0.8,1,0,0.02 | 0.03 | 0.07,1.23 | 2.10 | 3.34,0.60 | 0.95 | 1.63
2024-04-11 02:36:17,22.179,1904,0.8,1,0,0.02 | 0.03 | 0.07,1.23 | 2.10 | 3.34,0.60 | 0.95 | 1.63
2024-04-11 02:36:18,23.181,1904,0.8,1,0,0.02 | 0.03 | 0.07,1.23 | 2.22 | 3.34,0.60 | 0.90 | 1.63
2024-04-11 02:36:18,23.181,1904,0.8,1,0,0.02 | 0.03 | 0.07,1.23 | 2.22 | 3.34,0.60 | 0.90 | 1.63
2024-04-11 02:36:19,22.32,1904,0.8,1,0,0.02 | 0.03 | 0.07,1.23 | 2.22 | 3.34,0.60 | 0.90 | 1.63
2024-04-11 02:36:19,22.32,1904,0.8,1,0,0.02 | 0.03 | 0.07,1.23 | 2.22 | 3.34,0.60 | 0.90 | 1.63
2024-04-11 02:36:20,23.263,1904,0.8,1,0,0.02 | 0.03 | 0.07,1.23 | 2.18 | 3.34,0.60 | 0.92 | 1.63
2024-04-11 02:36:20,23.263,1904,0.8,1,0,0.02 | 0.03 | 0.07,1.23 | 2.18 | 3.34,0.60 | 0.92 | 1.63
2024-04-11 02:36:21,22.195,1904,0.8,1,0,0.02 | 0.03 | 0.07,1.23 | 2.18 | 3.34,0.60 | 0.92 | 1.63
2024-04-11 02:36:21,22.195,1904,0.8,1,0,0.02 | 0.03 | 0.07,1.23 | 2.18 | 3.34,0.60 | 0.92 | 1.63
2024-04-11 02:36:22,23.139,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.66 | 2.29 | 3.34,0.60 | 0.87 | 1.20
2024-04-11 02:36:22,23.139,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.66 | 2.29 | 3.34,0.60 | 0.87 | 1.20
2024-04-11 02:36:23,24.154,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.46 | 1.82 | 2.48,0.81 | 1.10 | 1.37
2024-04-11 02:36:23,24.154,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.46 | 1.82 | 2.48,0.81 | 1.10 | 1.37
2024-04-11 02:36:24,23.273,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.46 | 1.82 | 2.48,0.81 | 1.10 | 1.37
2024-04-11 02:36:24,23.273,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.46 | 1.82 | 2.48,0.81 | 1.10 | 1.37
2024-04-11 02:36:25,22.212,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.46 | 1.82 | 2.48,0.81 | 1.10 | 1.37
2024-04-11 02:36:25,22.212,1904,0.8,1,0,0.02 | 0.02 | 0.02,1.46 | 1.82 | 2.48,0.81 | 1.10 | 1.37
2024-04-11 02:36:26,23.148,1904,0.8,1,0,0.02 | 0.02 | 0.03,1.46 | 1.79 | 2.33,0.86 | 1.12 | 1.37
2024-04-11 02:36:26,23.148,1904,0.8,1,0,0.02 | 0.02 | 0.03,1.46 | 1.79 | 2.33,0.86 | 1.12 | 1.37
2024-04-11 02:36:27,22.181,1904,0.8,1,0,0.02 | 0.02 | 0.03,1.46 | 1.79 | 2.33,0.86 | 1.12 | 1.37
2024-04-11 02:36:27,22.181,1904,0.8,1,0,0.02 | 0.02 | 0.03,1.46 | 1.79 | 2.33,0.86 | 1.12 | 1.37
2024-04-11 02:36:28,21.282,1904,0.8,1,0,0.02 | 0.02 | 0.03,1.46 | 1.79 | 2.33,0.86 | 1.12 | 1.37
