id,time,direction,rx_bytes,rx_frames,rx_rate,rx_rate_frames,tx_bytes,tx_frames,tx_rate,tx_rate_frames,loss_frames,drop_frames,queue_bytes,queue_frames,modify_frames,reordered_frames,duplicated_frames,corruption_frames,background_rx_bytes,background_rx_frames,background_tx_bytes,background_tx_frames,background_tx_rate,background_drop_frames
44,1712850665000,right,3253237,2449,1810512,149,3129571,2368,1773600,146,0,74,10766,7,0,0,0,0,0,0,0,0,0,0
45,1712850666000,right,3474709,2604,1771776,155,3346319,2519,1733984,151,0,75,13952,10,0,0,0,0,0,0,0,0,0,0
46,1712850667000,right,3730708,2774,2047992,170,3597814,2687,2011960,168,0,79,12304,8,0,0,0,0,0,0,0,0,0,0
47,1712850668000,right,3980105,2945,1995176,171,3844135,2856,1970568,169,0,82,10766,7,0,0,0,0,0,0,0,0,0,0
48,1712850669000,right,4261923,3131,2254544,186,4122877,3040,2229936,184,0,85,9228,6,0,0,0,0,0,0,0,0,0,0
49,1712850670000,right,4565051,3329,2425024,198,4418315,3233,2363504,193,0,88,12304,8,0,0,0,0,0,0,0,0,0,0
50,1712850671000,right,4877982,3536,2503448,207,4728170,3438,2478840,205,0,90,12304,8,0,0,0,0,0,0,0,0,0,0
51,1712850672000,right,5110831,3694,1862792,158,4959481,3595,1850488,157,0,92,10766,7,0,0,0,0,0,0,0,0,0,0
52,1712850673000,right,5455487,3919,2757248,225,5297985,3816,2708032,221,0,95,12304,8,0,0,0,0,0,0,0,0,0,0
53,1712850674000,right,5812766,4153,2858232,234,5649112,4046,2809016,230,0,99,12304,8,0,0,0,0,0,0,0,0,0,0
54,1712850675000,right,6168923,4396,2849256,243,5999117,4285,2800040,239,0,102,13842,9,0,0,0,0,0,0,0,0,0,0
55,1712850676000,right,6552111,4647,3065504,251,6380767,4535,3053200,250,0,106,9228,6,0,0,0,0,0,0,0,0,0,0
56,1712850677000,right,6954304,4913,3217544,266,6776808,4797,3168328,262,0,109,10766,7,0,0,0,0,0,0,0,0,0,0
57,1712850678000,right,7360588,5185,3250272,272,7170788,5061,3151840,264,0,114,15380,10,0,0,0,0,0,0,0,0,0,0
58,1712850679000,right,7793162,5470,3460592,285,7597210,5342,3411376,281,0,119,13842,9,0,0,0,0,0,0,0,0,0,0
59,1712850680000,right,8212695,5756,3356264,286,8015205,5627,3343960,285,0,123,9228,6,0,0,0,0,0,0,0,0,0,0
60,1712850681000,right,8672785,6057,3680720,301,8469143,5924,3631504,297,0,126,10766,7,0,0,0,0,0,0,0,0,0,0
61,1712850682000,right,9115257,6353,3539776,296,8902387,6214,3465952,290,0,130,13842,9,0,0,0,0,0,0,0,0,0,0
62,1712850683000,right,9565725,6655,3603744,302,9359007,6520,3652960,306,0,135,0,0,0,0,0,0,0,0,0,0,0,0
63,1712850684000,right,10065914,6983,4001512,328,9840740,6836,3853864,316,0,139,12304,8,0,0,0,0,0,0,0,0,0,0
64,1712850685000,right,10540206,7302,3794336,319,10310418,7152,3757424,316,0,143,10766,7,0,0,0,0,0,0,0,0,0,0
