Time,Buffer,BandWidth,BitrateLevel,Clientnum
1712864086.4102154,2,394.04024496937876,1,1
1712864086.9649725,4,400.482975224062,0,1
1712864087.466361,5.500001,403.801174016351,0,1
1712864087.8966813,7.083334,407.7113707803972,0,1
1712864088.314069,8.678243,412.543590892386,0,1
1712864088.6741536,10.310894,450.36430924358956,0,1
1712864089.041029,11.945083,458.5053599601141,0,1
1712864089.451749,13.541095,474.12777558115044,0,1
1712864089.8377337,15.125949,488.79738097791824,0,1
1712864090.1503713,16.834702,506.31847875087357,0,1
1712864090.4207177,18.541668,514.0274402119825,0,1
1712864091.1904569,20.333334,530.3670956407601,0,1
1712864091.529865,21.446486,554.0538964713145,0,1
1712864092.0045214,22.954404,585.6258423232088,0,1
1712864093.3354967,23.625001,610.4371609342822,0,1
1712864094.424846,24.583334,642.5359708960809,0,1
1712864095.1938238,25.752468,664.139351148268,0,1
1712864095.6764593,27.291668,685.7490220000334,0,1
1712864096.4074097,28.668014,714.4380969578689,0,1
1712864097.4080172,29.666668,778.3934631128795,0,1
1712864099.6177566,29.333334,916.4569807138464,1,1
1712864101.3163328,29.666668,1021.086426678489,1,1
1712864103.172181,29.911107,1100.9364281894075,1,1
1712864105.3627927,29.667946,1185.6944958901677,1,1
1712864107.2434297,29.750001,1252.0604132056947,1,1
1712864109.6614578,29.291668,1404.6757455589259,1,1
1712864111.4945383,29.875001,1553.6401946357582,1,1
1712864113.48096,29.708334,1885.294277869327,3,1
1712864116.9283752,28.041668,2392.792372668615,4,1
1712864119.8932316,27.083334,2717.305766333723,5,1
1712864121.5108836,27.458334,2854.002836918019,3,1
1712864123.8990018,27.083022999999997,2995.623074712283,4,1
1712864125.7834644,27.166668,3184.6107944054124,5,1
1712864127.5459692,27.416668,3478.2036808699163,5,1
1712864129.3863091,27.584560000000003,3731.3187458128427,5,1
1712864130.714536,28.251179999999998,3870.1993688186612,5,1
1712864131.8604956,29.125000999999997,4038.8999566153707,5,1
1712864133.2257364,29.958334,4168.71712353733,5,1
1712864134.5019794,30.458334,4287.255161383463,5,1
1712864135.7111979,31.252453000000003,4382.579343774178,5,1
1712864137.514007,31.458334,4480.498466322427,5,1
1712864139.2047834,31.750000999999997,4545.55124731384,5,1
1712864140.9925709,31.958334,4599.716815261881,5,1
1712864143.0953515,31.939531000000002,4648.498850927044,5,1
1712864144.6625931,32.291668,4679.767356215265,5,1
1712864146.5520983,32.416668,4698.630067897329,5,1
1712864148.4705217,32.500001,4701.288100148111,5,1
1712864150.2005749,32.750001,4698.964787946269,5,1
1712864152.411181,32.541668,4652.96279893021,5,1
1712864158.5329604,28.666668,4483.105202032829,5,1
1712864163.1938584,25.791668,4269.634600605922,5,1
1712864166.4093926,24.582293000000007,4064.0774157041214,5,1
1712864170.06133,22.914854000000005,3807.2468460506952,5,1
1712864173.40264,21.582127999999997,3524.2734243945415,5,1
1712864179.7295587,17.250000999999997,2849.657696465091,5,1
1712864200.436991,2.2083339999999936,1331.3114847681368,5,1
1712864202.9380538,2.4583339999999936,1096.4048364604066,0,1
1712864212.8358958,2.2083339999999936,797.4441816294022,1,1
1712864214.496823,2.6250009999999975,750.4827904854345,0,1
1712864238.927988,2.2500009999999975,911.1440397520302,5,1
1712864239.197045,4.041668000000001,891.4335251366531,0,1
1712864245.8954897,2.3333339999999936,1098.1727112067415,5,1
1712864251.998943,2.2916680000000014,2059.578675893847,5,1
1712864259.3767743,2.3750009999999975,2448.8069519749047,5,1
1712864269.5536933,2.259534000000002,4223.403804547303,5,1
1712864278.2353237,2.291667999999987,4263.780646357161,5,1
1712864289.6369162,2.458334000000008,4184.4976511309405,5,1
1712864303.0185752,2.2153869999999927,3401.357203573888,5,1
1712864313.2383971,2.0000009999999975,2318.959567420016,5,1
1712864313.9005098,3.416667999999987,2026.5712818132156,0,1
1712864340.45826,2.3750009999999975,949.6112311626331,5,1
1712864340.9581475,3.916667999999987,818.4544517160242,0,1
1712864350.3780816,2.208981999999992,761.6534304036046,5,1
1712864351.4678028,3.2096050000000105,722.4722371448391,1,1
1712864357.9454288,2.1261440000000107,809.7253863065034,5,1
1712864358.0297701,4.0012920000000065,1860.4416274866535,2,1
1712864359.1738112,4.833334000000008,1932.6845503855332,5,1
1712864360.5171518,5.5000009999999975,2340.7876778156883,5,1
1712864361.8640873,6.207493999999997,2440.2863098299163,5,1
1712864363.298908,6.7500009999999975,2359.848300810915,5,1
1712864364.4623349,7.706698999999986,3395.505277426626,5,1
1712864365.2514148,8.772760000000005,3497.622495694826,5,1
1712864366.011703,10.001197999999988,3614.461856297582,5,1
1712864367.0823812,10.958334000000008,3737.7489698673044,5,1
1712864368.6520846,11.375000999999997,3879.0024845413795,5,1
1712864369.3835502,12.625000999999997,3967.2506894041026,5,1
1712864369.9796197,14.041667999999987,4031.5694107618115,5,1
1712864371.0189328,15.000000999999997,4101.195226266821,5,1
1712864372.3667383,15.666667999999987,4210.74441107945,5,1
1712864374.9422724,15.083334000000008,4351.303613232313,5,1
1712864378.1673703,13.833334000000008,4446.124028739282,5,1
1712864379.7431357,14.280496,4495.323984286855,5,1
1712864381.2504802,14.791667999999987,4544.697544522058,5,1
1712864382.2541537,15.751366999999988,4584.275978779884,5,1
1712864383.2626946,16.750000999999997,4652.990701139871,5,1
1712864383.9495645,18.083334000000008,4711.268814062482,5,1
1712864384.465817,19.55761899999999,4728.381019617557,5,1
1712864385.215355,20.82465099999999,4771.058058894113,5,1
1712864386.0296853,22.000000999999997,4771.187726738261,5,1
1712864386.8575754,23.166667999999987,4763.810334850981,5,1
1712864387.7192502,24.291667999999987,4747.097184220586,5,1
1712864388.7029922,25.333334000000008,4736.45313401761,5,1
1712864389.5996096,26.416667999999987,4687.02635148795,5,1
1712864390.5628054,27.459686000000005,4702.158876089948,5,1
1712864391.6676383,28.333334000000008,4668.988785851912,5,1
1712864392.7710137,29.250000999999997,4661.609879567454,5,1
1712864393.687173,30.333334000000008,4615.863936628084,5,1
1712864394.3518987,31.666667999999987,4580.942055971482,5,1
1712864395.8193977,32.875001,4495.702141557355,5,1
1712864396.5548632,33.45223899999999,4435.804465367545,5,1
1712864397.354819,34.66666799999999,4332.802091536791,5,1
1712864398.1902702,35.83333400000001,4314.749543249248,5,1
1712864398.865066,37.16666799999999,4257.513997893245,5,1
1712864399.7804997,38.250001,4222.878216214125,5,1
