Time,Buffer,BandWidth,BitrateLevel,Clientnum
1712865039.7975643,2,422.3107569721115,1,1
1712865040.412352,4,417.309781933048,0,1
1712865040.9361088,5.500001,415.23896292594634,0,1
1712865041.4253037,7.000001,415.3540397666911,0,1
1712865041.8828769,8.541668,410.7420121961371,0,1
1712865042.3033154,10.125001,410.32150545978465,0,1
1712865042.7388728,11.708334,406.70422027227437,0,1
1712865043.255321,13.208334,403.74680757488983,0,1
1712865043.7601888,14.708334,399.80763454794146,0,1
1712865044.3807766,16.249301,400.3488348258886,0,1
1712865044.7254634,17.708334,398.28683952957294,0,1
1712865045.010953,19.416668,402.48739157628455,0,1
1712865045.4868453,20.916668,400.6667345589416,0,1
1712865046.166624,22.250001,405.4184057104008,0,1
1712865048.1226363,22.291668,415.54509830128177,0,1
1712865049.669749,22.750000999999997,432.76258604052134,0,1
1712865050.7852333,23.62528,447.8354471334031,0,1
1712865051.4800868,24.919521,462.8533922350241,0,1
1712865052.337034,26.083334,484.6630591812007,0,1
1712865053.0062184,27.416245,535.7773399235534,0,1
1712865053.6292322,28.791668,587.9268238325105,0,1
1712865054.718344,29.916668,631.6841303978979,0,1
1712865056.7591772,29.666668,670.0768998772852,0,1
1712865058.7278593,29.791668,722.2607387508917,0,1
1712865060.6134524,29.873947,858.5168656356811,1,1
1712865062.7311118,29.708334,952.4311735931062,1,1
1712865064.701422,29.791668,1060.6163417094915,1,1
1712865066.765479,29.666668,1326.3573139338846,3,1
1712865071.3097515,27.125001,1669.6386944804506,4,1
1712865074.9534526,25.459477,2009.313686965008,5,1
1712865076.8781853,25.541668,2165.2160817505146,3,1
1712865079.6394348,24.791668,2327.1789998645386,4,1
1712865081.734625,24.666668,2563.8436768534093,5,1
1712865082.6766162,25.750000999999997,2906.6701227344797,3,1
1712865084.7271643,25.708334,3230.420291693176,4,1
1712865086.345197,26.250000999999997,3411.2957507524266,5,1
1712865087.5906398,26.831408000000003,3627.712278220062,5,1
1712865088.8190997,27.583334,3807.9941575585635,5,1
1712865090.2165596,28.208334,3913.5674150689492,5,1
1712865091.5014336,28.916668,4070.9066588113214,5,1
1712865093.6771743,29.041668,4212.3720252847215,5,1
1712865095.4239378,29.000000999999997,4319.524037549965,5,1
1712865097.3063898,29.154322,4396.443672527312,5,1
1712865100.4490485,28.000000999999997,3840.4126863696124,5,1
1712865102.067981,28.375000999999997,3899.364177448486,5,1
1712865103.9526331,28.458334,3945.186918645404,5,1
1712865105.881217,28.541668,3980.858630982368,5,1
1712865107.5892138,28.813865000000007,3990.3194037692515,5,1
1712865109.7701583,28.666668,4692.376068590874,5,1
1712865115.737355,24.708333999999994,4502.073469465661,5,1
1712865120.0934215,22.333333999999994,4365.940951656611,5,1
1712865123.0520196,21.375000999999997,4222.681555165795,5,1
1712865126.3243723,20.083333999999994,4039.7784760742434,5,1
1712865129.2043421,19.215559,3830.7543208620123,5,1
1712865134.2475557,16.167597,3344.399201467197,5,1
1712865144.9863043,7.416668000000001,2418.917078452638,5,1
1712865182.7207158,2.251067000000006,944.5688450834323,5,1
1712865183.3673272,3.7505720000000053,910.3079980371883,0,1
1712865202.542213,2.376318999999995,1057.2002114450518,5,1
1712865204.399799,2.5833339999999936,1029.946901534539,1,1
1712865211.4889684,2.2500009999999975,1036.8575183282123,5,1
1712865216.8529627,2.2112359999999995,2944.1698354518617,5,1
1712865222.307637,2.292882000000006,3150.7648189728266,5,1
1712865229.3970718,2.3346130000000045,4386.18996504209,5,1
1712865240.0345569,2.4166680000000014,4414.123403068655,5,1
1712865251.1506608,2.291667999999987,4140.828602592266,5,1
1712865282.9784873,2.3750009999999975,1977.5651435714453,5,1
1712865284.951562,2.664845000000014,1675.5056190989396,0,1
1712865288.3589063,2.291667999999987,1338.950606773145,1,1
1712865292.1837156,2.265985999999998,1068.0671254548304,1,1
1712865295.7122524,2.333334000000008,882.1538898885044,1,1
1712865298.534146,2.3750009999999975,541.014037434873,1,1
1712865301.0505753,2.416667999999987,624.2463139925064,1,1
1712865309.733148,2.208334000000008,942.4594296385642,5,1
1712865311.3614457,2.666667999999987,1183.3300022212577,1,1
1712865311.4544308,4.584654999999998,1369.4100707576883,5,1
1712865312.8983936,5.084489999999988,1590.5233454514914,5,1
1712865314.6535535,5.416667999999987,1811.0444602676405,5,1
1712865316.2397616,5.7500009999999975,2268.0131971688693,5,1
1712865317.8954163,6.083334000000008,2416.106346389553,5,1
1712865319.0727508,6.916667999999987,2748.435743201831,5,1
1712865320.0261335,7.9607870000000105,2880.4866410185446,5,1
1712865320.8954759,9.083334000000008,3038.9369126454367,5,1
1712865322.1055987,9.875000999999997,3196.449602698634,5,1
1712865323.889902,10.125000999999997,3384.060026881618,5,1
1712865324.6958144,11.291667999999987,3504.6971727985006,5,1
1712865325.3546152,12.625000999999997,3595.91632467689,5,1
1712865326.487785,13.500000999999997,3684.073761032175,5,1
1712865327.9722457,14.040237999999988,3819.506511839787,5,1
1712865330.687807,13.302615000000003,4013.690929895662,5,1
1712865334.1054103,11.875000999999997,4118.239778990521,5,1
1712865335.7597497,12.250000999999997,4195.711323503829,5,1
1712865336.9194076,13.083334000000008,4271.9082283643465,5,1
1712865337.999276,14.000000999999997,4348.0957913898565,5,1
1712865339.2526596,14.750000999999997,4325.974220026506,5,1
1712865339.948249,16.043016999999992,4381.442670458896,5,1
1712865340.4870248,17.500000999999997,4370.799654751717,5,1
1712865341.231091,18.750000999999997,4373.547510735453,5,1
1712865342.031764,19.958334000000008,4398.505514447179,5,1
1712865342.8722844,21.125000999999997,4781.151932447795,5,1
1712865343.7395792,22.250000999999997,4805.0217321849805,5,1
1712865344.7176995,23.293295999999998,4827.148987827052,5,1
1712865345.6242254,24.375000999999997,4824.395472776378,5,1
1712865346.557837,25.415868999999986,4788.009688244215,5,1
1712865347.6115687,26.373467000000005,4785.655074645706,5,1
1712865348.7094946,27.291667999999987,4761.877239960641,5,1
1712865349.5578973,28.416667999999987,4760.300478532035,5,1
1712865350.1917846,29.791667999999987,4749.870003812975,5,1
1712865350.9532342,31.05434199999999,4729.018202880523,5,1
1712865351.6392107,32.364518000000004,4665.7601361432235,5,1
1712865352.3847237,33.625001,4632.0600117619815,5,1
1712865353.1563764,34.83422300000001,4547.712392823233,5,1
1712865353.7751417,36.20833400000001,4515.140650562692,5,1
1712865354.6201844,37.375001,4474.318206955065,5,1
1712865355.7240796,38.29166799999999,4344.144378549222,5,1
1712865356.941233,39.04305099999999,4290.034721551682,5,1
1712865358.1691983,39.83464799999999,4228.68244796447,5,1
1712865359.553338,40.45685499999999,3949.473901967109,5,1
1712865360.781797,41.20833400000001,3892.639785017273,5,1
1712865361.8509817,42.125001,3855.1924060644487,5,1
1712865362.6898808,43.29166799999999,3763.5793604777145,5,1
1712865363.7701669,44.24920499999999,3666.5598060543284,5,1
1712865364.9377077,45.08333400000001,3744.5626262994274,5,1
1712865366.4160578,45.58333400000001,3604.0665388763377,5,1
1712865367.9538548,46.04166799999999,3465.704847545236,5,1
1712865369.4522858,46.54166799999999,3356.30436969062,5,1
1712865371.4060369,46.58333400000001,3185.9162896818443,5,1
1712865372.905905,47.125001,3036.186645214474,5,1
1712865374.3573432,47.625001,2871.9945789063754,5,1
1712865375.872967,48.126638000000014,2692.0721018304853,5,1
1712865377.089578,48.91666799999999,2531.713773458311,5,1
1712865378.6799908,49.33333400000001,2333.955787659592,5,1
1712865380.1220143,49.875001,2169.0981414291455,5,1
1712865382.8919697,49.08462700000001,1922.4248159329475,5,1
1712865385.5589058,48.41872599999999,1689.2223500833727,5,1
1712865389.7215443,46.29021700000001,1395.9916646970098,5,1
1712865395.165921,42.83333400000001,1041.2379252004428,5,1
1712865404.9050138,35.08179999999999,654.1572443543558,5,1
1712865412.2603443,29.750000999999997,567.6364931232508,5,1
1712865417.0343719,26.958334000000008,560.8390165987967,5,1
1712865422.683289,23.291668000000016,576.6859875993603,5,1
1712865426.2224264,21.750000999999997,598.8210806173082,5,1
1712865429.416338,20.58333399999998,796.7462248970462,5,1
1712865431.4878051,20.500000999999997,1195.1383166564601,5,1
1712865433.024402,20.95833399999998,1520.8957065913937,5,1
1712865434.1570976,21.83333399999998,1905.6664783063618,5,1
1712865435.5894976,22.416668000000016,2175.7661515585028,5,1
1712865437.3112035,22.666668000000016,2430.563416797471,5,1
1712865439.136709,22.848543000000006,2633.537954291707,5,1
1712865441.0877557,22.918059000000028,2948.149609077609,5,1
1712865442.539381,23.45833399999998,3086.5729034619217,5,1
1712865444.0056264,24.000000999999997,3238.4267294102456,5,1
1712865445.2182152,24.791668000000016,3403.0900097934964,5,1
1712865447.0242372,24.961137000000008,3597.3552515020783,5,1
1712865449.8314817,24.166668000000016,3824.648393850329,5,1
1712865453.5723276,22.45705099999998,4035.938380139353,5,1
1712865457.403646,20.604850999999996,4221.770153896367,5,1
1712865460.8778155,19.125000999999997,4342.857190694315,5,1
1712865465.7405715,16.250000999999997,4425.199793968754,5,1
1712865467.9055328,16.084637999999984,4513.1647250121305,5,1
1712865468.541096,17.434078,4569.386751843942,5,1
1712865469.2672303,18.741667000000007,4588.700719228163,5,1
1712865470.2475579,19.750000999999997,4566.965148996701,5,1
1712865472.782027,19.20833399999998,4637.322521654761,5,1
1712865474.6671085,19.33333399999998,4554.610178714222,5,1
1712865477.1757648,18.83333399999998,4457.084469541649,5,1
1712865479.6469033,18.33333399999998,4347.290072320389,5,1
1712865481.5277903,18.459587,4245.0455258086695,5,1
