Time,Buffer,BandWidth,BitrateLevel,Clientnum
1712861927.4765081,2,434.42622950819674,1,1
1712861928.0381455,4,442.50218963050804,0,1
1712861928.5123725,5.541668,453.4423201160582,0,1
1712861928.9252362,7.126266,464.31265751094116,0,1
1712861929.3003995,8.750001,471.8486850560846,0,1
1712861929.627152,10.416668,487.3698860938682,0,1
1712861929.9679031,12.083334,504.3998446382269,0,1
1712861930.3564131,13.708334,522.7146443497827,0,1
1712861930.7261026,15.333334,532.021398732244,0,1
1712861931.0381105,17.011358,543.999044969259,0,1
1712861931.2893279,18.769874,552.7378202822181,0,1
1712861931.4961479,20.567673,570.0154163379657,0,1
1712861931.8230054,22.242293,586.4314497584571,0,1
1712861932.2972841,23.750001,604.6945691858823,0,1
1712861933.5886497,24.458334,632.850821853226,0,1
1712861934.640013,25.417734,658.5121137505723,0,1
1712861935.3885455,26.649611,683.6521742722358,0,1
1712861935.8804982,28.160754,703.3757592152806,0,1
1712861936.4863198,29.541103,736.5787513017747,0,1
1712861938.8776977,29.166668,861.9405923041082,1,1
1712861940.8589697,29.166668,974.9576508821624,1,1
1712861942.4211497,29.625000999999997,1056.3175765053136,1,1
1712861944.6851072,29.500001,1122.0747338977283,1,1
1712861946.270901,29.875001,1196.1641562393029,1,1
1712861948.1113007,29.956006,1369.3239683195518,1,1
1712861950.514679,29.541668,1519.3993065848806,1,1
1712861952.4120188,29.625001,1738.46530259363,3,1
1712861954.3235683,29.916668,2051.287879478327,3,1
1712861957.6502724,28.375001,2479.0135090414756,4,1
1712861960.5388596,27.502580000000002,2776.160671654372,5,1
1712861962.1739736,27.875000999999997,2902.3998995029833,3,1
1712861964.538213,27.500000999999997,3086.055025073748,4,1
1712861966.40187,27.625000999999997,3267.707987955627,5,1
1712861968.2226367,27.875000999999997,3551.901678028091,5,1
1712861970.0929263,27.958334,3790.0508832642768,5,1
1712861971.4117923,28.625000999999997,3924.5456388669227,5,1
1712861972.5421178,29.500000999999997,4086.0739344522567,5,1
