Timestamp,CPU_Usage,Original_Data_Size,Total_Data_Size
1712931852353,9.44,5455390,6463910
1712931852473,8.99,5563006,6591286
1712931852557,8.10,5567186,6596226
1712931852661,6.65,5592152,6625752
1712931852769,7.85,5914810,7007690
1712931852871,8.07,6407708,7591028
1712931852967,7.64,6407708,7591028
1712931853094,7.99,6407708,7591028
1712931853171,8.46,6432522,7620402
1712931853269,8.79,6432522,7620402
1712931853393,8.58,6432522,7620402
1712931853474,7.64,6432522,7620402
1712931853574,7.56,6432522,7620402
1712931853745,8.96,6871156,8139596
1712931853879,8.77,7355010,8712370
1712931853949,9.03,7388032,8751472
1712931854051,10.04,7388032,8751472
1712931854151,9.27,7388032,8751472
1712931854306,10.11,7768336,9201696
1712931854350,11.68,7867592,9319192
1712931854451,11.43,7867592,9319192
1712931854551,11.02,7867592,9319192
1712931854669,9.56,7867592,9319192
1712931854773,8.43,7867592,9319192
1712931854899,7.63,7867592,9319192
1712931854979,7.19,7867592,9319192
1712931855083,7.49,8012562,9490762
1712931855179,7.79,8012562,9490762
1712931855306,5.54,8012562,9490762
1712931855460,5.96,8344036,9883036
1712931855510,6.52,8451766,10010526
1712931855610,7.22,8451766,10010526
1712931855709,6.84,8451766,10010526
1712931855816,7.63,8517810,10088730
1712931855909,8.03,8517810,10088730
1712931856060,7.70,8526056,10098496
1712931856168,7.68,8550756,10127756
1712931856263,8.14,8550756,10127756
1712931856375,7.70,8550756,10127756
1712931856509,7.58,8740528,10352488
1712931856607,6.81,8740528,10352488
1712931856690,6.90,8740528,10352488
1712931856820,7.32,8740528,10352488
1712931856916,7.58,8740528,10352488
1712931857043,7.26,8781796,10401356
1712931857139,7.92,8781796,10401356
1712931857219,7.67,8781796,10401356
1712931857318,7.55,8781796,10401356
1712931857418,8.42,8847536,10479256
1712931857527,8.36,9195350,10890910
1712931857630,8.81,9286360,10998640
1712931857736,9.43,9286360,10998640
1712931857821,8.39,9286360,10998640
1712931857921,7.28,9286360,10998640
1712931858064,7.28,9348376,11072056
1712931858146,7.03,9381550,11111310
1712931858246,6.87,9381550,11111310
1712931858347,6.55,9381550,11111310
1712931858535,6.96,9882770,11704490
1712931858614,7.18,10143716,12013316
1712931858732,7.15,10176738,12052418
1712931858815,6.74,10176738,12052418
1712931858915,6.73,10176738,12052418
1712931859017,6.56,10176738,12052418
1712931859115,6.45,10176738,12052418
1712931859215,6.31,10176738,12052418
1712931859316,6.04,10176738,12052418
1712931859536,4.16,10176738,12052418
1712931859618,2.81,10176738,12052418
1712931859732,2.79,10234726,12121046
1712931859818,3.97,10234726,12121046
1712931859939,5.11,10379544,12292464
1712931860028,5.22,10404510,12321990
1712931860121,6.40,10560918,12507278
1712931860222,6.12,10560918,12507278
1712931860321,6.40,10560918,12507278
1712931860421,6.81,10560918,12507278
1712931860667,7.97,11278814,13357414
1712931860668,8.58,11278814,13357414
1712931860732,9.14,11480860,13596700
1712931860833,7.98,11480860,13596700
1712931860939,6.87,11513882,13635802
1712931861107,5.66,11513882,13635802
1712931861170,5.49,11513882,13635802
1712931861270,5.07,11513882,13635802
1712931861369,5.07,11513882,13635802
1712931861470,4.51,11513882,13635802
1712931862072,2.93,11542876,13670116
1712931862168,4.20,11579926,13714006
1712931862268,4.22,11579926,13714006
1712931862369,4.92,11579926,13714006
1712931862491,6.10,11695902,13851262
1712931862568,6.53,11695902,13851262
1712931862688,7.58,11890272,14081352
1712931862773,8.57,12151066,14390026
1712931862873,9.17,12151066,14390026
1712931862990,9.76,12151066,14390026
1712931863073,8.48,12151066,14390026
1712931863177,8.03,12184088,14429128
1712931863273,8.45,12184088,14429128
1712931863374,7.75,12184088,14429128
1712931863492,6.65,12184088,14429128
1712931863591,6.81,12184088,14429128
1712931863769,5.61,12184088,14429128
1712931863868,4.90,12184088,14429128
1712931863968,5.21,12184088,14429128
1712931864048,4.95,12184088,14429128
1712931864188,5.99,12543150,14854310
1712931864268,5.72,12543150,14854310
1712931864368,5.86,12543150,14854310
1712931864470,6.87,12591866,14912146
1712931864568,6.75,12591866,14912146
1712931864668,7.51,12591866,14912146
1712931864770,7.71,12657606,14990046
1712931864869,7.58,12657606,14990046
1712931864982,8.93,13025104,15425184
1712931865132,10.00,13754248,16288088
1712931865248,9.70,13754248,16288088
1712931865331,9.57,13754248,16288088
1712931865456,9.00,13754248,16288088
1712931865555,8.55,13754248,16288088
1712931865655,9.59,14093816,16689976
1712931865740,10.09,14387784,17037904
1712931865840,9.97,14387784,17037904
1712931865983,8.48,14387784,17037904
1712931866188,8.92,14975872,17733912
1712931866242,9.21,15190458,17988018
1712931866292,10.21,15231498,18036658
1712931866393,10.18,15231498,18036658
1712931866513,9.48,15231498,18036658
1712931866655,8.01,15231498,18036658
1712931866755,6.50,15231498,18036658
1712931866871,6.89,15231498,18036658
1712931866955,6.59,15231498,18036658
1712931867189,4.88,15343142,18168822
1712931867289,3.09,15343142,18168822
1712931867388,2.97,15343142,18168822
1712931867511,3.11,15343142,18168822
1712931867588,3.25,15343142,18168822
1712931867688,3.39,15343142,18168822
1712931867811,3.45,15343142,18168822
1712931867888,3.13,15343142,18168822
1712931867990,3.13,15343142,18168822
1712931868246,3.61,15615678,18491518
1712931868246,3.43,15615678,18491518
1712931868355,4.12,15913408,18843968
1712931868437,4.31,15913408,18843968
1712931868559,4.21,15913408,18843968
1712931868637,4.30,15913408,18843968
1712931868737,4.02,15913408,18843968
1712931868838,3.74,15913408,18843968
1712931868937,3.59,15913408,18843968
1712931869056,3.72,15913408,18843968
1712931869377,2.62,16174354,19152794
1712931869475,3.31,16174354,19152794
1712931869561,3.24,16174354,19152794
1712931869663,3.50,16174354,19152794
1712931869783,3.56,16174354,19152794
1712931869901,5.09,16580346,19633266
1712931869962,5.83,16737590,19819390
1712931870127,6.50,16919458,20034698
1712931870180,6.79,16919458,20034698
1712931870263,6.82,16919458,20034698
1712931870378,6.36,16919458,20034698
1712931870479,6.82,16981322,20107962
1712931870578,7.20,16981322,20107962
1712931870679,6.93,16981322,20107962
1712931870902,5.26,16981322,20107962
1712931871002,4.60,16981322,20107962
1712931871128,3.63,16981322,20107962
1712931871311,4.76,17387238,20588358
1712931871327,4.85,17387238,20588358
1712931871457,3.89,17387238,20588358
1712931871555,3.49,17482010,20700610
1712931871676,3.49,17482010,20700610
1712931871757,3.62,17482010,20700610
1712931871857,3.77,17482010,20700610
1712931871957,3.66,17482010,20700610
1712931872057,3.66,17482010,20700610
1712931872158,3.95,17482010,20700610
1712931872311,3.41,17618620,20862300
1712931872413,3.42,17618620,20862300
1712931872512,2.99,17618620,20862300
1712931872612,3.54,17618620,20862300
1712931872735,3.33,17618620,20862300
1712931872811,2.86,17618620,20862300
1712931873043,4.42,18202338,21553178
1712931873043,4.65,18202338,21553178
1712931873132,5.26,18521272,21930632
1712931873266,4.69,18521272,21930632
1712931873387,5.10,18525224,21935344
1712931873466,5.37,18525224,21935344
1712931873567,5.48,18525224,21935344
1712931873668,5.49,18525224,21935344
1712931873768,5.60,18525224,21935344
1712931873897,5.06,18525224,21935344
1712931874063,4.66,18525224,21935344
1712931874145,4.06,18525224,21935344
1712931874245,5.21,18665558,22101518
1712931874344,5.64,18955346,22444506
1712931874444,5.11,18955346,22444506
1712931874544,4.84,18955346,22444506
1712931874644,4.84,18955346,22444506
1712931874745,4.82,18955346,22444506
1712931874845,4.56,18955346,22444506
1712931874945,4.56,18955346,22444506
1712931875064,4.02,18955346,22444506
1712931875165,4.89,19029788,22532628
1712931875264,4.01,19087776,22601256
1712931875365,3.01,19087776,22601256
1712931875464,3.28,19087776,22601256
1712931875565,3.26,19087776,22601256
1712931875733,4.81,19588882,23194322
1712931875793,5.67,19961624,23635464
1712931875864,5.82,19961624,23635464
1712931875965,5.92,19961624,23635464
1712931876065,5.92,19961624,23635464
1712931876166,4.95,19961624,23635464
1712931876267,6.21,19961624,23635464
1712931876407,6.51,19998864,23679544
1712931876511,7.38,20465998,24232558
1712931876566,7.87,20465998,24232558
1712931876734,6.90,20643838,24443078
1712931876835,6.48,20643838,24443078
1712931876935,6.38,20643838,24443078
1712931877056,6.68,20643838,24443078
1712931877135,6.92,20643838,24443078
1712931877236,6.64,20755634,24575394
1712931877366,7.99,21310662,25232262
1712931877464,7.71,21310662,25232262
1712931877564,6.88,21310662,25232262
1712931877664,6.30,21310662,25232262
1712931877764,5.97,21310662,25232262
1712931877864,6.53,21343684,25271364
1712931877964,6.52,21343684,25271364
1712931878064,6.10,21343684,25271364
1712931878164,5.84,21343684,25271364
1712931878347,3.52,21343684,25271364
1712931878530,2.38,21343684,25271364
1712931879140,3.34,21658438,25643878
1712931879232,3.37,21658438,25643878
1712931879333,3.24,21658438,25643878
1712931879448,3.52,21658438,25643878
1712931879550,3.52,21658438,25643878
1712931879651,4.06,21658438,25643878
1712931879749,4.17,21658438,25643878
1712931879861,4.14,21658438,25643878
1712931879951,4.06,21658438,25643878
1712931880140,2.62,21658438,25643878
1712931880241,2.35,21658438,25643878
1712931880342,2.62,21691460,25682980
1712931880441,2.74,21691460,25682980
1712931880542,2.61,21691460,25682980
1712931880640,2.34,21691460,25682980
1712931880742,2.34,21691460,25682980
1712931880860,2.33,21691460,25682980
1712931880942,2.61,21724482,25722082
1712931881042,2.90,21724482,25722082
1712931881144,4.57,21881536,25908016
1712931881242,5.01,21881536,25908016
1712931881343,5.16,21881536,25908016
1712931881442,4.94,21881536,25908016
1712931881559,4.99,21881536,25908016
1712931881643,5.13,21881536,25908016
1712931881743,5.29,21881536,25908016
1712931881844,5.17,21881536,25908016
1712931881964,5.53,21881536,25908016
1712931882043,4.86,21881536,25908016
1712931882155,5.37,22205144,26290904
1712931882263,5.93,22539886,26687206
1712931882346,6.04,22539886,26687206
1712931882445,6.19,22539886,26687206
1712931882560,5.91,22539886,26687206
1712931882659,5.85,22539886,26687206
1712931882760,5.86,22539886,26687206
1712931882863,5.55,22539886,26687206
1712931882962,5.47,22539886,26687206
1712931883155,3.70,22539886,26687206
1712931883303,4.23,22816944,27015184
1712931883368,3.81,22816944,27015184
1712931883468,3.94,22816944,27015184
1712931883569,4.23,22816944,27015184
1712931883670,4.22,22816944,27015184
1712931883771,3.67,22816944,27015184
1712931883887,3.48,22816944,27015184
1712931883972,3.41,22816944,27015184
1712931884072,3.70,22816944,27015184
1712931884215,4.32,22849966,27054286
1712931884304,3.27,22849966,27054286
1712931884403,3.84,22849966,27054286
1712931884504,4.24,22849966,27054286
1712931884604,4.67,22849966,27054286
1712931884749,6.67,23376038,27676878
1712931884827,7.63,23491824,27813944
1712931884906,8.06,23512572,27838492
1712931885011,8.50,23607800,27951200
1712931885118,7.77,23607800,27951200
1712931885217,7.22,23607800,27951200
1712931885318,6.81,23607800,27951200
1712931885418,6.52,23607800,27951200
1712931885525,7.42,23764854,28137134
1712931885841,5.48,24038340,28460780
1712931885859,5.50,24079760,28509800
1712931885972,4.58,24079760,28509800
1712931886051,5.52,24079760,28509800
1712931886150,5.80,24083712,28514512
1712931886276,7.04,24339832,28817752
1712931886350,7.93,24480470,28984230
1712931886520,6.81,24480470,28984230
1712931886601,6.56,24480470,28984230
1712931886720,7.27,24480470,28984230
1712931886865,10.50,24786294,29346294
1712931886943,12.34,24868716,29443916
1712931887044,12.41,24988872,29586112
1712931887143,12.38,24988872,29586112
1712931887277,10.84,24988872,29586112
1712931887377,9.99,24988872,29586112
1712931887478,9.90,24988872,29586112
1712931887581,10.01,24988872,29586112
1712931887680,9.73,25125482,29747802
1712931887782,8.03,25125482,29747802
1712931887882,5.41,25125482,29747802
1712931887982,3.56,25125482,29747802
1712931888082,2.71,25125482,29747802
1712931888181,2.84,25125482,29747802
1712931888323,3.43,25249362,29894482
1712931888383,3.84,25249362,29894482
1712931888486,4.83,25414966,30090486
1712931888599,4.90,25414966,30090486
1712931888699,4.61,25414966,30090486
1712931888803,4.87,25414966,30090486
1712931888882,4.56,25414966,30090486
1712931889005,5.13,25472954,30159114
1712931889083,5.14,25472954,30159114
1712931889182,5.27,25472954,30159114
1712931889324,4.81,25472954,30159114
1712931889511,4.26,25559936,30262056
1712931889612,4.46,25617924,30330684
1712931889704,4.23,25617924,30330684
1712931889804,5.11,25882822,30644222
1712931889905,5.26,25882822,30644222
1712931890007,4.82,25882822,30644222
1712931890107,5.54,25882822,30644222
1712931890240,6.49,26006702,30790902
1712931890307,7.14,26006702,30790902
1712931890406,7.34,26006702,30790902
1712931890511,6.64,26006702,30790902
1712931890613,6.20,26006702,30790902
1712931890789,5.05,26006702,30790902
1712931890894,4.89,26019318,30805798
1712931890994,6.44,26358164,31206964
1712931891107,5.62,26358164,31206964
1712931891198,5.13,26358164,31206964
1712931891297,4.15,26358164,31206964
1712931891399,4.28,26358164,31206964
1712931891510,5.38,26531596,31412316
1712931891604,5.84,26531596,31412316
1712931891723,5.84,26531596,31412316
1712931891805,5.82,26531596,31412316
1712931891994,4.10,26531596,31412316
1712931892111,4.51,26548126,31431886
1712931892283,6.36,27217952,32224832
1712931892363,6.96,27597952,32674752
1712931892431,7.04,27597952,32674752
1712931892514,5.53,27597952,32674752
1712931892615,5.36,27597952,32674752
1712931892816,6.79,28086898,33253378
1712931892834,7.43,28165482,33346402
1712931892943,8.26,28182126,33366086
1712931893026,7.83,28182126,33366086
1712931893284,5.06,28182126,33366086
1712931893368,4.53,28182126,33366086
1712931893469,4.37,28182126,33366086
1712931893568,4.25,28182126,33366086
1712931893687,4.38,28182126,33366086
1712931893817,2.38,28182126,33366086
1712931893980,2.79,28541834,33791914
1712931894051,3.29,28760866,34051226
1712931894135,3.89,28760866,34051226
1712931894235,5.03,28926584,34247344
1712931894318,5.17,28926584,34247344
1712931894418,5.17,28926584,34247344
1712931894521,5.29,28926584,34247344
1712931894618,5.14,28926584,34247344
1712931894718,5.29,28955578,34281658
1712931894818,5.44,28955578,34281658
1712931894981,4.14,28955578,34281658
1712931895080,3.84,28955578,34281658
1712931895201,3.83,29000342,34334782
1712931895320,5.70,29381558,34785918
1712931895419,6.53,29381558,34785918
1712931895520,6.67,29381558,34785918
1712931895601,6.83,29381558,34785918
1712931895702,6.64,29381558,34785918
1712931895801,7.18,29381558,34785918
1712931895935,7.51,29468540,34888860
1712931896051,7.47,29501562,34927962
1712931896112,7.37,29501562,34927962
1712931896213,6.92,29501562,34927962
1712931896321,4.78,29501562,34927962
1712931896421,4.36,29501562,34927962
1712931896521,4.06,29501562,34927962
1712931896639,4.12,29501562,34927962
1712931896721,4.07,29501562,34927962
1712931896822,3.66,29501562,34927962
1712931896944,3.09,29501562,34927962
1712931897060,2.41,29501562,34927962
1712931897187,3.86,29841092,35329812
1712931897275,4.49,29956726,35466726
1712931897360,4.56,29956726,35466726
1712931897459,4.42,29956726,35466726
1712931897560,4.45,29956726,35466726
1712931897661,4.01,29956726,35466726
1712931897761,3.86,29956726,35466726
1712931897860,4.00,29956726,35466726
1712931898015,5.54,30378754,35966274
1712931898080,5.82,30378754,35966274
1712931898188,4.09,30378754,35966274
1712931898288,3.37,30378754,35966274
1712931898388,3.36,30378754,35966274
1712931898489,3.19,30378754,35966274
1712931898587,3.19,30378754,35966274
1712931898688,3.86,30378754,35966274
1712931898788,3.73,30378754,35966274
1712931899123,3.93,30783720,36445720
1712931899128,4.27,30783720,36445720
1712931899239,4.66,30857820,36533500
1712931899335,5.14,30857820,36533500
1712931899417,5.40,30857820,36533500
1712931899539,5.49,30857820,36533500
1712931899616,5.36,30857820,36533500
1712931899717,5.34,30857820,36533500
1712931899819,6.20,31002790,36705070
1712931899936,6.29,31002790,36705070
1712931900124,4.81,31002790,36705070
1712931900245,4.10,31002790,36705070
1712931900345,3.91,31002790,36705070
1712931900445,4.02,31002790,36705070
1712931900545,3.73,31002790,36705070
1712931900663,3.14,31002790,36705070
1712931900745,3.21,31035812,36744172
1712931900955,2.90,31415964,37194244
1712931900959,3.05,31415964,37194244
1712931901045,3.80,31531940,37331500
1712931901147,3.82,31531940,37331500
1712931901246,3.97,31531940,37331500
1712931901346,4.13,31531940,37331500
1712931901464,4.42,31560934,37365814
1712931901546,4.40,31560934,37365814
1712931901664,4.76,31560934,37365814
1712931901764,4.63,31560934,37365814
1712931901956,3.20,31560934,37365814
1712931902104,3.98,31891154,37756834
1712931902156,4.41,31924176,37795936
1712931902258,4.41,31944772,37820332
1712931902357,4.56,32031754,37923274
1712931902456,4.03,32031754,37923274
1712931902595,4.74,32193368,38114528
1712931902656,4.81,32218068,38143788
1712931902757,4.96,32218068,38143788
1712931902858,5.08,32218068,38143788
1712931902957,4.95,32218068,38143788
1712931903124,3.85,32218068,38143788
1712931903209,3.72,32222020,38148500
1712931903308,3.71,32222020,38148500
1712931903413,4.27,32234370,38163130
1712931903509,5.58,32482966,38457326
1712931903626,5.22,32545134,38530894
1712931903708,6.57,32821622,38858302
1712931903812,6.99,32821622,38858302
1712931903908,7.61,32821622,38858302
1712931904035,7.04,32821622,38858302
1712931904113,7.99,33023934,39097854
1712931904216,9.67,33549702,39720142
1712931904313,9.54,33549702,39720142
1712931904413,9.09,33549702,39720142
1712931904514,7.93,33549702,39720142
1712931904627,7.45,33549702,39720142
1712931904771,6.92,33793928,40009208
1712931904843,6.80,33975948,40224668
1712931904927,6.20,33975948,40224668
1712931905037,6.49,33975948,40224668
1712931905158,5.16,33975948,40224668
1712931905259,3.43,33975948,40224668
1712931905379,3.74,33975948,40224668
1712931905459,3.67,33975948,40224668
1712931905560,3.77,33975948,40224668
1712931905659,3.76,33975948,40224668
1712931905815,3.69,34186962,40474442
1712931905872,3.43,34186962,40474442
1712931905972,3.43,34186962,40474442
1712931906073,4.51,34186962,40474442
1712931906173,4.53,34186962,40474442
1712931906276,6.28,34381408,40704608
1712931906382,7.34,34855496,41266856
1712931906480,8.34,34855496,41266856
1712931906581,8.29,34855496,41266856
1712931906681,8.19,34855496,41266856
1712931906825,8.86,35174278,41644158
1712931906914,9.10,35174278,41644158
1712931907026,8.59,35174278,41644158
1712931907127,7.51,35174278,41644158
1712931907264,6.07,35174278,41644158
1712931907379,4.87,35174278,41644158
1712931907557,4.40,35418314,41933034
1712931907585,4.98,35422494,41937974
1712931907715,6.33,35927514,42535714
1712931907826,5.14,36027036,42653476
1712931907926,5.01,36027036,42653476
1712931908026,5.61,36027036,42653476
1712931908146,5.52,36027036,42653476
1712931908226,5.77,36027036,42653476
1712931908350,5.94,36027036,42653476
1712931908444,5.85,36027036,42653476
1712931908579,5.45,36027036,42653476
1712931908726,5.59,36229994,42893674
1712931908815,5.94,36229994,42893674
1712931908916,6.03,36229994,42893674
1712931909023,5.87,36229994,42893674
1712931909140,6.36,36229994,42893674
1712931909222,6.88,36229994,42893674
1712931909377,7.09,36528142,43246542
1712931909426,7.77,36789202,43555482
1712931909527,7.45,36789202,43555482
1712931909629,6.84,36789202,43555482
1712931909740,6.18,36855246,43633686
1712931909831,5.71,36855246,43633686
1712931909933,5.75,36855246,43633686
1712931910033,5.08,36855246,43633686
1712931910131,4.71,36855246,43633686
1712931910232,3.88,36855246,43633686
1712931910396,5.02,37380368,44255328
1712931910496,4.69,37409362,44289642
1712931910596,4.71,37409362,44289642
1712931910678,4.69,37409362,44289642
1712931910777,3.86,37409362,44289642
1712931910877,3.85,37409362,44289642
1712931910978,3.69,37409362,44289642
1712931911078,4.66,37409362,44289642
1712931911179,5.08,37409362,44289642
1712931911396,5.26,37946834,44925914
1712931911575,5.65,38161876,45180476
1712931911615,5.85,38161876,45180476
1712931911696,5.94,38161876,45180476
1712931911798,5.80,38161876,45180476
1712931911897,5.68,38161876,45180476
1712931911998,5.69,38161876,45180476
1712931912098,4.85,38161876,45180476
1712931912198,4.55,38161876,45180476
1712931912364,2.41,38161876,45180476
1712931912565,3.73,38642234,45748994
1712931912621,3.78,39001980,46175620
1712931912675,4.09,39001980,46175620
1712931912775,4.10,39001980,46175620
1712931912877,4.10,39001980,46175620
1712931912975,4.37,39001980,46175620
1712931913076,4.49,39001980,46175620
1712931913176,4.35,39001980,46175620
1712931913296,5.74,39226033,46440713
1712931913377,5.88,39226033,46440713
1712931913591,5.49,39530598,46800758
1712931913669,5.62,39555298,46830018
1712931913766,5.90,39555298,46830018
1712931913866,6.18,39555298,46830018
1712931913967,6.12,39555298,46830018
1712931914127,7.58,39943810,47289210
1712931914186,8.57,40261452,47664612
1712931914269,7.91,40261452,47664612
1712931914369,7.50,40261452,47664612
1712931914540,6.09,40261452,47664612
1712931914640,5.26,40261452,47664612
1712931914719,4.69,40261452,47664612
1712931914819,4.44,40261452,47664612
1712931914920,4.56,40261452,47664612
1712931915032,3.89,40261452,47664612
1712931915184,3.49,40788170,48287090
1712931915264,3.17,40871808,48385928
1712931915363,3.48,40871808,48385928
1712931915465,3.47,40871808,48385928
1712931915564,3.35,40871808,48385928
1712931915666,3.35,40871808,48385928
1712931915813,5.45,41335750,48934230
1712931915923,6.42,41920456,49625336
1712931915966,6.95,42024652,49748532
1712931916185,7.00,42170610,49921090
1712931916284,6.79,42170610,49921090
1712931916385,7.18,42170610,49921090
1712931916609,9.34,42885010,50765450
1712931916609,10.07,42885010,50765450
1712931916815,10.21,43118748,51041748
1712931916959,9.34,43118748,51041748
1712931917043,9.09,43118748,51041748
1712931917152,8.02,43118748,51041748
1712931917251,7.33,43118748,51041748
1712931917352,7.92,43118748,51041748
1712931917482,8.65,43348610,51313410
1712931917610,8.00,43447714,51430754
1712931917751,6.29,43447714,51430754
1712931917824,6.36,43614838,51628278
1712931917931,5.76,43614838,51628278
1712931918011,5.76,43614838,51628278
1712931918113,5.86,43614838,51628278
1712931918212,5.87,43614838,51628278
1712931918312,5.14,43614838,51628278
1712931918447,3.40,43614838,51628278
1712931918531,2.43,43614838,51628278
1712931919125,2.30,43614838,51628278
1712931919224,2.73,43614838,51628278
1712931919324,2.73,43614838,51628278
1712931919430,3.71,43614838,51628278
1712931919526,4.86,43673358,51697438
1712931919644,5.74,43673358,51697438
1712931919827,7.05,44169638,52284158
1712931919875,7.74,44332734,52476894
1712931919924,7.78,44332734,52476894
1712931920052,7.58,44332734,52476894
1712931920133,7.12,44332734,52476894
1712931920233,6.70,44332734,52476894
1712931920333,6.52,44332734,52476894
1712931920455,5.83,44332734,52476894
1712931920539,4.38,44332734,52476894
1712931920639,4.21,44332734,52476894
1712931920828,2.65,44332734,52476894
1712931920928,2.36,44332734,52476894
1712931921031,2.37,44332734,52476894
1712931921228,2.80,44332734,52476894
1712931921328,2.95,44332734,52476894
1712931921450,3.44,44366060,52516300
1712931921529,4.23,44366060,52516300
1712931921650,5.29,44611426,52806506
1712931921728,6.37,44611426,52806506
1712931921828,6.46,44632136,52831016
1712931921929,7.37,44749176,52969336
1712931922032,7.51,44749176,52969336
1712931922130,8.13,44749176,52969336
1712931922232,7.99,44749176,52969336
1712931922347,8.05,44749176,52969336
1712931922451,7.42,44749176,52969336
1712931922604,6.50,44749176,52969336
1712931922708,5.37,44749176,52969336
1712931922789,4.91,44749176,52969336
1712931922908,4.90,44749176,52969336
1712931923007,4.23,44749176,52969336
1712931923116,4.27,44749176,52969336
1712931923193,3.73,44749176,52969336
1712931923299,4.71,44932716,53186316
1712931923393,5.01,45033150,53304990
1712931923493,4.61,45033150,53304990
1712931923593,5.17,45033150,53304990
1712931923711,5.50,45033150,53304990
1712931923793,5.60,45033150,53304990
1712931923901,5.29,45033150,53304990
1712931924027,6.42,45216842,53522122
1712931924109,6.58,45246102,53556702
1712931924207,7.53,45346042,53674882
1712931924330,6.23,45346042,53674882
1712931924430,6.26,45346042,53674882
1712931924548,6.16,45346042,53674882
1712931924638,5.32,45346042,53674882
1712931924738,4.78,45346042,53674882
1712931924837,4.90,45346042,53674882
1712931924944,4.34,45346042,53674882
1712931925043,4.20,45463082,53813202
1712931925163,3.03,45463082,53813202
1712931925244,2.67,45463082,53813202
1712931925346,2.80,45463082,53813202
1712931925446,2.66,45463082,53813202
1712931925544,2.68,45463082,53813202
1712931925646,3.08,45463082,53813202
1712931925745,2.82,45463082,53813202
1712931925897,4.03,45655362,54040442
1712931925944,4.10,45655362,54040442
1712931926050,3.81,45709474,54104434
1712931926167,3.66,45709474,54104434
1712931926267,3.67,45709474,54104434
1712931926384,3.53,45709474,54104434
1712931926484,3.53,45709474,54104434
1712931926566,3.40,45709474,54104434
1712931926668,3.54,45709474,54104434
1712931926767,3.52,45709474,54104434
1712931926998,2.66,45922426,54356146
1712931927098,2.68,45951686,54390726
1712931927215,3.17,45951686,54390726
1712931927401,4.46,46344454,54854934
1712931927416,4.92,46344454,54854934
1712931927498,4.90,46344454,54854934
1712931927597,5.04,46344454,54854934
1712931927699,4.90,46344454,54854934
