Timestamp,CPU_Usage,Original_Data_Size,Total_Data_Size
1712926995992,4.86,4747790,5620030
1712926996092,5.19,4831758,5719278
1712926996212,5.21,4831758,5719278
1712926996293,5.38,4862994,5756194
1712926996411,5.23,4862994,5756194
1712926996493,4.87,4862994,5756194
1712926996593,3.58,4862994,5756194
1712926996694,3.68,4862994,5756194
1712926996816,4.09,4906066,5807106
1712926996893,3.37,4939914,5847114
1712926996994,3.37,4939914,5847114
1712926997111,3.02,4963182,5874622
1712926997192,2.93,4971534,5884494
1712926997293,2.23,4971534,5884494
1712926997431,2.75,4971534,5884494
1712926997493,2.82,4971534,5884494
1712926997594,2.84,4971534,5884494
1712926997695,2.98,4971534,5884494
1712926997795,2.69,4971534,5884494
1712926997904,2.67,5010698,5930778
1712926997995,2.97,5023894,5946374
1712926998112,4.38,5146646,6091446
1712926998211,4.48,5146646,6091446
1712926998312,4.62,5146646,6091446
1712926998432,5.08,5205590,6161110
1712926998531,5.62,5205590,6161110
1712926998633,5.56,5205590,6161110
1712926998731,5.32,5205590,6161110
1712926998832,5.16,5205590,6161110
1712926998932,4.30,5205590,6161110
1712926999041,4.32,5255710,6220350
1712926999145,4.02,5285522,6255602
1712926999242,3.91,5285522,6255602
1712926999347,4.83,5285522,6255602
1712926999446,4.76,5352826,6335146
1712926999547,5.57,5352826,6335146
1712926999647,5.92,5352826,6335146
1712926999747,6.21,5411622,6404662
1712926999848,6.79,5411622,6404662
1712926999946,6.82,5411622,6404662
1712927000047,6.26,5411622,6404662
1712927000164,5.56,5411622,6404662
1712927000247,5.29,5411622,6404662
1712927000347,4.62,5411622,6404662
1712927000447,3.30,5411622,6404662
1712927000571,2.88,5419974,6414534
1712927000672,2.88,5433154,6430114
1712927000749,3.60,5465582,6468462
1712927000849,3.15,5465582,6468462
1712927000949,3.30,5482574,6488574
1712927001049,3.30,5497946,6506746
1712927001149,3.01,5497946,6506746
1712927001249,3.00,5497946,6506746
1712927001349,2.98,5497946,6506746
1712927001449,2.82,5497946,6506746
1712927001549,2.95,5501454,6510894
1712927001650,3.09,5501454,6510894
1712927001749,1.96,5501454,6510894
1712927001850,1.82,5501454,6510894
1712927001950,1.68,5501454,6510894
1712927002069,1.65,5513314,6524914
1712927002148,1.81,5513314,6524914
1712927002250,2.10,5516814,6529054
1712927002349,2.68,5568562,6590242
1712927002450,2.83,5583962,6608442
1712927002549,2.84,5583962,6608442
1712927002649,2.58,5583962,6608442
1712927002749,2.58,5583962,6608442
1712927002849,2.86,5583962,6608442
1712927002950,3.00,5583962,6608442
1712927003068,2.73,5583962,6608442
1712927003149,2.88,5609838,6639038
1712927003249,2.89,5619078,6649958
1712927003349,2.29,5619078,6649958
1712927003467,1.83,5619078,6649958
1712927003549,2.14,5619078,6649958
1712927003667,2.52,5658162,6696162
1712927003750,2.52,5658162,6696162
1712927003849,2.52,5658162,6696162
1712927003949,2.52,5687150,6730430
1712927004049,3.20,5724478,6774558
1712927004149,3.35,5739402,6792202
1712927004249,3.21,5751278,6806238
1712927004350,2.94,5751278,6806238
1712927004467,3.23,5786758,6848198
1712927004548,3.23,5786758,6848198
1712927004667,3.17,5786758,6848198
1712927004750,3.21,5786758,6848198
1712927004850,2.95,5786758,6848198
1712927004968,3.53,5823630,6891790
1712927005050,2.83,5830646,6900086
1712927005155,2.66,5843410,6915170
1712927005249,2.81,5858794,6933354
1712927005368,2.82,5858794,6933354
1712927005462,2.81,5858794,6933354
1712927005563,2.97,5900530,6982690
1712927005664,2.58,5900530,6982690
1712927005762,2.86,5900530,6982690
1712927005863,3.70,5939962,7029322
1712927005965,2.85,5939962,7029322
1712927006083,3.07,5943042,7032962
1712927006164,2.83,5943042,7032962
1712927006264,2.68,5943042,7032962
1712927006387,2.75,5958442,7051162
1712927006464,2.40,5958442,7051162
1712927006583,2.11,5958442,7051162
1712927006684,2.25,5958442,7051162
1712927006764,1.84,5958442,7051162
1712927006866,1.42,5965458,7059458
1712927006966,1.56,5965458,7059458
1712927007083,1.42,5965458,7059458
1712927007203,1.82,6008514,7110354
1712927007283,1.73,6008514,7110354
1712927007387,2.01,6008514,7110354
1712927007488,2.58,6021238,7125398
1712927007588,2.43,6021238,7125398
1712927007689,2.56,6021238,7125398
1712927007808,2.41,6021238,7125398
1712927007887,2.26,6021238,7125398
1712927007989,2.10,6021238,7125398
1712927008087,2.38,6021238,7125398
1712927008203,2.23,6021238,7125398
1712927008304,2.24,6021238,7125398
1712927008403,2.10,6021238,7125398
1712927008504,1.69,6026510,7131630
1712927008604,1.97,6026510,7131630
1712927008705,1.98,6026510,7131630
1712927008804,2.42,6037942,7145142
1712927008929,2.98,6059502,7170622
1712927009003,2.74,6059502,7170622
1712927009124,2.99,6059502,7170622
1712927009204,2.85,6059502,7170622
1712927009305,3.13,6059502,7170622
1712927009412,4.24,6130290,7254290
1712927009504,4.24,6130290,7254290
1712927009632,4.40,6185714,7319794
1712927009706,4.64,6185714,7319794
1712927009805,4.49,6187918,7322398
1712927009928,4.76,6261826,7409746
1712927010006,4.63,6261826,7409746
1712927010107,4.69,6282054,7433654
1712927010206,4.70,6282054,7433654
1712927010306,5.43,6282054,7433654
1712927010413,4.79,6282054,7433654
1712927010512,4.62,6282054,7433654
1712927010632,5.17,6318918,7477238
1712927010734,4.75,6318918,7477238
1712927010839,4.34,6337398,7499078
1712927010940,4.30,6349718,7513638
1712927011045,4.78,6396266,7568666
1712927011159,4.53,6396266,7568666
1712927011243,4.85,6396266,7568666
1712927011343,3.76,6396266,7568666
1712927011483,4.12,6442830,7623710
1712927011578,4.79,6582298,7788618
1712927011663,4.20,6613402,7825402
1712927011744,4.39,6664742,7886102
1712927011843,4.10,6670902,7893382
1712927011944,3.97,6686302,7911582
1712927012044,3.47,6686302,7911582
1712927012159,3.62,6686302,7911582
1712927012242,3.08,6686302,7911582
1712927012344,3.34,6686302,7911582
1712927012484,2.68,6686302,7911582
1712927012579,2.01,6686302,7911582
1712927012683,1.72,6686302,7911582
1712927012782,1.60,6686302,7911582
1712927012883,1.72,6686302,7911582
1712927012982,1.97,6686302,7911582
1712927013088,2.62,6809942,8057702
1712927013182,2.75,6809942,8057702
1712927013282,3.01,6809942,8057702
1712927013383,3.15,6809942,8057702
1712927013498,4.13,6955034,8229194
1712927013619,4.33,7026202,8313322
1712927013704,4.51,7033646,8322126
1712927013783,4.65,7033646,8322126
1712927013884,5.07,7070554,8365754
1712927013983,4.86,7070554,8365754
1712927014088,4.43,7070554,8365754
1712927014211,5.07,7126870,8432310
1712927014289,5.33,7126870,8432310
1712927014419,4.01,7126870,8432310
1712927014520,3.47,7126870,8432310
1712927014619,3.05,7126870,8432310
1712927014720,3.03,7126870,8432310
1712927014820,3.04,7126870,8432310
1712927014920,2.89,7126870,8432310
1712927015020,3.01,7133886,8440606
1712927015120,3.55,7194050,8511730
1712927015239,2.29,7203290,8522650
1712927015320,2.07,7203290,8522650
1712927015420,2.48,7203290,8522650
1712927015520,2.49,7203290,8522650
1712927015620,2.78,7203290,8522650
1712927015721,2.80,7203290,8522650
1712927015821,2.67,7203290,8522650
1712927015921,2.55,7203290,8522650
1712927016040,4.26,7241106,8567346
1712927016120,3.86,7279370,8612570
1712927016240,4.14,7279370,8612570
1712927016365,4.12,7279370,8612570
1712927016440,4.15,7285530,8619850
1712927016539,4.15,7285530,8619850
1712927016640,4.16,7285530,8619850
1712927016741,4.03,7285530,8619850
1712927016841,4.03,7295610,8631770
1712927016941,3.89,7309190,8647830
1712927017040,2.31,7317522,8657682
1712927017141,2.31,7338138,8682058
1712927017265,2.00,7346010,8691370
1712927017364,1.72,7346010,8691370
1712927017442,1.58,7346010,8691370
1712927017542,1.72,7346010,8691370
1712927017642,1.72,7346010,8691370
1712927017760,1.99,7346010,8691370
1712927017842,1.99,7346010,8691370
1712927017942,1.99,7346010,8691370
1712927018043,2.41,7346010,8691370
1712927018183,2.80,7394258,8748418
1712927018283,4.23,7543366,8924646
1712927018342,4.46,7577674,8965194
1712927018442,4.44,7577674,8965194
1712927018563,4.62,7591310,8981310
1712927018642,4.72,7596138,8987018
1712927018741,5.22,7596138,8987018
1712927018853,5.61,7658542,9060782
1712927018943,5.81,7663354,9066474
1712927019041,5.57,7683498,9090298
1712927019183,4.53,7683498,9090298
1712927019288,3.68,7710318,9121998
1712927019389,3.66,7710318,9121998
1712927019489,3.82,7710318,9121998
1712927019588,3.37,7710318,9121998
1712927019707,3.10,7733150,9148990
1712927019788,3.24,7742818,9160418
1712927019889,2.54,7742818,9160418
1712927019988,2.37,7742818,9160418
1712927020089,2.35,7742818,9160418
1712927020189,2.91,7754678,9174438
1712927020289,2.64,7760838,9181718
1712927020408,2.36,7760838,9181718
1712927020490,2.09,7771382,9194182
1712927020625,2.77,7793370,9220170
1712927020691,2.82,7827250,9260210
1712927020790,2.97,7836490,9271130
1712927020890,2.69,7836490,9271130
1712927020993,3.13,7906406,9353766
1712927021090,3.59,7969334,9428134
1712927021190,4.16,8042810,9514970
1712927021289,4.14,8042810,9514970
1712927021411,4.99,8042810,9514970
1712927021490,4.91,8042810,9514970
1712927021591,4.76,8056442,9531082
1712927021692,4.48,8056442,9531082
1712927021808,4.49,8079730,9558610
1712927021891,4.77,8079730,9558610
1712927021994,4.46,8079730,9558610
1712927022094,4.31,8079730,9558610
1712927022194,4.48,8167254,9662054
1712927022316,3.92,8167254,9662054
1712927022411,3.38,8167254,9662054
1712927022512,3.55,8167254,9662054
1712927022631,3.19,8167254,9662054
1712927022712,2.98,8167254,9662054
1712927022812,2.68,8167254,9662054
1712927022912,3.38,8248086,9757606
1712927023021,3.74,8289014,9805974
1712927023140,3.31,8289014,9805974
1712927023239,2.28,8289014,9805974
1712927023339,2.42,8304758,9824598
1712927023420,2.88,8353082,9881722
1712927023521,3.13,8353082,9881722
1712927023632,3.16,8353082,9881722
1712927023732,3.16,8353082,9881722
1712927023832,3.59,8375878,9908678
1712927023931,2.64,8378958,9912318
1712927024032,2.24,8378958,9912318
1712927024133,2.26,8378958,9912318
1712927024239,2.14,8378958,9912318
1712927024339,3.57,8471310,10021470
1712927024461,3.08,8471310,10021470
1712927024540,2.74,8471310,10021470
1712927024641,2.88,8471310,10021470
1712927024740,3.04,8487138,10040178
1712927024840,2.89,8487138,10040178
1712927024941,3.03,8487138,10040178
1712927025041,3.01,8502522,10058362
1712927025140,3.16,8502522,10058362
1712927025240,3.58,8502522,10058362
1712927025360,2.14,8502522,10058362
1712927025460,2.14,8502522,10058362
1712927025540,2.00,8502522,10058362
1712927025640,2.41,8517922,10076562
1712927025740,2.53,8517922,10076562
1712927025843,2.38,8521462,10080742
1712927025940,2.94,8576882,10146242
1712927026059,3.28,8576882,10146242
1712927026139,3.36,8576882,10146242
1712927026240,3.08,8576882,10146242
1712927026359,3.00,8576882,10146242
1712927026440,3.06,8579962,10149882
1712927026539,3.20,8579962,10149882
1712927026639,3.49,8608110,10183150
1712927026741,3.93,8620430,10197710
1712927026842,4.78,8678070,10265830
1712927026943,4.22,8678070,10265830
1712927027059,4.25,8711950,10305870
1712927027160,4.51,8711950,10305870
1712927027279,4.65,8711950,10305870
1712927027360,4.42,8711950,10305870
1712927027460,4.39,8711950,10305870
1712927027560,4.26,8711950,10305870
1712927027660,3.68,8711950,10305870
1712927027780,3.23,8715030,10309510
1712927027860,2.52,8722046,10317806
1712927027960,3.23,8770882,10375522
1712927028062,3.09,8810922,10422842
1712927028177,3.07,8845246,10463406
1712927028261,3.26,8857122,10477442
1712927028360,3.12,8857122,10477442
1712927028460,3.26,8857122,10477442
1712927028561,3.53,8857122,10477442
1712927028661,3.82,8857122,10477442
1712927028760,3.68,8857122,10477442
1712927028860,3.54,8857122,10477442
1712927028959,3.41,8914090,10544810
1712927029061,3.27,8947070,10583790
1712927029177,4.12,8992394,10637354
1712927029315,5.06,9047214,10702174
1712927029376,6.08,9131702,10802022
1712927029478,6.07,9131702,10802022
1712927029578,5.85,9134754,10805634
1712927029677,5.32,9134754,10805634
1712927029796,5.55,9134754,10805634
1712927029877,5.56,9134754,10805634
1712927029977,5.16,9157170,10832130
1712927030096,4.18,9157170,10832130
1712927030198,3.58,9176878,10855438
1712927030316,3.01,9176878,10855438
1712927030415,2.58,9176878,10855438
1712927030515,2.29,9180806,10860086
1712927030617,2.42,9190902,10872022
1712927030716,2.28,9190902,10872022
1712927030816,2.16,9190902,10872022
1712927030916,2.59,9215458,10901058
1712927031017,2.68,9222474,10909354
1712927031136,3.45,9222474,10909354
1712927031217,2.86,9222474,10909354
1712927031317,2.99,9222474,10909354
1712927031436,2.71,9222474,10909354
1712927031518,2.99,9222474,10909354
1712927031616,3.13,9222474,10909354
1712927031716,3.27,9222474,10909354
1712927031835,3.63,9245658,10936778
1712927031935,3.35,9245658,10936778
1712927032035,3.35,9252230,10944550
1712927032135,2.99,9268402,10963682
1712927032216,3.27,9268402,10963682
1712927032316,3.84,9268402,10963682
1712927032416,4.53,9268402,10963682
