Timestamp,CPU_Usage,Original_Data_Size,Total_Data_Size
1712931299547,3.88,5049184,5977084
1712931299648,4.03,5049184,5977084
1712931299748,4.45,5060938,5990998
1712931299848,4.56,5060938,5990998
1712931299968,3.85,5060938,5990998
1712931300068,3.42,5060938,5990998
1712931300168,3.30,5060938,5990998
1712931300268,3.27,5060938,5990998
1712931300369,3.55,5060938,5990998
1712931300470,2.70,5060938,5990998
1712931300570,2.97,5074672,6007252
1712931300673,2.55,5074672,6007252
1712931300792,2.42,5074672,6007252
1712931300891,2.43,5074672,6007252
1712931301007,2.48,5092330,6028150
1712931301073,3.57,5151442,6098062
1712931301172,3.71,5151442,6098062
1712931301272,3.59,5151442,6098062
1712931301374,3.32,5151442,6098062
1712931301473,3.20,5151442,6098062
1712931301573,2.90,5151442,6098062
1712931301674,3.03,5151442,6098062
1712931301791,3.13,5151442,6098062
1712931301874,2.90,5151442,6098062
1712931302018,4.17,5228608,6189448
1712931302108,3.61,5287009,6258649
1712931302207,3.32,5287009,6258649
1712931302307,3.33,5287009,6258649
1712931302408,3.31,5287009,6258649
1712931302527,3.65,5287009,6258649
1712931302607,3.57,5287009,6258649
1712931302708,3.56,5287009,6258649
1712931302808,3.55,5287009,6258649
1712931302927,5.15,5377297,6365497
1712931303020,3.97,5377297,6365497
1712931303119,3.84,5377297,6365497
1712931303218,3.82,5377297,6365497
1712931303318,4.24,5377297,6365497
1712931303419,4.65,5377297,6365497
1712931303527,4.24,5377297,6365497
1712931303628,4.39,5377297,6365497
1712931303728,4.39,5377297,6365497
1712931303830,4.08,5377297,6365497
1712931303930,2.54,5377297,6365497
1712931304030,2.67,5377297,6365497
1712931304147,3.63,5488186,6496726
1712931304247,4.04,5488186,6496726
1712931304329,3.70,5488186,6496726
1712931304429,3.45,5515654,6529234
1712931304529,3.60,5515654,6529234
1712931304630,3.59,5515654,6529234
1712931304729,3.45,5515654,6529234
1712931304829,3.31,5515654,6529234
1712931304952,4.39,5587231,6613951
1712931305047,4.99,5654965,6694105
1712931305129,4.87,5654965,6694105
1712931305248,4.46,5654965,6694105
1712931305329,4.89,5699092,6746332
1712931305429,4.69,5699092,6746332
1712931305529,5.26,5713780,6763720
1712931305629,5.56,5744110,6799630
1712931305729,5.59,5744110,6799630
1712931305829,5.99,5744110,6799630
1712931305951,5.12,5744110,6799630
1712931306076,4.53,5744110,6799630
1712931306152,3.43,5744110,6799630
1712931306252,3.54,5744110,6799630
1712931306362,3.81,5817523,6886543
1712931306472,4.58,5949049,7042189
1712931306552,4.12,5949049,7042189
1712931306652,4.56,5962747,7058407
1712931306771,4.61,5962747,7058407
1712931306852,5.13,6007765,7111705
1712931306952,4.98,6007765,7111705
1712931307075,5.43,6036151,7145311
1712931307152,5.28,6036151,7145311
1712931307252,5.68,6036151,7145311
1712931307362,5.08,6036151,7145311
1712931307464,5.18,6056698,7169638
1712931307587,5.53,6133108,7260088
1712931307662,5.98,6229057,7373677
1712931307772,6.12,6229057,7373677
1712931307871,5.40,6229057,7373677
1712931307971,5.29,6229057,7373677
1712931308076,5.53,6244771,7392271
1712931308175,5.82,6244771,7392271
1712931308295,6.02,6293722,7450222
1712931308376,5.88,6293722,7450222
1712931308480,4.33,6293722,7450222
1712931308591,3.88,6293722,7450222
1712931308692,3.14,6293722,7450222
1712931308790,3.01,6293722,7450222
1712931308890,3.99,6293722,7450222
1712931309008,3.87,6305476,7464136
1712931309090,3.58,6305476,7464136
1712931309207,3.85,6305476,7464136
1712931309299,3.00,6305476,7464136
1712931309399,3.13,6305476,7464136
1712931309498,3.13,6305476,7464136
1712931309598,3.38,6305476,7464136
1712931309699,3.53,6305476,7464136
1712931309799,4.08,6320164,7481524
1712931309899,3.39,6320164,7481524
1712931309999,2.99,6320164,7481524
1712931310100,2.57,6320164,7481524
1712931310199,2.30,6320164,7481524
1712931310323,2.31,6326995,7489615
1712931310419,1.98,6326995,7489615
1712931310501,1.73,6326995,7489615
1712931310600,1.90,6333826,7497706
1712931310731,2.19,6347560,7513960
1712931310831,1.57,6347560,7513960
1712931310910,2.04,6361294,7530214
1712931311011,2.04,6361294,7530214
1712931311127,2.43,6361294,7530214
1712931311209,2.60,6361294,7530214
1712931311309,2.60,6361294,7530214
1712931311420,2.74,6361294,7530214
1712931311521,2.90,6389716,7563856
1712931311640,2.47,6389716,7563856
1712931311721,2.45,6389716,7563856
1712931311851,2.28,6389716,7563856
1712931311933,2.02,6389716,7563856
1712931312050,3.14,6484846,7676446
1712931312151,3.42,6537793,7739113
1712931312231,3.34,6537793,7739113
1712931312331,3.62,6537793,7739113
1712931312432,3.48,6537793,7739113
1712931312531,3.33,6551455,7755295
1712931312631,3.49,6551455,7755295
1712931312731,3.34,6551455,7755295
1712931312831,3.76,6553327,7757527
1712931312931,3.74,6553327,7757527
1712931313067,3.64,6584611,7794571
1712931313152,3.28,6584611,7794571
1712931313251,3.13,6584611,7794571
1712931313352,3.12,6584611,7794571
1712931313451,3.38,6584611,7794571
1712931313551,2.94,6584611,7794571
1712931313652,2.93,6584611,7794571
1712931313752,2.96,6584611,7794571
1712931313852,3.52,6654838,7877758
1712931313951,3.95,6661705,7885885
1712931314082,3.62,6690163,7919563
1712931314168,3.59,6690163,7919563
1712931314267,3.76,6690163,7919563
1712931314369,3.77,6690163,7919563
1712931314467,3.94,6690163,7919563
1712931314605,3.82,6690163,7919563
1712931314668,3.90,6690163,7919563
1712931314775,3.61,6690163,7919563
1712931314875,3.88,6717631,7952071
1712931314974,3.62,6733327,7970647
1712931315103,4.70,6800917,8050657
1712931315183,4.65,6800917,8050657
1712931315283,5.02,6800917,8050657
1712931315382,5.58,6800917,8050657
1712931315482,5.45,6800917,8050657
1712931315603,5.60,6800917,8050657
1712931315683,5.45,6800917,8050657
1712931315794,5.05,6800917,8050657
1712931315916,4.76,6800917,8050657
1712931316006,4.74,6836206,8092426
1712931316123,4.47,6867571,8129551
1712931316205,4.28,6867571,8129551
1712931316305,3.45,6867571,8129551
1712931316405,3.45,6867571,8129551
1712931316505,3.88,6867571,8129551
1712931316605,4.03,6867571,8129551
1712931316705,4.18,6867571,8129551
1712931316805,4.47,6867571,8129551
1712931316905,4.73,6867571,8129551
1712931317005,3.59,6867571,8129551
1712931317123,2.87,6867571,8129551
1712931317210,2.99,6881305,8145805
1712931317323,3.63,6881305,8145805
1712931317406,4.01,6928231,8201371
1712931317506,3.58,6928231,8201371
1712931317606,3.15,6928231,8201371
1712931317704,3.16,6928231,8201371
1712931317805,2.73,6928231,8201371
1712931317904,2.46,6928231,8201371
1712931318004,2.44,6928231,8201371
1712931318105,2.45,6928231,8201371
1712931318218,3.26,6968326,8248846
1712931318344,3.16,6968326,8248846
1712931318423,2.86,6968326,8248846
1712931318567,4.04,7010446,8298706
1712931318624,3.99,7010446,8298706
1712931318723,4.27,7010446,8298706
1712931318825,4.54,7010446,8298706
1712931318923,4.42,7010446,8298706
1712931319024,4.58,7010446,8298706
1712931319123,4.67,7010446,8298706
1712931319224,3.55,7010446,8298706
1712931319325,3.12,7010446,8298706
1712931319424,2.99,7010446,8298706
1712931319525,2.41,7011382,8299822
1712931319626,2.42,7019203,8309083
1712931319725,2.97,7019203,8309083
1712931319826,2.69,7019203,8309083
1712931319925,3.24,7025053,8316013
1712931320048,3.53,7025053,8316013
1712931320125,3.13,7025053,8316013
1712931320244,3.39,7025053,8316013
1712931320326,3.53,7025053,8316013
1712931320426,3.38,7025053,8316013
1712931320526,2.96,7025053,8316013
1712931320627,2.67,7025053,8316013
1712931320728,1.85,7025053,8316013
1712931320827,2.13,7027897,8319397
1712931320928,1.72,7027897,8319397
1712931321029,1.57,7027897,8319397
1712931321128,1.71,7028833,8320513
1712931321229,1.99,7031677,8323897
1712931321330,1.85,7031677,8323897
1712931321429,2.83,7036537,8329657
1712931321529,2.98,7036537,8329657
1712931321629,2.84,7036537,8329657
1712931321729,2.98,7036537,8329657
1712931321829,3.12,7036537,8329657
1712931321929,3.12,7036537,8329657
1712931322029,3.11,7036537,8329657
1712931322129,3.68,7054024,8350384
1712931322229,3.58,7054024,8350384
1712931322330,3.30,7054024,8350384
1712931322456,2.43,7054024,8350384
1712931322551,2.87,7054024,8350384
1712931322640,3.25,7085308,8387428
1712931322732,3.98,7085308,8387428
1712931322831,3.84,7085308,8387428
1712931322932,3.84,7085308,8387428
1712931323032,5.11,7104640,8410360
1712931323151,4.34,7104640,8410360
1712931323251,4.34,7104640,8410360
1712931323333,4.42,7104640,8410360
1712931323432,4.32,7104640,8410360
1712931323532,4.01,7104640,8410360
1712931323640,3.91,7104640,8410360
1712931323759,3.27,7104640,8410360
1712931323859,3.01,7104640,8410360
1712931323941,3.35,7106593,8412673
1712931324039,2.62,7126195,8435875
1712931324152,2.62,7126195,8435875
1712931324253,2.33,7126195,8435875
1712931324375,2.13,7126195,8435875
1712931324456,2.47,7138904,8450924
1712931324554,2.32,7145785,8459065
1712931324654,2.60,7145785,8459065
1712931324760,2.89,7145785,8459065
1712931324860,3.16,7148677,8462497
1712931324984,2.30,7148677,8462497
1712931325061,2.16,7148677,8462497
1712931325179,3.40,7173284,8491604
1712931325260,3.47,7173284,8491604
1712931325395,4.52,7220402,8547362
1712931325477,4.30,7220402,8547362
1712931325575,4.01,7220402,8547362
1712931325676,3.98,7221342,8548482
1712931325776,4.39,7248922,8581102
1712931325899,4.73,7284229,8622889
1712931325975,5.00,7284229,8622889
1712931326077,4.99,7284229,8622889
1712931326180,3.84,7284229,8622889
1712931326279,3.52,7284229,8622889
1712931326396,3.09,7284229,8622889
1712931326495,2.97,7284229,8622889
1712931326595,2.98,7284229,8622889
1712931326723,2.23,7284229,8622889
1712931326806,2.27,7284229,8622889
1712931326906,1.83,7284229,8622889
1712931327005,3.24,7332395,8679875
1712931327105,3.39,7332395,8679875
1712931327205,3.70,7335251,8683271
1712931327327,4.06,7335251,8683271
1712931327405,4.45,7335251,8683271
1712931327504,4.75,7343050,8692510
1712931327604,5.47,7343050,8692510
1712931327743,5.31,7343050,8692510
1712931327824,5.29,7343050,8692510
1712931327923,5.02,7343050,8692510
1712931328023,4.88,7419862,8783362
1712931328124,5.18,7427723,8792663
1712931328225,4.92,7429686,8794986
1712931328328,4.91,7455331,8825311
1712931328427,4.50,7455331,8825311
1712931328527,4.19,7455331,8825311
1712931328628,4.45,7455331,8825311
1712931328729,4.61,7456272,8826432
1712931328829,4.48,7456272,8826432
1712931328927,4.77,7456272,8826432
1712931329028,3.33,7456272,8826432
1712931329128,3.88,7501691,8880131
1712931329239,3.71,7501691,8880131
1712931329339,3.43,7501691,8880131
