Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 03:31:03,3.152,1093,1,1,0,0.00 | 0.17 | 0.35,0.28 | 0.49 | 0.69,2.90 | 4.11 | 7.07
2024-04-10 03:31:03,3.152,3886,1,1,0,0.00 | 0.17 | 0.35,0.28 | 0.49 | 0.69,2.90 | 4.11 | 7.07
2024-04-10 03:31:04,4.121,3886,1,1,0,0.00 | 0.24 | 0.36,0.28 | 0.55 | 0.69,2.90 | 3.67 | 7.07
2024-04-10 03:31:04,4.121,3886,1,0.4,0,0.00 | 0.24 | 0.36,0.28 | 0.55 | 0.69,2.90 | 3.67 | 7.07
2024-04-10 03:31:05,7.13,3886,1,0.4,0,0.00 | 0.16 | 0.36,0.14 | 0.34 | 0.66,3.01 | 5.86 | 14.81
2024-04-10 03:31:05,7.13,3886,1,0.4,0,0.00 | 0.16 | 0.36,0.14 | 0.34 | 0.66,3.01 | 5.86 | 14.81
2024-04-10 03:31:06,10.125,3886,1,0.4,0,0.00 | 0.16 | 0.36,0.14 | 0.29 | 0.45,4.43 | 6.94 | 14.81
2024-04-10 03:31:06,10.125,3886,1,1,0,0.00 | 0.16 | 0.36,0.14 | 0.29 | 0.45,4.43 | 6.94 | 14.81
2024-04-10 03:31:07,15.184,3886,1,1,0,0.00 | 0.16 | 0.36,0.04 | 0.19 | 0.34,5.97 | 10.60 | 51.28
2024-04-10 03:31:07,15.184,3886,1,1,0,0.00 | 0.16 | 0.36,0.04 | 0.19 | 0.34,5.97 | 10.60 | 51.28
2024-04-10 03:31:08,18.203,3886,1,1,0,0.00 | 0.09 | 0.36,0.10 | 0.28 | 0.35,5.70 | 7.07 | 20.20
2024-04-10 03:31:08,18.203,3886,1,1,0,0.00 | 0.09 | 0.36,0.10 | 0.28 | 0.35,5.70 | 7.07 | 20.20
2024-04-10 03:31:09,23.147,3886,1,1,0,0.00 | 0.09 | 0.35,0.09 | 0.29 | 0.38,5.28 | 6.80 | 21.28
2024-04-10 03:31:09,23.147,3886,1,1,0,0.00 | 0.09 | 0.35,0.09 | 0.29 | 0.38,5.28 | 6.80 | 21.28
2024-04-10 03:31:10,28.241,3886,1,1,0,0.28 | 0.30 | 0.35,0.04 | 0.06 | 0.09,21.28 | 33.06 | 51.28
2024-04-10 03:31:10,28.241,3886,1,1,0,0.28 | 0.30 | 0.35,0.04 | 0.06 | 0.09,21.28 | 33.06 | 51.28
2024-04-10 03:31:11,31.282,3886,1,1,0,0.28 | 0.30 | 0.36,0.04 | 0.08 | 0.12,16.13 | 25.32 | 51.28
2024-04-10 03:31:11,31.282,3886,1,1,0,0.28 | 0.30 | 0.36,0.04 | 0.08 | 0.12,16.13 | 25.32 | 51.28
2024-04-10 03:31:12,30.229,3886,1,1,0,0.28 | 0.30 | 0.36,0.04 | 0.08 | 0.12,16.13 | 25.32 | 51.28
2024-04-10 03:31:12,30.229,3886,1,1,0,0.28 | 0.30 | 0.36,0.04 | 0.08 | 0.12,16.13 | 25.32 | 51.28
2024-04-10 03:31:13,31.167,3886,1,1,0,0.28 | 0.30 | 0.36,0.06 | 0.16 | 0.37,5.46 | 12.44 | 31.75
2024-04-10 03:31:13,31.167,3886,1,1,0,0.28 | 0.30 | 0.36,0.06 | 0.16 | 0.37,5.46 | 12.44 | 31.75
2024-04-10 03:31:14,30.368,3886,1,1,0,0.28 | 0.30 | 0.36,0.06 | 0.16 | 0.37,5.46 | 12.44 | 31.75
2024-04-10 03:31:14,30.368,3886,1,1,0,0.28 | 0.30 | 0.36,0.06 | 0.16 | 0.37,5.46 | 12.44 | 31.75
2024-04-10 03:31:15,29.313,3886,1,1,0,0.28 | 0.30 | 0.36,0.06 | 0.16 | 0.37,5.46 | 12.44 | 31.75
2024-04-10 03:31:15,29.313,3886,1,1,0,0.28 | 0.30 | 0.36,0.06 | 0.16 | 0.37,5.46 | 12.44 | 31.75
2024-04-10 03:31:16,30.245,3886,1,1,0,0.27 | 0.30 | 0.36,0.09 | 0.28 | 0.54,3.70 | 7.14 | 22.22
2024-04-10 03:31:16,30.245,3886,1,1,0,0.27 | 0.30 | 0.36,0.09 | 0.28 | 0.54,3.70 | 7.14 | 22.22
2024-04-10 03:31:17,31.142,3886,1,1,0,0.27 | 0.28 | 0.29,0.09 | 0.33 | 0.54,3.70 | 6.01 | 22.22
2024-04-10 03:31:17,31.142,3886,1,1,0,0.27 | 0.28 | 0.29,0.09 | 0.33 | 0.54,3.70 | 6.01 | 22.22
2024-04-10 03:31:18,30.126,3886,1,1,0,0.27 | 0.28 | 0.29,0.09 | 0.33 | 0.54,3.70 | 6.01 | 22.22
2024-04-10 03:31:18,30.126,3886,1,1,0,0.27 | 0.28 | 0.29,0.09 | 0.33 | 0.54,3.70 | 6.01 | 22.22
2024-04-10 03:31:19,29.325,3886,1,1,0,0.27 | 0.28 | 0.29,0.09 | 0.33 | 0.54,3.70 | 6.01 | 22.22
2024-04-10 03:31:19,29.325,3886,1,1,0,0.27 | 0.28 | 0.29,0.09 | 0.33 | 0.54,3.70 | 6.01 | 22.22
2024-04-10 03:31:20,30.264,3886,1,1,0,0.27 | 0.29 | 0.30,0.34 | 0.40 | 0.54,3.70 | 4.94 | 5.97
2024-04-10 03:31:20,30.264,3886,1,1,0,0.27 | 0.29 | 0.30,0.34 | 0.40 | 0.54,3.70 | 4.94 | 5.97
2024-04-10 03:31:21,31.192,3886,1,1,0,0.27 | 0.28 | 0.30,0.34 | 0.40 | 0.54,3.70 | 4.99 | 5.97
2024-04-10 03:31:21,31.192,3886,1,1,0,0.27 | 0.28 | 0.30,0.34 | 0.40 | 0.54,3.70 | 4.99 | 5.97
2024-04-10 03:31:22,30.125,3886,1,1,0,0.27 | 0.28 | 0.30,0.34 | 0.40 | 0.54,3.70 | 4.99 | 5.97
2024-04-10 03:31:22,30.125,3886,1,1,0,0.27 | 0.28 | 0.30,0.34 | 0.40 | 0.54,3.70 | 4.99 | 5.97
2024-04-10 03:31:23,31.149,3886,1,1,0,0.28 | 0.29 | 0.30,0.34 | 0.35 | 0.38,5.29 | 5.66 | 5.97
2024-04-10 03:31:23,31.149,3886,1,1,0,0.28 | 0.29 | 0.30,0.34 | 0.35 | 0.38,5.29 | 5.66 | 5.97
2024-04-10 03:31:24,30.159,3886,1,1,0,0.28 | 0.29 | 0.30,0.34 | 0.35 | 0.38,5.29 | 5.66 | 5.97
2024-04-10 03:31:24,30.159,3886,1,1,0,0.28 | 0.29 | 0.30,0.34 | 0.35 | 0.38,5.29 | 5.66 | 5.97
2024-04-10 03:31:25,29.21,3886,1,1,0,0.28 | 0.29 | 0.30,0.34 | 0.35 | 0.38,5.29 | 5.66 | 5.97
2024-04-10 03:31:25,29.21,3886,1,1,0,0.28 | 0.29 | 0.30,0.34 | 0.35 | 0.38,5.29 | 5.66 | 5.97
2024-04-10 03:31:26,30.148,3886,1,1,0,0.28 | 0.28 | 0.30,0.35 | 0.41 | 0.56,3.60 | 4.90 | 5.73
2024-04-10 03:31:26,30.148,3886,1,1,0,0.28 | 0.28 | 0.30,0.35 | 0.41 | 0.56,3.60 | 4.90 | 5.73
2024-04-10 03:31:27,31.125,3886,1,1,0,0.27 | 0.28 | 0.28,0.35 | 0.41 | 0.56,3.60 | 4.90 | 5.73
2024-04-10 03:31:27,31.125,3886,1,1,0,0.27 | 0.28 | 0.28,0.35 | 0.41 | 0.56,3.60 | 4.90 | 5.73
2024-04-10 03:31:28,30.287,3886,1,1,0,0.27 | 0.28 | 0.28,0.35 | 0.41 | 0.56,3.60 | 4.90 | 5.73
2024-04-10 03:31:28,30.287,3886,1,1,0,0.27 | 0.28 | 0.28,0.35 | 0.41 | 0.56,3.60 | 4.90 | 5.73
2024-04-10 03:31:29,29.234,3886,1,1,0,0.27 | 0.28 | 0.28,0.35 | 0.41 | 0.56,3.60 | 4.90 | 5.73
2024-04-10 03:31:29,29.234,3886,1,1,0,0.27 | 0.28 | 0.28,0.35 | 0.41 | 0.56,3.60 | 4.90 | 5.73
2024-04-10 03:31:30,30.168,3886,1,1,0,0.27 | 0.27 | 0.28,0.35 | 0.46 | 0.57,3.48 | 4.31 | 5.73
2024-04-10 03:31:30,30.168,3886,1,1,0,0.27 | 0.27 | 0.28,0.35 | 0.46 | 0.57,3.48 | 4.31 | 5.73
2024-04-10 03:31:31,29.366,3886,1,1,0,0.27 | 0.27 | 0.28,0.35 | 0.46 | 0.57,3.48 | 4.31 | 5.73
