Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 22:58:14,4.682,1904,1,1,0,0.03 | 0.03 | 0.04,0.10 | 0.38 | 0.62,3.23 | 5.33 | 19.80
2024-04-10 22:58:41,29.58,3886,1,1,0,0.03 | 0.03 | 0.03,0.49 | 0.71 | 1.19,1.68 | 2.83 | 4.09
2024-04-10 22:58:42,29.58,3886,1,1,0,0.03 | 0.03 | 0.03,0.49 | 0.71 | 1.19,1.68 | 2.83 | 4.09
2024-04-10 22:58:42,28.79,3886,1,1,0,0.03 | 0.03 | 0.03,0.49 | 0.71 | 1.19,1.68 | 2.83 | 4.09
2024-04-10 22:58:43,28.79,3886,1,1,0,0.03 | 0.03 | 0.03,0.49 | 0.71 | 1.19,1.68 | 2.83 | 4.09
2024-04-10 22:58:43,29.732,3886,1,1,0,0.03 | 0.03 | 0.03,0.49 | 0.86 | 1.19,1.68 | 2.33 | 4.09
2024-04-10 22:58:44,29.732,3886,1,1,0,0.03 | 0.03 | 0.03,0.49 | 0.86 | 1.19,1.68 | 2.33 | 4.09
2024-04-10 22:58:44,30.668,3886,1,1,0,0.03 | 0.03 | 0.03,0.66 | 1.05 | 1.25,1.60 | 1.90 | 3.05
2024-04-10 22:58:45,30.668,3886,1,1,0,0.03 | 0.03 | 0.03,0.66 | 1.05 | 1.25,1.60 | 1.90 | 3.05
2024-04-10 22:58:45,29.597,3886,1,1,0,0.03 | 0.03 | 0.03,0.66 | 1.05 | 1.25,1.60 | 1.90 | 3.05
2024-04-10 22:58:46,29.597,3886,1,1,0,0.03 | 0.03 | 0.03,0.66 | 1.05 | 1.25,1.60 | 1.90 | 3.05
2024-04-10 22:58:46,28.544,3886,1,1,0,0.03 | 0.03 | 0.03,0.66 | 1.05 | 1.25,1.60 | 1.90 | 3.05
2024-04-10 22:58:47,28.544,3886,1,1,0,0.03 | 0.03 | 0.03,0.66 | 1.05 | 1.25,1.60 | 1.90 | 3.05
2024-04-10 22:58:47,29.746,3886,1,1,0,0.03 | 0.03 | 0.03,1.11 | 1.17 | 1.25,1.60 | 1.70 | 1.81
2024-04-10 22:58:48,29.746,3886,1,1,0,0.03 | 0.03 | 0.03,1.11 | 1.17 | 1.25,1.60 | 1.70 | 1.81
2024-04-10 22:58:48,28.681,3886,1,1,0,0.03 | 0.03 | 0.03,1.11 | 1.17 | 1.25,1.60 | 1.70 | 1.81
2024-04-10 22:58:49,28.681,3886,1,1,0,0.03 | 0.03 | 0.03,1.11 | 1.17 | 1.25,1.60 | 1.70 | 1.81
2024-04-10 22:58:49,29.611,3886,1,1,0,0.03 | 0.03 | 0.03,0.90 | 1.10 | 1.25,1.60 | 1.81 | 2.21
2024-04-10 22:58:50,29.611,3886,1,1,0,0.03 | 0.03 | 0.03,0.90 | 1.10 | 1.25,1.60 | 1.81 | 2.21
2024-04-10 22:58:50,30.56,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.05 | 1.25,1.60 | 1.91 | 2.27
2024-04-10 22:58:51,30.56,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.05 | 1.25,1.60 | 1.91 | 2.27
2024-04-10 22:58:51,29.763,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.05 | 1.25,1.60 | 1.91 | 2.27
2024-04-10 22:58:52,29.763,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.05 | 1.25,1.60 | 1.91 | 2.27
2024-04-10 22:58:52,30.564,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 0.98 | 1.15,1.74 | 2.05 | 2.27
2024-04-10 22:58:53,30.564,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 0.98 | 1.15,1.74 | 2.05 | 2.27
2024-04-10 22:58:53,29.639,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 0.98 | 1.15,1.74 | 2.05 | 2.27
2024-04-10 22:58:54,29.639,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 0.98 | 1.15,1.74 | 2.05 | 2.27
2024-04-10 22:58:54,30.558,3886,1,1,0,0.03 | 0.03 | 0.04,0.72 | 0.87 | 0.97,2.06 | 2.30 | 2.76
2024-04-10 22:58:55,30.558,3886,1,1,0,0.03 | 0.03 | 0.04,0.72 | 0.87 | 0.97,2.06 | 2.30 | 2.76
2024-04-10 22:58:55,29.782,3886,1,1,0,0.03 | 0.03 | 0.04,0.72 | 0.87 | 0.97,2.06 | 2.30 | 2.76
2024-04-10 22:58:56,29.782,3886,1,1,0,0.03 | 0.03 | 0.04,0.72 | 0.87 | 0.97,2.06 | 2.30 | 2.76
2024-04-10 22:58:56,30.62,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.80 | 0.97,2.06 | 2.50 | 3.25
2024-04-10 22:58:57,30.62,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.80 | 0.97,2.06 | 2.50 | 3.25
2024-04-10 22:58:57,29.641,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.80 | 0.97,2.06 | 2.50 | 3.25
2024-04-10 22:58:58,29.641,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.80 | 0.97,2.06 | 2.50 | 3.25
2024-04-10 22:58:58,30.543,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.74 | 0.97,2.06 | 2.69 | 3.25
2024-04-10 22:58:59,30.543,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.74 | 0.97,2.06 | 2.69 | 3.25
2024-04-10 22:58:59,29.79,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.74 | 0.97,2.06 | 2.69 | 3.25
2024-04-10 22:59:00,29.79,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.74 | 0.97,2.06 | 2.69 | 3.25
2024-04-10 22:59:00,30.684,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.66 | 0.72,2.76 | 3.03 | 3.25
2024-04-10 22:59:01,30.684,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.66 | 0.72,2.76 | 3.03 | 3.25
2024-04-10 22:59:01,29.674,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.66 | 0.72,2.76 | 3.03 | 3.25
2024-04-10 22:59:02,29.674,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.66 | 0.72,2.76 | 3.03 | 3.25
2024-04-10 22:59:02,30.538,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.66 | 0.74,2.71 | 3.02 | 3.25
2024-04-10 22:59:03,30.538,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.66 | 0.74,2.71 | 3.02 | 3.25
2024-04-10 22:59:03,29.81,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.66 | 0.74,2.71 | 3.02 | 3.25
2024-04-10 22:59:04,29.81,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.66 | 0.74,2.71 | 3.02 | 3.25
2024-04-10 22:59:04,28.747,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.66 | 0.74,2.71 | 3.02 | 3.25
2024-04-10 22:59:05,28.747,3886,1,1,0,0.03 | 0.03 | 0.04,0.61 | 0.66 | 0.74,2.71 | 3.02 | 3.25
2024-04-10 22:59:05,29.655,3886,1,1,0,0.03 | 0.04 | 0.04,0.64 | 0.77 | 1.05,1.91 | 2.59 | 3.13
2024-04-10 22:59:06,29.655,3886,1,1,0,0.03 | 0.04 | 0.04,0.64 | 0.77 | 1.05,1.91 | 2.59 | 3.13
2024-04-10 22:59:06,30.577,3886,1,1,0,0.03 | 0.03 | 0.04,0.64 | 0.87 | 1.05,1.90 | 2.30 | 3.13
2024-04-10 22:59:07,30.577,3886,1,1,0,0.03 | 0.03 | 0.04,0.64 | 0.87 | 1.05,1.90 | 2.30 | 3.13
2024-04-10 22:59:07,29.549,3886,1,1,0,0.03 | 0.03 | 0.04,0.64 | 0.87 | 1.05,1.90 | 2.30 | 3.13
2024-04-10 22:59:08,29.549,3886,1,1,0,0.03 | 0.03 | 0.04,0.64 | 0.87 | 1.05,1.90 | 2.30 | 3.13
2024-04-10 22:59:08,30.556,3886,1,1,0,0.03 | 0.03 | 0.04,0.74 | 0.98 | 1.07,1.87 | 2.05 | 2.71
2024-04-10 22:59:09,30.556,3886,1,1,0,0.03 | 0.03 | 0.04,0.74 | 0.98 | 1.07,1.87 | 2.05 | 2.71
2024-04-10 22:59:09,29.704,3886,1,1,0,0.03 | 0.03 | 0.04,0.74 | 0.98 | 1.07,1.87 | 2.05 | 2.71
2024-04-10 22:59:10,29.704,3886,1,1,0,0.03 | 0.03 | 0.04,0.74 | 0.98 | 1.07,1.87 | 2.05 | 2.71
2024-04-10 22:59:10,28.639,3886,1,1,0,0.03 | 0.03 | 0.04,0.74 | 0.98 | 1.07,1.87 | 2.05 | 2.71
2024-04-10 22:59:11,28.639,3886,1,1,0,0.03 | 0.03 | 0.04,0.74 | 0.98 | 1.07,1.87 | 2.05 | 2.71
2024-04-10 22:59:11,29.57,3886,1,1,0,0.03 | 0.03 | 0.03,1.05 | 1.14 | 1.38,1.45 | 1.76 | 1.91
2024-04-10 22:59:12,29.57,3886,1,1,0,0.03 | 0.03 | 0.03,1.05 | 1.14 | 1.38,1.45 | 1.76 | 1.91
2024-04-10 22:59:12,30.703,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 1.09 | 1.38,1.45 | 1.83 | 2.30
2024-04-10 22:59:13,30.703,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 1.09 | 1.38,1.45 | 1.83 | 2.30
2024-04-10 22:59:13,29.703,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 1.09 | 1.38,1.45 | 1.83 | 2.30
2024-04-10 22:59:14,29.703,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 1.09 | 1.38,1.45 | 1.83 | 2.30
2024-04-10 22:59:14,30.606,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 1.07 | 1.38,1.45 | 1.88 | 2.30
2024-04-10 22:59:15,30.606,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 1.07 | 1.38,1.45 | 1.88 | 2.30
2024-04-10 22:59:15,29.589,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 1.07 | 1.38,1.45 | 1.88 | 2.30
2024-04-10 22:59:16,29.589,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 1.07 | 1.38,1.45 | 1.88 | 2.30
2024-04-10 22:59:16,30.588,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 1.07 | 1.38,1.45 | 1.87 | 2.30
2024-04-10 22:59:17,30.588,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 1.07 | 1.38,1.45 | 1.87 | 2.30
2024-04-10 22:59:17,29.719,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 1.07 | 1.38,1.45 | 1.87 | 2.30
2024-04-10 22:59:18,29.719,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 1.07 | 1.38,1.45 | 1.87 | 2.30
2024-04-10 22:59:18,30.592,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 0.94 | 1.09,1.84 | 2.12 | 2.30
2024-04-10 22:59:19,30.592,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 0.94 | 1.09,1.84 | 2.12 | 2.30
2024-04-10 22:59:19,29.605,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 0.94 | 1.09,1.84 | 2.12 | 2.30
2024-04-10 22:59:20,29.605,3886,1,1,0,0.03 | 0.03 | 0.04,0.87 | 0.94 | 1.09,1.84 | 2.12 | 2.30
2024-04-10 22:59:20,30.546,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 0.98 | 1.09,1.84 | 2.03 | 2.27
2024-04-10 22:59:21,30.546,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 0.98 | 1.09,1.84 | 2.03 | 2.27
2024-04-10 22:59:21,29.749,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 0.98 | 1.09,1.84 | 2.03 | 2.27
2024-04-10 22:59:22,29.749,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 0.98 | 1.09,1.84 | 2.03 | 2.27
2024-04-10 22:59:22,28.686,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 0.98 | 1.09,1.84 | 2.03 | 2.27
2024-04-10 22:59:23,28.686,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 0.98 | 1.09,1.84 | 2.03 | 2.27
2024-04-10 22:59:23,27.623,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 0.98 | 1.09,1.84 | 2.03 | 2.27
2024-04-10 22:59:24,27.623,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 0.98 | 1.09,1.84 | 2.03 | 2.27
2024-04-10 22:59:24,28.561,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.32 | 2.27,0.88 | 1.52 | 2.27
2024-04-10 22:59:25,28.561,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.32 | 2.27,0.88 | 1.52 | 2.27
2024-04-10 22:59:25,29.658,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.42 | 2.27,0.88 | 1.41 | 2.27
2024-04-10 22:59:26,29.658,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.42 | 2.27,0.88 | 1.41 | 2.27
2024-04-10 22:59:26,28.703,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.42 | 2.27,0.88 | 1.41 | 2.27
2024-04-10 22:59:27,28.703,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.42 | 2.27,0.88 | 1.41 | 2.27
2024-04-10 22:59:27,29.634,3886,1,1,0,0.03 | 0.03 | 0.03,1.03 | 1.51 | 2.27,0.88 | 1.33 | 1.95
2024-04-10 22:59:28,29.634,3886,1,1,0,0.03 | 0.03 | 0.03,1.03 | 1.51 | 2.27,0.88 | 1.33 | 1.95
