Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 23:13:46,28.696,3886,1,1,0,0.03 | 0.03 | 0.04,0.51 | 0.84 | 1.41,1.42 | 2.39 | 3.93
2024-04-10 23:13:46,29.627,3886,1,1,0,0.03 | 0.03 | 0.04,0.51 | 0.79 | 1.21,1.65 | 2.53 | 3.93
2024-04-10 23:13:47,29.627,3886,1,1,0,0.03 | 0.03 | 0.04,0.51 | 0.79 | 1.21,1.65 | 2.53 | 3.93
2024-04-10 23:13:47,30.633,3886,1,1,0,0.03 | 0.03 | 0.04,0.51 | 0.92 | 1.21,1.65 | 2.17 | 3.93
2024-04-10 23:13:48,30.633,3886,1,1,0,0.03 | 0.03 | 0.04,0.51 | 0.92 | 1.21,1.65 | 2.17 | 3.93
2024-04-10 23:13:48,29.755,3886,1,1,0,0.03 | 0.03 | 0.04,0.51 | 0.92 | 1.21,1.65 | 2.17 | 3.93
2024-04-10 23:13:49,29.755,3886,1,1,0,0.03 | 0.03 | 0.04,0.51 | 0.92 | 1.21,1.65 | 2.17 | 3.93
2024-04-10 23:13:49,28.708,3886,1,1,0,0.03 | 0.03 | 0.04,0.51 | 0.92 | 1.21,1.65 | 2.17 | 3.93
2024-04-10 23:13:50,28.708,3886,1,1,0,0.03 | 0.03 | 0.04,0.51 | 0.92 | 1.21,1.65 | 2.17 | 3.93
2024-04-10 23:13:50,29.635,3886,1,1,0,0.03 | 0.03 | 0.04,0.84 | 1.08 | 1.21,1.65 | 1.84 | 2.38
2024-04-10 23:13:51,29.635,3886,1,1,0,0.03 | 0.03 | 0.04,0.84 | 1.08 | 1.21,1.65 | 1.84 | 2.38
2024-04-10 23:13:51,28.582,3886,1,1,0,0.03 | 0.03 | 0.04,0.84 | 1.08 | 1.21,1.65 | 1.84 | 2.38
2024-04-10 23:13:52,28.582,3886,1,1,0,0.03 | 0.03 | 0.04,0.84 | 1.08 | 1.21,1.65 | 1.84 | 2.38
2024-04-10 23:13:52,29.591,3886,1,1,0,0.03 | 0.03 | 0.03,1.13 | 1.18 | 1.21,1.65 | 1.70 | 1.77
2024-04-10 23:13:53,29.591,3886,1,1,0,0.03 | 0.03 | 0.03,1.13 | 1.18 | 1.21,1.65 | 1.70 | 1.77
2024-04-10 23:13:53,30.726,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.09 | 1.21,1.65 | 1.83 | 2.27
2024-04-10 23:13:54,30.726,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.09 | 1.21,1.65 | 1.83 | 2.27
2024-04-10 23:13:54,29.651,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.09 | 1.21,1.65 | 1.83 | 2.27
2024-04-10 23:13:55,29.651,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.09 | 1.21,1.65 | 1.83 | 2.27
2024-04-10 23:13:55,30.584,3886,1,1,0,0.03 | 0.03 | 0.03,0.80 | 1.01 | 1.21,1.65 | 1.98 | 2.50
2024-04-10 23:13:56,30.584,3886,1,1,0,0.03 | 0.03 | 0.03,0.80 | 1.01 | 1.21,1.65 | 1.98 | 2.50
2024-04-10 23:13:56,29.792,3886,1,1,0,0.03 | 0.03 | 0.03,0.80 | 1.01 | 1.21,1.65 | 1.98 | 2.50
2024-04-10 23:13:57,29.792,3886,1,1,0,0.03 | 0.03 | 0.03,0.80 | 1.01 | 1.21,1.65 | 1.98 | 2.50
2024-04-10 23:13:57,28.736,3886,1,1,0,0.03 | 0.03 | 0.03,0.80 | 1.01 | 1.21,1.65 | 1.98 | 2.50
2024-04-10 23:13:58,28.736,3886,1,1,0,0.03 | 0.03 | 0.03,0.80 | 1.01 | 1.21,1.65 | 1.98 | 2.50
2024-04-10 23:13:58,29.67,3886,1,1,0,0.03 | 0.03 | 0.03,0.80 | 0.94 | 1.21,1.65 | 2.12 | 2.50
2024-04-10 23:13:59,29.67,3886,1,1,0,0.03 | 0.03 | 0.03,0.80 | 0.94 | 1.21,1.65 | 2.12 | 2.50
2024-04-10 23:13:59,30.612,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.83 | 0.88,2.27 | 2.42 | 2.70
2024-04-10 23:14:00,30.612,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.83 | 0.88,2.27 | 2.42 | 2.70
2024-04-10 23:14:00,29.822,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.83 | 0.88,2.27 | 2.42 | 2.70
2024-04-10 23:14:01,29.822,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.83 | 0.88,2.27 | 2.42 | 2.70
2024-04-10 23:14:01,30.751,3886,1,1,0,0.03 | 0.03 | 0.03,0.53 | 0.74 | 0.88,2.27 | 2.71 | 3.80
2024-04-10 23:14:02,30.751,3886,1,1,0,0.03 | 0.03 | 0.03,0.53 | 0.74 | 0.88,2.27 | 2.71 | 3.80
2024-04-10 23:14:02,29.681,3886,1,1,0,0.03 | 0.03 | 0.03,0.53 | 0.74 | 0.88,2.27 | 2.71 | 3.80
2024-04-10 23:14:03,29.681,3886,1,1,0,0.03 | 0.03 | 0.03,0.53 | 0.74 | 0.88,2.27 | 2.71 | 3.80
2024-04-10 23:14:03,30.612,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.66 | 0.88,2.27 | 3.05 | 4.23
2024-04-10 23:14:04,30.612,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.66 | 0.88,2.27 | 3.05 | 4.23
