Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 23:14:55,1.701,1904,1,1,0,0.04 | 0.04 | 0.04,0.52 | 0.52 | 0.52,3.87 | 3.87 | 3.87
2024-04-10 23:15:08,18.845,3886,1,1,0,0.03 | 0.03 | 0.04,0.70 | 1.17 | 1.58,1.27 | 1.71 | 2.86
2024-04-10 23:15:09,19.78,3886,1,1,0,0.03 | 0.03 | 0.04,0.70 | 1.25 | 1.58,1.27 | 1.60 | 2.86
2024-04-10 23:15:09,19.78,3886,1,1,0,0.03 | 0.03 | 0.04,0.70 | 1.25 | 1.58,1.27 | 1.60 | 2.86
2024-04-10 23:15:10,20.718,3886,1,1,0,0.03 | 0.03 | 0.03,0.99 | 1.32 | 1.58,1.27 | 1.51 | 2.03
2024-04-10 23:15:10,20.718,3886,1,1,0,0.03 | 0.03 | 0.03,0.99 | 1.32 | 1.58,1.27 | 1.51 | 2.03
2024-04-10 23:15:11,21.645,3886,1,1,0,0.03 | 0.03 | 0.03,0.99 | 1.31 | 1.56,1.28 | 1.53 | 2.03
2024-04-10 23:15:11,21.645,3886,1,1,0,0.03 | 0.03 | 0.03,0.99 | 1.31 | 1.56,1.28 | 1.53 | 2.03
2024-04-10 23:15:12,20.858,3886,1,1,0,0.03 | 0.03 | 0.03,0.99 | 1.31 | 1.56,1.28 | 1.53 | 2.03
2024-04-10 23:15:12,20.858,3886,1,1,0,0.03 | 0.03 | 0.03,0.99 | 1.31 | 1.56,1.28 | 1.53 | 2.03
2024-04-10 23:15:13,21.662,3886,1,1,0,0.03 | 0.03 | 0.03,0.99 | 1.42 | 2.03,0.99 | 1.41 | 2.03
2024-04-10 23:15:13,21.662,3886,1,1,0,0.03 | 0.03 | 0.03,0.99 | 1.42 | 2.03,0.99 | 1.41 | 2.03
2024-04-10 23:15:14,20.731,3886,1,1,0,0.03 | 0.03 | 0.03,0.99 | 1.42 | 2.03,0.99 | 1.41 | 2.03
2024-04-10 23:15:14,20.731,3886,1,1,0,0.03 | 0.03 | 0.03,0.99 | 1.42 | 2.03,0.99 | 1.41 | 2.03
2024-04-10 23:15:15,21.676,3886,1,1,0,0.03 | 0.03 | 0.03,0.99 | 1.47 | 2.03,0.99 | 1.36 | 2.03
2024-04-10 23:15:15,21.676,3886,1,1,0,0.03 | 0.03 | 0.03,0.99 | 1.47 | 2.03,0.99 | 1.36 | 2.03
2024-04-10 23:15:16,22.764,3886,1,1,0,0.03 | 0.03 | 0.03,1.35 | 1.59 | 2.03,0.99 | 1.26 | 1.48
2024-04-10 23:15:16,22.764,3886,1,1,0,0.03 | 0.03 | 0.03,1.35 | 1.59 | 2.03,0.99 | 1.26 | 1.48
2024-04-10 23:15:17,21.806,3886,1,1,0,0.03 | 0.03 | 0.03,1.35 | 1.59 | 2.03,0.99 | 1.26 | 1.48
2024-04-10 23:15:17,21.806,3886,1,1,0,0.03 | 0.03 | 0.03,1.35 | 1.59 | 2.03,0.99 | 1.26 | 1.48
2024-04-10 23:15:18,22.748,3886,1,1,0,0.03 | 0.03 | 0.03,1.35 | 1.63 | 2.03,0.99 | 1.23 | 1.48
2024-04-10 23:15:18,22.748,3886,1,1,0,0.03 | 0.03 | 0.03,1.35 | 1.63 | 2.03,0.99 | 1.23 | 1.48
2024-04-10 23:15:19,23.682,3886,1,1,0,0.03 | 0.03 | 0.03,1.34 | 1.46 | 1.69,1.18 | 1.37 | 1.49
2024-04-10 23:15:19,23.682,3886,1,1,0,0.03 | 0.03 | 0.03,1.34 | 1.46 | 1.69,1.18 | 1.37 | 1.49
2024-04-10 23:15:20,24.693,3886,1,1,0,0.03 | 0.03 | 0.03,1.01 | 1.37 | 1.69,1.18 | 1.46 | 1.99
2024-04-10 23:15:20,24.693,3886,1,1,0,0.03 | 0.03 | 0.03,1.01 | 1.37 | 1.69,1.18 | 1.46 | 1.99
2024-04-10 23:15:21,25.82,3886,1,1,0,0.03 | 0.03 | 0.03,0.44 | 1.12 | 1.69,1.18 | 1.79 | 4.55
2024-04-10 23:15:21,25.82,3886,1,1,0,0.03 | 0.03 | 0.03,0.44 | 1.12 | 1.69,1.18 | 1.79 | 4.55
2024-04-10 23:15:22,28.667,3886,1,1,0,0.03 | 0.03 | 0.04,0.44 | 0.73 | 1.01,1.99 | 2.74 | 4.55
2024-04-10 23:15:22,28.667,3886,1,1,0,0.03 | 0.03 | 0.04,0.44 | 0.73 | 1.01,1.99 | 2.74 | 4.55
2024-04-10 23:15:23,27.701,3886,1,1,0,0.03 | 0.03 | 0.04,0.44 | 0.73 | 1.01,1.99 | 2.74 | 4.55
2024-04-10 23:15:23,27.701,3886,1,1,0,0.03 | 0.03 | 0.04,0.44 | 0.73 | 1.01,1.99 | 2.74 | 4.55
2024-04-10 23:15:24,28.904,3886,1,1,0,0.03 | 0.03 | 0.04,0.44 | 0.74 | 1.05,1.90 | 2.70 | 4.55
2024-04-10 23:15:24,28.904,3886,1,1,0,0.03 | 0.03 | 0.04,0.44 | 0.74 | 1.05,1.90 | 2.70 | 4.55
2024-04-10 23:15:25,29.662,3886,1,1,0,0.03 | 0.03 | 0.04,0.55 | 0.91 | 1.13,1.76 | 2.19 | 3.64
2024-04-10 23:15:25,29.662,3886,1,1,0,0.03 | 0.03 | 0.04,0.55 | 0.91 | 1.13,1.76 | 2.19 | 3.64
2024-04-10 23:15:26,28.78,3886,1,1,0,0.03 | 0.03 | 0.04,0.55 | 0.91 | 1.13,1.76 | 2.19 | 3.64
2024-04-10 23:15:26,28.78,3886,1,1,0,0.03 | 0.03 | 0.04,0.55 | 0.91 | 1.13,1.76 | 2.19 | 3.64
2024-04-10 23:15:27,29.717,3886,1,1,0,0.03 | 0.03 | 0.03,0.93 | 1.09 | 1.25,1.60 | 1.83 | 2.16
2024-04-10 23:15:27,29.717,3886,1,1,0,0.03 | 0.03 | 0.03,0.93 | 1.09 | 1.25,1.60 | 1.83 | 2.16
2024-04-10 23:15:28,30.655,3886,1,1,0,0.03 | 0.03 | 0.03,0.92 | 1.09 | 1.25,1.60 | 1.83 | 2.16
2024-04-10 23:15:28,30.655,3886,1,1,0,0.03 | 0.03 | 0.03,0.92 | 1.09 | 1.25,1.60 | 1.83 | 2.16
2024-04-10 23:15:29,29.854,3886,1,1,0,0.03 | 0.03 | 0.03,0.92 | 1.09 | 1.25,1.60 | 1.83 | 2.16
2024-04-10 23:15:29,29.854,3886,1,1,0,0.03 | 0.03 | 0.03,0.92 | 1.09 | 1.25,1.60 | 1.83 | 2.16
2024-04-10 23:15:30,30.746,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.04 | 1.25,1.60 | 1.93 | 2.38
2024-04-10 23:15:30,30.746,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.04 | 1.25,1.60 | 1.93 | 2.38
2024-04-10 23:15:31,29.732,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.04 | 1.25,1.60 | 1.93 | 2.38
2024-04-10 23:15:31,29.732,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.04 | 1.25,1.60 | 1.93 | 2.38
2024-04-10 23:15:32,30.67,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 0.97 | 1.25,1.60 | 2.06 | 2.38
2024-04-10 23:15:32,30.67,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 0.97 | 1.25,1.60 | 2.06 | 2.38
2024-04-10 23:15:33,29.868,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 0.97 | 1.25,1.60 | 2.06 | 2.38
2024-04-10 23:15:33,29.868,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 0.97 | 1.25,1.60 | 2.06 | 2.38
2024-04-10 23:15:34,30.654,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 0.89 | 0.92,2.16 | 2.26 | 2.38
2024-04-10 23:15:34,30.654,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 0.89 | 0.92,2.16 | 2.26 | 2.38
2024-04-10 23:15:35,29.753,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 0.89 | 0.92,2.16 | 2.26 | 2.38
2024-04-10 23:15:35,29.753,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 0.89 | 0.92,2.16 | 2.26 | 2.38
2024-04-10 23:15:36,28.682,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 0.89 | 0.92,2.16 | 2.26 | 2.38
2024-04-10 23:15:36,28.682,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 0.89 | 0.92,2.16 | 2.26 | 2.38
2024-04-10 23:15:37,29.888,3886,1,1,0,0.03 | 0.03 | 0.03,0.71 | 0.83 | 0.90,2.22 | 2.41 | 2.83
2024-04-10 23:15:37,29.888,3886,1,1,0,0.03 | 0.03 | 0.03,0.71 | 0.83 | 0.90,2.22 | 2.41 | 2.83
2024-04-10 23:15:38,30.815,3886,1,1,0,0.03 | 0.03 | 0.03,0.68 | 0.79 | 0.90,2.22 | 2.53 | 2.95
2024-04-10 23:15:38,30.815,3886,1,1,0,0.03 | 0.03 | 0.03,0.68 | 0.79 | 0.90,2.22 | 2.53 | 2.95
2024-04-10 23:15:39,29.768,3886,1,1,0,0.03 | 0.03 | 0.03,0.68 | 0.79 | 0.90,2.22 | 2.53 | 2.95
2024-04-10 23:15:39,29.768,3886,1,1,0,0.03 | 0.03 | 0.03,0.68 | 0.79 | 0.90,2.22 | 2.53 | 2.95
2024-04-10 23:15:40,30.695,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.70 | 0.90,2.22 | 2.85 | 3.86
2024-04-10 23:15:40,30.695,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.70 | 0.90,2.22 | 2.85 | 3.86
2024-04-10 23:15:41,29.903,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.70 | 0.90,2.22 | 2.85 | 3.86
2024-04-10 23:15:41,29.903,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.70 | 0.90,2.22 | 2.85 | 3.86
2024-04-10 23:15:42,30.83,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.64 | 0.71,2.83 | 3.10 | 3.86
2024-04-10 23:15:42,30.83,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.64 | 0.71,2.83 | 3.10 | 3.86
2024-04-10 23:15:43,29.777,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.64 | 0.71,2.83 | 3.10 | 3.86
2024-04-10 23:15:43,29.777,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.64 | 0.71,2.83 | 3.10 | 3.86
2024-04-10 23:15:44,30.648,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.64 | 0.70,2.86 | 3.11 | 3.86
2024-04-10 23:15:44,30.648,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.64 | 0.70,2.86 | 3.11 | 3.86
2024-04-10 23:15:45,29.643,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.64 | 0.70,2.86 | 3.11 | 3.86
2024-04-10 23:15:45,29.643,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.64 | 0.70,2.86 | 3.11 | 3.86
2024-04-10 23:15:46,30.814,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.72 | 0.99,2.02 | 2.77 | 3.86
2024-04-10 23:15:46,30.814,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.72 | 0.99,2.02 | 2.77 | 3.86
2024-04-10 23:15:47,29.796,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.72 | 0.99,2.02 | 2.77 | 3.86
2024-04-10 23:15:47,29.796,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.72 | 0.99,2.02 | 2.77 | 3.86
2024-04-10 23:15:48,28.739,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.72 | 0.99,2.02 | 2.77 | 3.86
2024-04-10 23:15:48,28.739,3886,1,1,0,0.03 | 0.03 | 0.03,0.52 | 0.72 | 0.99,2.02 | 2.77 | 3.86
2024-04-10 23:15:49,29.673,3886,1,1,0,0.03 | 0.03 | 0.03,0.68 | 0.80 | 0.99,2.02 | 2.49 | 2.96
2024-04-10 23:15:49,29.673,3886,1,1,0,0.03 | 0.03 | 0.03,0.68 | 0.80 | 0.99,2.02 | 2.49 | 2.96
2024-04-10 23:15:50,30.842,3886,1,1,0,0.03 | 0.03 | 0.03,0.70 | 0.89 | 1.02,1.96 | 2.25 | 2.86
2024-04-10 23:15:50,30.842,3886,1,1,0,0.03 | 0.03 | 0.03,0.70 | 0.89 | 1.02,1.96 | 2.25 | 2.86
2024-04-10 23:15:51,29.807,3886,1,1,0,0.03 | 0.03 | 0.03,0.70 | 0.89 | 1.02,1.96 | 2.25 | 2.86
2024-04-10 23:15:51,29.807,3886,1,1,0,0.03 | 0.03 | 0.03,0.70 | 0.89 | 1.02,1.96 | 2.25 | 2.86
2024-04-10 23:15:52,28.749,3886,1,1,0,0.03 | 0.03 | 0.03,0.70 | 0.89 | 1.02,1.96 | 2.25 | 2.86
2024-04-10 23:15:52,28.749,3886,1,1,0,0.03 | 0.03 | 0.03,0.70 | 0.89 | 1.02,1.96 | 2.25 | 2.86
2024-04-10 23:15:53,29.682,3886,1,1,0,0.03 | 0.03 | 0.03,0.85 | 1.02 | 1.24,1.62 | 1.95 | 2.36
2024-04-10 23:15:53,29.682,3886,1,1,0,0.03 | 0.03 | 0.03,0.85 | 1.02 | 1.24,1.62 | 1.95 | 2.36
2024-04-10 23:15:54,30.642,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 0.94 | 1.24,1.62 | 2.13 | 3.07
2024-04-10 23:15:54,30.642,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 0.94 | 1.24,1.62 | 2.13 | 3.07
2024-04-10 23:15:55,29.817,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 0.94 | 1.24,1.62 | 2.13 | 3.07
2024-04-10 23:15:55,29.817,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 0.94 | 1.24,1.62 | 2.13 | 3.07
2024-04-10 23:15:56,28.771,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 0.94 | 1.24,1.62 | 2.13 | 3.07
2024-04-10 23:15:56,28.771,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 0.94 | 1.24,1.62 | 2.13 | 3.07
2024-04-10 23:15:57,29.698,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 1.02 | 1.24,1.62 | 1.96 | 3.07
2024-04-10 23:15:57,29.698,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 1.02 | 1.24,1.62 | 1.96 | 3.07
2024-04-10 23:15:58,28.901,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 1.02 | 1.24,1.62 | 1.96 | 3.07
2024-04-10 23:15:58,28.901,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 1.02 | 1.24,1.62 | 1.96 | 3.07
2024-04-10 23:15:59,29.832,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 1.05 | 1.24,1.62 | 1.91 | 3.07
2024-04-10 23:15:59,29.832,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 1.05 | 1.24,1.62 | 1.91 | 3.07
2024-04-10 23:16:00,28.78,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 1.05 | 1.24,1.62 | 1.91 | 3.07
2024-04-10 23:16:00,28.78,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 1.05 | 1.24,1.62 | 1.91 | 3.07
2024-04-10 23:16:01,29.722,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 0.94 | 1.17,1.71 | 2.12 | 3.07
2024-04-10 23:16:01,29.722,3886,1,1,0,0.03 | 0.05 | 0.12,0.65 | 0.94 | 1.17,1.71 | 2.12 | 3.07
2024-04-10 23:16:02,30.651,3886,1,1,0,0.03 | 0.03 | 0.03,0.83 | 1.05 | 1.17,1.71 | 1.91 | 2.42
2024-04-10 23:16:02,30.651,3886,1,1,0,0.03 | 0.03 | 0.03,0.83 | 1.05 | 1.17,1.71 | 1.91 | 2.42
2024-04-10 23:16:03,29.853,3886,1,1,0,0.03 | 0.03 | 0.03,0.83 | 1.05 | 1.17,1.71 | 1.91 | 2.42
2024-04-10 23:16:03,29.853,3886,1,1,0,0.03 | 0.03 | 0.03,0.83 | 1.05 | 1.17,1.71 | 1.91 | 2.42
2024-04-10 23:16:04,28.645,3886,1,1,0,0.03 | 0.03 | 0.03,0.83 | 1.05 | 1.17,1.71 | 1.91 | 2.42
2024-04-10 23:16:04,28.645,3886,1,1,0,0.03 | 0.03 | 0.03,0.83 | 1.05 | 1.17,1.71 | 1.91 | 2.42
2024-04-10 23:16:05,27.729,3886,1,1,0,0.03 | 0.03 | 0.03,0.83 | 1.05 | 1.17,1.71 | 1.91 | 2.42
