Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 23:22:01,30.866,3886,1,1,0,0.03 | 0.03 | 0.03,0.65 | 0.87 | 1.13,1.77 | 2.30 | 3.06
2024-04-10 23:22:02,30.866,3886,1,1,0,0.03 | 0.03 | 0.03,0.65 | 0.87 | 1.13,1.77 | 2.30 | 3.06
2024-04-10 23:22:02,29.801,3886,1,1,0,0.03 | 0.03 | 0.03,0.65 | 0.87 | 1.13,1.77 | 2.30 | 3.06
2024-04-10 23:22:03,29.801,3886,1,1,0,0.03 | 0.03 | 0.03,0.65 | 0.87 | 1.13,1.77 | 2.30 | 3.06
2024-04-10 23:22:03,28.747,3886,1,1,0,0.03 | 0.03 | 0.03,0.65 | 0.87 | 1.13,1.77 | 2.30 | 3.06
2024-04-10 23:22:04,28.747,3886,1,1,0,0.03 | 0.03 | 0.03,0.65 | 0.87 | 1.13,1.77 | 2.30 | 3.06
2024-04-10 23:22:04,29.678,3886,1,1,0,0.03 | 0.03 | 0.03,0.77 | 1.01 | 1.22,1.64 | 1.98 | 2.59
2024-04-10 23:22:05,29.678,3886,1,1,0,0.03 | 0.03 | 0.03,0.77 | 1.01 | 1.22,1.64 | 1.98 | 2.59
2024-04-10 23:22:05,30.641,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.96 | 1.22,1.64 | 2.07 | 2.71
2024-04-10 23:22:06,30.641,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.96 | 1.22,1.64 | 2.07 | 2.71
2024-04-10 23:22:06,29.81,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.96 | 1.22,1.64 | 2.07 | 2.71
2024-04-10 23:22:07,29.81,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.96 | 1.22,1.64 | 2.07 | 2.71
2024-04-10 23:22:07,28.758,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.96 | 1.22,1.64 | 2.07 | 2.71
2024-04-10 23:22:08,28.758,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.96 | 1.22,1.64 | 2.07 | 2.71
2024-04-10 23:22:08,29.69,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.96 | 1.22,1.64 | 2.09 | 2.71
2024-04-10 23:22:09,29.69,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.96 | 1.22,1.64 | 2.09 | 2.71
2024-04-10 23:22:09,28.903,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.96 | 1.22,1.64 | 2.09 | 2.71
2024-04-10 23:22:10,28.903,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.96 | 1.22,1.64 | 2.09 | 2.71
2024-04-10 23:22:10,29.839,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 1.06 | 1.22,1.64 | 1.88 | 2.71
2024-04-10 23:22:11,29.839,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 1.06 | 1.22,1.64 | 1.88 | 2.71
2024-04-10 23:22:11,28.772,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 1.06 | 1.22,1.64 | 1.88 | 2.71
2024-04-10 23:22:12,28.772,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 1.06 | 1.22,1.64 | 1.88 | 2.71
2024-04-10 23:22:12,29.71,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 1.07 | 1.27,1.58 | 1.86 | 2.71
2024-04-10 23:22:13,29.71,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 1.07 | 1.27,1.58 | 1.86 | 2.71
2024-04-10 23:22:13,28.65,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 1.07 | 1.27,1.58 | 1.86 | 2.71
2024-04-10 23:22:14,28.65,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 1.07 | 1.27,1.58 | 1.86 | 2.71
2024-04-10 23:22:14,29.707,3886,1,1,0,0.03 | 0.03 | 0.03,1.11 | 1.25 | 1.45,1.38 | 1.60 | 1.81
2024-04-10 23:22:15,29.707,3886,1,1,0,0.03 | 0.03 | 0.03,1.11 | 1.25 | 1.45,1.38 | 1.60 | 1.81
2024-04-10 23:22:15,28.646,3886,1,1,0,0.03 | 0.03 | 0.03,1.11 | 1.25 | 1.45,1.38 | 1.60 | 1.81
2024-04-10 23:22:16,28.646,3886,1,1,0,0.03 | 0.03 | 0.03,1.11 | 1.25 | 1.45,1.38 | 1.60 | 1.81
2024-04-10 23:22:16,29.678,3886,1,1,0,0.03 | 0.03 | 0.03,1.19 | 1.45 | 1.91,1.05 | 1.38 | 1.69
2024-04-10 23:22:17,29.678,3886,1,1,0,0.03 | 0.03 | 0.03,1.19 | 1.45 | 1.91,1.05 | 1.38 | 1.69
2024-04-10 23:22:17,28.656,3886,1,1,0,0.03 | 0.03 | 0.03,1.19 | 1.45 | 1.91,1.05 | 1.38 | 1.69
2024-04-10 23:22:18,28.656,3886,1,1,0,0.03 | 0.03 | 0.03,1.19 | 1.45 | 1.91,1.05 | 1.38 | 1.69
2024-04-10 23:22:18,27.872,3886,1,1,0,0.03 | 0.03 | 0.03,1.19 | 1.45 | 1.91,1.05 | 1.38 | 1.69
2024-04-10 23:22:19,27.872,3886,1,1,0,0.03 | 0.03 | 0.03,1.19 | 1.45 | 1.91,1.05 | 1.38 | 1.69
2024-04-10 23:22:19,28.807,3886,1,1,0,0.03 | 0.03 | 0.03,1.27 | 1.69 | 2.12,0.95 | 1.19 | 1.58
2024-04-10 23:22:20,28.807,3886,1,1,0,0.03 | 0.03 | 0.03,1.27 | 1.69 | 2.12,0.95 | 1.19 | 1.58
2024-04-10 23:22:20,29.738,3886,1,1,0,0.03 | 0.03 | 0.03,1.26 | 1.68 | 2.12,0.95 | 1.19 | 1.58
2024-04-10 23:22:21,29.738,3886,1,1,0,0.03 | 0.03 | 0.03,1.26 | 1.68 | 2.12,0.95 | 1.19 | 1.58
2024-04-10 23:22:21,28.675,3886,1,1,0,0.03 | 0.03 | 0.03,1.26 | 1.68 | 2.12,0.95 | 1.19 | 1.58
2024-04-10 23:22:22,28.675,3886,1,1,0,0.03 | 0.03 | 0.03,1.26 | 1.68 | 2.12,0.95 | 1.19 | 1.58
2024-04-10 23:22:22,29.79,3886,1,1,0,0.03 | 0.03 | 0.03,1.26 | 1.66 | 2.12,0.95 | 1.21 | 1.58
