Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 23:02:25,6.707,1904,1,0.8,0,0.03 | 0.03 | 0.03,0.09 | 0.35 | 0.57,3.48 | 5.68 | 22.22
2024-04-10 23:03:25,29.607,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.02 | 1.17,1.71 | 1.97 | 2.28
2024-04-10 23:03:26,29.607,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.02 | 1.17,1.71 | 1.97 | 2.28
2024-04-10 23:03:26,30.681,3886,1,1,0,0.03 | 0.05 | 0.12,0.88 | 1.00 | 1.17,1.71 | 1.99 | 2.28
2024-04-10 23:03:27,30.681,3886,1,1,0,0.03 | 0.05 | 0.12,0.88 | 1.00 | 1.17,1.71 | 1.99 | 2.28
2024-04-10 23:03:27,29.743,3886,1,1,0,0.03 | 0.05 | 0.12,0.88 | 1.00 | 1.17,1.71 | 1.99 | 2.28
2024-04-10 23:03:28,29.743,3886,1,1,0,0.03 | 0.05 | 0.12,0.88 | 1.00 | 1.17,1.71 | 1.99 | 2.28
2024-04-10 23:03:28,30.599,3886,1,1,0,0.03 | 0.05 | 0.12,0.88 | 1.01 | 1.17,1.71 | 1.98 | 2.28
2024-04-10 23:03:29,30.599,3886,1,1,0,0.03 | 0.05 | 0.12,0.88 | 1.01 | 1.17,1.71 | 1.98 | 2.28
2024-04-10 23:03:29,29.622,3886,1,1,0,0.03 | 0.05 | 0.12,0.88 | 1.01 | 1.17,1.71 | 1.98 | 2.28
2024-04-10 23:03:30,29.622,3886,1,1,0,0.03 | 0.05 | 0.12,0.88 | 1.01 | 1.17,1.71 | 1.98 | 2.28
2024-04-10 23:03:30,28.823,3886,1,1,0,0.03 | 0.05 | 0.12,0.88 | 1.01 | 1.17,1.71 | 1.98 | 2.28
2024-04-10 23:03:31,28.823,3886,1,1,0,0.03 | 0.05 | 0.12,0.88 | 1.01 | 1.17,1.71 | 1.98 | 2.28
2024-04-10 23:03:31,29.695,3886,1,1,0,0.03 | 0.05 | 0.12,0.97 | 1.12 | 1.31,1.53 | 1.79 | 2.06
2024-04-10 23:03:32,29.695,3886,1,1,0,0.03 | 0.05 | 0.12,0.97 | 1.12 | 1.31,1.53 | 1.79 | 2.06
2024-04-10 23:03:32,28.707,3886,1,1,0,0.03 | 0.05 | 0.12,0.97 | 1.12 | 1.31,1.53 | 1.79 | 2.06
2024-04-10 23:03:33,28.707,3886,1,1,0,0.03 | 0.05 | 0.12,0.97 | 1.12 | 1.31,1.53 | 1.79 | 2.06
2024-04-10 23:03:33,27.642,3886,1,1,0,0.03 | 0.05 | 0.12,0.97 | 1.12 | 1.31,1.53 | 1.79 | 2.06
2024-04-10 23:03:34,27.642,3886,1,1,0,0.03 | 0.05 | 0.12,0.97 | 1.12 | 1.31,1.53 | 1.79 | 2.06
2024-04-10 23:03:34,28.587,3886,1,1,0,0.03 | 0.05 | 0.12,0.97 | 1.44 | 2.45,0.82 | 1.39 | 2.06
2024-04-10 23:03:35,28.587,3886,1,1,0,0.03 | 0.05 | 0.12,0.97 | 1.44 | 2.45,0.82 | 1.39 | 2.06
2024-04-10 23:03:35,27.785,3886,1,1,0,0.03 | 0.05 | 0.12,0.97 | 1.44 | 2.45,0.82 | 1.39 | 2.06
2024-04-10 23:03:36,27.785,3886,1,1,0,0.03 | 0.05 | 0.12,0.97 | 1.44 | 2.45,0.82 | 1.39 | 2.06
2024-04-10 23:03:36,28.72,3886,1,1,0,0.03 | 0.03 | 0.03,0.97 | 1.56 | 2.45,0.82 | 1.28 | 2.06
2024-04-10 23:03:37,28.72,3886,1,1,0,0.03 | 0.03 | 0.03,0.97 | 1.56 | 2.45,0.82 | 1.28 | 2.06
2024-04-10 23:03:37,29.656,3886,1,1,0,0.03 | 0.03 | 0.03,1.07 | 1.59 | 2.45,0.82 | 1.26 | 1.86
