Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 23:16:25,3.538,1904,1,0.4,0,0.03 | 0.03 | 0.04,0.10 | 0.13 | 0.16,12.50 | 15.63 | 20.83
2024-04-10 23:16:42,18.695,3886,1,1,0,0.03 | 0.03 | 0.03,1.31 | 1.73 | 2.13,0.94 | 1.16 | 1.52
2024-04-10 23:16:42,17.633,3886,1,1,0,0.03 | 0.03 | 0.03,1.31 | 1.73 | 2.13,0.94 | 1.16 | 1.52
2024-04-10 23:16:43,17.633,3886,1,1,0,0.03 | 0.03 | 0.03,1.31 | 1.73 | 2.13,0.94 | 1.16 | 1.52
2024-04-10 23:16:43,18.572,3886,1,1,0,0.03 | 0.03 | 0.03,1.31 | 1.79 | 2.35,0.85 | 1.12 | 1.52
2024-04-10 23:16:44,18.572,3886,1,1,0,0.03 | 0.03 | 0.03,1.31 | 1.79 | 2.35,0.85 | 1.12 | 1.52
2024-04-10 23:16:44,17.5,3886,1,1,0,0.03 | 0.03 | 0.03,1.31 | 1.79 | 2.35,0.85 | 1.12 | 1.52
2024-04-10 23:16:45,17.5,3886,1,1,0,0.03 | 0.03 | 0.03,1.31 | 1.79 | 2.35,0.85 | 1.12 | 1.52
2024-04-10 23:16:45,18.494,3886,1,1,0,0.03 | 0.03 | 0.03,1.31 | 1.88 | 2.35,0.85 | 1.06 | 1.52
2024-04-10 23:16:46,18.494,3886,1,1,0,0.03 | 0.03 | 0.03,1.31 | 1.88 | 2.35,0.85 | 1.06 | 1.52
2024-04-10 23:16:46,17.652,3886,1,1,0,0.03 | 0.03 | 0.03,1.31 | 1.88 | 2.35,0.85 | 1.06 | 1.52
2024-04-10 23:16:47,17.652,3886,1,1,0,0.03 | 0.03 | 0.03,1.31 | 1.88 | 2.35,0.85 | 1.06 | 1.52
2024-04-10 23:16:47,16.582,3886,1,1,0,0.03 | 0.03 | 0.03,1.31 | 1.88 | 2.35,0.85 | 1.06 | 1.52
2024-04-10 23:16:48,16.582,3886,1,1,0,0.03 | 0.03 | 0.03,1.31 | 1.88 | 2.35,0.85 | 1.06 | 1.52
2024-04-10 23:16:48,17.531,3886,1,1,0,0.03 | 0.03 | 0.04,1.31 | 2.04 | 2.44,0.82 | 0.98 | 1.52
2024-04-10 23:16:49,17.531,3886,1,1,0,0.03 | 0.03 | 0.04,1.31 | 2.04 | 2.44,0.82 | 0.98 | 1.52
2024-04-10 23:16:49,16.721,3886,1,1,0,0.03 | 0.03 | 0.04,1.31 | 2.04 | 2.44,0.82 | 0.98 | 1.52
2024-04-10 23:16:50,16.721,3886,1,1,0,0.03 | 0.03 | 0.04,1.31 | 2.04 | 2.44,0.82 | 0.98 | 1.52
2024-04-10 23:16:50,17.666,3886,1,1,0,0.03 | 0.03 | 0.04,2.05 | 2.25 | 2.44,0.82 | 0.89 | 0.98
2024-04-10 23:16:51,17.666,3886,1,1,0,0.03 | 0.03 | 0.04,2.05 | 2.25 | 2.44,0.82 | 0.89 | 0.98
2024-04-10 23:16:51,16.6,3886,1,1,0,0.03 | 0.03 | 0.04,2.05 | 2.25 | 2.44,0.82 | 0.89 | 0.98
2024-04-10 23:16:52,16.6,3886,1,1,0,0.03 | 0.03 | 0.04,2.05 | 2.25 | 2.44,0.82 | 0.89 | 0.98
2024-04-10 23:16:52,17.541,3886,1,1,0,0.03 | 0.03 | 0.04,1.86 | 2.13 | 2.44,0.82 | 0.94 | 1.07
2024-04-10 23:16:53,17.541,3886,1,1,0,0.03 | 0.03 | 0.04,1.86 | 2.13 | 2.44,0.82 | 0.94 | 1.07
2024-04-10 23:16:53,16.741,3886,1,1,0,0.03 | 0.03 | 0.04,1.86 | 2.13 | 2.44,0.82 | 0.94 | 1.07
2024-04-10 23:16:54,16.741,3886,1,1,0,0.03 | 0.03 | 0.04,1.86 | 2.13 | 2.44,0.82 | 0.94 | 1.07
2024-04-10 23:16:54,17.682,3886,1,1,0,0.03 | 0.03 | 0.04,1.86 | 2.12 | 2.44,0.82 | 0.94 | 1.07
2024-04-10 23:16:55,17.682,3886,1,1,0,0.03 | 0.03 | 0.04,1.86 | 2.12 | 2.44,0.82 | 0.94 | 1.07
2024-04-10 23:16:55,18.618,3886,1,1,0,0.03 | 0.03 | 0.03,1.60 | 1.91 | 2.15,0.93 | 1.05 | 1.25
2024-04-10 23:16:56,18.618,3886,1,1,0,0.03 | 0.03 | 0.03,1.60 | 1.91 | 2.15,0.93 | 1.05 | 1.25
2024-04-10 23:16:56,19.55,3886,1,1,0,0.03 | 0.03 | 0.03,0.76 | 1.56 | 2.03,0.99 | 1.28 | 2.65
2024-04-10 23:16:57,19.55,3886,1,1,0,0.03 | 0.03 | 0.03,0.76 | 1.56 | 2.03,0.99 | 1.28 | 2.65
2024-04-10 23:16:57,20.5,3886,1,1,0,0.03 | 0.03 | 0.03,0.66 | 1.26 | 2.03,0.99 | 1.59 | 3.05
2024-04-10 23:16:58,20.5,3886,1,1,0,0.03 | 0.03 | 0.03,0.66 | 1.26 | 2.03,0.99 | 1.59 | 3.05
2024-04-10 23:16:58,21.695,3886,1,1,0,0.03 | 0.03 | 0.03,0.66 | 1.02 | 1.60,1.25 | 1.97 | 3.05
2024-04-10 23:16:59,21.695,3886,1,1,0,0.03 | 0.03 | 0.03,0.66 | 1.02 | 1.60,1.25 | 1.97 | 3.05
2024-04-10 23:16:59,22.635,3886,1,1,0,0.03 | 0.03 | 0.03,0.66 | 0.96 | 1.35,1.48 | 2.09 | 3.05
2024-04-10 23:17:00,22.635,3886,1,1,0,0.03 | 0.03 | 0.03,0.66 | 0.96 | 1.35,1.48 | 2.09 | 3.05
2024-04-10 23:17:00,21.575,3886,1,1,0,0.03 | 0.03 | 0.03,0.66 | 0.96 | 1.35,1.48 | 2.09 | 3.05
2024-04-10 23:17:01,21.575,3886,1,1,0,0.03 | 0.03 | 0.03,0.66 | 0.96 | 1.35,1.48 | 2.09 | 3.05
2024-04-10 23:17:01,22.512,3886,1,1,0,0.03 | 0.03 | 0.04,0.66 | 1.15 | 1.52,1.31 | 1.74 | 3.05
2024-04-10 23:17:02,22.512,3886,1,1,0,0.03 | 0.03 | 0.04,0.66 | 1.15 | 1.52,1.31 | 1.74 | 3.05
2024-04-10 23:17:02,23.496,3886,1,1,0,0.03 | 0.03 | 0.04,1.06 | 1.40 | 1.64,1.22 | 1.43 | 1.88
2024-04-10 23:17:03,23.496,3886,1,1,0,0.03 | 0.03 | 0.04,1.06 | 1.40 | 1.64,1.22 | 1.43 | 1.88
2024-04-10 23:17:03,22.649,3886,1,1,0,0.03 | 0.03 | 0.04,1.06 | 1.40 | 1.64,1.22 | 1.43 | 1.88
2024-04-10 23:17:04,22.649,3886,1,1,0,0.03 | 0.03 | 0.04,1.06 | 1.40 | 1.64,1.22 | 1.43 | 1.88
2024-04-10 23:17:04,23.583,3886,1,1,0,0.03 | 0.03 | 0.04,1.27 | 1.45 | 1.64,1.22 | 1.38 | 1.58
2024-04-10 23:17:05,23.583,3886,1,1,0,0.03 | 0.03 | 0.04,1.27 | 1.45 | 1.64,1.22 | 1.38 | 1.58
2024-04-10 23:17:05,24.52,3886,1,1,0,0.03 | 0.03 | 0.04,1.26 | 1.42 | 1.64,1.22 | 1.41 | 1.59
2024-04-10 23:17:06,24.52,3886,1,1,0,0.03 | 0.03 | 0.04,1.26 | 1.42 | 1.64,1.22 | 1.41 | 1.59
2024-04-10 23:17:06,25.731,3886,1,1,0,0.03 | 0.03 | 0.04,0.88 | 1.26 | 1.64,1.22 | 1.59 | 2.28
2024-04-10 23:17:07,25.731,3886,1,1,0,0.03 | 0.03 | 0.04,0.88 | 1.26 | 1.64,1.22 | 1.59 | 2.28
2024-04-10 23:17:07,26.665,3886,1,1,0,0.03 | 0.03 | 0.04,0.88 | 1.14 | 1.27,1.58 | 1.75 | 2.28
2024-04-10 23:17:08,26.665,3886,1,1,0,0.03 | 0.03 | 0.04,0.88 | 1.14 | 1.27,1.58 | 1.75 | 2.28
2024-04-10 23:17:08,27.607,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.06 | 1.26,1.59 | 1.89 | 2.28
2024-04-10 23:17:09,27.607,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.06 | 1.26,1.59 | 1.89 | 2.28
2024-04-10 23:17:09,28.542,3886,1,1,0,0.03 | 0.03 | 0.04,0.82 | 0.95 | 1.17,1.71 | 2.11 | 2.44
2024-04-10 23:17:10,28.542,3886,1,1,0,0.03 | 0.03 | 0.04,0.82 | 0.95 | 1.17,1.71 | 2.11 | 2.44
2024-04-10 23:17:10,29.744,3886,1,1,0,0.03 | 0.03 | 0.04,0.67 | 0.90 | 1.17,1.71 | 2.23 | 2.97
2024-04-10 23:17:11,29.744,3886,1,1,0,0.03 | 0.03 | 0.04,0.67 | 0.90 | 1.17,1.71 | 2.23 | 2.97
2024-04-10 23:17:11,28.677,3886,1,1,0,0.03 | 0.03 | 0.04,0.67 | 0.90 | 1.17,1.71 | 2.23 | 2.97
2024-04-10 23:17:12,28.677,3886,1,1,0,0.03 | 0.03 | 0.04,0.67 | 0.90 | 1.17,1.71 | 2.23 | 2.97
2024-04-10 23:17:12,29.621,3886,1,1,0,0.03 | 0.05 | 0.09,0.67 | 0.83 | 0.93,2.16 | 2.40 | 2.97
2024-04-10 23:17:13,29.621,3886,1,1,0,0.03 | 0.05 | 0.09,0.67 | 0.83 | 0.93,2.16 | 2.40 | 2.97
2024-04-10 23:17:13,30.556,3886,1,1,0,0.03 | 0.05 | 0.09,0.67 | 0.81 | 0.92,2.17 | 2.46 | 2.97
2024-04-10 23:17:14,30.556,3886,1,1,0,0.03 | 0.05 | 0.09,0.67 | 0.81 | 0.92,2.17 | 2.46 | 2.97
2024-04-10 23:17:14,29.759,3886,1,1,0,0.03 | 0.05 | 0.09,0.67 | 0.81 | 0.92,2.17 | 2.46 | 2.97
2024-04-10 23:17:15,29.759,3886,1,1,0,0.03 | 0.05 | 0.09,0.67 | 0.81 | 0.92,2.17 | 2.46 | 2.97
2024-04-10 23:17:15,28.699,3886,1,1,0,0.03 | 0.05 | 0.09,0.67 | 0.81 | 0.92,2.17 | 2.46 | 2.97
2024-04-10 23:17:16,28.699,3886,1,1,0,0.03 | 0.05 | 0.09,0.67 | 0.81 | 0.92,2.17 | 2.46 | 2.97
2024-04-10 23:17:16,29.607,3886,1,1,0,0.03 | 0.05 | 0.09,0.67 | 0.91 | 1.23,1.63 | 2.19 | 2.97
2024-04-10 23:17:17,29.607,3886,1,1,0,0.03 | 0.05 | 0.09,0.67 | 0.91 | 1.23,1.63 | 2.19 | 2.97
2024-04-10 23:17:17,28.575,3886,1,1,0,0.03 | 0.05 | 0.09,0.67 | 0.91 | 1.23,1.63 | 2.19 | 2.97
2024-04-10 23:17:18,28.575,3886,1,1,0,0.03 | 0.05 | 0.09,0.67 | 0.91 | 1.23,1.63 | 2.19 | 2.97
2024-04-10 23:17:18,29.507,3886,1,1,0,0.03 | 0.04 | 0.09,0.84 | 1.05 | 1.23,1.63 | 1.90 | 2.39
2024-04-10 23:17:19,29.507,3886,1,1,0,0.03 | 0.04 | 0.09,0.84 | 1.05 | 1.23,1.63 | 1.90 | 2.39
2024-04-10 23:17:19,28.711,3886,1,1,0,0.03 | 0.04 | 0.09,0.84 | 1.05 | 1.23,1.63 | 1.90 | 2.39
2024-04-10 23:17:20,28.711,3886,1,1,0,0.03 | 0.04 | 0.09,0.84 | 1.05 | 1.23,1.63 | 1.90 | 2.39
2024-04-10 23:17:20,29.65,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.16 | 1.35,1.48 | 1.72 | 2.39
2024-04-10 23:17:21,29.65,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.16 | 1.35,1.48 | 1.72 | 2.39
2024-04-10 23:17:21,28.584,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.16 | 1.35,1.48 | 1.72 | 2.39
2024-04-10 23:17:22,28.584,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.16 | 1.35,1.48 | 1.72 | 2.39
2024-04-10 23:17:22,29.52,3886,1,1,0,0.03 | 0.03 | 0.03,1.23 | 1.33 | 1.50,1.33 | 1.51 | 1.63
2024-04-10 23:17:23,29.52,3886,1,1,0,0.03 | 0.03 | 0.03,1.23 | 1.33 | 1.50,1.33 | 1.51 | 1.63
2024-04-10 23:17:23,28.718,3886,1,1,0,0.03 | 0.03 | 0.03,1.23 | 1.33 | 1.50,1.33 | 1.51 | 1.63
2024-04-10 23:17:24,28.718,3886,1,1,0,0.03 | 0.03 | 0.03,1.23 | 1.33 | 1.50,1.33 | 1.51 | 1.63
2024-04-10 23:17:24,29.606,3886,1,1,0,0.03 | 0.03 | 0.03,1.17 | 1.31 | 1.50,1.33 | 1.52 | 1.71
2024-04-10 23:17:25,29.606,3886,1,1,0,0.03 | 0.03 | 0.03,1.17 | 1.31 | 1.50,1.33 | 1.52 | 1.71
2024-04-10 23:17:25,30.523,3886,1,1,0,0.03 | 0.03 | 0.03,0.92 | 1.24 | 1.50,1.33 | 1.62 | 2.17
2024-04-10 23:17:26,30.523,3886,1,1,0,0.03 | 0.03 | 0.03,0.92 | 1.24 | 1.50,1.33 | 1.62 | 2.17
2024-04-10 23:17:26,29.543,3886,1,1,0,0.03 | 0.03 | 0.03,0.92 | 1.24 | 1.50,1.33 | 1.62 | 2.17
2024-04-10 23:17:27,29.543,3886,1,1,0,0.03 | 0.03 | 0.03,0.92 | 1.24 | 1.50,1.33 | 1.62 | 2.17
2024-04-10 23:17:27,30.732,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.11 | 1.50,1.33 | 1.81 | 2.39
2024-04-10 23:17:28,30.732,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.11 | 1.50,1.33 | 1.81 | 2.39
2024-04-10 23:17:28,29.681,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.11 | 1.50,1.33 | 1.81 | 2.39
2024-04-10 23:17:29,29.681,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.11 | 1.50,1.33 | 1.81 | 2.39
2024-04-10 23:17:29,28.622,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.11 | 1.50,1.33 | 1.81 | 2.39
2024-04-10 23:17:30,28.622,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.11 | 1.50,1.33 | 1.81 | 2.39
2024-04-10 23:17:30,29.551,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.04 | 1.25,1.60 | 1.91 | 2.39
2024-04-10 23:17:31,29.551,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.04 | 1.25,1.60 | 1.91 | 2.39
2024-04-10 23:17:31,28.495,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.04 | 1.25,1.60 | 1.91 | 2.39
2024-04-10 23:17:32,28.495,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.04 | 1.25,1.60 | 1.91 | 2.39
2024-04-10 23:17:32,29.652,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.14 | 1.53,1.30 | 1.76 | 2.39
2024-04-10 23:17:33,29.652,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.14 | 1.53,1.30 | 1.76 | 2.39
2024-04-10 23:17:33,28.639,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.14 | 1.53,1.30 | 1.76 | 2.39
2024-04-10 23:17:34,28.639,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.14 | 1.53,1.30 | 1.76 | 2.39
2024-04-10 23:17:34,27.572,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.14 | 1.53,1.30 | 1.76 | 2.39
2024-04-10 23:17:35,27.572,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.14 | 1.53,1.30 | 1.76 | 2.39
2024-04-10 23:17:35,26.51,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.14 | 1.53,1.30 | 1.76 | 2.39
2024-04-10 23:17:36,26.51,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.14 | 1.53,1.30 | 1.76 | 2.39
2024-04-10 23:17:36,27.632,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.93 | 4.08,0.49 | 1.04 | 2.39
2024-04-10 23:17:37,27.632,3886,1,1,0,0.03 | 0.03 | 0.03,0.84 | 1.93 | 4.08,0.49 | 1.04 | 2.39
