Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 22:59:55,6.684,1904,1,0.8,0,0.03 | 0.03 | 0.05,0.12 | 0.41 | 0.76,2.62 | 4.87 | 16.81
2024-04-10 23:00:04,19.662,3886,1,1,0,0.03 | 0.03 | 0.03,0.47 | 0.80 | 1.34,1.49 | 2.49 | 4.24
2024-04-10 23:00:04,19.662,3886,1,1,0,0.03 | 0.03 | 0.03,0.47 | 0.80 | 1.34,1.49 | 2.49 | 4.24
2024-04-10 23:00:05,20.602,3886,1,1,0,0.03 | 0.03 | 0.03,0.65 | 1.07 | 1.53,1.30 | 1.87 | 3.06
2024-04-10 23:00:05,20.602,3886,1,1,0,0.03 | 0.03 | 0.03,0.65 | 1.07 | 1.53,1.30 | 1.87 | 3.06
2024-04-10 23:00:06,21.698,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 1.26 | 1.53,1.30 | 1.59 | 2.71
2024-04-10 23:00:06,21.698,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 1.26 | 1.53,1.30 | 1.59 | 2.71
2024-04-10 23:00:07,22.597,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 1.29 | 1.53,1.30 | 1.55 | 2.31
2024-04-10 23:00:07,22.597,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 1.29 | 1.53,1.30 | 1.55 | 2.31
2024-04-10 23:00:08,21.678,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 1.29 | 1.53,1.30 | 1.55 | 2.31
2024-04-10 23:00:08,21.678,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 1.29 | 1.53,1.30 | 1.55 | 2.31
2024-04-10 23:00:09,22.625,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 1.31 | 1.53,1.30 | 1.53 | 2.31
2024-04-10 23:00:09,22.625,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 1.31 | 1.53,1.30 | 1.53 | 2.31
2024-04-10 23:00:10,23.554,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 1.31 | 1.54,1.30 | 1.53 | 2.31
2024-04-10 23:00:10,23.554,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 1.31 | 1.54,1.30 | 1.53 | 2.31
2024-04-10 23:00:11,22.757,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 1.31 | 1.54,1.30 | 1.53 | 2.31
2024-04-10 23:00:11,22.757,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 1.31 | 1.54,1.30 | 1.53 | 2.31
2024-04-10 23:00:12,23.559,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 1.35 | 1.58,1.27 | 1.49 | 2.31
2024-04-10 23:00:12,23.559,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 1.35 | 1.58,1.27 | 1.49 | 2.31
2024-04-10 23:00:13,24.639,3886,1,1,0,0.03 | 0.03 | 0.03,1.06 | 1.40 | 1.58,1.27 | 1.43 | 1.88
2024-04-10 23:00:13,24.639,3886,1,1,0,0.03 | 0.03 | 0.03,1.06 | 1.40 | 1.58,1.27 | 1.43 | 1.88
2024-04-10 23:00:14,25.565,3886,1,1,0,0.03 | 0.03 | 0.03,1.06 | 1.31 | 1.58,1.27 | 1.52 | 1.88
2024-04-10 23:00:14,25.565,3886,1,1,0,0.03 | 0.03 | 0.03,1.06 | 1.31 | 1.58,1.27 | 1.52 | 1.88
2024-04-10 23:00:15,26.569,3886,1,1,0,0.03 | 0.03 | 0.03,1.06 | 1.29 | 1.58,1.27 | 1.55 | 1.88
2024-04-10 23:00:15,26.569,3886,1,1,0,0.03 | 0.03 | 0.03,1.06 | 1.29 | 1.58,1.27 | 1.55 | 1.88
2024-04-10 23:00:16,25.702,3886,1,1,0,0.03 | 0.03 | 0.03,1.06 | 1.29 | 1.58,1.27 | 1.55 | 1.88
2024-04-10 23:00:16,25.702,3886,1,1,0,0.03 | 0.03 | 0.03,1.06 | 1.29 | 1.58,1.27 | 1.55 | 1.88
2024-04-10 23:00:17,28.637,3886,1,1,0,0.03 | 0.03 | 0.03,0.55 | 1.10 | 1.46,1.37 | 1.82 | 3.61
2024-04-10 23:00:17,28.637,3886,1,1,0,0.03 | 0.03 | 0.03,0.55 | 1.10 | 1.46,1.37 | 1.82 | 3.61
2024-04-10 23:00:18,29.583,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.96 | 1.46,1.37 | 2.08 | 3.91
2024-04-10 23:00:18,29.583,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.96 | 1.46,1.37 | 2.08 | 3.91
2024-04-10 23:00:19,30.609,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.83 | 1.32,1.52 | 2.41 | 3.91
2024-04-10 23:00:19,30.609,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.83 | 1.32,1.52 | 2.41 | 3.91
2024-04-10 23:00:20,29.726,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.83 | 1.32,1.52 | 2.41 | 3.91
2024-04-10 23:00:20,29.726,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.83 | 1.32,1.52 | 2.41 | 3.91
2024-04-10 23:00:21,28.663,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.83 | 1.32,1.52 | 2.41 | 3.91
2024-04-10 23:00:21,28.663,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.83 | 1.32,1.52 | 2.41 | 3.91
2024-04-10 23:00:22,29.607,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.78 | 1.11,1.80 | 2.56 | 3.91
2024-04-10 23:00:22,29.607,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.78 | 1.11,1.80 | 2.56 | 3.91
2024-04-10 23:00:23,28.806,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.78 | 1.11,1.80 | 2.56 | 3.91
2024-04-10 23:00:23,28.806,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.78 | 1.11,1.80 | 2.56 | 3.91
2024-04-10 23:00:24,29.736,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.88 | 1.11,1.80 | 2.28 | 3.91
2024-04-10 23:00:24,29.736,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.88 | 1.11,1.80 | 2.28 | 3.91
2024-04-10 23:00:25,28.683,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.88 | 1.11,1.80 | 2.28 | 3.91
2024-04-10 23:00:25,28.683,3886,1,1,0,0.03 | 0.03 | 0.03,0.51 | 0.88 | 1.11,1.80 | 2.28 | 3.91
2024-04-10 23:00:26,29.619,3886,1,1,0,0.03 | 0.03 | 0.03,0.94 | 1.03 | 1.13,1.77 | 1.94 | 2.12
2024-04-10 23:00:26,29.619,3886,1,1,0,0.03 | 0.03 | 0.03,0.94 | 1.03 | 1.13,1.77 | 1.94 | 2.12
2024-04-10 23:00:27,30.664,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.02 | 1.13,1.77 | 1.97 | 2.28
2024-04-10 23:00:27,30.664,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.02 | 1.13,1.77 | 1.97 | 2.28
2024-04-10 23:00:28,29.752,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.02 | 1.13,1.77 | 1.97 | 2.28
2024-04-10 23:00:28,29.752,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.02 | 1.13,1.77 | 1.97 | 2.28
2024-04-10 23:00:29,28.698,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.02 | 1.13,1.77 | 1.97 | 2.28
2024-04-10 23:00:29,28.698,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 1.02 | 1.13,1.77 | 1.97 | 2.28
2024-04-10 23:00:30,29.626,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 0.96 | 1.13,1.77 | 2.08 | 2.28
2024-04-10 23:00:30,29.626,3886,1,1,0,0.03 | 0.03 | 0.03,0.88 | 0.96 | 1.13,1.77 | 2.08 | 2.28
2024-04-10 23:00:31,30.572,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.91 | 1.13,1.77 | 2.19 | 2.71
2024-04-10 23:00:31,30.572,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.91 | 1.13,1.77 | 2.19 | 2.71
2024-04-10 23:00:32,29.78,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.91 | 1.13,1.77 | 2.19 | 2.71
2024-04-10 23:00:32,29.78,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.91 | 1.13,1.77 | 2.19 | 2.71
2024-04-10 23:00:33,28.711,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.91 | 1.13,1.77 | 2.19 | 2.71
2024-04-10 23:00:33,28.711,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.91 | 1.13,1.77 | 2.19 | 2.71
2024-04-10 23:00:34,29.652,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.90 | 1.07,1.86 | 2.23 | 2.71
2024-04-10 23:00:34,29.652,3886,1,1,0,0.03 | 0.03 | 0.03,0.74 | 0.90 | 1.07,1.86 | 2.23 | 2.71
2024-04-10 23:00:35,30.583,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.83 | 1.07,1.86 | 2.42 | 3.37
2024-04-10 23:00:35,30.583,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.83 | 1.07,1.86 | 2.42 | 3.37
2024-04-10 23:00:36,29.785,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.83 | 1.07,1.86 | 2.42 | 3.37
2024-04-10 23:00:36,29.785,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.83 | 1.07,1.86 | 2.42 | 3.37
2024-04-10 23:00:37,30.632,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.77 | 1.07,1.86 | 2.61 | 3.37
2024-04-10 23:00:37,30.632,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.77 | 1.07,1.86 | 2.61 | 3.37
2024-04-10 23:00:38,29.67,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.77 | 1.07,1.86 | 2.61 | 3.37
2024-04-10 23:00:38,29.67,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.77 | 1.07,1.86 | 2.61 | 3.37
2024-04-10 23:00:39,30.605,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.76 | 1.07,1.86 | 2.63 | 3.37
2024-04-10 23:00:39,30.605,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.76 | 1.07,1.86 | 2.63 | 3.37
2024-04-10 23:00:40,29.805,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.76 | 1.07,1.86 | 2.63 | 3.37
2024-04-10 23:00:40,29.805,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.76 | 1.07,1.86 | 2.63 | 3.37
2024-04-10 23:00:41,30.576,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.67 | 0.73,2.75 | 2.96 | 3.37
2024-04-10 23:00:41,30.576,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.67 | 0.73,2.75 | 2.96 | 3.37
2024-04-10 23:00:42,29.678,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.67 | 0.73,2.75 | 2.96 | 3.37
2024-04-10 23:00:42,29.678,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.67 | 0.73,2.75 | 2.96 | 3.37
2024-04-10 23:00:43,30.549,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.69 | 0.73,2.75 | 2.92 | 3.14
2024-04-10 23:00:43,30.549,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.69 | 0.73,2.75 | 2.92 | 3.14
2024-04-10 23:00:44,29.557,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.69 | 0.73,2.75 | 2.92 | 3.14
2024-04-10 23:00:44,29.557,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.69 | 0.73,2.75 | 2.92 | 3.14
2024-04-10 23:00:45,28.766,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.69 | 0.73,2.75 | 2.92 | 3.14
2024-04-10 23:00:45,28.766,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.69 | 0.73,2.75 | 2.92 | 3.14
2024-04-10 23:00:46,29.692,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.74 | 0.86,2.32 | 2.71 | 3.14
2024-04-10 23:00:46,29.692,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.74 | 0.86,2.32 | 2.71 | 3.14
2024-04-10 23:00:47,28.625,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.74 | 0.86,2.32 | 2.71 | 3.14
2024-04-10 23:00:47,28.625,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.74 | 0.86,2.32 | 2.71 | 3.14
2024-04-10 23:00:48,29.571,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.80 | 0.96,2.08 | 2.51 | 3.14
2024-04-10 23:00:48,29.571,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.80 | 0.96,2.08 | 2.51 | 3.14
2024-04-10 23:00:49,28.774,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.80 | 0.96,2.08 | 2.51 | 3.14
2024-04-10 23:00:49,28.774,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.80 | 0.96,2.08 | 2.51 | 3.14
2024-04-10 23:00:50,29.711,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.84 | 0.96,2.08 | 2.38 | 3.14
2024-04-10 23:00:50,29.711,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.84 | 0.96,2.08 | 2.38 | 3.14
2024-04-10 23:00:51,28.645,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.84 | 0.96,2.08 | 2.38 | 3.14
2024-04-10 23:00:51,28.645,3886,1,1,0,0.03 | 0.03 | 0.03,0.64 | 0.84 | 0.96,2.08 | 2.38 | 3.14
2024-04-10 23:00:52,29.586,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 0.93 | 0.98,2.03 | 2.16 | 2.32
2024-04-10 23:00:52,29.586,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 0.93 | 0.98,2.03 | 2.16 | 2.32
2024-04-10 23:00:53,28.79,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 0.93 | 0.98,2.03 | 2.16 | 2.32
2024-04-10 23:00:53,28.79,3886,1,1,0,0.03 | 0.03 | 0.03,0.86 | 0.93 | 0.98,2.03 | 2.16 | 2.32
2024-04-10 23:00:54,29.708,3886,1,1,0,0.03 | 0.03 | 0.03,0.90 | 0.95 | 0.98,2.03 | 2.11 | 2.21
2024-04-10 23:00:54,29.708,3886,1,1,0,0.03 | 0.03 | 0.03,0.90 | 0.95 | 0.98,2.03 | 2.11 | 2.21
2024-04-10 23:00:55,30.636,3886,1,1,0,0.03 | 0.03 | 0.03,0.90 | 0.95 | 0.99,2.02 | 2.10 | 2.21
2024-04-10 23:00:55,30.636,3886,1,1,0,0.03 | 0.03 | 0.03,0.90 | 0.95 | 0.99,2.02 | 2.10 | 2.21
2024-04-10 23:00:56,29.591,3886,1,1,0,0.03 | 0.03 | 0.03,0.90 | 0.95 | 0.99,2.02 | 2.10 | 2.21
2024-04-10 23:00:56,29.591,3886,1,1,0,0.03 | 0.03 | 0.03,0.90 | 0.95 | 0.99,2.02 | 2.10 | 2.21
2024-04-10 23:00:57,28.806,3886,1,1,0,0.03 | 0.03 | 0.03,0.90 | 0.95 | 0.99,2.02 | 2.10 | 2.21
2024-04-10 23:00:57,28.806,3886,1,1,0,0.03 | 0.03 | 0.03,0.90 | 0.95 | 0.99,2.02 | 2.10 | 2.21
2024-04-10 23:00:58,29.749,3886,1,1,0,0.03 | 0.03 | 0.03,0.94 | 0.98 | 1.00,2.01 | 2.05 | 2.12
2024-04-10 23:00:58,29.749,3886,1,1,0,0.03 | 0.03 | 0.03,0.94 | 0.98 | 1.00,2.01 | 2.05 | 2.12
2024-04-10 23:00:59,30.62,3886,1,1,0,0.03 | 0.05 | 0.12,0.81 | 0.93 | 1.00,2.01 | 2.14 | 2.47
2024-04-10 23:00:59,30.62,3886,1,1,0,0.03 | 0.05 | 0.12,0.81 | 0.93 | 1.00,2.01 | 2.14 | 2.47
2024-04-10 23:01:00,29.619,3886,1,1,0,0.03 | 0.05 | 0.12,0.81 | 0.93 | 1.00,2.01 | 2.14 | 2.47
2024-04-10 23:01:00,29.619,3886,1,1,0,0.03 | 0.05 | 0.12,0.81 | 0.93 | 1.00,2.01 | 2.14 | 2.47
2024-04-10 23:01:01,30.558,3886,1,1,0,0.03 | 0.05 | 0.12,0.81 | 0.90 | 1.00,2.01 | 2.21 | 2.47
2024-04-10 23:01:01,30.558,3886,1,1,0,0.03 | 0.05 | 0.12,0.81 | 0.90 | 1.00,2.01 | 2.21 | 2.47
2024-04-10 23:01:02,29.762,3886,1,1,0,0.03 | 0.05 | 0.12,0.81 | 0.90 | 1.00,2.01 | 2.21 | 2.47
2024-04-10 23:01:02,29.762,3886,1,1,0,0.03 | 0.05 | 0.12,0.81 | 0.90 | 1.00,2.01 | 2.21 | 2.47
2024-04-10 23:01:03,28.695,3886,1,1,0,0.03 | 0.05 | 0.12,0.81 | 0.90 | 1.00,2.01 | 2.21 | 2.47
2024-04-10 23:01:03,28.695,3886,1,1,0,0.03 | 0.05 | 0.12,0.81 | 0.90 | 1.00,2.01 | 2.21 | 2.47
2024-04-10 23:01:04,27.636,3886,1,1,0,0.03 | 0.05 | 0.12,0.81 | 0.90 | 1.00,2.01 | 2.21 | 2.47
