Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-09 15:45:35,0,0,NaN,NaN,0,,,
2024-04-09 15:45:36,0,0,NaN,NaN,0,,,
2024-04-09 15:45:36,0,0,NaN,NaN,0,,,
2024-04-09 15:45:37,0,0,NaN,NaN,0,,,
2024-04-09 15:45:37,0,3886,1,NaN,0,,,
2024-04-09 15:45:38,0,3886,1,NaN,0,,,
2024-04-09 15:45:38,0,3886,1,NaN,0,,,
2024-04-09 15:45:39,0,142,0.2,1,0,,,
2024-04-09 15:45:39,0,3886,1,1,0,,,
2024-04-09 15:45:40,3.254,3886,1,1,0,0.00 | 0.10 | 0.20,0.21 | 0.52 | 0.82,2.43 | 3.88 | 9.52
2024-04-09 15:45:40,3.254,3886,1,1,0,0.00 | 0.10 | 0.20,0.21 | 0.52 | 0.82,2.43 | 3.88 | 9.52
2024-04-09 15:45:41,10.188,3886,1,0.2,0,0.21 | 0.21 | 0.21,0.04 | 0.09 | 0.23,8.51 | 21.11 | 48.78
2024-04-09 15:45:41,10.188,1093,0.6,0.2,0,0.21 | 0.21 | 0.21,0.04 | 0.09 | 0.23,8.51 | 21.11 | 48.78
2024-04-09 15:45:42,15.113,3886,1,0.2,0,0.21 | 0.22 | 0.24,0.01 | 0.04 | 0.06,36.36 | 51.95 | 142.86
2024-04-09 15:45:42,15.113,3886,1,0.2,0,0.21 | 0.22 | 0.24,0.01 | 0.04 | 0.06,36.36 | 51.95 | 142.86
2024-04-09 15:45:43,20.144,1093,0.6,1,0,0.21 | 0.22 | 0.24,0.01 | 0.05 | 0.07,29.41 | 38.65 | 142.86
2024-04-09 15:45:43,20.144,3886,1,1,0,0.21 | 0.22 | 0.24,0.01 | 0.05 | 0.07,29.41 | 38.65 | 142.86
2024-04-09 15:45:44,23.21,3886,1,1,0,0.21 | 0.21 | 0.21,0.02 | 0.05 | 0.07,30.77 | 38.46 | 111.11
2024-04-09 15:45:44,23.21,3886,1,1,0,0.21 | 0.21 | 0.21,0.02 | 0.05 | 0.07,30.77 | 38.46 | 111.11
2024-04-09 15:45:45,26.208,3886,1,1,0,0.21 | 0.21 | 0.22,0.02 | 0.11 | 0.23,8.73 | 18.18 | 111.11
2024-04-09 15:45:45,26.208,1093,0.6,1,0,0.21 | 0.21 | 0.22,0.02 | 0.11 | 0.23,8.73 | 18.18 | 111.11
2024-04-09 15:45:46,31.145,1093,0.6,1,0,0.21 | 0.21 | 0.22,0.04 | 0.10 | 0.13,15.63 | 20.83 | 47.62
2024-04-09 15:45:46,31.145,1093,0.6,1,0,0.21 | 0.21 | 0.22,0.04 | 0.10 | 0.13,15.63 | 20.83 | 47.62
2024-04-09 15:45:47,30.348,1093,0.6,1,0,0.21 | 0.21 | 0.22,0.04 | 0.10 | 0.13,15.63 | 20.83 | 47.62
2024-04-09 15:45:47,30.348,1093,0.6,1,0,0.21 | 0.21 | 0.22,0.04 | 0.10 | 0.13,15.63 | 20.83 | 47.62
2024-04-09 15:45:48,29.286,1093,0.6,1,0,0.21 | 0.21 | 0.22,0.04 | 0.10 | 0.13,15.63 | 20.83 | 47.62
2024-04-09 15:45:48,29.286,1093,0.6,1,0,0.21 | 0.21 | 0.22,0.04 | 0.10 | 0.13,15.63 | 20.83 | 47.62
2024-04-09 15:45:49,30.222,1093,0.6,1,0,0.21 | 0.21 | 0.22,0.04 | 0.27 | 0.82,2.43 | 7.41 | 47.62
2024-04-09 15:45:49,30.222,1904,0.8,1,0,0.21 | 0.21 | 0.22,0.04 | 0.27 | 0.82,2.43 | 7.41 | 47.62
2024-04-09 15:45:50,29.16,1904,0.8,1,0,0.21 | 0.21 | 0.22,0.04 | 0.27 | 0.82,2.43 | 7.41 | 47.62
2024-04-09 15:45:50,29.16,1904,0.8,1,0,0.21 | 0.21 | 0.22,0.04 | 0.27 | 0.82,2.43 | 7.41 | 47.62
2024-04-09 15:45:51,30.363,1904,0.8,1,0,0.21 | 0.22 | 0.26,0.04 | 0.39 | 0.82,2.43 | 5.13 | 47.62
2024-04-09 15:45:51,30.363,1904,0.8,1,0,0.21 | 0.22 | 0.26,0.04 | 0.39 | 0.82,2.43 | 5.13 | 47.62
2024-04-09 15:45:52,29.302,1904,0.8,1,0,0.21 | 0.22 | 0.26,0.04 | 0.39 | 0.82,2.43 | 5.13 | 47.62
2024-04-09 15:45:52,29.302,1904,0.8,1,0,0.21 | 0.22 | 0.26,0.04 | 0.39 | 0.82,2.43 | 5.13 | 47.62
2024-04-09 15:45:53,30.238,1904,0.8,1,0,0.21 | 0.22 | 0.26,0.04 | 0.47 | 0.82,2.43 | 4.27 | 47.62
2024-04-09 15:45:53,30.238,1904,0.8,1,0,0.21 | 0.22 | 0.26,0.04 | 0.47 | 0.82,2.43 | 4.27 | 47.62
2024-04-09 15:45:54,29.175,1904,0.8,1,0,0.21 | 0.22 | 0.26,0.04 | 0.47 | 0.82,2.43 | 4.27 | 47.62
2024-04-09 15:45:54,29.175,1904,0.8,1,0,0.21 | 0.22 | 0.26,0.04 | 0.47 | 0.82,2.43 | 4.27 | 47.62
2024-04-09 15:45:55,30.114,1904,0.8,0.6,0,0.21 | 0.22 | 0.26,0.41 | 0.57 | 0.82,2.43 | 3.53 | 4.93
2024-04-09 15:45:55,30.114,1904,0.8,0.6,0,0.21 | 0.22 | 0.26,0.41 | 0.57 | 0.82,2.43 | 3.53 | 4.93
2024-04-09 15:45:56,29.316,1904,0.8,0.6,0,0.21 | 0.22 | 0.26,0.41 | 0.57 | 0.82,2.43 | 3.53 | 4.93
2024-04-09 15:45:56,29.316,1904,0.8,0.6,0,0.21 | 0.22 | 0.26,0.41 | 0.57 | 0.82,2.43 | 3.53 | 4.93
2024-04-09 15:45:57,30.255,1904,0.8,1,0,0.21 | 0.22 | 0.26,0.41 | 0.51 | 0.60,3.31 | 3.91 | 4.93
2024-04-09 15:45:57,30.255,1904,0.8,1,0,0.21 | 0.22 | 0.26,0.41 | 0.51 | 0.60,3.31 | 3.91 | 4.93
2024-04-09 15:45:58,29.191,1904,0.8,1,0,0.21 | 0.22 | 0.26,0.41 | 0.51 | 0.60,3.31 | 3.91 | 4.93
2024-04-09 15:45:58,29.191,1904,0.8,1,0,0.21 | 0.22 | 0.26,0.41 | 0.51 | 0.60,3.31 | 3.91 | 4.93
2024-04-09 15:45:59,30.129,1904,0.8,1,0,0.21 | 0.21 | 0.21,0.40 | 0.46 | 0.60,3.31 | 4.33 | 4.95
2024-04-09 15:45:59,30.129,1904,0.8,1,0,0.21 | 0.21 | 0.21,0.40 | 0.46 | 0.60,3.31 | 4.33 | 4.95
2024-04-09 15:46:00,29.332,1904,0.8,1,0,0.21 | 0.21 | 0.21,0.40 | 0.46 | 0.60,3.31 | 4.33 | 4.95
2024-04-09 15:46:00,29.332,1904,0.8,1,0,0.21 | 0.21 | 0.21,0.40 | 0.46 | 0.60,3.31 | 4.33 | 4.95
2024-04-09 15:46:01,30.269,1904,0.8,1,0,0.21 | 0.21 | 0.21,0.21 | 0.41 | 0.60,3.31 | 4.83 | 9.30
2024-04-09 15:46:01,30.269,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.21 | 0.41 | 0.60,3.31 | 4.83 | 9.30
2024-04-09 15:46:02,29.207,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.21 | 0.41 | 0.60,3.31 | 4.83 | 9.30
2024-04-09 15:46:02,29.207,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.21 | 0.41 | 0.60,3.31 | 4.83 | 9.30
2024-04-09 15:46:03,30.144,1093,0.6,0.6,0,0.21 | 0.21 | 0.21,0.21 | 0.46 | 0.61,3.26 | 4.35 | 9.30
2024-04-09 15:46:03,30.144,1093,0.6,0.6,0,0.21 | 0.21 | 0.21,0.21 | 0.46 | 0.61,3.26 | 4.35 | 9.30
2024-04-09 15:46:04,29.348,1093,0.6,0.6,0,0.21 | 0.21 | 0.21,0.21 | 0.46 | 0.61,3.26 | 4.35 | 9.30
2024-04-09 15:46:04,29.348,1093,0.6,0.6,0,0.21 | 0.21 | 0.21,0.21 | 0.46 | 0.61,3.26 | 4.35 | 9.30
2024-04-09 15:46:05,30.114,1093,0.6,0.6,0,0.21 | 0.21 | 0.21,0.21 | 0.46 | 0.61,3.26 | 4.35 | 9.30
2024-04-09 15:46:05,30.114,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.21 | 0.46 | 0.61,3.26 | 4.35 | 9.30
2024-04-09 15:46:06,29.224,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.21 | 0.46 | 0.61,3.26 | 4.35 | 9.30
2024-04-09 15:46:06,29.224,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.21 | 0.46 | 0.61,3.26 | 4.35 | 9.30
2024-04-09 15:46:07,30.16,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.21 | 0.61 | 1.01,1.98 | 3.27 | 9.30
2024-04-09 15:46:07,30.16,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.21 | 0.61 | 1.01,1.98 | 3.27 | 9.30
2024-04-09 15:46:08,29.363,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.21 | 0.61 | 1.01,1.98 | 3.27 | 9.30
2024-04-09 15:46:08,29.363,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.21 | 0.61 | 1.01,1.98 | 3.27 | 9.30
2024-04-09 15:46:09,30.16,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.60 | 0.81 | 1.01,1.98 | 2.48 | 3.31
2024-04-09 15:46:09,30.16,1904,0.8,1,0,0.21 | 0.21 | 0.21,0.60 | 0.81 | 1.01,1.98 | 2.48 | 3.31
2024-04-09 15:46:10,29.238,1904,0.8,1,0,0.21 | 0.21 | 0.21,0.60 | 0.81 | 1.01,1.98 | 2.48 | 3.31
2024-04-09 15:46:10,29.238,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.60 | 0.81 | 1.01,1.98 | 2.48 | 3.31
2024-04-09 15:46:11,28.176,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.60 | 0.81 | 1.01,1.98 | 2.48 | 3.31
2024-04-09 15:46:11,28.176,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.60 | 0.81 | 1.01,1.98 | 2.48 | 3.31
2024-04-09 15:46:12,27.114,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.60 | 0.81 | 1.01,1.98 | 2.48 | 3.31
2024-04-09 15:46:12,27.114,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.60 | 0.81 | 1.01,1.98 | 2.48 | 3.31
