Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-09 15:40:40,0,0,NaN,NaN,0,,,
2024-04-09 15:40:40,0,0,NaN,NaN,0,,,
2024-04-09 15:40:41,0,0,NaN,NaN,0,,,
2024-04-09 15:40:41,0,0,NaN,NaN,0,,,
2024-04-09 15:40:42,0,647,0.4,NaN,0,,,
2024-04-09 15:40:42,0,647,0.4,NaN,0,,,
2024-04-09 15:40:43,0,142,0.2,Infinity,0,,,
2024-04-09 15:40:43,1.855,1904,0.8,0.4,0,0.21 | 0.21 | 0.21,0.40 | 0.40 | 0.40,4.98 | 4.98 | 4.98
2024-04-09 15:40:44,1.855,3886,1,0.4,0,0.21 | 0.21 | 0.21,0.40 | 0.40 | 0.40,4.98 | 4.98 | 4.98
2024-04-09 15:40:44,4.758,3886,1,0.4,0,0.21 | 0.23 | 0.25,0.00 | 0.27 | 0.41,4.88 | 7.38 | 2000.00
2024-04-09 15:40:45,4.758,3886,1,0.2,0,0.21 | 0.23 | 0.25,0.00 | 0.27 | 0.41,4.88 | 7.38 | 2000.00
2024-04-09 15:40:45,5.77,3886,1,0.2,0,0.21 | 0.22 | 0.25,0.00 | 0.31 | 0.42,4.80 | 6.50 | 2000.00
2024-04-09 15:40:46,5.77,3886,1,0.2,0,0.21 | 0.22 | 0.25,0.00 | 0.31 | 0.42,4.80 | 6.50 | 2000.00
2024-04-09 15:40:46,10.693,1093,0.6,0.2,0,0.21 | 0.21 | 0.21,0.06 | 0.21 | 0.42,4.80 | 9.76 | 35.71
2024-04-09 15:40:47,10.693,3886,1,0.8,0,0.21 | 0.21 | 0.21,0.06 | 0.21 | 0.42,4.80 | 9.76 | 35.71
2024-04-09 15:40:47,13.887,3886,1,0.8,0,0.21 | 0.22 | 0.24,0.01 | 0.07 | 0.14,14.29 | 27.78 | 153.85
2024-04-09 15:40:48,13.887,1093,0.6,0.8,0,0.21 | 0.22 | 0.24,0.01 | 0.07 | 0.14,14.29 | 27.78 | 153.85
2024-04-09 15:40:48,20.835,1904,0.8,0.8,0,0.21 | 0.21 | 0.22,0.04 | 0.05 | 0.06,35.71 | 42.33 | 50.00
