Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-09 15:53:34,0,0,NaN,NaN,0,,,
2024-04-09 15:53:35,0,0,NaN,NaN,0,,,
2024-04-09 15:53:35,0,0,NaN,NaN,0,,,
2024-04-09 15:53:36,0,3886,1,NaN,0,,,
2024-04-09 15:53:36,0,3886,1,NaN,0,,,
2024-04-09 15:53:37,0,3886,1,NaN,0,,,
2024-04-09 15:53:37,0,142,0.2,1,0,,,
2024-04-09 15:53:38,0,3886,1,1,0,,,
2024-04-09 15:53:38,3.249,3886,1,1,0,0.21 | 0.21 | 0.21,0.00 | 0.41 | 0.82,2.43 | 4.86 | 2000.00
2024-04-09 15:53:39,3.249,3886,1,1,0,0.21 | 0.21 | 0.21,0.00 | 0.41 | 0.82,2.43 | 4.86 | 2000.00
2024-04-09 15:53:39,10.17,1093,0.6,0.2,0,0.21 | 0.21 | 0.21,0.04 | 0.10 | 0.24,8.47 | 21.00 | 47.62
2024-04-09 15:53:40,10.17,3886,1,0.2,0,0.21 | 0.21 | 0.21,0.04 | 0.10 | 0.24,8.47 | 21.00 | 47.62
2024-04-09 15:53:40,13.123,3886,1,0.2,0,0.21 | 0.21 | 0.21,0.01 | 0.04 | 0.05,40.00 | 53.69 | 166.67
2024-04-09 15:53:41,13.123,3886,1,0.2,0,0.21 | 0.21 | 0.21,0.01 | 0.04 | 0.05,40.00 | 53.69 | 166.67
2024-04-09 15:53:41,20.253,3886,1,1,0,0.21 | 0.21 | 0.21,0.04 | 0.05 | 0.06,35.71 | 41.45 | 54.05
2024-04-09 15:53:42,20.253,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.04 | 0.05 | 0.06,35.71 | 41.45 | 54.05
2024-04-09 15:53:42,25.211,3886,1,1,0,0.21 | 0.21 | 0.24,0.04 | 0.05 | 0.06,34.48 | 40.40 | 54.05
2024-04-09 15:53:43,25.211,3886,1,1,0,0.21 | 0.21 | 0.24,0.04 | 0.05 | 0.06,34.48 | 40.40 | 54.05
2024-04-09 15:53:43,26.202,1093,0.6,1,0,0.20 | 0.21 | 0.24,0.05 | 0.09 | 0.22,9.17 | 21.11 | 40.82
2024-04-09 15:53:44,26.202,1093,0.6,1,0,0.20 | 0.21 | 0.24,0.05 | 0.09 | 0.22,9.17 | 21.11 | 40.82
2024-04-09 15:53:44,31.139,1093,0.6,1,0,0.20 | 0.21 | 0.23,0.04 | 0.15 | 0.30,6.56 | 13.33 | 55.56
2024-04-09 15:53:45,31.139,1093,0.6,1,0,0.20 | 0.21 | 0.23,0.04 | 0.15 | 0.30,6.56 | 13.33 | 55.56
2024-04-09 15:53:45,30.341,1093,0.6,1,0,0.20 | 0.21 | 0.23,0.04 | 0.15 | 0.30,6.56 | 13.33 | 55.56
2024-04-09 15:53:46,30.341,1093,0.6,1,0,0.20 | 0.21 | 0.23,0.04 | 0.15 | 0.30,6.56 | 13.33 | 55.56
2024-04-09 15:53:46,29.278,1093,0.6,1,0,0.20 | 0.21 | 0.23,0.04 | 0.15 | 0.30,6.56 | 13.33 | 55.56
2024-04-09 15:53:47,29.278,1093,0.6,1,0,0.20 | 0.21 | 0.23,0.04 | 0.15 | 0.30,6.56 | 13.33 | 55.56
2024-04-09 15:53:47,30.216,1093,0.6,1,0,0.21 | 0.21 | 0.23,0.04 | 0.30 | 0.82,2.43 | 6.63 | 55.56
2024-04-09 15:53:48,30.216,1093,0.6,1,0,0.21 | 0.21 | 0.23,0.04 | 0.30 | 0.82,2.43 | 6.63 | 55.56
2024-04-09 15:53:48,31.124,1093,0.6,1,0,0.21 | 0.21 | 0.23,0.04 | 0.33 | 0.82,2.43 | 6.10 | 55.56
2024-04-09 15:53:49,31.124,1093,0.6,1,0,0.21 | 0.21 | 0.23,0.04 | 0.33 | 0.82,2.43 | 6.10 | 55.56
2024-04-09 15:53:49,30.357,1093,0.6,1,0,0.21 | 0.21 | 0.23,0.04 | 0.33 | 0.82,2.43 | 6.10 | 55.56
2024-04-09 15:53:50,30.357,3886,1,1,0,0.21 | 0.21 | 0.23,0.04 | 0.33 | 0.82,2.43 | 6.10 | 55.56
2024-04-09 15:53:50,29.295,3886,1,1,0,0.21 | 0.21 | 0.23,0.04 | 0.33 | 0.82,2.43 | 6.10 | 55.56
2024-04-09 15:53:51,29.295,3886,1,1,0,0.21 | 0.21 | 0.23,0.04 | 0.33 | 0.82,2.43 | 6.10 | 55.56
2024-04-09 15:53:51,30.233,3886,1,0.6,0,0.21 | 0.22 | 0.24,0.04 | 0.53 | 0.86,2.31 | 3.74 | 48.78
2024-04-09 15:53:52,30.233,3886,1,0.6,0,0.21 | 0.22 | 0.24,0.04 | 0.53 | 0.86,2.31 | 3.74 | 48.78
2024-04-09 15:53:52,29.17,1093,0.6,0.6,0,0.21 | 0.22 | 0.24,0.04 | 0.53 | 0.86,2.31 | 3.74 | 48.78
2024-04-09 15:53:53,29.17,1093,0.6,0.6,0,0.21 | 0.22 | 0.24,0.04 | 0.53 | 0.86,2.31 | 3.74 | 48.78
2024-04-09 15:53:53,30.106,1093,0.6,1,0,0.20 | 0.21 | 0.24,0.22 | 0.58 | 0.86,2.31 | 3.45 | 9.05
2024-04-09 15:53:54,30.106,1093,0.6,1,0,0.20 | 0.21 | 0.24,0.22 | 0.58 | 0.86,2.31 | 3.45 | 9.05
2024-04-09 15:53:54,31.31,1093,0.6,1,0,0.20 | 0.21 | 0.24,0.03 | 0.38 | 0.86,2.31 | 5.24 | 62.50
2024-04-09 15:53:55,31.31,1093,0.6,1,0,0.20 | 0.21 | 0.24,0.03 | 0.38 | 0.86,2.31 | 5.24 | 62.50
2024-04-09 15:53:55,30.247,1093,0.6,1,0,0.20 | 0.21 | 0.24,0.03 | 0.38 | 0.86,2.31 | 5.24 | 62.50
2024-04-09 15:53:56,30.247,1093,0.6,1,0,0.20 | 0.21 | 0.24,0.03 | 0.38 | 0.86,2.31 | 5.24 | 62.50
2024-04-09 15:53:56,29.185,1093,0.6,1,0,0.20 | 0.21 | 0.24,0.03 | 0.38 | 0.86,2.31 | 5.24 | 62.50
2024-04-09 15:53:57,29.185,1093,0.6,1,0,0.20 | 0.21 | 0.24,0.03 | 0.38 | 0.86,2.31 | 5.24 | 62.50
2024-04-09 15:53:57,30.123,1093,0.6,1,0,0.20 | 0.21 | 0.24,0.03 | 0.43 | 0.86,2.31 | 4.66 | 62.50
2024-04-09 15:53:58,30.123,1093,0.6,1,0,0.20 | 0.21 | 0.24,0.03 | 0.43 | 0.86,2.31 | 4.66 | 62.50
2024-04-09 15:53:58,31.124,1093,0.6,1,0,0.20 | 0.21 | 0.21,0.03 | 0.26 | 0.60,3.33 | 7.57 | 62.50
2024-04-09 15:53:59,31.124,1093,0.6,1,0,0.20 | 0.21 | 0.21,0.03 | 0.26 | 0.60,3.33 | 7.57 | 62.50
2024-04-09 15:53:59,30.263,1093,0.6,1,0,0.20 | 0.21 | 0.21,0.03 | 0.26 | 0.60,3.33 | 7.57 | 62.50
2024-04-09 15:54:00,30.263,1093,0.6,1,0,0.20 | 0.21 | 0.21,0.03 | 0.26 | 0.60,3.33 | 7.57 | 62.50
2024-04-09 15:54:00,31.202,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.03 | 0.31 | 0.60,3.33 | 6.45 | 62.50
2024-04-09 15:54:01,31.202,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.03 | 0.31 | 0.60,3.33 | 6.45 | 62.50
2024-04-09 15:54:01,30.138,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.03 | 0.31 | 0.60,3.33 | 6.45 | 62.50
2024-04-09 15:54:02,30.138,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.03 | 0.31 | 0.60,3.33 | 6.45 | 62.50
2024-04-09 15:54:02,29.342,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.03 | 0.31 | 0.60,3.33 | 6.45 | 62.50
2024-04-09 15:54:03,29.342,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.03 | 0.31 | 0.60,3.33 | 6.45 | 62.50
2024-04-09 15:54:03,30.279,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.20 | 0.46 | 0.61,3.27 | 4.40 | 9.85
2024-04-09 15:54:04,30.279,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.20 | 0.46 | 0.61,3.27 | 4.40 | 9.85
2024-04-09 15:54:04,29.216,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.20 | 0.46 | 0.61,3.27 | 4.40 | 9.85
2024-04-09 15:54:05,29.216,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.20 | 0.46 | 0.61,3.27 | 4.40 | 9.85
2024-04-09 15:54:05,30.155,1093,0.6,0.6,0,0.21 | 0.21 | 0.21,0.20 | 0.46 | 0.61,3.26 | 4.36 | 9.85
2024-04-09 15:54:06,30.155,1093,0.6,0.6,0,0.21 | 0.21 | 0.21,0.20 | 0.46 | 0.61,3.26 | 4.36 | 9.85
2024-04-09 15:54:06,29.356,1093,0.6,0.6,0,0.21 | 0.21 | 0.21,0.20 | 0.46 | 0.61,3.26 | 4.36 | 9.85
2024-04-09 15:54:07,29.356,1093,0.6,0.6,0,0.21 | 0.21 | 0.21,0.20 | 0.46 | 0.61,3.26 | 4.36 | 9.85
2024-04-09 15:54:07,30.122,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.40 | 0.51 | 0.61,3.26 | 3.92 | 4.95
2024-04-09 15:54:08,30.122,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.40 | 0.51 | 0.61,3.26 | 3.92 | 4.95
2024-04-09 15:54:08,29.232,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.40 | 0.51 | 0.61,3.26 | 3.92 | 4.95
2024-04-09 15:54:09,29.232,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.40 | 0.51 | 0.61,3.26 | 3.92 | 4.95
2024-04-09 15:54:09,30.169,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.41 | 0.57 | 0.63,3.17 | 3.53 | 4.85
2024-04-09 15:54:10,30.169,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.41 | 0.57 | 0.63,3.17 | 3.53 | 4.85
2024-04-09 15:54:10,29.107,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.41 | 0.57 | 0.63,3.17 | 3.53 | 4.85
2024-04-09 15:54:11,29.107,1093,0.6,1,0,0.21 | 0.21 | 0.21,0.41 | 0.57 | 0.63,3.17 | 3.53 | 4.85
2024-04-09 15:54:11,30.17,1093,0.6,0.6,0,0.21 | 0.21 | 0.21,0.40 | 0.52 | 0.63,3.17 | 3.88 | 4.95
2024-04-09 15:54:12,30.17,3886,1,0.6,0,0.21 | 0.21 | 0.21,0.40 | 0.52 | 0.63,3.17 | 3.88 | 4.95
2024-04-09 15:54:12,29.247,3886,1,0.6,0,0.21 | 0.21 | 0.21,0.40 | 0.52 | 0.63,3.17 | 3.88 | 4.95
