Time,Throughput_kbps
0.0,12.375
0.10007758727635399,0.0
0.20015517455270798,0.0
0.300232761829062,0.0
0.40031034910541596,0.0
0.5003879363817699,0.0
0.600465523658124,0.0
0.700543110934478,0.0
0.8006206982108319,0.0
0.9006982854871859,0.0
1.0007758727635399,0.0
1.1008534600398938,0.0
1.200931047316248,0.0
1.301008634592602,0.0
1.401086221868956,0.0
1.50116380914531,0.0
1.6012413964216639,0.0
1.7013189836980178,0.0
1.8013965709743718,0.0
1.9014741582507257,0.0
2.0015517455270797,1393.0
2.1016293328034337,288.5625
2.2017069200797876,0.0
2.3017845073561416,538.5
2.401862094632496,3694.125
2.50193968190885,3911.4375
2.602017269185204,3785.0
2.702094856461558,3879.625
2.802172443737912,3785.0
2.902250031014266,3879.625
3.00232761829062,3785.0
3.1024052055669737,3879.625
3.2024827928433277,2597.8125
3.3025603801196817,3785.0
3.4026379673960356,3879.625
3.5027155546723896,3788.75
3.6027931419487436,3879.625
3.7028707292250975,3690.375
3.8029483165014515,3939.8125
3.9030259037778054,3869.75
4.003103491054159,3879.625
4.103181078330514,3747.4375
4.203258665606867,3879.625
4.303336252883222,3879.625
4.403413840159575,3785.0
4.50349142743593,3512.6875
4.603569014712283,3879.625
4.703646601988638,3785.0
4.803724189264992,3690.375
4.9038017765413455,3822.0
5.0038793638177,3543.25
5.1039569510940535,3879.625
5.204034538370408,3785.0
5.304112125646761,3879.625
5.404189712923116,3551.125
5.504267300199469,3785.0
5.604344887475824,3879.625
5.704422474752177,3690.375
5.804500062028532,3654.4375
5.904577649304885,3785.0
6.00465523658124,3443.8125
6.104732823857593,3501.125
6.2048104111339475,3690.375
6.304887998410301,3217.25
6.404965585686655,3879.625
6.50504317296301,3501.125
6.605120760239363,3838.0625
6.705198347515718,3028.0
6.805275934792071,3638.6875
6.905353522068426,3406.5
7.005431109344779,3122.625
7.105508696621134,3323.125
7.205586283897487,3311.875
7.3056638711738415,3224.25
7.405741458450195,3028.0
7.5058190457265495,3122.625
7.605896633002903,2933.375
7.705974220279257,2565.0625
7.806051807555611,3311.875
7.906129394831965,2081.75
8.006206982108319,1840.6875
8.106284569384673,2460.25
8.206362156661028,3311.875
8.306439743937382,2460.25
8.406517331213735,2699.5
8.506594918490089,2649.5
8.606672505766443,3673.3125
8.706750093042798,3695.3125
8.80682768031915,3785.0
8.906905267595505,1230.125
9.00698285487186,2744.125
9.107060442148214,2838.75
9.207138029424566,2598.75
9.30721561670092,3595.75
9.407293203977275,3406.5
9.50737079125363,3750.25
9.607448378529984,3595.75
9.707525965806337,2967.3125
9.807603553082691,2933.375
9.907681140359045,2848.625
10.0077587276354,3032.375
10.107836314911752,3595.75
10.207913902188107,1040.875
10.307991489464461,2081.75
10.408069076740816,2460.25
10.508146664017168,1789.4375
10.608224251293523,1514.0
10.708301838569877,1892.5
10.808379425846232,2649.5
10.908457013122584,1409.125
11.008534600398939,1514.0
