Time,Throughput_kbps
0.0,735.75
0.10006071584073105,360.875
0.2001214316814621,0.0
0.30018214752219313,273.75
0.4002428633629242,0.0
0.5003035792036552,0.0
0.6003642950443863,0.0
0.7004250108851173,0.0
0.8004857267258484,0.0
0.9005464425665795,0.0
1.0006071584073104,0.0
1.1006678742480416,0.0
1.2007285900887725,0.0
1.3007893059295037,0.0
1.4008500217702347,0.0
1.5009107376109658,0.0
1.6009714534516968,0.0
1.7010321692924277,0.0
1.801092885133159,0.0
1.9011536009738899,0.0
2.001214316814621,0.0
2.101275032655352,0.0
2.201335748496083,0.0
2.3013964643368143,0.0
2.401457180177545,0.0
2.5015178960182762,530.125
2.6015786118590074,504.5
2.701639327699738,0.0
2.8017000435404693,339.125
2.9017607593812005,1994.625
3.0018214752219317,1735.0625
3.1018821910626624,1324.75
3.2019429069033936,1797.875
3.3020036227441247,1703.25
3.4020643385848555,1608.625
3.5021250544255866,1991.25
3.602185770266318,1987.125
3.702246486107049,1251.375
3.8023072019477797,1405.125
3.902367917788511,1987.125
4.002428633629242,1707.0
4.102489349469973,1987.125
4.202550065310704,1759.6875
4.302610781151435,2271.0
4.402671496992166,2922.6875
4.502732212832897,2043.5
4.602792928673629,1703.25
4.702853644514359,2081.75
4.80291436035509,2042.3125
4.902975076195822,1797.875
5.0030357920365525,1040.875
5.103096507877283,1230.125
5.203157223718015,1040.875
5.3032179395587455,1061.6875
5.403278655399476,1797.875
5.503339371240208,2308.0
5.603400087080939,2365.625
5.703460802921669,1383.4375
5.803521518762401,1640.6875
5.903582234603132,2460.25
6.003642950443863,1987.125
6.103703666284594,1797.875
6.203764382125325,1809.375
6.303825097966056,2142.375
6.403885813806787,2460.25
6.503946529647518,1191.875
6.6040072454882495,1230.125
6.70406796132898,1419.375
6.804128677169711,1797.875
6.9041893930104425,1703.25
7.004250108851173,2039.3125
7.104310824691905,1892.5
7.204371540532636,2081.75
7.304432256373366,1797.875
7.404492972214098,1892.5
7.504553688054829,2089.25
7.604614403895559,2656.0625
7.704675119736291,2180.125
7.804735835577022,2601.5625
7.9047965514177525,3028.0
8.004857267258483,3038.1875
8.104917983099215,2873.875
8.204978698939946,3217.25
8.305039414780676,3501.125
8.405100130621408,1792.25
8.50516084646214,2271.0
8.60522156230287,1987.125
8.705282278143601,2176.375
8.805342993984333,2081.75
8.905403709825062,1892.5
9.005464425665794,1892.5
9.105525141506526,2131.75
9.205585857347257,1557.875
9.305646573187987,1892.5
9.405707289028719,1987.125
9.50576800486945,2365.625
9.60582872071018,1797.875
9.705889436550912,1668.5
9.805950152391643,2649.5
9.906010868232373,2744.125
10.006071584073105,2115.6875
10.106132299913837,2744.125
10.206193015754566,3406.5
10.306253731595298,2943.25
10.40631444743603,2933.375
10.50637516327676,3122.625
10.606435879117491,2744.125
10.706496594958223,2365.625
10.806557310798953,2830.3125
10.906618026639684,2744.125
11.006678742480416,2933.375
11.106739458321146,2544.625
11.206800174161877,2744.125
11.306860890002609,2649.5
11.406921605843339,2838.75
11.50698232168407,2899.625
11.607043037524802,2081.75
11.707103753365534,1703.25
11.807164469206263,1797.875
11.907225185046995,1040.875
12.007285900887727,1514.0
12.107346616728456,1419.375
12.207407332569188,1703.25
12.30746804840992,1892.5
12.40752876425065,1324.75
12.507589480091381,946.25
12.607650195932113,757.0
12.707710911772843,1040.875
12.807771627613574,1040.875
12.907832343454306,1040.875
13.007893059295036,1514.0
13.107953775135767,2365.625
13.208014490976499,2365.625
13.308075206817229,2176.375
13.40813592265796,2081.75
13.508196638498692,1987.125
13.608257354339422,1987.125
13.708318070180153,1987.125
13.808378786020885,2271.0
13.908439501861615,1892.5
14.008500217702347,1608.625
14.108560933543078,1324.75
14.20862164938381,2271.0
14.30868236522454,1987.125
14.408743081065271,1106.5625
14.508803796906003,1514.0
14.608864512746733,2744.125
14.708925228587464,1707.1875
14.808985944428196,1040.875
14.909046660268926,1040.875
15.009107376109657,1987.125
15.109168091950389,1608.625
15.209228807791119,1892.5
15.30928952363185,1987.125
15.409350239472582,2271.0
15.509410955313312,1892.5
15.609471671154044,2081.75
15.709532386994775,1797.875
15.809593102835505,1892.5
15.909653818676237,1797.875
16.009714534516966,851.625
16.1097752503577,1703.25
16.20983596619843,1892.5
16.30989668203916,2081.75
16.409957397879893,1987.125
16.510018113720623,2081.75
16.610078829561353,1514.0
16.710139545402086,1710.375
16.810200261242816,1707.0
16.910260977083546,2649.5
17.01032169292428,1942.5625
17.11038240876501,2365.625
17.21044312460574,3879.625
17.310503840446472,3785.0
17.410564556287202,3690.375
17.510625272127932,2744.125
17.610685987968665,2838.75
17.710746703809395,3028.0
17.810807419650125,2627.4375
17.91086813549086,2460.25
18.010928851331588,2937.125
18.11098956717232,3406.5
18.21105028301305,3028.0
18.31111099885378,2678.375
18.411171714694515,3690.375
18.511232430535244,3658.0625
18.611293146375974,3785.0
18.711353862216708,3879.625
18.811414578057438,3788.75
18.911475293898167,3879.625
19.0115360097389,3884.75
19.11159672557963,3785.0
19.21165744142036,3879.625
19.311718157261094,3785.0
19.411778873101824,3602.625
19.511839588942554,3883.375
19.611900304783287,3852.625
19.711961020624017,3785.0
19.812021736464747,3879.625
19.91208245230548,3785.0
20.01214316814621,3879.625
20.11220388398694,3879.625
20.212264599827673,3785.0
20.312325315668403,3879.625
20.412386031509133,3642.9375
20.512446747349866,3785.0
20.612507463190596,3879.625
20.712568179031326,3595.75
20.81262889487206,2744.125
20.91268961071279,2890.3125
21.01275032655352,1987.125
21.112811042394252,1324.75
21.212871758234982,3690.375
21.312932474075712,3879.625
21.412993189916445,3501.125
21.513053905757175,2121.0625
21.613114621597905,3690.375
21.71317533743864,3879.625
21.81323605327937,3879.625
21.913296769120098,3785.0
22.01335748496083,3879.625
22.11341820080156,3849.375
22.21347891664229,3785.0
22.313539632483025,3879.625
22.413600348323754,3636.3125
22.513661064164484,3785.0
22.613721780005218,3785.0
22.713782495845948,3028.0
22.813843211686677,2081.75
22.91390392752741,2460.25
23.01396464336814,1920.4375
23.114025359208874,1987.125
23.214086075049604,2081.75
23.314146790890334,3406.5
23.414207506731067,3606.625
23.514268222571797,3785.0
23.614328938412527,2838.75
23.71438965425326,2744.125
23.81445037009399,3792.875
23.91451108593472,3879.625
24.014571801775453,3879.625
24.114632517616183,3785.0
24.214693233456913,3610.625
24.314753949297646,3879.625
24.414814665138376,3785.0
24.514875380979106,3866.0
24.61493609681984,3879.625
24.71499681266057,3501.125
24.8150575285013,3028.0
24.915118244342032,2787.6875
25.015178960182762,2838.75
25.115239676023492,2933.375
25.215300391864226,3280.0625
25.315361107704955,2536.6875
25.415421823545685,498.3125
25.51548253938642,0.0
25.61554325522715,0.0
25.71560397106788,0.0
25.81566468690861,0.0
25.91572540274934,0.0
26.01578611859007,0.0
26.115846834430805,0.0
26.215907550271535,0.0
26.315968266112264,2933.375
26.416028981952998,3785.0
26.516089697793728,3879.625
26.616150413634458,3785.0
26.71621112947519,1225.1875
26.81627184531592,0.0
26.91633256115665,0.0
27.016393276997384,2215.8125
27.116453992838114,0.0
27.216514708678844,0.0
27.316575424519577,0.0
27.416636140360307,0.0
27.516696856201037,0.0
27.61675757204177,0.0
27.7168182878825,0.0
27.81687900372323,0.0
27.916939719563963,0.0
28.017000435404693,0.0
28.117061151245423,0.0
28.217121867086156,1892.5
28.317182582926886,3785.0
28.41724329876762,2933.375
28.51730401460835,2649.5
28.61736473044908,3879.625
28.717425446289813,3785.0
28.817486162130542,3879.625
28.917546877971272,3879.625
29.017607593812006,1040.875
29.117668309652736,0.0
29.217729025493465,74.1875
29.3177897413342,0.0
29.41785045717493,0.0
29.51791117301566,0.0
29.617971888856392,1135.5
29.71803260469712,1014.3125
29.81809332053785,0.0
29.918154036378585,0.0
30.018214752219315,0.0
30.118275468060045,3.75
30.218336183900778,193.0
30.318396899741508,757.0
30.418457615582238,1514.0
30.51851833142297,2460.25
30.6185790472637,2081.75
30.71863976310443,3690.375
30.818700478945164,3879.625
30.918761194785894,3785.0
31.018821910626624,3879.625
31.118882626467357,3785.0
31.218943342308087,3879.625
31.319004058148817,3785.0
31.41906477398955,3785.0
31.51912548983028,2821.25
31.61918620567101,0.0
31.719246921511743,0.0
