id,time,buffer,bitrate,throughput
1,0,2.523368421052632,2504.4210526315787,7614.5633684210525
2,1,4.2866470588235295,3371.9411764705883,10280.79294117647
3,2,7.193499999999999,2946.785714285714,13235.34
4,3,10.452055555555553,3555.6666666666665,18874.39955555556
5,4,12.744142857142858,3461.285714285714,22179.481714285714
6,5,16.299466666666667,3753.866666666667,27075.241599999998
7,6,20.590363636363634,3886.0,19153.460363636364
8,7,23.674000000000003,3886.0,14074.828000000001
9,8,26.278727272727277,3886.0,9055.848
10,9,28.999499999999998,3886.0,5405.437999999999
11,10,29.671454545454548,3886.0,10503.979636363636
12,11,30.23671428571429,3886.0,7400.710857142856
13,12,29.597,3886.0,6594.6116363636365
14,13,30.056571428571427,3886.0,6261.049714285715
15,14,29.881909090909094,3886.0,7378.128
16,15,30.128769230769226,3886.0,6034.438769230768
17,16,29.78127272727272,3886.0,5072.004363636363
18,17,30.03191666666666,3886.0,3675.714
19,18,29.90191666666667,3886.0,1215.9693333333332
20,19,30.115666666666673,3886.0,1957.8279999999997
21,20,30.622090909090904,3886.0,2761.7025454545455
22,21,30.192000000000004,3886.0,3762.7219999999998
23,22,29.702272727272728,3886.0,5079.981818181818
24,23,29.817666666666664,3886.0,4462.311333333333
25,24,29.946181818181813,3886.0,5399.3687272727275
26,25,30.056749999999997,3886.0,5799.656666666666
27,26,29.535545454545456,3886.0,5726.866181818182
28,27,30.152727272727272,3886.0,3689.978909090909
29,28,29.62509090909091,3886.0,6136.052363636362
30,29,30.06327272727273,3886.0,5514.713454545455
31,30,29.73118181818182,3886.0,4047.6101818181824
32,31,30.31472727272728,3886.0,2915.125090909091
33,32,29.73872727272727,3886.0,4436.745454545454
34,33,30.026272727272726,3886.0,3697.6720000000005
35,34,29.747,3886.0,4035.294545454545
36,35,30.148545454545456,3886.0,3846.2625454545446
37,36,29.88527272727273,3886.0,3969.7316363636364
38,37,30.027272727272727,3886.0,3077.604363636363
39,38,29.750090909090908,3886.0,3304.2756363636363
40,39,30.343545454545453,3886.0,1543.904
41,40,30.056090909090905,3886.0,3147.3083636363635
42,41,29.86572727272727,3886.0,2750.1410909090905
43,42,29.758909090909093,3886.0,3363.2509090909084
44,43,29.989727272727272,3886.0,2991.9709090909096
45,44,29.89090909090909,3886.0,2829.9185454545454
46,45,30.19627272727273,3886.0,3249.0829090909097
47,46,29.591363636363635,3886.0,2905.990545454546
48,47,30.17627272727273,3886.0,4980.439272727273
49,48,30.22990909090909,3886.0,4669.432000000001
50,49,29.808090909090904,3886.0,4120.464
51,50,29.59636363636364,3886.0,3810.816727272728
52,51,30.184000000000005,3886.0,4564.908363636364
53,52,30.25209090909091,3886.0,5551.642181818182
54,53,30.009454545454545,3886.0,3175.3818181818187
55,54,29.618636363636366,3886.0,5430.806545454546
56,55,30.037,3886.0,4435.163636363636
57,56,29.89363636363636,3886.0,4571.856000000001
58,57,29.77718181818182,3886.0,2289.221090909091
59,58,29.92218181818182,3886.0,6385.844363636364
60,59,30.024,3886.0,5595.367272727272
61,60,29.418,3886.0,2543.4400000000005
