Time,Buffer,BandWidth,BitrateLevel,Clientnum
1712877962.0359693,2,3012.6287625418063,1,1
1712877962.6732874,4,3583.9729344493953,1,1
1712877963.3454368,5.349182,4741.049362184331,3,1
1712877963.799786,6.906706,5361.272795459303,3,1
1712877964.4795632,8.208334,6482.1577419267705,5,1
1712877964.8455608,9.842058999999999,15694.917786506141,3,1
1712877965.3987162,11.278249,19227.588632694085,5,1
1712877965.8654904,12.832296,24418.11062311638,5,1
1712877966.3211071,14.384036,24432.33961546119,3,1
1712877966.6819665,16.015613000000002,15032.395756381566,1,1
1712877967.1359131,17.570783,4232.358039038096,0,1
1712877967.4813771,19.207737,1924.1205369074137,0,1
1712877967.8342783,20.873507,1558.5530169637523,0,1
1712877968.383259,22.291668,1646.8753591097368,1,1
1712877969.1630013,23.518054,2343.1029570097694,3,1
1712877969.9573183,24.750001,4090.4723600527723,5,1
1712877970.739872,25.970247999999998,8926.526018011002,5,1
1712877971.4283054,27.271338999999998,16195.080039822049,5,1
1712877972.2973216,28.376205,26200.937841587016,5,1
1712877973.1978974,29.500000999999997,29633.23759176213,5,1
1712877974.0940561,30.601087,29448.981077422133,5,1
1712877974.9779847,31.708334,29261.973558302758,5,1
1712877975.7481077,32.958334,29722.715147183022,5,1
1712877976.516456,34.188147,29846.080060648812,5,1
1712877977.2943811,35.416668,29348.573097354252,5,1
1712877977.7638047,36.925763,29803.261454963547,5,1
1712877978.315544,38.39862,28910.91182132139,5,1
1712877978.8753636,39.833334,28505.785900727213,5,1
1712877979.5567217,41.142621,28410.018666464268,5,1
1712877980.3163254,42.374307,26330.78193152416,5,1
1712877981.0969267,43.583334,25102.96430458817,5,1
1712877981.9142013,44.833334,24428.824617113027,5,1
1712877982.58504,46.136413000000005,23496.92073007773,5,1
1712877983.2385294,47.446246,22453.543108432143,5,1
1712877983.8979506,48.791668,22770.563251212036,5,1
1712877984.4584923,50.221674,22824.64922421698,5,1
1712877985.0150971,51.693906999999996,23623.36307572743,5,1
1712877985.5725553,53.125001,23887.720169385473,5,1
1712877986.1329236,54.541668,24895.027114047094,5,1
1712877986.6870646,56.000001,25424.407020577975,5,1
1712877987.347052,57.35019,25714.933901124703,5,1
1712877988.0209935,58.664527,25987.558325859452,5,1
1712877989.2013006,59.500001,26461.31653821911,5,1
1712877990.967043,59.832006,25071.0898831836,5,1
1712877992.8303823,59.875001,20255.753453519625,5,1
1712877995.3049154,59.708334,17435.724822780478,5,1
1712877997.3632064,59.791668,15133.487911302636,5,1
1712877998.8344278,59.864846,13916.884549525465,5,1
1712878001.2170105,59.458334,13844.21263929155,5,1
1712878003.0113044,59.666668,15059.921287403351,5,1
1712878005.1771894,59.752438,16338.449101782984,5,1
1712878007.2453783,59.500001,17165.869614220355,5,1
1712878009.3347,59.500001,17801.933411212794,5,1
1712878011.3043025,59.541668,17157.562653988232,5,1
1712878012.9881227,59.832125,16927.835870443923,5,1
1712878015.1660628,59.666668,17117.443002006723,5,1
1712878016.9015794,59.791133,18290.906498259694,5,1
1712878018.851397,59.913916,19701.975107089504,5,1
1712878021.231498,59.458334,21778.56580244506,5,1
1712878023.4028583,59.291668,23490.09594066123,5,1
1712878024.9460514,59.750001,23656.357505915104,5,1
1712878027.2698987,59.500001,24701.8718431687,5,1
1712878028.9140751,59.791668,24450.53697083905,5,1
1712878031.0673237,59.872811,24784.162225250388,5,1
1712878033.1479318,59.541668,25110.56266107729,5,1
1712878035.150996,59.583333999999994,26300.856636148965,5,1
1712878036.7668111,59.916668,27457.5585570995,5,1
1712878038.938965,59.875001,28664.43441396813,5,1
1712878040.9240441,59.875001,27155.920822667744,5,1
1712878043.104222,59.625001,24296.6343420315,5,1
1712878044.8743985,59.949495999999996,21200.14624908705,5,1
1712878046.967312,59.708333999999994,19331.78619254434,5,1
1712878049.2710543,59.457053,17765.945301537926,5,1
1712878050.9722214,59.782726999999994,17805.70973042372,5,1
1712878053.0519142,59.875001,19040.4201290109,5,1
1712878054.9011784,59.875001,6189.368201535855,5,1
1712878057.158706,59.583333999999994,5445.874171188601,5,1
1712878059.0225077,59.911311,4622.399938478514,5,1
