id,time,buffer,bitrate,throughput
1,1712878544000,0.0,647,2563
2,1712878545000,4.791667,647,1521
3,1712878546000,7.6513599999999995,1904,4540
4,1712878547000,10.521061,1904,4197
5,1712878548000,12.396799,3886,5387
6,1712878549000,13.833334,1904,5476
7,1712878550000,15.7801305,2895,4325
8,1712878551000,18.559441999999997,2895,6551
9,1712878552000,20.500001,3886,5378
10,1712878554000,21.160423,3886,8362
11,1712878555000,21.861319,3886,8804
12,1712878556000,30.0,3886,8986
13,1712878556000,22.544433,3886,8986
14,1712878557000,23.441329,3886,9371
15,1712878559000,24.041668,3886,9934
16,1712878560000,24.750001,3886,10958
17,1712878561000,25.583334,3886,14463
18,1712878562000,26.473354,3886,13719
19,1712878563000,27.500001,3886,13816
20,1712878564000,28.648321,3886,14396
21,1712878565000,30.604167500000003,3886,14471
22,1712878566000,30.0,3886,11011
23,1712878567000,30.0,3886,11841
24,1712878568000,30.0,3886,17763
25,1712878569000,30.0,3886,10197
26,1712878570000,30.0,3886,12877
27,1712878571000,30.0,3886,13338
28,1712878572000,30.0,3886,6639
29,1712878573000,30.0,3886,9200
30,1712878574000,30.0,3886,13989
31,1712878575000,30.0,3886,9161
32,1712878576000,30.0,3886,15895
33,1712878577000,30.0,3886,8522
34,1712878578000,30.0,3886,9942
35,1712878578000,30.0,3886,9942
36,1712878579000,30.0,3886,13067
37,1712878580000,30.0,3886,3381
38,1712878581000,30.0,3886,6
39,1712878582000,30.0,3886,10251
40,1712878583000,30.0,3886,8
41,1712878584000,30.0,3886,15001
42,1712878585000,30.0,3886,12557
43,1712878586000,30.0,3886,17471
44,1712878587000,30.0,3886,3
45,1712878588000,30.0,3886,11675
46,1712878589000,30.0,3886,1710
47,1712878590000,30.0,3886,10044
48,1712878591000,30.0,3886,955
49,1712878592000,30.0,3886,8515
50,1712878593000,30.0,3886,418
51,1712878594000,30.0,3886,14026
52,1712878595000,30.0,3886,2
53,1712878596000,30.0,3886,13988
54,1712878597000,30.0,3886,15474
55,1712878598000,30.0,3886,19402
56,1712878599000,30.0,3886,7
57,1712878600000,30.0,3886,17638
58,1712878601000,30.0,3886,20503
59,1712878602000,30.0,3886,40544
60,1712878603000,30.0,3886,19792
61,1712878604000,30.0,3886,33221
62,1712878605000,30.0,3886,6469
63,1712878606000,30.0,3886,23181
64,1712878607000,30.0,3886,1115
65,1712878608000,30.0,3886,23488
66,1712878609000,30.0,3886,2706
67,1712878610000,30.0,3886,23342
68,1712878611000,30.0,3886,5496
69,1712878612000,30.0,3886,29041
70,1712878613000,30.0,3886,3580
71,1712878614000,30.0,3886,22457
72,1712878615000,30.0,3886,21788
73,1712878616000,30.0,3886,19456
74,1712878617000,30.0,3886,20052
75,1712878618000,30.0,3886,19805
76,1712878619000,30.0,3886,22701
77,1712878620000,30.0,3886,19833
78,1712878621000,30.0,3886,14973
79,1712878622000,30.0,3886,7563
80,1712878623000,30.0,3886,4
81,1712878624000,30.0,3886,13908
82,1712878625000,30.0,3886,541
83,1712878626000,30.0,3886,15918
84,1712878627000,30.0,3886,4
85,1712878628000,30.0,3886,13332
86,1712878629000,30.0,3886,3075
87,1712878630000,30.0,3886,16857
88,1712878631000,30.0,3886,7
89,1712878632000,30.0,3886,15191
90,1712878633000,30.0,3886,4343
91,1712878634000,30.0,3886,13794
92,1712878635000,30.0,3886,53
93,1712878636000,30.0,3886,2
94,1712878637000,30.0,3886,0
95,1712878638000,30.0,3886,3591
96,1712878639000,30.0,3886,17
97,1712878640000,30.0,3886,4449
98,1712878641000,30.0,3886,2335
99,1712878643000,30.0,3886,133
100,1712878645000,30.0,3886,419
