Time,Buffer,BandWidth,BitrateLevel,Clientnum
1712878075.0068119,2,5356.225913621262,1,1
1712878075.5559263,4,5780.3984900038795,1,1
1712878076.154048,5.416668,7020.700017173526,3,1
1712878076.814412,6.765182,7349.427072099871,3,1
1712878077.3720253,8.197904,7836.483528439439,3,1
1712878077.9697244,9.583334,8944.846011247717,3,1
1712878078.5233243,11.05726,9346.616770914974,3,1
1712878079.4984536,12.083334,9328.6950424062,5,1
1712878080.167075,13.416668,9354.233818626368,3,1
1712878081.0252404,14.541668,9182.445561377062,5,1
1712878081.5774255,15.971523999999999,9530.111807712805,3,1
1712878082.3425474,17.241291,9386.005808773167,5,1
1712878082.9977915,18.556574,9037.696551408393,3,1
1712878083.8640425,19.705266,9470.317589675458,5,1
1712878084.9263048,20.653843000000002,9841.714175796471,3,1
1712878086.5305188,21.041668,9963.43166944906,5,1
1712878087.4455,22.106856,10243.00421902193,3,1
1712878088.627624,22.958956999999998,10565.802293468143,5,1
1712878090.2432327,23.333334,11020.368670434187,5,1
1712878091.621402,23.952693,11736.722864472062,5,1
1712878093.0944877,24.458334,12614.585459441356,5,1
1712878094.4254434,25.17224,13300.826328305327,5,1
1712878095.5972676,25.994364,14193.119056212654,5,1
1712878096.6859858,26.875001,15273.590602035405,5,1
1712878097.7546535,27.833334,15353.323511372051,5,1
1712878098.4171257,29.14393,16024.921573518435,5,1
1712878099.0690382,30.499025,15790.142142352399,5,1
1712878099.8418624,31.750001,15700.92459406844,5,1
1712878100.820869,32.764307,15142.625378364799,5,1
1712878101.7930255,33.786288,14983.43112224956,5,1
1712878102.7645385,34.791668,15280.1478365894,5,1
1712878103.6365032,35.916668,15688.81008744769,5,1
1712878104.40216,37.188682,15838.051247362111,5,1
1712878105.1629968,38.416668,16062.378193814217,5,1
1712878105.9273224,39.642122,16798.078146836127,5,1
1712878106.6164093,40.982275,17171.834653230842,5,1
1712878107.172641,42.415465999999995,17918.453417572735,5,1
1712878107.7294443,43.833334,18804.69759102107,5,1
1712878108.3935885,45.179142,19452.777007180153,5,1
1712878109.053301,46.533782,19218.27620809438,5,1
1712878109.726103,47.833334,20946.66782816711,5,1
1712878110.5000002,49.166668,21483.578983098734,5,1
1712878111.1698477,50.39636,22023.013565530793,5,1
1712878111.9291282,51.625001,23155.49966859027,5,1
1712878112.4973555,53.05901,26019.057891532797,5,1
1712878113.1555169,54.410512,26390.41387357609,5,1
1712878113.9238517,55.666668,25336.73109715359,5,1
1712878114.610943,56.971534,25147.981710184693,5,1
1712878115.3830745,58.198713,25558.899824116794,5,1
1712878116.6741772,58.919288,25701.0196527583,5,1
1712878117.6472726,59.94005,26161.317519155527,5,1
1712878119.9085407,59.750869,27124.839325209727,5,1
1712878121.9953873,59.750001,23237.199056882153,5,1
1712878123.9572651,59.791668,20902.28583945246,5,1
1712878126.0395865,59.541668,19138.052178482034,5,1
1712878127.8470032,59.875001,18584.769589370462,5,1
1712878129.8859267,59.875001,19126.581216069313,5,1
1712878131.739,59.833334,20748.114087079597,5,1
1712878134.0325909,59.541668,23312.606182782612,5,1
1712878136.4526582,59.125001,23713.859926638008,5,1
1712878137.9937165,59.578907,24218.683600066535,5,1
1712878140.2784433,59.458333999999994,24454.86179559327,5,1
1712878141.9209616,59.667688,24026.393644942,5,1
1712878144.066114,59.500001,23809.0110718287,5,1
1712878146.5326972,59.041668,23600.14338408049,5,1
1712878148.4470618,59.124768,23564.643372099246,5,1
1712878150.5079904,59.083333999999994,23608.04721374235,5,1
1712878152.2505386,59.329543,24030.270436968836,5,1
1712878154.1134136,59.50126,23353.016185870467,5,1
1712878155.8097835,59.788003,22272.610486713387,5,1
1712878158.3897846,59.541668,21561.779108227238,5,1
1712878159.783259,59.784955,18844.690213291982,5,1
1712878161.8950143,59.750001,18371.108585197624,5,1
1712878164.1925852,59.752148000000005,17467.880151410358,5,1
1712878165.6033578,59.953207000000006,17617.60081876337,5,1
1712878167.9525187,59.916668,6609.153818425474,5,1
