Time,Buffer,BandWidth,BitrateLevel,Clientnum
1712878544.474474,2,5410.147651006711,1,1
1712878545.2048788,4,4841.835780465613,1,1
1712878545.650863,5.583334,5239.1529717782805,1,1
1712878546.3055155,6.935362,5973.116829627819,3,1
1712878546.8618333,8.367358,6536.446571094606,3,1
1712878547.4148297,9.791668,7462.8876955245005,3,1
1712878547.9676378,11.250454,9469.517257689875,3,1
1712878548.842708,12.396799,10316.812338685646,5,1
1712878549.399947,13.833334,11282.559542157622,3,1
1712878550.1609578,15.063986,11436.940931050265,5,1
1712878550.7103639,16.496275,11534.405657783873,3,1
1712878551.3799984,17.844098,11862.1611422094,5,1
1712878551.9427705,19.274786,11745.654007177835,3,1
1712878552.7083728,20.500001,11898.819221818272,5,1
1712878554.0805988,21.160423,12463.694934529705,5,1
1712878555.389398,21.861319,13017.774921888116,5,1
1712878556.707246,22.544432999999998,13059.995111975642,5,1
1712878557.7868242,23.441329,13000.165849863653,5,1
1712878559.1860685,24.041668,13374.110513616011,5,1
1712878560.47496,24.750000999999997,14011.466862768957,5,1
1712878561.6560674,25.583334,14779.739804436033,5,1
1712878562.7468855,26.473354,15965.82104561975,5,1
1712878563.7139134,27.500001,17475.951411098515,5,1
1712878564.5962942,28.648321,19319.558859883775,5,1
1712878565.3736806,29.833334,21100.15725749722,5,1
1712878565.8425887,31.375001,22802.34140774631,5,1
1712878566.3977458,32.831406,24118.38021280923,5,1
1712878566.9651868,34.265709,26325.312070644264,5,1
1712878567.6458662,35.579571,28090.90148016528,5,1
1712878568.2270267,37.000001,30919.113861051937,5,1
1712878568.8930137,38.351873999999995,30745.277687126334,5,1
1712878569.5641074,39.654047,32271.967819833626,5,1
1712878570.2191339,41.000001,29664.46196525114,5,1
1712878570.7901134,42.456141,30021.048210525652,5,1
1712878571.45425,43.767139,27379.966590997767,5,1
1712878572.0127335,45.191553,26275.665836553882,5,1
1712878572.5642254,46.666668,25593.098553844975,5,1
1712878573.1271956,48.083334,26193.33082470906,5,1
1712878573.679387,49.554224000000005,25534.102720910047,5,1
1712878574.2349632,50.982622,26026.943921781778,5,1
1712878574.9090617,52.333334,26189.000481940853,5,1
1712878575.581189,53.64147,26214.930935270015,5,1
1712878576.3529508,54.871325999999996,24503.63301129308,5,1
1712878577.132592,56.083334,23567.145442471643,5,1
1712878577.7985623,57.432006,23181.80298162608,5,1
1712878578.5764685,58.664527,22141.903300763122,5,1
1712878579.4367757,59.807882,20298.19232225818,5,1
1712878581.6989722,59.666668,20043.813988706035,5,1
1712878583.6771622,59.750001,18404.4858122055,5,1
1712878585.5973597,59.621676,17232.517221452606,5,1
1712878587.8091936,59.458334,17661.709514349666,5,1
1712878589.4955778,59.750001,16732.42596574162,5,1
1712878591.4619052,59.750001,16732.505814589655,5,1
1712878593.52444,59.789277,15993.425564307261,5,1
1712878595.8148687,59.791668,15553.333364968346,5,1
1712878597.3429594,59.917746,15216.959772968423,5,1
1712878599.7795024,59.583334,17273.38371022088,5,1
1712878601.5364282,59.708334,18515.793747863157,5,1
1712878603.3109646,59.916668,22391.33646793433,5,1
1712878605.4355588,59.958334,26543.146887026174,5,1
1712878607.4835184,59.958334,28981.816293812964,5,1
1712878609.4164004,59.955619999999996,28252.43129085478,5,1
1712878611.3473134,59.958333999999994,28588.069049161437,5,1
1712878613.459587,59.956059999999994,26833.269247671644,5,1
1712878615.938344,59.291668,24033.23585478675,5,1
1712878617.893076,59.333333999999994,23966.00542738264,5,1
1712878619.9149752,59.333333999999994,24322.84882442873,5,1
1712878621.5072894,59.708333999999994,24310.330937223516,5,1
1712878623.7958288,59.458333999999994,23997.7707440453,5,1
1712878625.5916836,59.750001,22209.013177808025,5,1
1712878627.7961566,59.541668,21012.675844802205,5,1
1712878629.665824,59.833333999999994,18372.11423865624,5,1
1712878631.7417989,59.625001,17614.390975883198,5,1
1712878633.4462614,59.913151,17087.991390726787,5,1
1712878635.6015308,59.624611,18713.002782079882,5,1
1712878637.956133,59.500001,6264.937748036846,5,1
1712878639.7212372,59.583333999999994,5316.692456675365,5,1
1712878641.3834682,59.875001,4630.4733602714805,5,1
1712878643.6443594,59.666668,3893.216632014454,5,1
1712878645.507399,59.956805,3277.7305316663833,5,1
