id,time,direction,rx_bytes,rx_frames,rx_rate,rx_rate_frames,tx_bytes,tx_frames,tx_rate,tx_rate_frames,loss_frames,drop_frames,queue_bytes,queue_frames,modify_frames,reordered_frames,duplicated_frames,corruption_frames,background_rx_bytes,background_rx_frames,background_tx_bytes,background_tx_frames,background_tx_rate,background_drop_frames
105,1712876631000,right,6282730,4209,5641408,471,6282380,4207,7111856,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1712876632000,right,7469936,4993,9497648,784,7469838,4992,9499664,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1712876633000,right,8646107,5774,9409368,781,8447079,5644,7817928,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1712876634000,right,9317991,6223,5375072,449,9317991,6223,6967296,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,1712876635000,right,12475656,8287,25261320,2064,12141910,8070,22591352,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1712876636000,right,14241042,9449,14123088,1162,14240602,9446,16789536,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1712876637000,right,17370170,11495,25033024,2046,17370170,11495,25036544,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1712876638000,right,19379031,12815,16070888,1320,19378941,12814,16070168,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1712876639000,right,23184542,15301,30444088,2486,23184372,15300,30443448,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1712876640000,right,26434500,17426,25999664,2125,24911619,16434,13817976,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1712876641000,right,27958258,18429,12190064,1003,27957818,18426,24369592,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1712876642000,right,29047616,19153,8714864,724,29047168,19150,8714800,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1712876643000,right,31123218,20515,16604816,1362,31123218,20515,16608400,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1712876644000,right,32313260,21300,9520336,785,32313260,21300,9520336,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1712876645000,right,34693407,22861,19041176,1561,34693139,22859,19039032,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1712876646000,right,36456366,24021,14103672,1160,36011884,23732,10549960,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1712876647000,right,37447129,24677,7926104,656,37447039,24676,11481240,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1712876648000,right,38771064,25552,10591480,875,38771064,25552,10592200,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1712876649000,right,38771935,25558,6968,6,38771935,25558,6968,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1712876650000,right,38772019,25559,672,1,38772019,25559,672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1712876651000,right,142,1,1136,1,142,1,1136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1712876652000,right,603,2,3688,1,603,2,3688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1712876653000,right,1478,8,7000,6,1478,8,7000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1712876654000,right,1478,8,0,0,1478,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1712876655000,right,1622,9,1152,1,1622,9,1152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1712876656000,right,2085,11,3704,2,2085,11,3704,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1712876657000,right,2229,12,1152,1,2229,12,1152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1712876658000,right,2229,12,0,0,2229,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1712876659000,right,2949,16,5760,4,2949,16,5760,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1712876660000,right,3314,17,2920,1,3314,17,2920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1712876661000,right,3458,18,1152,1,3458,18,1152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1712876662000,right,3645,19,1496,1,3645,19,1496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1712876663000,right,5665,26,16160,7,5665,26,16160,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1712876664000,right,126171,114,964048,88,125497,112,958656,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1712876665000,right,343438,265,1738136,151,343438,265,1743528,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1712876666000,right,539975,408,1572296,143,538658,406,1561760,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1712876667000,right,1633064,1129,8744712,721,1633064,1129,8755248,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1712876668000,right,2593655,1765,7684728,636,2593215,1762,7681208,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1712876669000,right,3705696,2500,8896328,735,3705508,2498,8898344,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1712876670000,right,4378314,2953,5380944,453,4377732,2949,5377792,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1712876671000,right,5712345,3831,10672248,878,5712345,3831,10676904,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1712876672000,right,6757841,4526,8363968,695,6270572,4207,4465816,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1712876673000,right,7447035,4992,5513552,466,7446685,4990,9408904,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1712876674000,right,9705830,6471,18070360,1479,9705830,6471,18073160,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1712876675000,right,11494506,7644,14309408,1173,11494506,7644,14309408,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1712876676000,right,14212171,9425,21741320,1781,14212171,9425,21741320,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1712876677000,right,16171020,10712,15670792,1287,16171020,10712,15670792,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1712876678000,right,20140094,13302,31752592,2590,20140094,13302,31752592,2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1712876679000,right,22011480,14535,14971088,1233,21984811,14515,14757736,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1712876680000,right,25321579,16701,26480792,2166,25321579,16701,26694144,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1712876681000,right,27320618,18016,15992312,1315,27320268,18014,15989512,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1712876682000,right,28696772,18924,11009232,908,28696772,18924,11012032,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1712876683000,right,30601678,20177,15239248,1253,30601678,20177,15239248,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
