Time,Buffer,BandWidth,BitrateLevel,Clientnum
1712878761.1667786,2,5320.8712871287125,1,1
1712878761.8101497,4,5838.4087712674,1,1
1712878762.36053,5.458334,7182.786306078855,3,1
1712878762.8141823,7.000001,7991.45195005853,3,1
1712878763.3852544,8.427039,8922.50325582642,5,1
1712878763.8368788,9.982679000000001,16971.174227989803,5,1
1712878764.2899108,11.539475,23481.20029340394,5,1
1712878764.7495642,13.094968,38761.60588276136,5,1
1712878765.2081892,14.610320999999999,46609.2205336991,5,1
1712878765.6611676,16.16472,46239.36842442268,5,1
1712878766.1259408,17.720634,46556.91654966267,5,1
1712878766.608041,19.232658999999998,44888.4212958871,5,1
1712878767.1701522,20.659596,36783.86271556801,5,1
1712878767.8504825,22.000001,24452.44848840026,5,1
1712878769.047402,22.769906,18873.626955985706,5,1
1712878770.1398668,23.708334,17871.05997163667,5,1
1712878771.2235825,24.624395,17208.237010707624,5,1
1712878772.1161954,25.708334,16876.055802414765,5,1
1712878773.4196725,26.415772,16757.244211283993,5,1
1712878774.7135155,27.108223000000002,16829.980834297505,5,1
1712878775.9534967,27.875000999999997,16889.2470105535,5,1
1712878777.153195,28.664316,17025.194916176475,5,1
1712878778.2221727,29.614405,17180.66358888467,5,1
1712878779.2111564,30.625001,17800.109689985118,5,1
1712878780.1910386,31.625001,18125.72831199152,5,1
1712878780.7554753,33.083334,18484.40323600146,5,1
1712878781.3175278,34.512851999999995,19074.278576057488,5,1
1712878781.9741426,35.864729,19631.05746439428,5,1
1712878782.752684,37.083334,20172.114573535113,5,1
1712878783.5181534,38.333334,21843.234097792098,5,1
1712878784.2932289,39.554378,22463.98588832886,5,1
1712878784.9825737,40.857635,23371.999383846345,5,1
1712878785.5512245,42.291668,24740.14344540278,5,1
1712878786.120491,43.721587,26204.646423550792,5,1
1712878786.6932776,45.156017,28896.12192372125,5,1
1712878787.2488132,46.583334,30496.193140492636,5,1
1712878787.8134863,48.010400000000004,29907.418350931403,5,1
1712878788.375129,49.445347,27792.201908597624,5,1
1712878788.9397511,50.875001,26820.698220852177,5,1
1712878789.5063803,52.341910999999996,25736.146899417367,5,1
1712878790.1836274,53.654109,26074.409076901018,5,1
1712878790.8575523,54.95924,26482.92611531329,5,1
1712878791.522847,56.312666,27142.77358454094,5,1
1712878792.2040462,57.625001,27687.29503683768,5,1
1712878792.7697294,59.052427,28456.6990096826,5,1
1712878793.943206,59.875001,28615.18964131811,5,1
1712878796.2157464,59.875001,26844.429064901353,5,1
1712878798.1904526,59.625001,19546.15349469316,5,1
1712878800.1711793,59.665311,17506.003447424646,5,1
1712878801.9006078,59.916668,17515.868629211218,5,1
1712878803.9863281,59.833334,17988.30546768219,5,1
1712878806.0542662,59.833334,17224.335771879778,5,1
1712878808.1428359,59.833334,17849.65378445812,5,1
1712878810.10454,59.830639,17608.788307843053,5,1
1712878812.2922435,59.541668,16982.891423461675,5,1
1712878814.1771407,59.833334,16561.16967094725,5,1
1712878816.0682712,59.833334,18413.123232021717,5,1
1712878817.9178822,59.916668,19977.650189502652,5,1
1712878820.3046353,59.541341,22001.612516142337,5,1
1712878822.4802678,59.375001,23783.855176995607,5,1
1712878823.9279246,59.904592,25103.52267388295,5,1
1712878826.2554083,59.791668,25011.34978159075,5,1
1712878827.883921,59.951851000000005,24579.730740603518,5,1
1712878830.5372272,59.291668,25143.716680695852,5,1
1712878832.7490714,59.083333999999994,24975.030752444938,5,1
1712878834.3005354,59.534716,25753.595038680483,5,1
1712878836.0592601,59.791668,26607.20019630595,5,1
1712878838.1591134,59.708333999999994,27735.79613510186,5,1
1712878840.5413215,59.50238,27049.979774370277,5,1
1712878842.2373304,59.831497999999996,24760.012894802047,5,1
1712878844.332174,59.541668,22845.508287571956,5,1
1712878846.1316528,59.916668,19792.08212983308,5,1
1712878848.2354238,59.625001,19043.81316683733,5,1
1712878849.9356687,59.916668,18563.266883272037,5,1
1712878852.2472017,59.625001,19191.249180747407,5,1
1712878854.1033337,59.916668,6115.804406048242,5,1
