Time,Buffer,BandWidth,BitrateLevel,Clientnum
1712877841.510999,2,5392.053511705685,1,1
1712877842.1459427,4,5908.304202523147,1,1
1712877842.7039604,5.457523,7266.376506675202,3,1
1712877843.1584463,7.013034,8087.924422422672,3,1
1712877843.833067,8.325675,9502.924337926972,5,1
1712877844.2864323,9.875001000000001,15807.543904405984,3,1
1712877844.749273,11.413189,20313.530242666096,5,1
1712877845.3112552,12.842680999999999,25273.704848206147,5,1
1712877845.8698263,14.314207,25859.269005588074,5,1
1712877846.4338202,15.746214,25975.519702572892,5,1
1712877846.9907434,17.180372,25996.971816953683,5,1
1712877847.5419025,18.612712000000002,23567.37385926645,5,1
1712877848.1146913,20.041668,23553.137239798147,5,1
1712877848.6821032,21.469305,23257.09214302639,5,1
1712877849.554187,22.619039,24086.044504885296,5,1
1712877850.4458992,23.708334,24515.369751535258,5,1
1712877851.415864,24.766741,23171.717784319564,5,1
1712877852.2078097,25.948259,22691.18389113867,5,1
1712877853.3043396,26.875000999999997,22054.055749788615,5,1
1712877854.3981924,27.771728,21374.289572981186,5,1
1712877855.4863632,28.662841999999998,20912.27386171133,5,1
1712877856.4780416,29.708334,21646.58656184933,5,1
1712877857.4675899,30.69575,21620.982595008893,5,1
1712877858.5509708,31.625001,20659.196118649492,5,1
1712877859.5139396,32.649433,19925.098518449653,5,1
1712877860.0693986,34.083334,19723.02214396141,5,1
1712877860.6330776,35.516438,18996.585987179395,5,1
1712877861.30576,36.865297,18629.652972372878,5,1
1712877862.3842363,37.791668,16641.433760217526,5,1
1712877863.463322,38.695499,14852.852516470986,5,1
1712877864.5315568,39.625001,14206.28561169062,5,1
1712877865.507328,40.668911,13856.712835947104,5,1
1712877866.3701923,41.778566,13377.323229898193,5,1
1712877867.2276702,42.958334,13439.82338138888,5,1
1712877868.082627,44.096886,13781.463913198155,5,1
1712877868.843336,45.320515,13710.274568330467,5,1
1712877869.5997372,46.583334,13360.303621823801,5,1
1712877870.3564503,47.805099,13024.351971288228,5,1
1712877871.118756,49.064158,13085.287951801856,5,1
1712877871.880422,50.291668,12753.685421802395,5,1
1712877872.7517662,51.399236,13312.388775932992,5,1
1712877873.611545,52.541668,13963.074672824096,5,1
1712877874.4693656,53.690696,14857.458238042049,5,1
1712877875.3358896,54.834914,15593.349831911193,5,1
1712877876.0903203,56.062734,16450.23795486312,5,1
1712877876.948764,57.208334,16642.029421252108,5,1
1712877877.7315397,58.43649,17738.854467467398,5,1
1712877878.492063,59.660427,18415.292743128775,5,1
1712877880.761156,59.750001,19384.829503800367,5,1
1712877882.5909135,59.790267,21750.467151775738,5,1
1712877884.6066232,59.541668,24310.205309635014,5,1
1712877886.5924468,59.585017,23148.251101848557,5,1
1712877888.482345,59.875001,23513.190455849366,5,1
1712877890.4539976,59.958334,21158.070427517374,5,1
1712877892.1683905,59.999014,18505.05164872253,5,1
1712877894.4448519,59.708334,18084.416309758202,5,1
1712877896.6824636,59.540473,18680.58667785505,5,1
1712877898.4492233,59.747745,19559.20801200908,5,1
1712877900.6308942,59.541668,22126.755446045718,5,1
1712877903.6189208,58.542613,21379.745960192973,5,1
1712877905.5018091,58.666668,20926.87573484147,5,1
1712877907.0964174,59.079841,20780.72943246347,5,1
1712877908.823268,59.333333999999994,19998.021423797512,5,1
1712877911.2786076,58.875001,17971.21103028935,5,1
1712877914.1418364,58.042792000000006,18217.034060400314,5,1
1712877916.4534981,57.708333999999994,18310.868822364788,5,1
1712877919.4735503,56.708333999999994,17341.995546024144,5,1
1712877921.7155771,56.458333999999994,16980.04816020855,5,1
1712877922.5927122,57.583333999999994,17354.13215565201,5,1
1712877923.7825124,58.406221,16844.440626849286,5,1
1712877925.084109,59.080858000000006,16234.983243945195,5,1
1712877926.3777099,59.791668,16941.15985252666,5,1
1712877928.6537166,59.750001,17457.26978472536,5,1
1712877930.4574466,59.791668,16740.10637260212,5,1
1712877932.6627479,59.541668,17482.968049766558,5,1
1712877935.0200646,59.291668,6153.1565159666225,5,1
