Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 03:45:19,3.259,647,0.4,1,0,0.00 | 0.16 | 0.33,0.40 | 0.55 | 0.70,2.84 | 3.62 | 4.99
2024-04-10 03:45:20,3.259,647,0.4,1,0,0.00 | 0.16 | 0.33,0.40 | 0.55 | 0.70,2.84 | 3.62 | 4.99
2024-04-10 03:45:20,8.208,647,0.4,1,0,0.00 | 0.09 | 0.35,0.09 | 0.29 | 0.40,4.99 | 6.79 | 21.98
2024-04-10 03:45:21,8.208,1093,0.6,0.4,0,0.00 | 0.09 | 0.35,0.09 | 0.29 | 0.40,4.99 | 6.79 | 21.98
2024-04-10 03:45:21,11.145,1093,0.6,0.4,0,0.00 | 0.09 | 0.35,0.09 | 0.24 | 0.29,6.85 | 8.39 | 21.98
2024-04-10 03:45:22,11.145,1904,0.8,0.4,0,0.00 | 0.09 | 0.35,0.09 | 0.24 | 0.29,6.85 | 8.39 | 21.98
2024-04-10 03:45:22,14.182,1904,0.8,0.4,0,0.00 | 0.00 | 0.00,0.28 | 0.29 | 0.31,6.41 | 6.86 | 7.19
2024-04-10 03:45:23,14.182,1904,0.8,0.4,0,0.00 | 0.00 | 0.00,0.28 | 0.29 | 0.31,6.41 | 6.86 | 7.19
2024-04-10 03:45:23,17.278,1904,0.8,0.4,0,0.00 | 0.08 | 0.32,0.09 | 0.25 | 0.31,6.41 | 8.11 | 21.74
2024-04-10 03:45:24,17.278,3886,1,0.4,0,0.00 | 0.08 | 0.32,0.09 | 0.25 | 0.31,6.41 | 8.11 | 21.74
2024-04-10 03:45:24,20.189,3886,1,0.4,0,0.00 | 0.24 | 0.38,0.09 | 0.25 | 0.44,4.57 | 7.89 | 21.74
2024-04-10 03:45:25,20.189,3886,1,0.4,0,0.00 | 0.24 | 0.38,0.09 | 0.25 | 0.44,4.57 | 7.89 | 21.74
2024-04-10 03:45:25,23.153,3886,1,0.4,0,0.00 | 0.23 | 0.38,0.16 | 0.27 | 0.44,4.57 | 7.48 | 12.82
2024-04-10 03:45:26,23.153,3886,1,0.4,0,0.00 | 0.23 | 0.38,0.16 | 0.27 | 0.44,4.57 | 7.48 | 12.82
2024-04-10 03:45:26,24.181,3886,1,0.4,0,0.00 | 0.22 | 0.33,0.01 | 0.16 | 0.30,6.76 | 12.46 | 200.00
2024-04-10 03:45:27,24.181,3886,1,0.4,0,0.00 | 0.22 | 0.33,0.01 | 0.16 | 0.30,6.76 | 12.46 | 200.00
2024-04-10 03:45:27,29.234,3886,1,0.4,0,0.28 | 0.32 | 0.38,0.01 | 0.22 | 0.68,2.94 | 8.90 | 200.00
2024-04-10 03:45:28,29.234,3886,1,0.4,0,0.28 | 0.32 | 0.38,0.01 | 0.22 | 0.68,2.94 | 8.90 | 200.00
2024-04-10 03:45:28,30.233,3886,1,0.4,0,0.28 | 0.31 | 0.38,0.08 | 0.25 | 0.68,2.94 | 7.86 | 24.10
2024-04-10 03:45:29,30.233,3886,1,0.4,0,0.28 | 0.31 | 0.38,0.08 | 0.25 | 0.68,2.94 | 7.86 | 24.10
2024-04-10 03:45:29,31.17,3886,1,0.4,0,0.28 | 0.29 | 0.29,0.08 | 0.12 | 0.14,14.29 | 16.77 | 24.10
2024-04-10 03:45:30,31.17,3886,1,0.4,0,0.28 | 0.29 | 0.29,0.08 | 0.12 | 0.14,14.29 | 16.77 | 24.10
