Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 03:50:22,3.268,647,0.4,1,0,0.00 | 0.18 | 0.35,0.37 | 0.53 | 0.68,2.93 | 3.81 | 5.43
2024-04-10 03:50:23,3.268,647,0.4,1,0,0.00 | 0.18 | 0.35,0.37 | 0.53 | 0.68,2.93 | 3.81 | 5.43
2024-04-10 03:50:23,8.186,647,0.4,1,0,0.00 | 0.09 | 0.36,0.09 | 0.27 | 0.37,5.43 | 7.28 | 21.98
2024-04-10 03:50:24,8.186,1093,0.6,0.4,0,0.00 | 0.09 | 0.36,0.09 | 0.27 | 0.37,5.43 | 7.28 | 21.98
2024-04-10 03:50:24,11.131,1093,0.6,0.4,0,0.00 | 0.00 | 0.00,0.28 | 0.29 | 0.29,6.83 | 7.02 | 7.17
2024-04-10 03:50:25,11.131,1904,0.8,0.4,0,0.00 | 0.00 | 0.00,0.28 | 0.29 | 0.29,6.83 | 7.02 | 7.17
2024-04-10 03:50:25,14.158,1904,0.8,0.4,0,0.00 | 0.00 | 0.00,0.28 | 0.29 | 0.30,6.69 | 6.98 | 7.17
2024-04-10 03:50:26,14.158,1904,0.8,0.4,0,0.00 | 0.00 | 0.00,0.28 | 0.29 | 0.30,6.69 | 6.98 | 7.17
2024-04-10 03:50:26,17.264,1904,0.8,0.4,0,0.00 | 0.07 | 0.28,0.13 | 0.25 | 0.30,6.69 | 8.04 | 15.63
2024-04-10 03:50:27,17.264,3886,1,0.4,0,0.00 | 0.07 | 0.28,0.13 | 0.25 | 0.30,6.69 | 8.04 | 15.63
2024-04-10 03:50:27,20.209,3886,1,0.4,0,0.00 | 0.24 | 0.36,0.10 | 0.24 | 0.46,4.39 | 8.20 | 19.42
2024-04-10 03:50:28,20.209,3886,1,0.4,0,0.00 | 0.24 | 0.36,0.10 | 0.24 | 0.46,4.39 | 8.20 | 19.42
2024-04-10 03:50:28,23.141,3886,1,0.4,0,0.00 | 0.24 | 0.36,0.10 | 0.26 | 0.46,4.39 | 7.71 | 19.42
2024-04-10 03:50:29,23.141,3886,1,0.4,0,0.00 | 0.24 | 0.36,0.10 | 0.26 | 0.46,4.39 | 7.71 | 19.42
2024-04-10 03:50:29,24.162,3886,1,0.4,0,0.00 | 0.24 | 0.36,0.10 | 0.32 | 0.69,2.91 | 6.31 | 19.42
2024-04-10 03:50:30,24.162,3886,1,0.4,0,0.00 | 0.24 | 0.36,0.10 | 0.32 | 0.69,2.91 | 6.31 | 19.42
2024-04-10 03:50:30,29.291,3886,1,0.4,0,0.28 | 0.31 | 0.36,0.02 | 0.22 | 0.69,2.91 | 8.94 | 117.65
