Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 03:53:00,30.168,3886,1,1,0,0.28 | 0.28 | 0.29,0.33 | 0.49 | 0.58,3.45 | 4.05 | 6.10
2024-04-10 03:53:00,29.119,3886,1,1,0,0.28 | 0.28 | 0.29,0.33 | 0.49 | 0.58,3.45 | 4.05 | 6.10
2024-04-10 03:53:01,29.119,3886,1,1,0,0.28 | 0.28 | 0.29,0.33 | 0.49 | 0.58,3.45 | 4.05 | 6.10
2024-04-10 03:53:01,30.318,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.44 | 0.58,3.45 | 4.51 | 6.10
2024-04-10 03:53:02,30.318,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.44 | 0.58,3.45 | 4.51 | 6.10
2024-04-10 03:53:02,29.257,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.44 | 0.58,3.45 | 4.51 | 6.10
2024-04-10 03:53:03,29.257,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.44 | 0.58,3.45 | 4.51 | 6.10
2024-04-10 03:53:03,30.181,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.40 | 0.58,3.45 | 4.97 | 6.10
2024-04-10 03:53:04,30.181,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.40 | 0.58,3.45 | 4.97 | 6.10
2024-04-10 03:53:04,29.126,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.40 | 0.58,3.45 | 4.97 | 6.10
2024-04-10 03:53:05,29.126,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.40 | 0.58,3.45 | 4.97 | 6.10
2024-04-10 03:53:05,30.33,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.41 | 0.58,3.45 | 4.91 | 6.01
2024-04-10 03:53:06,30.33,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.41 | 0.58,3.45 | 4.91 | 6.01
2024-04-10 03:53:06,29.121,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.41 | 0.58,3.45 | 4.91 | 6.01
2024-04-10 03:53:07,29.121,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.41 | 0.58,3.45 | 4.91 | 6.01
2024-04-10 03:53:07,30.202,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.46 | 0.81,2.48 | 4.31 | 6.01
2024-04-10 03:53:08,30.202,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.46 | 0.81,2.48 | 4.31 | 6.01
2024-04-10 03:53:08,29.145,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.46 | 0.81,2.48 | 4.31 | 6.01
2024-04-10 03:53:09,29.145,3886,1,1,0,0.28 | 0.29 | 0.30,0.33 | 0.46 | 0.81,2.48 | 4.31 | 6.01
2024-04-10 03:53:09,30.334,3886,1,1,0,0.28 | 0.29 | 0.30,0.34 | 0.47 | 0.81,2.48 | 4.28 | 5.83
2024-04-10 03:53:10,30.334,3886,1,1,0,0.28 | 0.29 | 0.30,0.34 | 0.47 | 0.81,2.48 | 4.28 | 5.83
2024-04-10 03:53:10,31.286,3886,1,1,0,0.28 | 0.29 | 0.30,0.18 | 0.42 | 0.81,2.48 | 4.76 | 10.99
