Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 03:48:46,3.257,1093,0.6,1,0,0.00 | 0.20 | 0.40,0.40 | 0.51 | 0.63,3.17 | 3.89 | 5.03
2024-04-10 03:48:46,3.257,1093,0.6,1,0,0.00 | 0.20 | 0.40,0.40 | 0.51 | 0.63,3.17 | 3.89 | 5.03
2024-04-10 03:48:47,8.166,1904,0.8,1,0,0.00 | 0.00 | 0.00,0.29 | 0.33 | 0.40,5.03 | 6.10 | 6.97
2024-04-10 03:48:47,8.166,1904,0.8,0.4,0,0.00 | 0.00 | 0.00,0.29 | 0.33 | 0.40,5.03 | 6.10 | 6.97
2024-04-10 03:48:48,11.13,1904,0.8,0.4,0,0.00 | 0.00 | 0.00,0.29 | 0.32 | 0.36,5.57 | 6.32 | 6.97
2024-04-10 03:48:48,11.13,1904,0.8,0.4,0,0.00 | 0.00 | 0.00,0.29 | 0.32 | 0.36,5.57 | 6.32 | 6.97
2024-04-10 03:48:49,14.16,1904,0.8,0.4,0,0.00 | 0.00 | 0.00,0.30 | 0.32 | 0.36,5.57 | 6.30 | 6.69
2024-04-10 03:48:49,14.16,3886,1,0.4,0,0.00 | 0.00 | 0.00,0.30 | 0.32 | 0.36,5.57 | 6.30 | 6.69
2024-04-10 03:48:50,15.28,3886,1,0.4,0,0.00 | 0.08 | 0.34,0.30 | 0.31 | 0.35,5.78 | 6.36 | 6.69
2024-04-10 03:48:50,15.28,3886,1,0.4,0,0.00 | 0.08 | 0.34,0.30 | 0.31 | 0.35,5.78 | 6.36 | 6.69
2024-04-10 03:48:51,20.166,3886,1,0.4,0,0.00 | 0.24 | 0.34,0.12 | 0.26 | 0.37,5.38 | 7.81 | 16.26
2024-04-10 03:48:51,20.166,3886,1,0.6,0,0.00 | 0.24 | 0.34,0.12 | 0.26 | 0.37,5.38 | 7.81 | 16.26
2024-04-10 03:48:52,23.154,3886,1,0.6,1,0.00 | 0.23 | 0.34,0.12 | 0.18 | 0.29,6.85 | 10.90 | 16.26
2024-04-10 03:48:52,23.154,3886,1,0.6,1,0.00 | 0.23 | 0.34,0.12 | 0.18 | 0.29,6.85 | 10.90 | 16.26
2024-04-10 03:48:53,26.139,3886,1,0.6,1,0.00 | 0.22 | 0.30,0.04 | 0.14 | 0.29,6.85 | 14.81 | 46.51
2024-04-10 03:48:53,26.139,3886,1,0.6,1,0.00 | 0.22 | 0.30,0.04 | 0.14 | 0.29,6.85 | 14.81 | 46.51
2024-04-10 03:48:54,29.293,3886,1,0.6,1,0.29 | 0.32 | 0.35,0.04 | 0.19 | 0.51,3.90 | 10.36 | 46.51
2024-04-10 03:48:54,29.293,3886,1,0.6,1,0.29 | 0.32 | 0.35,0.04 | 0.19 | 0.51,3.90 | 10.36 | 46.51
2024-04-10 03:48:55,30.229,3886,1,0.6,1,0.28 | 0.31 | 0.35,0.07 | 0.21 | 0.51,3.90 | 9.55 | 28.99
2024-04-10 03:48:55,30.229,3886,1,0.8,1,0.28 | 0.31 | 0.35,0.07 | 0.21 | 0.51,3.90 | 9.55 | 28.99
2024-04-10 03:48:56,29.161,3886,1,0.8,3,0.28 | 0.31 | 0.35,0.07 | 0.21 | 0.51,3.90 | 9.55 | 28.99
2024-04-10 03:48:56,29.161,3886,1,0.8,3,0.28 | 0.31 | 0.35,0.07 | 0.21 | 0.51,3.90 | 9.55 | 28.99
2024-04-10 03:48:57,30.364,3886,1,0.8,3,0.28 | 0.31 | 0.35,0.11 | 0.24 | 0.51,3.90 | 8.29 | 18.35
2024-04-10 03:48:57,30.364,3886,1,0.8,3,0.28 | 0.31 | 0.35,0.11 | 0.24 | 0.51,3.90 | 8.29 | 18.35
2024-04-10 03:48:58,29.316,3886,1,0.8,3,0.28 | 0.31 | 0.35,0.11 | 0.24 | 0.51,3.90 | 8.29 | 18.35
2024-04-10 03:48:58,29.316,3886,1,0.8,3,0.28 | 0.31 | 0.35,0.11 | 0.24 | 0.51,3.90 | 8.29 | 18.35
2024-04-10 03:48:59,30.241,3886,1,0.8,3,0.28 | 0.30 | 0.33,0.11 | 0.25 | 0.54,3.72 | 8.09 | 18.35
2024-04-10 03:48:59,30.241,3886,1,0.8,3,0.28 | 0.30 | 0.33,0.11 | 0.25 | 0.54,3.72 | 8.09 | 18.35
2024-04-10 03:49:00,29.172,3886,1,0.8,3,0.28 | 0.30 | 0.33,0.11 | 0.25 | 0.54,3.72 | 8.09 | 18.35
2024-04-10 03:49:00,29.172,3886,1,0.8,3,0.28 | 0.30 | 0.33,0.11 | 0.25 | 0.54,3.72 | 8.09 | 18.35
2024-04-10 03:49:01,30.124,3886,1,0.8,3,0.27 | 0.28 | 0.30,0.11 | 0.30 | 0.54,3.72 | 6.69 | 18.35
2024-04-10 03:49:01,30.124,3886,1,0.8,3,0.27 | 0.28 | 0.30,0.11 | 0.30 | 0.54,3.72 | 6.69 | 18.35
2024-04-10 03:49:02,29.326,3886,1,0.8,3,0.27 | 0.28 | 0.30,0.11 | 0.30 | 0.54,3.72 | 6.69 | 18.35
2024-04-10 03:49:02,29.326,3886,1,0.8,3,0.27 | 0.28 | 0.30,0.11 | 0.30 | 0.54,3.72 | 6.69 | 18.35
2024-04-10 03:49:03,30.255,3886,1,0.8,3,0.27 | 0.28 | 0.30,0.20 | 0.42 | 0.59,3.39 | 4.77 | 10.20
2024-04-10 03:49:03,30.255,3886,1,0.8,3,0.27 | 0.28 | 0.30,0.20 | 0.42 | 0.59,3.39 | 4.77 | 10.20
2024-04-10 03:49:04,29.206,3886,1,0.8,3,0.27 | 0.28 | 0.30,0.20 | 0.42 | 0.59,3.39 | 4.77 | 10.20
2024-04-10 03:49:04,29.206,3886,1,0.8,3,0.27 | 0.28 | 0.30,0.20 | 0.42 | 0.59,3.39 | 4.77 | 10.20
2024-04-10 03:49:05,30.133,3886,1,0.8,3,0.27 | 0.28 | 0.28,0.35 | 0.46 | 0.59,3.39 | 4.31 | 5.67
