Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 03:42:02,3.114,1093,0.6,1,0,0.00 | 0.18 | 0.36,0.33 | 0.50 | 0.67,2.97 | 3.98 | 6.02
2024-04-10 03:42:02,3.114,1093,0.6,1,0,0.00 | 0.18 | 0.36,0.33 | 0.50 | 0.67,2.97 | 3.98 | 6.02
2024-04-10 03:42:03,8.156,1904,0.8,1,2,0.00 | 0.00 | 0.00,0.29 | 0.32 | 0.33,6.02 | 6.27 | 6.80
2024-04-10 03:42:03,8.156,1904,0.8,0.4,2,0.00 | 0.00 | 0.00,0.29 | 0.32 | 0.33,6.02 | 6.27 | 6.80
2024-04-10 03:42:04,9.134,1904,0.8,0.4,2,0.00 | 0.09 | 0.36,0.25 | 0.30 | 0.33,6.08 | 6.71 | 8.00
2024-04-10 03:42:04,9.134,1904,0.8,0.4,2,0.00 | 0.09 | 0.36,0.25 | 0.30 | 0.33,6.08 | 6.71 | 8.00
2024-04-10 03:42:05,14.129,1904,0.8,0.4,2,0.00 | 0.18 | 0.37,0.05 | 0.22 | 0.31,6.37 | 8.95 | 37.74
2024-04-10 03:42:05,14.129,3886,1,0.4,2,0.00 | 0.18 | 0.37,0.05 | 0.22 | 0.31,6.37 | 8.95 | 37.74
2024-04-10 03:42:06,15.101,3886,1,0.4,2,0.00 | 0.19 | 0.38,0.04 | 0.17 | 0.31,6.37 | 11.78 | 57.14
2024-04-10 03:42:06,15.101,3886,1,0.4,2,0.00 | 0.19 | 0.38,0.04 | 0.17 | 0.31,6.37 | 11.78 | 57.14
2024-04-10 03:42:07,20.205,3886,1,0.4,2,0.00 | 0.16 | 0.38,0.00 | 0.17 | 0.37,5.45 | 11.54 | 666.67
2024-04-10 03:42:07,20.205,3886,1,0.6,2,0.00 | 0.16 | 0.38,0.00 | 0.17 | 0.37,5.45 | 11.54 | 666.67
2024-04-10 03:42:08,23.135,3886,1,0.6,4,0.00 | 0.25 | 0.36,0.00 | 0.17 | 0.31,6.49 | 11.61 | 666.67
2024-04-10 03:42:08,23.135,3886,1,0.6,4,0.00 | 0.25 | 0.36,0.00 | 0.17 | 0.31,6.49 | 11.61 | 666.67
2024-04-10 03:42:09,26.176,3886,1,0.6,4,0.30 | 0.36 | 0.41,0.00 | 0.11 | 0.31,6.49 | 18.14 | 1000.00
2024-04-10 03:42:09,26.176,3886,1,0.6,4,0.30 | 0.36 | 0.41,0.00 | 0.11 | 0.31,6.49 | 18.14 | 1000.00
2024-04-10 03:42:10,29.282,3886,1,0.6,4,0.29 | 0.34 | 0.41,0.00 | 0.13 | 0.31,6.47 | 14.93 | 1000.00
2024-04-10 03:42:10,29.282,3886,1,0.6,4,0.29 | 0.34 | 0.41,0.00 | 0.13 | 0.31,6.47 | 14.93 | 1000.00
2024-04-10 03:42:11,30.222,3886,1,0.6,4,0.29 | 0.34 | 0.41,0.00 | 0.14 | 0.31,6.47 | 14.63 | 1000.00
2024-04-10 03:42:11,30.222,3886,1,0.8,4,0.29 | 0.34 | 0.41,0.00 | 0.14 | 0.31,6.47 | 14.63 | 1000.00
2024-04-10 03:42:12,29.161,3886,1,0.8,6,0.29 | 0.34 | 0.41,0.00 | 0.14 | 0.31,6.47 | 14.63 | 1000.00
2024-04-10 03:42:12,29.161,3886,1,0.8,6,0.29 | 0.34 | 0.41,0.00 | 0.14 | 0.31,6.47 | 14.63 | 1000.00
2024-04-10 03:42:13,30.356,3886,1,0.8,6,0.28 | 0.31 | 0.35,0.05 | 0.19 | 0.31,6.47 | 10.61 | 38.46
2024-04-10 03:42:13,30.356,3886,1,0.8,6,0.28 | 0.31 | 0.35,0.05 | 0.19 | 0.31,6.47 | 10.61 | 38.46
2024-04-10 03:42:14,29.293,3886,1,0.8,6,0.28 | 0.31 | 0.35,0.05 | 0.19 | 0.31,6.47 | 10.61 | 38.46
2024-04-10 03:42:14,29.293,3886,1,0.8,6,0.28 | 0.31 | 0.35,0.05 | 0.19 | 0.31,6.47 | 10.61 | 38.46
2024-04-10 03:42:15,30.229,3886,1,0.8,6,0.28 | 0.29 | 0.33,0.05 | 0.24 | 0.53,3.75 | 8.17 | 38.46
2024-04-10 03:42:15,30.229,3886,1,0.8,6,0.28 | 0.29 | 0.33,0.05 | 0.24 | 0.53,3.75 | 8.17 | 38.46
2024-04-10 03:42:16,29.176,3886,1,0.8,6,0.28 | 0.29 | 0.33,0.05 | 0.24 | 0.53,3.75 | 8.17 | 38.46
2024-04-10 03:42:16,29.176,3886,1,0.8,6,0.28 | 0.29 | 0.33,0.05 | 0.24 | 0.53,3.75 | 8.17 | 38.46
2024-04-10 03:42:17,30.107,3886,1,0.8,6,0.28 | 0.29 | 0.33,0.05 | 0.28 | 0.53,3.75 | 7.07 | 38.46
2024-04-10 03:42:17,30.107,3886,1,0.8,6,0.28 | 0.29 | 0.33,0.05 | 0.28 | 0.53,3.75 | 7.07 | 38.46
2024-04-10 03:42:18,29.31,3886,1,0.8,6,0.28 | 0.29 | 0.33,0.05 | 0.28 | 0.53,3.75 | 7.07 | 38.46
2024-04-10 03:42:18,29.31,3886,1,0.8,6,0.28 | 0.29 | 0.33,0.05 | 0.28 | 0.53,3.75 | 7.07 | 38.46
2024-04-10 03:42:19,30.259,3886,1,0.8,6,0.28 | 0.28 | 0.29,0.21 | 0.41 | 0.57,3.49 | 4.84 | 9.57
2024-04-10 03:42:19,30.259,3886,1,0.8,6,0.28 | 0.28 | 0.29,0.21 | 0.41 | 0.57,3.49 | 4.84 | 9.57
