id,time,direction,rx_bytes,rx_frames,rx_rate,rx_rate_frames,tx_bytes,tx_frames,tx_rate,tx_rate_frames,loss_frames,drop_frames,queue_bytes,queue_frames,modify_frames,reordered_frames,duplicated_frames,corruption_frames,background_rx_bytes,background_rx_frames,background_tx_bytes,background_tx_frames,background_tx_rate,background_drop_frames
45,1712691631000,right,11133363,8206,8792496,749,11133149,8205,8791920,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1712691632000,right,11336669,8350,1626448,144,11135009,8218,14880,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1712691633000,right,11744481,8664,3262496,314,11744271,8662,4874096,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1712691634000,right,11790743,8705,370096,41,11745959,8675,13504,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1712691635000,right,12327188,9124,4291560,419,12291159,9100,4361600,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1712691636000,right,12654294,9354,2616848,230,12437932,9206,1174184,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1712691637000,right,13241185,9799,4695128,445,13240975,9797,6424344,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1712691638000,right,13242979,9813,14352,14,13242811,9811,14688,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1712691639000,right,14501328,10734,10066792,921,14485804,10685,9943944,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1712691640000,right,14539093,10768,302120,34,14539009,10767,425640,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1712691641000,right,15793369,11647,10034208,879,15793369,11647,10034880,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1712691642000,right,15795373,11662,16032,15,15795373,11662,16032,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1712691643000,right,17108551,12615,10505424,953,17010629,12546,9722048,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1712691644000,right,17166715,12722,465312,107,17165910,12719,1242248,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1712691645000,right,18279570,13495,8902840,773,18279570,13495,8909280,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1712691646000,right,18645896,13743,2930608,248,18645896,13743,2930608,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1712691647000,right,19273630,14200,5021872,457,19273630,14200,5021872,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1712691648000,right,19275476,14213,14768,13,19275476,14213,14768,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1712691649000,right,20161370,14825,7087152,612,19779781,14569,4034440,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1712691650000,right,20209684,14896,386512,71,20209684,14896,3439224,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1712691651000,right,21233516,15664,8190656,768,21198990,15641,7914448,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1712691652000,right,21485846,15838,2018640,174,21233660,15665,277360,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1712691653000,right,21989247,16234,4027208,396,21987492,16222,6030656,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1712691654000,right,22102388,16321,905128,87,21990302,16240,22480,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1712691655000,right,22666736,16764,4514784,443,22665568,16756,5402128,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1712691656000,right,22668116,16774,11040,10,22666964,16766,11168,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1712691657000,right,23351223,17276,5464856,502,23314605,17244,5181128,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1712691658000,right,23494670,17382,1147576,106,23351750,17280,297160,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1712691659000,right,24125336,17845,5045328,463,24124168,17837,6179344,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1712691660000,right,24127077,17858,13928,13,24125941,17850,14184,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1712691661000,right,24832042,18372,5639720,514,24829606,18358,5629320,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1712691662000,right,25022186,18509,1521152,137,24867052,18400,299568,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1712691663000,right,25993387,19228,7769608,719,25993387,19228,9010680,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1712691664000,right,26003460,19253,80584,25,26002287,19249,71200,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1712691665000,right,27016373,19977,8103304,724,27016373,19977,8112688,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1712691666000,right,27072015,20094,445136,117,27071931,20093,444464,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1712691667000,right,28207385,20938,9082960,844,28171968,20914,8800296,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1712691668000,right,28208979,20949,12752,11,28208979,20949,296088,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1712691669000,right,29292208,21714,8665832,765,28865728,21420,5253992,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1712691670000,right,29482744,21930,1524288,216,29482744,21930,4936128,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1712691671000,right,30451638,22610,7751152,680,30451638,22610,7751152,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1712691672000,right,30453166,22621,12224,11,30453166,22621,12224,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1712691673000,right,31648258,23482,9560736,861,31613139,23459,9279784,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1712691674000,right,31953106,23692,2438784,210,31953106,23692,2719736,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1712691675000,right,32861829,24359,7269784,667,32861615,24358,7268072,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1712691676000,right,32863428,24370,12792,11,32863428,24370,14504,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1712691677000,right,33931034,25214,8540848,844,33931034,25214,8540848,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1712691678000,right,34205914,25404,2199040,190,34073646,25318,1140896,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1712691679000,right,35301746,26193,8766656,789,35301746,26193,9824800,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1712691680000,right,35303650,26207,15232,14,35303650,26207,15232,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1712691681000,right,37487246,27705,17468768,1498,36536028,27061,9859024,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1712691682000,right,39118105,28862,13046872,1157,38699685,28589,17309256,1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1712691683000,right,41081851,30246,15709968,1384,41043814,30219,18753032,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1712691684000,right,41208626,30340,1014200,94,41083964,30258,321200,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1712691685000,right,42604617,31324,11167928,984,42604617,31324,12165224,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1712691686000,right,42606265,31336,13184,12,42606265,31336,13184,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1712691687000,right,44114441,32398,12065408,1062,44109159,32392,12023152,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1712691688000,right,44270063,32511,1244976,113,44151455,32433,338368,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1712691689000,right,45396480,33319,9011336,808,45361238,33295,9678264,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1712691690000,right,45589269,33457,1542312,138,45398375,33332,297096,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1712691691000,right,47234449,34644,13161440,1187,47234449,34644,14688592,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1712691692000,right,47663973,34935,3436192,291,47663973,34935,3436192,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1712691693000,right,49977811,36607,18510704,1672,49977811,36607,18510704,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1712691694000,right,49979527,36620,13728,13,49979527,36620,13728,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,1712691695000,right,53495879,38985,28130816,2365,53485430,38974,28047224,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1712691696000,right,53533695,39022,302528,37,53533695,39022,386120,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1712691697000,right,57752789,41844,33752752,2822,57752789,41844,33752752,2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1712691698000,right,58472802,42329,5760104,485,58155800,42121,3224088,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1712691699000,right,64061504,45998,44709616,3669,64061504,45998,47245632,3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1712691700000,right,64816717,46500,6041704,502,64661379,46399,4799000,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1712691701000,right,70049076,49914,41858872,3414,70014372,49891,42823944,3492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1712691702000,right,70747468,50384,5587136,470,70747468,50384,5864768,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1712691703000,right,72242999,51396,11964248,1012,72240736,51393,11946144,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1712691704000,right,72585019,51642,2736160,246,72533694,51608,2343664,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1712691705000,right,74025903,52602,11527072,960,74025903,52602,11937672,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1712691706000,right,74211443,52778,1484320,176,74211139,52776,1481888,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1712691707000,right,74664589,53151,3625168,373,74595832,53072,3077544,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1712691708000,right,74780857,53289,930144,138,74780666,53288,1478672,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1712691709000,right,74801078,53333,161768,44,74800887,53332,161768,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1712691710000,right,74804799,53357,29768,24,74804608,53356,29768,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1712691711000,right,74808211,53378,27296,21,74808020,53377,27296,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1712691712000,right,74813460,53411,41992,33,74813269,53410,41992,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1712691713000,right,74817001,53433,28328,22,74816810,53432,28328,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1712691714000,right,74821417,53460,35328,27,74821226,53459,35328,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1712691715000,right,74835086,53514,109352,54,74834895,53513,109352,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1712691716000,right,74866487,53562,251208,48,74866296,53561,251208,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1712691717000,right,75018068,53698,1212648,136,75017874,53696,1212624,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1712691718000,right,75529228,54116,4089280,418,75528976,54113,4088816,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1712691719000,right,75925440,54407,3169696,291,75925143,54405,3169336,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1712691720000,right,76276322,54659,2807056,252,76239326,54634,2513464,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1712691721000,right,77067781,55295,6331672,636,76996199,55233,6054984,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1712691722000,right,77824441,55891,6053280,596,77824102,55889,6623224,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1712691723000,right,79607540,57170,14264792,1279,79475568,57083,13211728,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1712691724000,right,81776733,58714,17353544,1544,81515189,58543,16316968,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1712691725000,right,85463103,61419,29490960,2705,85463005,61418,31582528,2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1712691726000,right,88725423,63808,26098560,2389,87928512,63193,19724056,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1712691727000,right,90909958,65584,17476280,1776,90909874,65583,23850896,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1712691728000,right,90911705,65597,13976,13,90911705,65597,14648,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1712691729000,right,92930644,66987,16151512,1390,92930560,66986,16150840,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1712691730000,right,92934127,67009,27864,22,92934043,67008,27864,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1712691731000,right,94874179,68385,15520416,1376,94831142,68355,15176792,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1712691732000,right,95245243,68639,2968512,254,94875857,68397,357720,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1712691733000,right,96683461,69707,11505744,1068,96683247,69706,14459120,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1712691734000,right,96685167,69720,13648,13,96685167,69720,15360,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1712691735000,right,98321059,70890,13087136,1170,98308105,70839,12983504,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1712691736000,right,98358034,70926,295800,36,98357924,70925,398552,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1712691737000,right,99862576,71999,12036336,1073,99827311,71975,11755096,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1712691738000,right,99864296,72011,13760,12,99864296,72011,295880,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1712691739000,right,100442495,72460,4625592,449,100442495,72460,4625592,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1712691740000,right,100632294,72596,1518392,136,100632294,72596,1518392,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1712691741000,right,101067634,72976,3482720,380,101067634,72976,3482720,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1712691742000,right,101147908,73040,642192,64,101069162,72987,12224,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1712691743000,right,101971194,73663,6586288,623,101971194,73663,7216256,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1712691744000,right,102136585,73783,1323128,120,102136585,73783,1323128,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1712691745000,right,103260544,74604,8991672,821,103260544,74604,8991672,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1712691746000,right,103262240,74616,13568,12,103262114,74615,12560,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1712691747000,right,104481574,75493,9754672,877,104472978,75483,9686912,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1712691748000,right,104519483,75532,303272,39,104519483,75532,372040,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1712691749000,right,105869350,76516,10798936,984,105869350,76516,10798936,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1712691750000,right,106919391,77236,8400328,720,106751663,77120,7058504,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1712691751000,right,107035283,77392,927136,156,107035167,77391,2268032,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1712691752000,right,107290700,77575,2043336,183,107210849,77518,1405456,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1712691753000,right,107993342,78098,5621136,523,107958154,78074,5978440,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1712691754000,right,108089310,78175,767744,77,107995310,78113,297248,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1712691755000,right,108907257,78789,6543576,614,108907257,78789,7295576,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1712691756000,right,109138593,78953,1850688,164,109138593,78953,1850688,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
