Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 03:46:57,3.178,647,0.4,1,0,0.00 | 0.17 | 0.33,0.49 | 0.60 | 0.71,2.82 | 3.32 | 4.04
2024-04-10 03:47:07,31.186,3886,1,0.4,2,0.28 | 0.32 | 0.39,0.02 | 0.16 | 0.37,5.43 | 12.42 | 86.96
2024-04-10 03:47:08,31.186,3886,1,0.4,2,0.28 | 0.32 | 0.39,0.02 | 0.16 | 0.37,5.43 | 12.42 | 86.96
2024-04-10 03:47:08,30.381,3886,1,0.4,2,0.28 | 0.32 | 0.39,0.02 | 0.16 | 0.37,5.43 | 12.42 | 86.96
2024-04-10 03:47:09,30.381,3886,1,0.4,2,0.28 | 0.32 | 0.39,0.02 | 0.16 | 0.37,5.43 | 12.42 | 86.96
2024-04-10 03:47:09,29.303,3886,1,0.4,2,0.28 | 0.32 | 0.39,0.02 | 0.16 | 0.37,5.43 | 12.42 | 86.96
2024-04-10 03:47:10,29.303,3886,1,0.4,2,0.28 | 0.32 | 0.39,0.02 | 0.16 | 0.37,5.43 | 12.42 | 86.96
2024-04-10 03:47:10,30.25,3886,1,0.4,2,0.28 | 0.32 | 0.39,0.11 | 0.36 | 0.81,2.48 | 5.61 | 18.69
2024-04-10 03:47:11,30.25,3886,1,0.6,2,0.28 | 0.32 | 0.39,0.11 | 0.36 | 0.81,2.48 | 5.61 | 18.69
2024-04-10 03:47:11,31.184,3886,1,0.6,4,0.28 | 0.32 | 0.39,0.15 | 0.38 | 0.81,2.48 | 5.26 | 13.70
2024-04-10 03:47:12,31.184,3886,1,0.6,4,0.28 | 0.32 | 0.39,0.15 | 0.38 | 0.81,2.48 | 5.26 | 13.70
2024-04-10 03:47:12,30.291,3886,1,0.6,4,0.28 | 0.32 | 0.39,0.15 | 0.38 | 0.81,2.48 | 5.26 | 13.70
2024-04-10 03:47:13,30.291,3886,1,0.6,4,0.28 | 0.32 | 0.39,0.15 | 0.38 | 0.81,2.48 | 5.26 | 13.70
2024-04-10 03:47:13,29.321,3886,1,0.6,4,0.28 | 0.32 | 0.39,0.15 | 0.38 | 0.81,2.48 | 5.26 | 13.70
2024-04-10 03:47:14,29.321,3886,1,0.6,4,0.28 | 0.32 | 0.39,0.15 | 0.38 | 0.81,2.48 | 5.26 | 13.70
2024-04-10 03:47:14,30.254,3886,1,0.6,4,0.28 | 0.30 | 0.34,0.15 | 0.42 | 0.81,2.48 | 4.76 | 13.70
2024-04-10 03:47:15,30.254,3886,1,0.8,4,0.28 | 0.30 | 0.34,0.15 | 0.42 | 0.81,2.48 | 4.76 | 13.70
2024-04-10 03:47:15,31.193,3886,1,0.8,6,0.26 | 0.28 | 0.29,0.20 | 0.48 | 0.81,2.48 | 4.19 | 10.00
2024-04-10 03:47:16,31.193,3886,1,0.8,6,0.26 | 0.28 | 0.29,0.20 | 0.48 | 0.81,2.48 | 4.19 | 10.00
2024-04-10 03:47:16,30.139,3886,1,0.8,6,0.26 | 0.28 | 0.29,0.20 | 0.48 | 0.81,2.48 | 4.19 | 10.00
2024-04-10 03:47:17,30.139,3886,1,0.8,6,0.26 | 0.28 | 0.29,0.20 | 0.48 | 0.81,2.48 | 4.19 | 10.00
2024-04-10 03:47:17,31.182,3886,1,0.8,6,0.26 | 0.28 | 0.29,0.17 | 0.32 | 0.53,3.79 | 6.31 | 12.05
2024-04-10 03:47:18,31.182,3886,1,0.8,6,0.26 | 0.28 | 0.29,0.17 | 0.32 | 0.53,3.79 | 6.31 | 12.05
2024-04-10 03:47:18,30.27,3886,1,0.8,6,0.26 | 0.28 | 0.29,0.17 | 0.32 | 0.53,3.79 | 6.31 | 12.05
2024-04-10 03:47:19,30.27,3886,1,0.8,6,0.26 | 0.28 | 0.29,0.17 | 0.32 | 0.53,3.79 | 6.31 | 12.05
2024-04-10 03:47:19,29.206,3886,1,0.8,6,0.26 | 0.28 | 0.29,0.17 | 0.32 | 0.53,3.79 | 6.31 | 12.05
2024-04-10 03:47:20,29.206,3886,1,0.8,6,0.26 | 0.28 | 0.29,0.17 | 0.32 | 0.53,3.79 | 6.31 | 12.05
2024-04-10 03:47:20,30.15,3886,1,0.8,6,0.26 | 0.28 | 0.29,0.17 | 0.45 | 0.74,2.69 | 4.42 | 12.05
2024-04-10 03:47:21,30.15,3886,1,1,6,0.26 | 0.28 | 0.29,0.17 | 0.45 | 0.74,2.69 | 4.42 | 12.05
2024-04-10 03:47:21,29.36,3886,1,1,9,0.26 | 0.28 | 0.29,0.17 | 0.45 | 0.74,2.69 | 4.42 | 12.05
2024-04-10 03:47:22,29.36,3886,1,1,9,0.26 | 0.28 | 0.29,0.17 | 0.45 | 0.74,2.69 | 4.42 | 12.05
2024-04-10 03:47:22,30.287,3886,1,1,9,0.26 | 0.28 | 0.29,0.17 | 0.41 | 0.74,2.69 | 4.89 | 12.05
2024-04-10 03:47:23,30.287,3886,1,1,9,0.26 | 0.28 | 0.29,0.17 | 0.41 | 0.74,2.69 | 4.89 | 12.05
2024-04-10 03:47:23,29.22,3886,1,1,9,0.26 | 0.28 | 0.29,0.17 | 0.41 | 0.74,2.69 | 4.89 | 12.05
2024-04-10 03:47:24,29.22,3886,1,1,9,0.26 | 0.28 | 0.29,0.17 | 0.41 | 0.74,2.69 | 4.89 | 12.05
2024-04-10 03:47:24,30.159,3886,1,1,9,0.28 | 0.29 | 0.29,0.17 | 0.51 | 0.76,2.62 | 3.95 | 12.05
2024-04-10 03:47:25,30.159,3886,1,1,9,0.28 | 0.29 | 0.29,0.17 | 0.51 | 0.76,2.62 | 3.95 | 12.05
2024-04-10 03:47:25,29.364,3886,1,1,9,0.28 | 0.29 | 0.29,0.17 | 0.51 | 0.76,2.62 | 3.95 | 12.05
2024-04-10 03:47:26,29.364,3886,1,1,9,0.28 | 0.29 | 0.29,0.17 | 0.51 | 0.76,2.62 | 3.95 | 12.05
2024-04-10 03:47:26,30.309,3886,1,1,9,0.28 | 0.29 | 0.29,0.35 | 0.55 | 0.76,2.62 | 3.61 | 5.70
2024-04-10 03:47:27,30.309,3886,1,1,9,0.28 | 0.29 | 0.29,0.35 | 0.55 | 0.76,2.62 | 3.61 | 5.70
2024-04-10 03:47:27,29.232,3886,1,1,9,0.28 | 0.29 | 0.29,0.35 | 0.55 | 0.76,2.62 | 3.61 | 5.70
2024-04-10 03:47:28,29.232,3886,1,1,9,0.28 | 0.29 | 0.29,0.35 | 0.55 | 0.76,2.62 | 3.61 | 5.70
2024-04-10 03:47:28,30.175,3886,1,1,9,0.28 | 0.28 | 0.29,0.35 | 0.51 | 0.76,2.62 | 3.94 | 5.70
2024-04-10 03:47:29,30.175,3886,1,1,9,0.28 | 0.28 | 0.29,0.35 | 0.51 | 0.76,2.62 | 3.94 | 5.70
2024-04-10 03:47:29,29.38,3886,1,1,9,0.28 | 0.28 | 0.29,0.35 | 0.51 | 0.76,2.62 | 3.94 | 5.70
2024-04-10 03:47:30,29.38,3886,1,1,9,0.28 | 0.28 | 0.29,0.35 | 0.51 | 0.76,2.62 | 3.94 | 5.70
2024-04-10 03:47:30,30.328,3886,1,1,9,0.28 | 0.29 | 0.30,0.33 | 0.50 | 0.76,2.62 | 3.98 | 6.01
2024-04-10 03:47:31,30.328,3886,1,1,9,0.28 | 0.29 | 0.30,0.33 | 0.50 | 0.76,2.62 | 3.98 | 6.01
2024-04-10 03:47:31,29.256,3886,1,1,9,0.28 | 0.29 | 0.30,0.33 | 0.50 | 0.76,2.62 | 3.98 | 6.01
2024-04-10 03:47:32,29.256,3886,1,1,9,0.28 | 0.29 | 0.30,0.33 | 0.50 | 0.76,2.62 | 3.98 | 6.01
2024-04-10 03:47:32,30.188,3886,1,1,9,0.28 | 0.28 | 0.30,0.33 | 0.45 | 0.56,3.59 | 4.43 | 6.01
2024-04-10 03:47:33,30.188,3886,1,1,9,0.28 | 0.28 | 0.30,0.33 | 0.45 | 0.56,3.59 | 4.43 | 6.01
2024-04-10 03:47:33,29.133,3886,1,1,9,0.28 | 0.28 | 0.30,0.33 | 0.45 | 0.56,3.59 | 4.43 | 6.01
2024-04-10 03:47:34,29.133,3886,1,1,9,0.28 | 0.28 | 0.30,0.33 | 0.45 | 0.56,3.59 | 4.43 | 6.01
2024-04-10 03:47:34,30.334,3886,1,1,9,0.28 | 0.29 | 0.30,0.33 | 0.50 | 0.56,3.59 | 4.01 | 6.01
2024-04-10 03:47:35,30.334,3886,1,1,9,0.28 | 0.29 | 0.30,0.33 | 0.50 | 0.56,3.59 | 4.01 | 6.01
2024-04-10 03:47:35,29.13,3886,1,1,9,0.28 | 0.29 | 0.30,0.33 | 0.50 | 0.56,3.59 | 4.01 | 6.01
2024-04-10 03:47:36,29.13,3886,1,1,9,0.28 | 0.29 | 0.30,0.33 | 0.50 | 0.56,3.59 | 4.01 | 6.01
2024-04-10 03:47:36,30.214,3886,1,1,9,0.28 | 0.29 | 0.30,0.33 | 0.46 | 0.56,3.59 | 4.39 | 6.01
2024-04-10 03:47:37,30.214,3886,1,1,9,0.28 | 0.29 | 0.30,0.33 | 0.46 | 0.56,3.59 | 4.39 | 6.01
2024-04-10 03:47:37,31.143,3886,1,1,9,0.28 | 0.28 | 0.29,0.34 | 0.46 | 0.56,3.59 | 4.37 | 5.85
2024-04-10 03:47:38,31.143,3886,1,1,9,0.28 | 0.28 | 0.29,0.34 | 0.46 | 0.56,3.59 | 4.37 | 5.85
2024-04-10 03:47:38,30.347,3886,1,1,9,0.28 | 0.28 | 0.29,0.34 | 0.46 | 0.56,3.59 | 4.37 | 5.85
2024-04-10 03:47:39,30.347,3886,1,1,9,0.28 | 0.28 | 0.29,0.34 | 0.46 | 0.56,3.59 | 4.37 | 5.85
2024-04-10 03:47:39,29.293,3886,1,1,9,0.28 | 0.28 | 0.29,0.34 | 0.46 | 0.56,3.59 | 4.37 | 5.85
2024-04-10 03:47:40,29.293,3886,1,1,9,0.28 | 0.28 | 0.29,0.34 | 0.46 | 0.56,3.59 | 4.37 | 5.85
2024-04-10 03:47:40,30.225,3886,1,1,9,0.28 | 0.29 | 0.29,0.34 | 0.41 | 0.55,3.63 | 4.87 | 5.85
2024-04-10 03:47:41,30.225,3886,1,1,9,0.28 | 0.29 | 0.29,0.34 | 0.41 | 0.55,3.63 | 4.87 | 5.85
2024-04-10 03:47:41,29.155,3886,1,1,9,0.28 | 0.29 | 0.29,0.34 | 0.41 | 0.55,3.63 | 4.87 | 5.85
2024-04-10 03:47:42,29.155,3886,1,1,9,0.28 | 0.29 | 0.29,0.34 | 0.41 | 0.55,3.63 | 4.87 | 5.85
2024-04-10 03:47:42,30.371,3886,1,1,9,0.28 | 0.28 | 0.28,0.34 | 0.41 | 0.54,3.70 | 4.90 | 5.85
2024-04-10 03:47:43,30.371,3886,1,1,9,0.28 | 0.28 | 0.28,0.34 | 0.41 | 0.54,3.70 | 4.90 | 5.85
2024-04-10 03:47:43,29.314,3886,1,1,9,0.28 | 0.28 | 0.28,0.34 | 0.41 | 0.54,3.70 | 4.90 | 5.85
2024-04-10 03:47:44,29.314,3886,1,1,9,0.28 | 0.28 | 0.28,0.34 | 0.41 | 0.54,3.70 | 4.90 | 5.85
2024-04-10 03:47:44,30.22,3886,1,1,9,0.28 | 0.28 | 0.28,0.34 | 0.40 | 0.54,3.70 | 4.97 | 5.85
2024-04-10 03:47:45,30.22,3886,1,1,9,0.28 | 0.28 | 0.28,0.34 | 0.40 | 0.54,3.70 | 4.97 | 5.85
2024-04-10 03:47:45,29.182,3886,1,1,9,0.28 | 0.28 | 0.28,0.34 | 0.40 | 0.54,3.70 | 4.97 | 5.85
2024-04-10 03:47:46,29.182,3886,1,1,9,0.28 | 0.28 | 0.28,0.34 | 0.40 | 0.54,3.70 | 4.97 | 5.85
2024-04-10 03:47:46,30.388,3886,1,1,9,0.27 | 0.28 | 0.28,0.36 | 0.51 | 0.76,2.65 | 3.95 | 5.59
2024-04-10 03:47:47,30.388,3886,1,1,9,0.27 | 0.28 | 0.28,0.36 | 0.51 | 0.76,2.65 | 3.95 | 5.59
2024-04-10 03:47:47,29.306,3886,1,1,9,0.27 | 0.28 | 0.28,0.36 | 0.51 | 0.76,2.65 | 3.95 | 5.59
2024-04-10 03:47:48,29.306,3886,1,1,9,0.27 | 0.28 | 0.28,0.36 | 0.51 | 0.76,2.65 | 3.95 | 5.59
2024-04-10 03:47:48,30.186,3886,1,1,9,0.27 | 0.28 | 0.28,0.36 | 0.51 | 0.76,2.65 | 3.94 | 5.59
2024-04-10 03:47:49,30.186,3886,1,1,9,0.27 | 0.28 | 0.28,0.36 | 0.51 | 0.76,2.65 | 3.94 | 5.59
2024-04-10 03:47:49,31.178,3886,1,1,9,0.27 | 0.28 | 0.28,0.34 | 0.46 | 0.76,2.65 | 4.36 | 5.81
2024-04-10 03:47:50,31.178,3886,1,1,9,0.27 | 0.28 | 0.28,0.34 | 0.46 | 0.76,2.65 | 4.36 | 5.81
2024-04-10 03:47:50,30.371,3886,1,1,9,0.27 | 0.28 | 0.28,0.34 | 0.46 | 0.76,2.65 | 4.36 | 5.81
2024-04-10 03:47:51,30.371,3886,1,1,9,0.27 | 0.28 | 0.28,0.34 | 0.46 | 0.76,2.65 | 4.36 | 5.81
2024-04-10 03:47:51,29.309,3886,1,1,9,0.27 | 0.28 | 0.28,0.34 | 0.46 | 0.76,2.65 | 4.36 | 5.81
2024-04-10 03:47:52,29.309,3886,1,1,9,0.27 | 0.28 | 0.28,0.34 | 0.46 | 0.76,2.65 | 4.36 | 5.81
2024-04-10 03:47:52,30.169,3886,1,1,9,0.27 | 0.28 | 0.28,0.34 | 0.50 | 0.76,2.65 | 3.97 | 5.81
2024-04-10 03:47:53,30.169,3886,1,1,9,0.27 | 0.28 | 0.28,0.34 | 0.50 | 0.76,2.65 | 3.97 | 5.81
2024-04-10 03:47:53,31.189,3886,1,1,9,0.28 | 0.28 | 0.28,0.34 | 0.41 | 0.54,3.72 | 4.92 | 5.81
2024-04-10 03:47:54,31.189,3886,1,1,9,0.28 | 0.28 | 0.28,0.34 | 0.41 | 0.54,3.72 | 4.92 | 5.81
2024-04-10 03:47:54,30.364,3886,1,1,9,0.28 | 0.28 | 0.28,0.34 | 0.41 | 0.54,3.72 | 4.92 | 5.81
2024-04-10 03:47:55,30.364,3886,1,1,9,0.28 | 0.28 | 0.28,0.34 | 0.41 | 0.54,3.72 | 4.92 | 5.81
2024-04-10 03:47:55,29.315,3886,1,1,9,0.28 | 0.28 | 0.28,0.34 | 0.41 | 0.54,3.72 | 4.92 | 5.81
2024-04-10 03:47:56,29.315,3886,1,1,9,0.28 | 0.28 | 0.28,0.34 | 0.41 | 0.54,3.72 | 4.92 | 5.81
2024-04-10 03:47:56,30.261,3886,1,1,9,0.26 | 0.28 | 0.28,0.34 | 0.41 | 0.54,3.72 | 4.89 | 5.81
2024-04-10 03:47:57,30.261,3886,1,1,9,0.26 | 0.28 | 0.28,0.34 | 0.41 | 0.54,3.72 | 4.89 | 5.81
2024-04-10 03:47:57,29.19,3886,1,1,9,0.26 | 0.28 | 0.28,0.34 | 0.41 | 0.54,3.72 | 4.89 | 5.81
2024-04-10 03:47:58,29.19,3886,1,1,9,0.26 | 0.28 | 0.28,0.34 | 0.41 | 0.54,3.72 | 4.89 | 5.81
2024-04-10 03:47:58,30.131,3886,1,1,9,0.26 | 0.28 | 0.28,0.37 | 0.46 | 0.55,3.62 | 4.34 | 5.45
2024-04-10 03:47:59,30.131,3886,1,1,9,0.26 | 0.28 | 0.28,0.37 | 0.46 | 0.55,3.62 | 4.34 | 5.45
2024-04-10 03:47:59,29.333,3886,1,1,9,0.26 | 0.28 | 0.28,0.37 | 0.46 | 0.55,3.62 | 4.34 | 5.45
2024-04-10 03:48:00,29.333,3886,1,1,9,0.26 | 0.28 | 0.28,0.37 | 0.46 | 0.55,3.62 | 4.34 | 5.45
2024-04-10 03:48:00,30.204,3886,1,1,9,0.26 | 0.28 | 0.28,0.36 | 0.42 | 0.55,3.62 | 4.79 | 5.49
2024-04-10 03:48:01,30.204,3886,1,1,9,0.26 | 0.28 | 0.28,0.36 | 0.42 | 0.55,3.62 | 4.79 | 5.49
2024-04-10 03:48:01,29.211,3886,1,1,9,0.26 | 0.28 | 0.28,0.36 | 0.42 | 0.55,3.62 | 4.79 | 5.49
2024-04-10 03:48:02,29.211,3886,1,1,9,0.26 | 0.28 | 0.28,0.36 | 0.42 | 0.55,3.62 | 4.79 | 5.49
2024-04-10 03:48:02,30.15,3886,1,1,9,0.26 | 0.27 | 0.28,0.36 | 0.46 | 0.55,3.62 | 4.33 | 5.49
2024-04-10 03:48:03,30.15,3886,1,1,9,0.26 | 0.27 | 0.28,0.36 | 0.46 | 0.55,3.62 | 4.33 | 5.49
2024-04-10 03:48:03,29.357,3886,1,1,9,0.26 | 0.27 | 0.28,0.36 | 0.46 | 0.55,3.62 | 4.33 | 5.49
2024-04-10 03:48:04,29.357,3886,1,1,9,0.26 | 0.27 | 0.28,0.36 | 0.46 | 0.55,3.62 | 4.33 | 5.49
2024-04-10 03:48:04,30.197,3886,1,1,9,0.28 | 0.28 | 0.29,0.36 | 0.46 | 0.55,3.62 | 4.38 | 5.49
2024-04-10 03:48:05,30.197,3886,1,1,9,0.28 | 0.28 | 0.29,0.36 | 0.46 | 0.55,3.62 | 4.38 | 5.49
2024-04-10 03:48:05,29.228,3886,1,1,9,0.28 | 0.28 | 0.29,0.36 | 0.46 | 0.55,3.62 | 4.38 | 5.49
2024-04-10 03:48:06,29.228,3886,1,1,9,0.28 | 0.28 | 0.29,0.36 | 0.46 | 0.55,3.62 | 4.38 | 5.49
2024-04-10 03:48:06,28.17,3886,1,1,9,0.28 | 0.28 | 0.29,0.36 | 0.46 | 0.55,3.62 | 4.38 | 5.49
2024-04-10 03:48:07,28.17,3886,1,1,9,0.28 | 0.28 | 0.29,0.36 | 0.46 | 0.55,3.62 | 4.38 | 5.49
2024-04-10 03:48:07,31.199,3886,1,1,9,0.28 | 0.29 | 0.30,0.11 | 0.51 | 1.03,1.94 | 3.90 | 18.35
2024-04-10 03:48:08,31.199,3886,1,1,9,0.28 | 0.29 | 0.30,0.11 | 0.51 | 1.03,1.94 | 3.90 | 18.35
2024-04-10 03:48:08,30.3,3886,1,1,9,0.28 | 0.29 | 0.30,0.11 | 0.51 | 1.03,1.94 | 3.90 | 18.35
2024-04-10 03:48:09,30.3,3886,1,1,9,0.28 | 0.29 | 0.30,0.11 | 0.51 | 1.03,1.94 | 3.90 | 18.35
2024-04-10 03:48:09,29.249,3886,1,1,9,0.28 | 0.29 | 0.30,0.11 | 0.51 | 1.03,1.94 | 3.90 | 18.35
2024-04-10 03:48:10,29.249,3886,1,1,9,0.28 | 0.29 | 0.30,0.11 | 0.51 | 1.03,1.94 | 3.90 | 18.35
2024-04-10 03:48:10,30.18,3886,1,1,9,0.28 | 0.29 | 0.30,0.11 | 0.46 | 1.03,1.94 | 4.37 | 18.35
2024-04-10 03:48:11,30.18,3886,1,1,9,0.28 | 0.29 | 0.30,0.11 | 0.46 | 1.03,1.94 | 4.37 | 18.35
2024-04-10 03:48:11,29.378,3886,1,1,9,0.28 | 0.29 | 0.30,0.11 | 0.46 | 1.03,1.94 | 4.37 | 18.35
2024-04-10 03:48:12,29.378,3886,1,1,9,0.28 | 0.29 | 0.30,0.11 | 0.46 | 1.03,1.94 | 4.37 | 18.35
2024-04-10 03:48:12,30.329,3886,1,1,9,0.28 | 0.29 | 0.30,0.11 | 0.46 | 1.03,1.94 | 4.34 | 18.35
2024-04-10 03:48:13,30.329,3886,1,1,9,0.28 | 0.29 | 0.30,0.11 | 0.46 | 1.03,1.94 | 4.34 | 18.35
2024-04-10 03:48:13,29.26,3886,1,1,9,0.28 | 0.29 | 0.30,0.11 | 0.46 | 1.03,1.94 | 4.34 | 18.35
2024-04-10 03:48:14,29.26,3886,1,1,9,0.28 | 0.29 | 0.30,0.11 | 0.46 | 1.03,1.94 | 4.34 | 18.35
2024-04-10 03:48:14,30.192,3886,1,1,9,0.28 | 0.28 | 0.29,0.11 | 0.30 | 0.38,5.24 | 6.70 | 18.35
2024-04-10 03:48:15,30.192,3886,1,1,9,0.28 | 0.28 | 0.29,0.11 | 0.30 | 0.38,5.24 | 6.70 | 18.35
2024-04-10 03:48:15,29.135,3886,1,1,9,0.28 | 0.28 | 0.29,0.11 | 0.30 | 0.38,5.24 | 6.70 | 18.35
2024-04-10 03:48:16,29.135,3886,1,1,9,0.28 | 0.28 | 0.29,0.11 | 0.30 | 0.38,5.24 | 6.70 | 18.35
2024-04-10 03:48:16,30.16,3886,1,1,9,0.28 | 0.28 | 0.29,0.32 | 0.37 | 0.41,4.91 | 5.36 | 6.21
2024-04-10 03:48:17,30.16,3886,1,1,9,0.28 | 0.28 | 0.29,0.32 | 0.37 | 0.41,4.91 | 5.36 | 6.21
2024-04-10 03:48:17,29.266,3886,1,1,9,0.28 | 0.28 | 0.29,0.32 | 0.37 | 0.41,4.91 | 5.36 | 6.21
2024-04-10 03:48:18,29.266,3886,1,1,9,0.28 | 0.28 | 0.29,0.32 | 0.37 | 0.41,4.91 | 5.36 | 6.21
2024-04-10 03:48:18,30.212,3886,1,1,9,0.28 | 0.28 | 0.29,0.38 | 0.45 | 0.62,3.25 | 4.48 | 5.25
2024-04-10 03:48:19,30.212,3886,1,1,9,0.28 | 0.28 | 0.29,0.38 | 0.45 | 0.62,3.25 | 4.48 | 5.25
2024-04-10 03:48:19,29.142,3886,1,1,9,0.28 | 0.28 | 0.29,0.38 | 0.45 | 0.62,3.25 | 4.48 | 5.25
2024-04-10 03:48:20,29.142,3886,1,1,9,0.28 | 0.28 | 0.29,0.38 | 0.45 | 0.62,3.25 | 4.48 | 5.25
2024-04-10 03:48:20,30.346,3886,1,1,9,0.28 | 0.28 | 0.28,0.38 | 0.47 | 0.62,3.25 | 4.21 | 5.25
2024-04-10 03:48:21,30.346,3886,1,1,9,0.28 | 0.28 | 0.28,0.38 | 0.47 | 0.62,3.25 | 4.21 | 5.25
2024-04-10 03:48:21,29.298,3886,1,1,9,0.28 | 0.28 | 0.28,0.38 | 0.47 | 0.62,3.25 | 4.21 | 5.25
