Time,Buffer,BandWidth,BitrateLevel,Clientnum
1712857968.3849728,2,429.14530728918527,1,1
1712857968.8996325,4,437.59683345624217,0,1
1712857969.6879008,5.541668,442.8717067845071,0,1
1712857970.0569544,6.849034,449.73395676374037,0,1
1712857970.41912,8.482817,456.4544966212141,0,1
1712857970.7352679,10.156801,514.7581690498929,0,1
1712857971.0551748,11.867574,528.778719116999,0,1
1712857971.4107826,13.500001000000001,558.2755876238224,0,1
1712857971.7837236,15.125001000000001,572.413449054547,0,1
1712857973.0233147,15.864559,596.7786497951965,1,1
1712857973.9657154,16.958334,626.2463117373777,1,1
1712857975.0655591,18.208334,649.3449966102996,1,1
1712857976.056219,18.832137,685.9378502224555,1,1
1712857977.1124887,19.791668,729.9186074218078,1,1
1712857979.9032915,19.000000999999997,875.2775950559329,1,1
1712857981.9525728,18.958334,988.8093031818577,1,1
1712857983.5365162,19.375000999999997,1082.271892856487,1,1
1712857984.5402806,20.375000999999997,1168.1197478278189,1,1
1712857988.6628833,18.250001,1381.7045100365096,3,1
1712857992.1405303,16.750001,1693.1117917434244,3,1
1712857995.1071575,15.791668000000001,1949.5671692735577,3,1
1712857997.589817,15.333334,2164.325481401339,3,1
1712857999.6917078,15.208334,2321.4447990877825,3,1
1712858001.5030875,15.416668000000001,2683.1970987629466,3,1
1712858003.0545657,15.833334,2972.8926906452966,3,1
1712858004.0176167,17.208334,3190.919171768815,3,1
1712858004.580808,18.316239000000003,3370.452734552852,3,1
1712858005.5323067,19.375000999999997,3543.4447033069205,3,1
1712858006.8707225,20.041668,3714.58860608167,3,1
1712858008.3565857,20.541668,3657.33723486305,3,1
1712858009.6860547,21.208334,3756.988832727617,3,1
1712858010.7710946,22.125000999999997,3829.5992380239295,3,1
1712858011.5867083,23.333334,3889.352457826926,3,1
1712858012.358573,24.541668,3948.1456335184353,3,1
1712858013.1855152,25.709679,4259.864733694398,3,1
1712858013.8072639,27.083334,4343.017622944122,3,1
1712858014.9281943,28.000000999999997,4416.382733678667,5,1
1712858015.5206661,29.416668,4461.2724993266975,3,1
1712858016.7872458,30.121474,4510.231253793846,5,1
1712858019.3887947,29.708334,4553.376102752751,3,1
1712858021.165314,29.750000999999997,4592.11957054615,5,1
1712858023.5297143,29.519038000000002,4642.497248261586,3,1
1712858025.3418822,29.583334,4674.937177927684,5,1
1712858027.3895059,29.916668,4709.645832454211,3,1
1712858028.9386837,29.959704000000002,4704.290890823811,5,1
1712858031.4825819,29.543962999999998,4699.087034733437,3,1
1712858033.4836545,29.416668,4630.301894257662,5,1
1712858035.4897218,29.416668,4571.771671440738,3,1
1712858037.85526,29.042997999999997,4439.872934363587,5,1
1712858044.7155554,24.206033000000005,3997.0054580166675,5,1
1712858047.5573778,23.331132999999994,3823.0438605251366,3,1
1712858051.320362,21.583333999999994,3536.0230306661706,5,1
1712858053.4775465,21.416668,3367.8433330419552,3,1
1712858057.4255176,19.458333999999994,3014.881605338563,5,1
1712858061.1130698,17.791668,2482.883157541819,3,1
1712858069.6646693,11.250000999999997,1769.7707364975568,3,1
1712858096.6068366,2.4583339999999936,750.1629746691774,3,1
1712858097.561516,3.7083339999999936,727.8641467958237,0,1
1712858098.7462385,4.500550000000004,688.5029546450334,0,1
1712858099.7511592,5.5000009999999975,655.110681172393,0,1
1712858100.3186092,6.917396999999994,580.0613885170768,0,1
1712858100.8125346,8.416668000000001,1053.564191512232,0,1
1712858101.3095953,9.916668000000001,1120.286080969697,0,1
1712858101.884371,11.375000999999997,1199.4235505622678,0,1
1712858102.626636,12.625000999999997,1286.6081568776697,0,1
1712858105.8350728,11.416668000000001,1460.653419580265,1,1
1712858108.971231,10.500000999999997,1614.54770124299,1,1
1712858111.163082,10.250000999999997,1733.2695979516996,1,1
1712858111.808071,11.438486999999995,1797.0591004219777,1,1
