Time,Buffer,BandWidth,BitrateLevel,Clientnum
1712855335.4855053,2,828.125,1,1
1712855335.812602,4,839.6324213825902,0,1
1712855336.0808146,5.751399,832.6463345929756,0,1
1712855336.3160627,7.500001,849.767534549622,0,1
1712855336.5497293,9.291668,858.909442532339,0,1
1712855336.74084,11.083334,881.2009979744653,0,1
1712855336.9475853,12.875001,908.5563051122659,0,1
1712855337.864373,13.958334,946.3978110439756,1,1
1712855338.6963692,15.122843,976.0722216820261,1,1
1712855339.4025028,16.416668,1003.842879482811,1,1
1712855339.9806976,17.833334,1027.013373930985,1,1
1712855340.4550767,19.375001,1044.0226073065821,1,1
1712855341.109137,20.708334,1112.2695795627112,1,1
1712855341.8253853,22.000001,1182.2065393800651,1,1
1712855343.8685336,21.958334,1308.2617321015523,1,1
1712855345.4565809,22.385223,1408.7950190431075,1,1
1712855349.0177896,20.791668,1543.471728127919,3,1
1712855351.1169245,20.708334,1671.4653909064323,3,1
1712855354.1529145,19.673325,1848.2262685669732,3,1
1712855356.9615295,18.875001,2097.5010129120237,3,1
1712855359.6926754,18.372848,2303.7647312227086,3,1
1712855361.8178813,18.002811,2711.081151508284,3,1
1712855363.6792784,18.166668,2935.10229098107,3,1
1712855365.3084936,18.541668,3204.2005184985496,3,1
1712855366.7158499,19.122996,3446.8671649542875,3,1
1712855367.2921724,20.541668,3626.0559976534587,3,1
1712855367.81893,22.000001,3774.84480114599,3,1
1712855369.4681776,22.375000999999997,3938.6833924179364,5,1
1712855370.7142797,23.125000999999997,4061.7972747954977,3,1
1712855371.8955667,23.916668,4175.608493650386,3,1
1712855374.1991048,23.625000999999997,4262.642680102521,5,1
1712855375.2479718,24.625000999999997,4301.912188146001,3,1
1712855376.029675,25.791668,4384.434832505128,3,1
1712855377.5289943,26.291668,4467.69614201175,5,1
1712855378.318093,27.500000999999997,4523.79560376528,3,1
1712855378.9131808,28.916668,4605.233340126439,3,1
1712855380.0422435,29.875000999999997,4643.524361725247,5,1
1712855382.0765119,29.875000999999997,4665.644062648938,3,1
1712855383.279105,30.541668,4713.161264380495,5,1
1712855385.8780792,29.949174999999997,4716.862759669617,3,1
1712855387.6614475,30.166668,4708.214535886907,5,1
1712855390.0564532,29.825139,4704.483484310112,3,1
1712855391.9024105,29.916668,4659.062491073997,5,1
1712855394.4803889,29.416668,4616.612465268691,3,1
1712855396.1589847,29.668021000000003,4530.977630005466,5,1
1712855398.3067448,29.540973,4435.770989099745,3,1
1712855400.5353587,29.291668,4279.53438558549,5,1
1712855402.1487975,29.875000999999997,4145.574889880937,3,1
1712855404.9119306,28.914510000000007,3928.768054126154,5,1
1712855413.2385979,22.583333999999994,3354.5569540792785,5,1
1712855417.4561162,20.375000999999997,2961.0944170109883,3,1
1712855423.8453505,16.000000999999997,2422.8327710461285,5,1
1712855425.250132,16.583333999999994,2277.6906615659036,1,1
1712855429.3641362,14.458333999999994,1863.5052778126096,3,1
1712855440.664264,5.166668000000001,940.4899114587013,3,1
1712855442.5049565,5.332778000000005,783.6956843519264,0,1
1712855445.0606773,4.791668000000001,605.139368091729,0,1
1712855447.1007404,4.747985999999997,559.7477630217626,0,1
1712855449.5726688,4.2500009999999975,497.0106028805336,0,1
1712855451.5248015,4.333333999999994,422.2578612419812,0,1
1712855452.5992,5.247074999999995,444.03781621826255,0,1
1712855453.4715145,6.3750009999999975,487.54072558046505,0,1
1712855454.3363025,7.5000009999999975,541.4130621154064,0,1
1712855455.309481,8.539654999999996,620.5375682740347,0,1
1712855456.5020163,9.333333999999994,711.1357361738925,0,1
1712855457.4336128,10.375000999999997,775.2625224714383,0,1
1712855458.391039,11.416668000000001,833.8624195710237,0,1
1712855462.031816,9.791668000000001,995.2601940969886,1,1
1712855463.0807884,10.750000999999997,1074.8051955138167,1,1
1712855463.3864083,12.458333999999994,1143.1618492323562,0,1
1712855463.7382076,14.083333999999994,1202.2363485562087,0,1
1712855465.3874333,14.458334000000008,1320.377465827079,1,1
1712855466.9979405,14.833334000000008,1589.2874437684718,1,1
1712855468.2839515,15.541667999999987,1707.4032837333914,1,1
1712855472.288145,13.541667999999987,1915.0460862004766,3,1
1712855472.3493211,15.459430999999995,1755.2427857842463,3,1
1712855473.8057241,16.041667999999987,1887.6233107368303,5,1
1712855474.6090074,17.208334000000008,1973.2221214336776,3,1
1712855476.2192411,17.625000999999997,2105.104643449568,5,1
1712855476.9851594,18.833334000000008,2112.2691683006287,3,1
