Time,Buffer,BandWidth,BitrateLevel,Clientnum
1712851009.1157882,2,449.4890219560878,1,1
1712851009.8689275,4,458.98197523727896,0,1
1712851010.2910774,5.591507,465.80475158545374,0,1
1712851010.657737,7.229918,472.49977995814476,0,1
1712851010.99621,8.907501,479.5202798474455,0,1
1712851011.290963,10.583334,544.6200243744147,0,1
1712851011.6138194,12.291668,557.3623215641954,0,1
1712851012.1194866,13.791668,590.171266546547,0,1
1712851012.4376209,15.458334,611.4034816753831,0,1
1712851013.59677,16.262771,637.9973740786995,1,1
1712851014.5030951,17.371738999999998,665.8504088008233,1,1
1712851015.210745,18.666668,689.4470871667431,1,1
1712851016.1825087,19.708334,719.3459223450081,1,1
1712851017.2188272,20.666668,760.4886757087039,1,1
1712851020.3098137,19.583334,860.1618646057809,1,1
1712851022.346134,19.541668,962.7596519119137,1,1
1712851023.9074657,19.958334,1048.3452561540164,1,1
1712851024.880756,21.000180999999998,1124.9228903822898,1,1
1712851028.9495811,18.908952,1332.9133253005436,3,1
1712851032.4134452,17.458334,1726.9253975986871,3,1
1712851035.3762426,16.500001,1988.1163759701915,3,1
1712851037.8198936,16.041668,2201.057046741811,3,1
1712851039.9200087,15.958334,2354.5106454885067,3,1
1712851041.7311516,16.125001,2713.3199745421057,3,1
1712851043.6545818,16.625000999999997,3008.388790726545,3,1
1712851044.2822757,17.609456,3225.8423433882094,3,1
1712851044.8453262,19.038567,3401.778503918246,3,1
1712851045.7998269,20.083334,3573.857172020963,3,1
1712851047.41812,20.750000999999997,3757.868203159996,3,1
1712851048.6781952,21.208334,3919.632948602558,3,1
1712851051.0976954,20.791668,4037.789962898745,5,1
1712851052.1503348,21.708334,4088.541461947047,3,1
1712851052.938166,22.916668,4162.346177366835,3,1
1712851053.696136,24.166668,4236.633693209216,3,1
1712851054.5119646,25.375000999999997,4324.485986508978,3,1
1712851055.1346002,26.725762000000003,4487.837264369833,3,1
1712851056.2209563,27.666668,4575.944906498631,5,1
1712851056.7860665,29.103428,4629.344991034569,3,1
1712851058.0273852,29.833334,4658.675941071355,5,1
1712851060.126322,29.875000999999997,4677.2105880628,3,1
1712851061.8868582,30.000000999999997,4666.559341111815,5,1
1712851064.2636354,29.666668,4678.033533556763,3,1
1712851066.0540872,29.833334,4691.3617989254,5,1
1712851068.6065753,29.541668,4713.960453642765,3,1
1712851070.1721141,29.709726000000003,4687.705906721789,5,1
1712851072.2406778,29.666668,4662.297435470021,3,1
1712851074.26262,29.625000999999997,4591.558297677712,5,1
1712851076.2622488,29.791668,4523.259334367818,3,1
1712851078.6560144,29.208333999999994,4383.233634302646,5,1
1712851085.6236415,24.458333999999994,4012.3773883195754,5,1
1712851088.5071356,23.375000999999997,3812.4100650273363,3,1
1712851092.7311156,21.458333999999994,3490.6948715086287,5,1
1712851095.025472,20.833333999999994,3289.6621830077747,3,1
1712851099.5676146,18.542972000000006,2875.3685962945156,5,1
1712851103.8721237,16.041668,2254.6475630039668,3,1
1712851115.7813554,6.083333999999994,1337.2629170728337,3,1
1712851128.4801776,2.335920999999999,722.0132963502849,1,1
1712851130.3106627,2.834095000000005,675.3495186269774,0,1
1712851132.3341548,2.6666680000000014,613.9072961733218,0,1
1712851133.9264417,3.0833339999999936,566.0234502000014,0,1
1712851134.7926507,4.205380000000005,458.52945629964887,0,1
1712851135.5742118,5.458333999999994,598.3379593273419,0,1
1712851136.2975073,6.708333999999994,667.5280168446109,0,1
1712851137.1182218,7.8750009999999975,754.1585672171728,0,1
1712851138.1531804,8.833333999999994,847.108012029497,0,1
