id,time,buffer,bitrate,throughput
,0.0,3.295541666666667,808.4166666666666,5068.6506666666655
,1.0,7.405038461538461,1185.8846153846155,5671.698769230768
,2.0,10.433541666666668,1642.8333333333333,9665.924
,3.0,13.516684210526313,2332.842105263158,20412.660210526312
,4.0,16.533285714285714,3141.4285714285716,24515.05142857143
,5.0,19.018999999999995,3141.4285714285716,23601.6924
,6.0,21.880187499999998,3652.0,16727.842999999997
,7.0,24.597,3652.0,10716.2205
,8.0,27.964312500000005,3652.0,5384.750000000001
,9.0,28.981105263157893,3683.5625,7024.71452631579
,10.0,29.4053125,3683.5625,9518.6345
,11.0,29.554933333333334,3699.8,8403.735999999999
,12.0,29.011249999999997,3587.5625,7880.513000000001
,13.0,29.738947368421055,3781.684210526316,7661.051368421051
,14.0,29.616999999999997,3886.0,6527.903999999999
,15.0,29.971133333333334,3886.0,6111.037866666667
,16.0,29.851666666666674,3886.0,5131.6288
,17.0,30.07635,3886.0,3212.7011999999995
,18.0,29.913187499999996,3886.0,1888.569
,19.0,30.214049999999993,3886.0,1963.148
,20.0,30.128687500000005,3886.0,2936.5
,21.0,30.1702,3886.0,3735.263466666667
,22.0,29.642666666666667,3886.0,3882.097066666667
,23.0,30.01526315789474,3886.0,4395.2496842105265
,24.0,29.7552,3886.0,5912.405333333334
,25.0,30.30273333333333,3886.0,4431.402666666666
,26.0,29.477,3886.0,5224.845
,27.0,29.964399999999998,3886.0,4745.901866666666
,28.0,29.63406666666667,3886.0,5860.900266666666
,29.0,30.1728,3886.0,5451.318399999999
,30.0,29.664733333333338,3886.0,3821.339733333333
,31.0,30.0794,3886.0,2744.1104000000005
,32.0,29.800999999999995,3886.0,4631.137599999999
,33.0,30.304333333333336,3886.0,3441.114133333334
,34.0,29.807066666666667,3886.0,3700.959466666667
,35.0,29.957400000000003,3886.0,4009.6085333333335
,36.0,29.40206666666667,3886.0,4248.7482666666665
,37.0,30.182133333333333,3886.0,3326.0725333333326
,38.0,29.5148,3886.0,2655.464
,39.0,30.11173333333333,3886.0,2616.6757333333326
,40.0,30.16,3886.0,2678.9594666666667
,41.0,30.189266666666665,3886.0,3016.383466666666
,42.0,29.571933333333337,3886.0,2538.4405333333334
,43.0,29.987399999999997,3886.0,2892.2751999999996
,44.0,29.74386666666667,3886.0,3222.5621333333333
,45.0,30.182133333333333,3886.0,3540.106666666666
,46.0,29.586866666666666,3886.0,2596.771733333334
,47.0,30.00033333333333,3886.0,3894.769066666667
,48.0,29.740666666666666,3886.0,4669.240533333334
,49.0,30.05353333333333,3886.0,5029.011733333333
,50.0,29.578266666666668,3886.0,3708.8250666666663
,51.0,30.137400000000003,3886.0,4619.631466666667
,52.0,30.149666666666665,3886.0,4153.768
,53.0,30.041933333333336,3886.0,4923.052800000001
,54.0,29.71526666666666,3886.0,5039.739733333333
,55.0,30.0062,3886.0,3881.6842666666666
,56.0,29.893733333333337,3886.0,3866.797333333333
,57.0,30.007533333333335,3886.0,4877.4
,58.0,29.554666666666662,3886.0,4876.372799999999
,59.0,30.025066666666667,3886.0,5245.6912
,60.0,29.90633333333334,3886.0,4097.1536
,61.0,29.924266666666668,3886.0,3353.2234666666654
,62.0,29.615133333333333,3886.0,5465.471999999999
,63.0,30.15313333333334,3886.0,6837.317866666666
,64.0,29.518866666666664,3886.0,3977.656533333333
,65.0,30.08566666666667,3886.0,4062.4837333333335
,66.0,29.981066666666667,3886.0,20321.5264
,67.0,30.004571428571428,3886.0,13117.388
,68.0,29.432500000000005,3886.0,7868.421333333333
,69.0,29.705916666666667,3886.0,6478.921333333332
,70.0,30.560363636363636,3886.0,4853.562909090909
,71.0,30.1404,3886.0,5018.8264
,72.0,29.65583333333333,3886.0,4429.934666666667
,73.0,29.878200000000003,3886.0,4973.7184
,74.0,30.282333333333337,3886.0,5032.632
,75.0,30.608666666666664,3886.0,6219.666666666667
,76.0,29.578666666666667,3886.0,8546.778666666667
,77.0,29.832333333333334,3886.0,5054.088
,78.0,29.118000000000002,3886.0,8431.372
,79.0,30.16,3886.0,17042.312
,80.0,29.266,3886.0,10978.144
,81.0,30.212,3886.0,33312.04
,82.0,29.142,3886.0,297.8
,83.0,30.346,3886.0,17.944
,84.0,29.298,3886.0,1380.68
